Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
70412,Secondary Lattice,0.5,,+33%
70413,Supercharged Lattice,0.2,+92%,
70414,Sodium Bulwark,0.4,+94%,
70415,High-Frequency Lattice,0.3,+93%,
70416,High-Frequency Grafts,0.5,,+33%
70417,High-Frequency Lattice,0.2,+92%,
70418,Secondary Lattice,0.3,+93%,
70419,Sodium Battery,0.4,+94%,
70420,Sodium Buffer,0.9,+94%,+33%
70421,Supercharged Lattice,0.5,,+33%
70422,Secondary Polariser,0.5,,+33%
70423,Supercharged Resonator,0.0,+90%,
70424,Dioxite Buffer,0.9,+94%,+33%
70425,Secondary Grafts,0.5,,+33%
70426,Supercharged Shield,0.5,,+33%
70427,Secondary Shield,0.5,,+33%
70428,Secondary Armour,0.5,,+33%
70429,Supercharged Grafts,0.1,+91%,
70430,High-Frequency Resonator,0.5,,+33%
70431,Supercharged Bulwark,0.2,+92%,
70432,Dioxite Lattice,0.4,+94%,
70433,Sodium Buffer,0.5,+90%,+33%
70434,Secondary Polariser,0.4,+94%,
70435,Sodium Grafts,0.4,+94%,
70436,Dioxite Battery,0.5,,+33%
70437,Sodium Shield,0.5,,+33%
70438,High-Frequency Armour,0.5,,+33%
70439,Supercharged Bulwark,0.2,+92%,
70440,Dioxite Lattice,0.1,+91%,
70441,High-Frequency Battery,0.5,,+33%
70442,Supercharged Battery,0.5,,+33%
70443,High-Frequency Resonator,0.5,,+33%
70444,High-Frequency Grafts,0.5,,+33%
70445,Dioxite Padding,0.5,,+33%
70446,Sodium Resonator,0.3,+93%,
70447,Secondary Armour,0.5,,+33%
70448,Sodium Buffer,0.5,,+33%
70449,Sodium Polariser,0.4,+94%,
70450,Dioxite Battery,0.5,,+33%
70451,Supercharged Grafts,0.5,,+33%
70452,High-Frequency Grafts,0.2,+92%,
70453,High-Frequency Bulwark,0.5,,+33%
70454,Secondary Lattice,0.5,,+33%
70455,Sodium Lattice,0.5,,+33%
70456,Dioxite Armour,0.2,+92%,
70457,High-Frequency Grafts,0.7,+92%,+33%
70458,Sodium Polariser,0.9,+94%,+33%
70459,Secondary Polariser,0.5,,+33%
70460,High-Frequency Padding,0.5,,+33%
70461,High-Frequency Bulwark,0.4,+94%,
70462,Secondary Grafts,0.5,,+33%
70463,Secondary Shield,0.4,+94%,
70464,Dioxite Buffer,0.5,+90%,+33%
70465,Dioxite Resonator,0.3,+93%,
70466,Supercharged Padding,0.9,+94%,+33%
70467,Sodium Buffer,0.4,+94%,
70468,Supercharged Padding,0.8,+93%,+33%
70469,Dioxite Polariser,0.0,+90%,
70470,Supercharged Resonator,0.5,,+33%
70471,Sodium Resonator,0.5,,+33%
70472,Sodium Bulwark,0.0,+90%,
70473,Sodium Bulwark,0.5,+90%,+33%
70474,High-Frequency Bulwark,0.2,+92%,
70475,Dioxite Bulwark,0.5,,+33%
70476,Supercharged Resonator,0.4,+94%,
70477,Supercharged Polariser,0.9,+94%,+33%
70478,Supercharged Padding,0.5,,+33%
70479,Dioxite Grafts,0.4,+94%,
70480,Secondary Polariser,0.5,,+33%
70481,Dioxite Polariser,0.5,,+33%
70482,Dioxite Battery,0.5,,+33%
70483,Dioxite Shield,0.1,+91%,
70484,Sodium Padding,0.4,+94%,
70485,Dioxite Resonator,0.3,+93%,
70486,Secondary Polariser,0.4,+94%,
70487,Secondary Buffer,0.5,,+33%
70488,High-Frequency Grafts,0.1,+91%,
70489,Dioxite Lattice,0.3,+93%,
70490,Sodium Polariser,0.5,,+33%
70491,Secondary Padding,0.4,+94%,
70492,High-Frequency Grafts,0.5,,+33%
70493,Sodium Shield,0.5,,+33%
70494,Supercharged Armour,0.4,+94%,
70495,Dioxite Bulwark,0.7,+92%,+33%
70496,Supercharged Lattice,0.4,+94%,
70497,Secondary Buffer,0.5,,+33%
70498,Dioxite Buffer,0.2,+92%,
70499,Secondary Shield,0.2,+92%,
70500,Sodium Battery,0.0,+90%,
70501,Sodium Grafts,0.3,+93%,
70502,High-Frequency Grafts,0.5,,+33%
70503,Dioxite Resonator,0.2,+92%,
70504,High-Frequency Shield,0.0,+90%,
70505,Supercharged Polariser,0.4,+94%,
70506,Secondary Resonator,0.5,,+33%
70507,High-Frequency Shield,0.4,+94%,
70508,Supercharged Lattice,0.5,,+33%
70509,Dioxite Shield,0.5,,+33%
70510,High-Frequency Lattice,0.5,,+33%
70511,Supercharged Bulwark,0.4,+94%,
70512,High-Frequency Bulwark,0.1,+91%,
70513,High-Frequency Padding,0.4,+94%,
70514,Dioxite Battery,0.5,,+33%
70515,Secondary Armour,0.5,,+33%
70516,Supercharged Bulwark,0.5,,+33%
70517,Sodium Padding,0.2,+92%,
70518,Sodium Polariser,0.4,+94%,
70519,High-Frequency Armour,0.4,+94%,
70520,Secondary Buffer,0.0,+90%,
70521,Dioxite Grafts,0.5,,+33%
70522,Supercharged Bulwark,0.7,+92%,+33%
70523,High-Frequency Battery,0.5,,+33%
70524,Secondary Buffer,0.3,+93%,
70525,High-Frequency Padding,0.5,,+33%
70526,Secondary Polariser,0.3,+93%,
70527,Supercharged Polariser,0.5,,+33%
70528,Dioxite Grafts,0.4,+94%,
70529,Dioxite Battery,0.5,,+33%
70530,High-Frequency Battery,0.3,+93%,
70531,Supercharged Lattice,0.2,+92%,
70532,Dioxite Polariser,0.5,,+33%
70533,Sodium Resonator,0.3,+93%,
70534,Dioxite Grafts,0.5,,+33%
70535,High-Frequency Grafts,0.4,+94%,
70536,Secondary Battery,0.4,+94%,
70537,High-Frequency Buffer,0.1,+91%,
70538,Supercharged Armour,0.4,+94%,
70539,Dioxite Lattice,0.9,+94%,+33%
70540,Sodium Padding,0.5,,+33%
70541,High-Frequency Resonator,0.9,+94%,+33%
70542,Supercharged Polariser,0.3,+93%,
70543,Sodium Resonator,0.9,+94%,+33%
70544,Sodium Buffer,0.9,+94%,+33%
70545,Supercharged Armour,0.4,+94%,
70546,Sodium Resonator,0.5,,+33%
70547,Sodium Battery,0.5,,+33%
70548,Supercharged Armour,0.0,+90%,
70549,Supercharged Polariser,0.5,,+33%
70550,Sodium Lattice,0.5,,+33%
70551,Supercharged Battery,0.4,+94%,
70552,High-Frequency Buffer,0.5,+90%,+33%
70553,High-Frequency Buffer,0.5,,+33%
70554,Dioxite Polariser,0.5,,+33%
70555,Dioxite Buffer,0.5,,+33%
70556,Supercharged Shield,0.8,+93%,+33%
70557,High-Frequency Grafts,0.7,+92%,+33%
70558,Supercharged Lattice,0.5,,+33%
70559,Dioxite Shield,0.5,,+33%
70560,Dioxite Buffer,0.8,+93%,+33%
70561,Sodium Grafts,0.3,+93%,
70562,Supercharged Shield,0.5,,+33%
70563,Dioxite Armour,0.3,+93%,
70564,High-Frequency Polariser,0.4,+94%,
70565,High-Frequency Battery,0.4,+94%,
70566,Dioxite Grafts,0.1,+91%,
70567,Dioxite Armour,0.3,+93%,
70568,Supercharged Shield,0.1,+91%,
70569,Secondary Battery,0.5,,+33%
70570,High-Frequency Buffer,0.5,,+33%
70571,Secondary Armour,0.5,,+33%
70572,Dioxite Armour,0.5,,+33%
70573,Supercharged Battery,0.4,+94%,
70574,High-Frequency Lattice,0.1,+91%,
70575,Dioxite Bulwark,0.5,,+33%
70576,High-Frequency Armour,0.5,,+33%
70577,High-Frequency Polariser,0.5,,+33%
70578,High-Frequency Battery,0.9,+94%,+33%
70579,Dioxite Resonator,0.4,+94%,
70580,High-Frequency Armour,0.4,+94%,
70581,Sodium Shield,0.4,+94%,
70582,Dioxite Bulwark,0.5,,+33%
70583,Supercharged Resonator,0.3,+93%,
70584,Supercharged Armour,0.3,+93%,
70585,High-Frequency Buffer,0.1,+91%,
70586,High-Frequency Buffer,0.3,+93%,
70587,Secondary Buffer,0.9,+94%,+33%
70588,High-Frequency Lattice,0.5,,+33%
70589,Supercharged Armour,0.1,+91%,
70590,Secondary Resonator,0.5,,+33%
70591,Supercharged Bulwark,0.1,+91%,
70592,Sodium Polariser,0.5,,+33%
70593,High-Frequency Padding,0.3,+93%,
70594,Sodium Armour,0.9,+94%,+33%
70595,High-Frequency Resonator,0.1,+91%,
70596,High-Frequency Grafts,0.5,,+33%
70597,Sodium Lattice,0.4,+94%,
70598,Dioxite Resonator,0.5,,+33%
70599,High-Frequency Buffer,0.4,+94%,
70600,Secondary Padding,0.5,,+33%
70601,Sodium Polariser,0.4,+94%,
70602,High-Frequency Battery,0.2,+92%,
70603,High-Frequency Resonator,0.8,+93%,+33%
70604,Supercharged Battery,0.5,+90%,+33%
70605,High-Frequency Padding,0.5,,+33%
70606,Dioxite Buffer,0.7,+92%,+33%
70607,Supercharged Buffer,0.4,+94%,
70608,Secondary Grafts,0.5,,+33%
70609,Sodium Shield,0.4,+94%,
70610,Sodium Shield,0.5,,+33%
70611,High-Frequency Polariser,0.1,+91%,
70612,Sodium Battery,0.3,+93%,
70613,High-Frequency Battery,0.9,+94%,+33%
70614,Sodium Shield,0.3,+93%,
70615,Dioxite Padding,0.4,+94%,
70616,Sodium Polariser,0.1,+91%,
70617,Supercharged Bulwark,0.5,,+33%
70618,High-Frequency Grafts,0.5,,+33%
70619,Secondary Shield,0.4,+94%,
70620,High-Frequency Padding,0.3,+93%,
70621,Secondary Padding,0.4,+94%,
70622,High-Frequency Resonator,0.5,,+33%
70623,Secondary Padding,0.4,+94%,
70624,High-Frequency Padding,0.5,,+33%
70625,Secondary Shield,0.9,+94%,+33%
70626,Sodium Grafts,0.5,,+33%
70627,Dioxite Bulwark,0.3,+93%,
70628,Dioxite Shield,0.3,+93%,
70629,Secondary Resonator,0.2,+92%,
70630,Secondary Grafts,0.5,,+33%
70631,Dioxite Shield,0.2,+92%,
70632,Secondary Polariser,0.5,,+33%
70633,Supercharged Padding,0.3,+93%,
70634,Supercharged Lattice,0.0,+90%,
70635,Sodium Shield,0.5,,+33%
70636,Secondary Polariser,0.5,,+33%
70637,Sodium Battery,0.1,+91%,
70638,Dioxite Lattice,0.5,,+33%
70639,Sodium Resonator,0.5,,+33%
70640,Secondary Battery,0.5,,+33%
70641,Supercharged Lattice,0.4,+94%,
70642,Dioxite Polariser,0.4,+94%,
70643,Dioxite Resonator,0.5,,+33%
70644,Dioxite Polariser,0.5,,+33%
70645,Supercharged Polariser,0.5,,+33%
70646,High-Frequency Grafts,0.4,+94%,
70647,High-Frequency Resonator,0.5,,+33%
70648,Secondary Armour,0.5,,+33%
70649,Sodium Polariser,0.4,+94%,
70650,High-Frequency Armour,0.4,+94%,
70651,Sodium Polariser,0.5,,+33%
70652,High-Frequency Lattice,0.3,+93%,
70653,Secondary Battery,0.4,+94%,
70654,Secondary Shield,0.5,,+33%
70655,High-Frequency Shield,0.3,+93%,
70656,High-Frequency Bulwark,0.5,,+33%
70657,Sodium Lattice,0.6,+91%,+33%
70658,Sodium Bulwark,0.5,,+33%
70659,Sodium Shield,0.5,,+33%
70660,High-Frequency Lattice,0.9,+94%,+33%
70661,Secondary Polariser,0.3,+93%,
70662,Sodium Grafts,0.5,,+33%
70663,High-Frequency Grafts,0.5,,+33%
70664,Supercharged Buffer,0.5,,+33%
70665,Secondary Resonator,0.5,,+33%
70666,Secondary Armour,0.5,,+33%
70667,High-Frequency Padding,0.4,+94%,
70668,Sodium Shield,0.0,+90%,
70669,High-Frequency Bulwark,0.5,,+33%
70670,Sodium Shield,0.6,+91%,+33%
70671,Secondary Armour,0.5,,+33%
70672,Sodium Battery,0.0,+90%,
70673,Secondary Buffer,0.4,+94%,
70674,Supercharged Battery,0.4,+94%,
70675,High-Frequency Lattice,0.4,+94%,
70676,Sodium Shield,0.9,+94%,+33%
70677,Dioxite Battery,0.4,+94%,
70678,Dioxite Bulwark,0.5,,+33%
70679,Dioxite Polariser,0.5,,+33%
70680,Secondary Bulwark,0.5,,+33%
70681,High-Frequency Resonator,0.5,,+33%
70682,Secondary Resonator,0.1,+91%,
70683,Secondary Armour,0.5,+90%,+33%
70684,Supercharged Buffer,0.2,+92%,
70685,Sodium Resonator,0.2,+92%,
70686,Secondary Grafts,0.3,+93%,
70687,Dioxite Buffer,0.5,,+33%
70688,Sodium Bulwark,0.4,+94%,
70689,High-Frequency Shield,0.2,+92%,
70690,Secondary Polariser,0.2,+92%,
70691,Supercharged Armour,0.1,+91%,
70692,Sodium Buffer,0.4,+94%,
70693,Supercharged Lattice,0.7,+92%,+33%
70694,High-Frequency Shield,0.5,,+33%
70695,High-Frequency Polariser,0.5,,+33%
70696,High-Frequency Lattice,0.5,,+33%
70697,Dioxite Polariser,0.5,,+33%
70698,Sodium Polariser,0.5,,+33%
70699,Sodium Buffer,0.0,+90%,
70700,Sodium Buffer,0.5,,+33%
70701,Dioxite Shield,0.5,,+33%
70702,High-Frequency Buffer,0.5,,+33%
70703,Secondary Polariser,0.5,,+33%
70704,Sodium Lattice,0.5,,+33%
70705,High-Frequency Shield,0.5,,+33%
70706,Secondary Armour,0.4,+94%,
70707,High-Frequency Grafts,0.5,,+33%
70708,High-Frequency Shield,0.2,+92%,
70709,Sodium Padding,0.2,+92%,
70710,High-Frequency Resonator,0.5,,+33%
70711,Sodium Grafts,0.2,+92%,
70712,Dioxite Buffer,0.5,,+33%
70713,Supercharged Lattice,0.3,+93%,
70714,Supercharged Resonator,0.9,+94%,+33%
70715,Secondary Resonator,0.2,+92%,
70716,Secondary Polariser,0.2,+92%,
70717,High-Frequency Resonator,0.4,+94%,
70718,Secondary Grafts,0.2,+92%,
70719,High-Frequency Bulwark,0.4,+94%,
70720,High-Frequency Battery,0.5,,+33%
70721,Dioxite Grafts,0.4,+94%,
70722,Dioxite Shield,0.3,+93%,
70723,High-Frequency Padding,0.5,,+33%
70724,High-Frequency Bulwark,0.5,,+33%
70725,Supercharged Grafts,0.5,,+33%
70726,Sodium Shield,0.5,,+33%
70727,Sodium Lattice,0.9,+94%,+33%
70728,Sodium Polariser,0.2,+92%,
70729,High-Frequency Resonator,0.7,+92%,+33%
70730,Dioxite Battery,0.4,+94%,
70731,Dioxite Shield,0.4,+94%,
70732,Sodium Padding,0.5,,+33%
70733,Secondary Bulwark,0.5,,+33%
70734,Dioxite Polariser,0.8,+93%,+33%
70735,High-Frequency Bulwark,0.2,+92%,
70736,High-Frequency Grafts,0.4,+94%,
70737,Secondary Bulwark,0.6,+91%,+33%
70738,High-Frequency Battery,0.5,,+33%
70739,Dioxite Lattice,0.2,+92%,
70740,Secondary Resonator,0.1,+91%,
70741,High-Frequency Armour,0.5,,+33%
70742,Supercharged Armour,0.5,,+33%
70743,Secondary Polariser,0.6,+91%,+33%
70744,Sodium Grafts,0.5,,+33%
70745,High-Frequency Polariser,0.1,+91%,
70746,Sodium Resonator,0.4,+94%,
70747,High-Frequency Resonator,0.4,+94%,
70748,Supercharged Polariser,0.5,,+33%
70749,Sodium Padding,0.4,+94%,
70750,High-Frequency Battery,0.5,,+33%
70751,Dioxite Buffer,0.5,,+33%
70752,Dioxite Resonator,0.5,,+33%
70753,Sodium Buffer,0.4,+94%,
70754,Dioxite Armour,0.5,,+33%
70755,Sodium Lattice,0.2,+92%,
70756,Dioxite Battery,0.4,+94%,
70757,Dioxite Buffer,0.0,+90%,
70758,Dioxite Armour,0.5,,+33%
70759,Dioxite Polariser,0.2,+92%,
70760,Dioxite Shield,0.6,+91%,+33%
70761,Sodium Armour,0.5,,+33%
70762,Supercharged Bulwark,0.5,,+33%
70763,Dioxite Bulwark,0.5,,+33%
70764,Sodium Bulwark,0.9,+94%,+33%
70765,Secondary Buffer,0.5,,+33%
70766,Secondary Lattice,0.3,+93%,
70767,Secondary Padding,0.4,+94%,
70768,Supercharged Padding,0.5,,+33%
70769,Secondary Bulwark,0.5,+90%,+33%
70770,Secondary Padding,0.0,+90%,
70771,Sodium Polariser,0.5,+90%,+33%
70772,Dioxite Armour,0.5,,+33%
70773,Supercharged Lattice,0.5,,+33%
70774,Supercharged Bulwark,0.1,+91%,
70775,Dioxite Lattice,0.8,+93%,+33%
70776,Sodium Armour,0.8,+93%,+33%
70777,Sodium Padding,0.5,,+33%
70778,Dioxite Lattice,0.5,,+33%
70779,Secondary Lattice,0.5,,+33%
70780,Secondary Grafts,0.0,+90%,
70781,Dioxite Shield,0.5,,+33%
70782,Secondary Armour,0.3,+93%,
70783,Sodium Battery,0.5,+90%,+33%
70784,Supercharged Lattice,0.5,,+33%
70785,Secondary Padding,0.3,+93%,
70786,Dioxite Padding,0.4,+94%,
70787,Sodium Shield,0.4,+94%,
70788,Sodium Armour,0.5,,+33%
70789,Secondary Shield,0.0,+90%,
70790,Dioxite Armour,0.1,+91%,
70791,Supercharged Lattice,0.5,,+33%
70792,Secondary Polariser,0.5,,+33%
70793,Dioxite Resonator,0.5,,+33%
70794,Sodium Polariser,0.3,+93%,
70795,Dioxite Shield,0.8,+93%,+33%
70796,Sodium Polariser,0.5,,+33%
70797,Sodium Bulwark,0.5,,+33%
70798,Dioxite Armour,0.9,+94%,+33%
70799,High-Frequency Padding,0.2,+92%,
70800,High-Frequency Lattice,0.5,,+33%
70801,High-Frequency Armour,0.9,+94%,+33%
70802,Sodium Armour,0.5,+90%,+33%
70803,Secondary Polariser,0.5,,+33%
70804,Secondary Bulwark,0.5,,+33%
70805,High-Frequency Battery,0.5,,+33%
70806,Secondary Shield,0.5,,+33%
70807,High-Frequency Battery,1.0,+95%,+33%
70808,High-Frequency Battery,0.1,+91%,
70809,Secondary Padding,0.5,,+33%
70810,Sodium Shield,0.6,+91%,+33%
70811,Dioxite Grafts,0.4,+94%,
70812,Sodium Buffer,0.1,+91%,
70813,Supercharged Armour,0.5,,+33%
70814,Dioxite Battery,0.4,+94%,
70815,Supercharged Bulwark,0.4,+94%,
70816,Secondary Armour,0.9,+94%,+33%
70817,Secondary Grafts,0.5,,+33%
70818,Secondary Buffer,0.5,,+33%
70819,Supercharged Polariser,0.5,,+33%
70820,Dioxite Polariser,0.0,+90%,
70821,Supercharged Armour,0.1,+91%,
70822,Supercharged Battery,0.2,+92%,
70823,Dioxite Lattice,0.3,+93%,
70824,Sodium Grafts,0.8,+93%,+33%
70825,Secondary Resonator,0.9,+94%,+33%
70826,Dioxite Battery,0.1,+91%,
70827,Sodium Resonator,0.6,+91%,+33%
70828,Dioxite Lattice,0.4,+94%,
70829,Supercharged Battery,0.5,,+33%
70830,Dioxite Buffer,0.5,,+33%
70831,Dioxite Bulwark,0.5,,+33%
70832,Sodium Battery,0.4,+94%,
70833,High-Frequency Battery,0.3,+93%,
70834,Secondary Shield,0.9,+94%,+33%
70835,Dioxite Buffer,0.2,+92%,
70836,Supercharged Shield,0.1,+91%,
70837,Secondary Armour,0.4,+94%,
70838,Secondary Polariser,0.4,+94%,
70839,Dioxite Padding,0.5,,+33%
70840,Supercharged Bulwark,0.3,+93%,
70841,Sodium Polariser,0.5,,+33%
70842,Sodium Buffer,0.5,,+33%
70843,Dioxite Armour,0.1,+91%,
70844,High-Frequency Armour,0.5,,+33%
70845,Secondary Buffer,0.4,+94%,
70846,Supercharged Battery,0.3,+93%,
70847,Supercharged Grafts,0.5,,+33%
70848,High-Frequency Resonator,0.3,+93%,
70849,Dioxite Bulwark,0.0,+90%,
70850,High-Frequency Bulwark,0.4,+94%,
70851,Dioxite Armour,0.5,,+33%
70852,High-Frequency Bulwark,0.4,+94%,
70853,Secondary Padding,0.4,+94%,
70854,Dioxite Lattice,0.3,+93%,
70855,Dioxite Battery,0.4,+94%,
70856,Sodium Resonator,0.5,,+33%
70857,High-Frequency Armour,0.3,+93%,
70858,Secondary Padding,0.4,+94%,
70859,Secondary Shield,0.1,+91%,
70860,Secondary Armour,0.7,+92%,+33%
70861,Supercharged Resonator,0.5,+90%,+33%
70862,High-Frequency Armour,0.5,,+33%
70863,Sodium Lattice,0.5,+90%,+33%
70864,Supercharged Bulwark,0.5,,+33%
70865,Secondary Resonator,0.5,,+33%
70866,Secondary Resonator,0.5,,+33%
70867,Secondary Padding,0.5,,+33%
70868,High-Frequency Resonator,0.4,+94%,
70869,Supercharged Battery,0.4,+94%,
70870,Dioxite Armour,0.4,+94%,
70871,Sodium Polariser,0.2,+92%,
70872,Sodium Grafts,0.5,,+33%
70873,Dioxite Resonator,0.2,+92%,
70874,Supercharged Armour,0.5,,+33%
70875,Dioxite Buffer,0.9,+94%,+33%
70876,Supercharged Buffer,0.4,+94%,
70877,Dioxite Padding,0.7,+92%,+33%
70878,Supercharged Battery,0.5,,+33%
70879,Sodium Shield,0.5,,+33%
70880,High-Frequency Resonator,0.5,,+33%
70881,Sodium Bulwark,0.1,+91%,
70882,High-Frequency Resonator,0.9,+94%,+33%
70883,Sodium Resonator,0.3,+93%,
70884,Supercharged Resonator,0.5,,+33%
70885,Dioxite Polariser,0.2,+92%,
70886,Sodium Resonator,0.4,+94%,
70887,High-Frequency Resonator,0.4,+94%,
70888,Supercharged Bulwark,0.6,+91%,+33%
70889,Secondary Grafts,0.5,,+33%
70890,Secondary Polariser,0.4,+94%,
70891,Dioxite Armour,0.4,+94%,
70892,Secondary Grafts,0.5,,+33%
70893,High-Frequency Bulwark,0.2,+92%,
70894,Sodium Lattice,0.3,+93%,
70895,Sodium Bulwark,0.2,+92%,
70896,Dioxite Buffer,0.9,+94%,+33%
70897,Dioxite Grafts,0.5,,+33%
70898,Dioxite Polariser,0.5,,+33%
70899,High-Frequency Buffer,0.4,+94%,
70900,Supercharged Resonator,0.2,+92%,
70901,Dioxite Buffer,0.5,,+33%
70902,Secondary Bulwark,0.5,,+33%
70903,Supercharged Resonator,0.5,,+33%
70904,Secondary Armour,0.4,+94%,
70905,Dioxite Battery,0.5,,+33%
70906,Sodium Bulwark,0.5,,+33%
70907,Secondary Lattice,0.2,+92%,
70908,High-Frequency Padding,0.7,+92%,+33%
70909,Secondary Battery,0.4,+94%,
70910,High-Frequency Padding,0.9,+94%,+33%
70911,High-Frequency Bulwark,0.2,+92%,
70912,Sodium Battery,0.4,+94%,
70913,Sodium Lattice,0.9,+94%,+33%
70914,Supercharged Resonator,0.9,+94%,+33%
70915,Sodium Buffer,0.5,,+33%
70916,Secondary Bulwark,0.5,,+33%
70917,High-Frequency Polariser,0.5,,+33%
70918,Sodium Resonator,0.3,+93%,
70919,Supercharged Polariser,0.5,,+33%
70920,Dioxite Battery,0.0,+90%,
70921,Secondary Padding,0.5,,+33%
70922,High-Frequency Shield,0.5,,+33%
70923,Sodium Padding,0.9,+94%,+33%
70924,High-Frequency Battery,0.4,+94%,
70925,Sodium Bulwark,0.5,,+33%
70926,High-Frequency Buffer,0.2,+92%,
70927,Secondary Polariser,0.9,+94%,+33%
70928,Secondary Bulwark,0.4,+94%,
70929,High-Frequency Buffer,0.0,+90%,
70930,Sodium Polariser,0.3,+93%,
70931,High-Frequency Armour,0.4,+94%,
70932,High-Frequency Resonator,0.9,+94%,+33%
70933,High-Frequency Battery,0.4,+94%,
70934,Secondary Buffer,0.5,,+33%
70935,Supercharged Padding,0.1,+91%,
70936,Dioxite Armour,0.9,+94%,+33%
70937,Sodium Grafts,0.3,+93%,
70938,High-Frequency Armour,0.1,+91%,
70939,Secondary Battery,0.5,,+33%
70940,Supercharged Padding,0.5,,+33%
70941,Sodium Padding,0.9,+94%,+33%
70942,Sodium Buffer,0.4,+94%,
70943,High-Frequency Armour,0.8,+93%,+33%
70944,Secondary Padding,0.9,+94%,+33%
70945,Supercharged Battery,0.3,+93%,
70946,Dioxite Polariser,0.3,+93%,
70947,Dioxite Lattice,0.9,+94%,+33%
70948,Dioxite Buffer,0.5,,+33%
70949,Secondary Polariser,0.0,+90%,
70950,High-Frequency Buffer,0.5,,+33%
70951,Sodium Grafts,0.4,+94%,
70952,Dioxite Buffer,0.4,+94%,
70953,Secondary Buffer,0.0,+90%,
70954,Secondary Lattice,0.7,+92%,+33%
70955,Dioxite Battery,0.5,,+33%
70956,Dioxite Resonator,0.5,,+33%
70957,High-Frequency Resonator,0.4,+94%,
70958,Sodium Lattice,0.4,+94%,
70959,High-Frequency Resonator,0.5,,+33%
70960,High-Frequency Armour,0.5,,+33%
70961,Secondary Battery,0.4,+94%,
70962,Secondary Armour,0.8,+93%,+33%
70963,Sodium Armour,0.5,,+33%
70964,Sodium Battery,0.5,,+33%
70965,Secondary Bulwark,0.5,,+33%
70966,Sodium Lattice,0.4,+94%,
70967,Sodium Armour,0.9,+94%,+33%
70968,Dioxite Buffer,0.1,+91%,
70969,Supercharged Lattice,0.5,,+33%
70970,Secondary Battery,0.1,+91%,
70971,Secondary Armour,0.5,,+33%
70972,Secondary Resonator,0.4,+94%,
70973,High-Frequency Battery,0.5,,+33%
70974,Secondary Padding,0.5,,+33%
70975,Supercharged Shield,0.5,,+33%
70976,Sodium Lattice,0.5,,+33%
70977,High-Frequency Resonator,0.5,,+33%
70978,High-Frequency Bulwark,0.4,+94%,
70979,Dioxite Shield,0.3,+93%,
70980,Secondary Shield,0.5,+90%,+33%
70981,Secondary Armour,0.5,,+33%
70982,High-Frequency Bulwark,0.4,+94%,
70983,Supercharged Lattice,0.4,+94%,
70984,Secondary Shield,0.0,+90%,
70985,Sodium Buffer,0.5,,+33%
70986,Secondary Armour,0.5,,+33%
70987,Dioxite Padding,0.9,+94%,+33%
70988,High-Frequency Shield,0.5,,+33%
70989,High-Frequency Polariser,0.5,,+33%
70990,Sodium Polariser,0.4,+94%,
70991,Supercharged Battery,0.5,,+33%
70992,Supercharged Buffer,0.5,,+33%
70993,Supercharged Shield,0.5,,+33%
70994,Dioxite Buffer,0.4,+94%,
70995,Dioxite Battery,0.5,,+33%
70996,High-Frequency Armour,0.3,+93%,
70997,Dioxite Buffer,0.5,,+33%
70998,Secondary Shield,0.1,+91%,
70999,Supercharged Padding,0.0,+90%,
71000,High-Frequency Grafts,0.3,+93%,
71001,Secondary Shield,0.1,+91%,
71002,High-Frequency Battery,0.5,,+33%
71003,Dioxite Armour,0.1,+91%,
71004,Dioxite Polariser,0.5,,+33%
71005,Dioxite Bulwark,0.3,+93%,
71006,Supercharged Bulwark,0.0,+90%,
71007,Sodium Battery,0.3,+93%,
71008,Sodium Buffer,0.5,,+33%
71009,Dioxite Polariser,0.5,,+33%
71010,High-Frequency Shield,0.1,+91%,
71011,High-Frequency Grafts,0.3,+93%,
71012,Supercharged Lattice,0.3,+93%,
71013,Secondary Shield,0.9,+94%,+33%
71014,High-Frequency Resonator,0.5,,+33%
71015,Supercharged Padding,0.5,,+33%
71016,High-Frequency Armour,0.5,,+33%
71017,High-Frequency Resonator,0.5,,+33%
71018,Supercharged Grafts,0.1,+91%,
71019,Dioxite Grafts,0.5,,+33%
71020,Sodium Lattice,0.5,,+33%
71021,Dioxite Grafts,0.9,+94%,+33%
71022,Dioxite Buffer,0.5,,+33%
71023,Secondary Bulwark,0.5,,+33%
71024,Secondary Lattice,0.2,+92%,
71025,Secondary Resonator,0.4,+94%,
71026,Sodium Buffer,0.5,,+33%
71027,High-Frequency Armour,0.3,+93%,
71028,Supercharged Polariser,0.5,,+33%
71029,Secondary Battery,0.8,+93%,+33%
71030,Secondary Grafts,0.5,,+33%
71031,Sodium Padding,0.5,,+33%
71032,Dioxite Shield,0.4,+94%,
71033,Secondary Grafts,0.2,+92%,
71034,High-Frequency Battery,0.4,+94%,
71035,High-Frequency Padding,0.4,+94%,
71036,High-Frequency Lattice,0.5,,+33%
71037,Supercharged Polariser,0.5,,+33%
71038,Dioxite Bulwark,0.5,,+33%
71039,Dioxite Bulwark,0.5,,+33%
71040,Secondary Lattice,0.5,,+33%
71041,High-Frequency Padding,0.5,,+33%
71042,Supercharged Bulwark,0.3,+93%,
71043,High-Frequency Armour,0.1,+91%,
71044,High-Frequency Polariser,0.4,+94%,
71045,Sodium Resonator,0.5,,+33%
71046,Secondary Armour,0.1,+91%,
71047,Supercharged Grafts,0.1,+91%,
