sep=,
Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
97516,Harmonic Battery,0.167,+30%,+33%
97517,Q-Field Grafts,0.167,+30%,+33%
97518,Lorentz Padding,0.375,+31%,+33%
97519,Harmonic Lattice,0.375,+31%,+33%
97520,Nanite Bulwark,0.167,+30%,+33%
97521,Nanite Bulwark,0.167,+30%,+33%
97522,Lorentz Shield,0.375,+31%,+33%
97523,Harmonic Grafts,0.167,+30%,+33%
97524,Q-Field Buffer,0.167,+30%,+33%
97525,Lumen Bulwark,0.792,+33%,+33%
97526,Lumen Padding,0.583,+32%,+33%
97527,Lumen Grafts,0.792,+33%,+33%
97528,Q-Field Buffer,0.375,+31%,+33%
97529,Lorentz Polariser,0.167,+30%,+33%
97530,Lumen Armour,0.167,+30%,+33%
97531,Nanite Lattice,0.167,+30%,+33%
97532,Lorentz Buffer,0.792,+33%,+33%
97533,Lorentz Resonator,0.167,+30%,+33%
97534,Lumen Bulwark,0.792,+33%,+33%
97535,Nanite Shield,1.0,+34%,+33%
97536,Lumen Lattice,0.167,+30%,+33%
97537,Q-Field Padding,0.375,+31%,+33%
97538,Harmonic Bulwark,0.792,+33%,+33%
97539,Lorentz Lattice,0.167,+30%,+33%
97540,Lorentz Resonator,0.167,+30%,+33%
97541,Nanite Resonator,0.375,+31%,+33%
97542,Q-Field Shield,0.583,+32%,+33%
97543,Q-Field Shield,0.167,+30%,+33%
97544,Lorentz Bulwark,0.583,+32%,+33%
97545,Harmonic Grafts,0.583,+32%,+33%
97546,Nanite Grafts,1.0,+34%,+33%
97547,Nanite Armour,0.167,+30%,+33%
97548,Lumen Padding,1.0,+34%,+33%
97549,Nanite Polariser,0.375,+31%,+33%
97550,Nanite Grafts,0.375,+31%,+33%
97551,Q-Field Lattice,0.375,+31%,+33%
97552,Lorentz Battery,0.375,+31%,+33%
97553,Lorentz Battery,1.0,+34%,+33%
97554,Nanite Shield,0.792,+33%,+33%
97555,Nanite Armour,0.167,+30%,+33%
97556,Q-Field Resonator,0.167,+30%,+33%
97557,Nanite Padding,1.0,+34%,+33%
97558,Q-Field Buffer,0.167,+30%,+33%
97559,Lorentz Polariser,0.167,+30%,+33%
97560,Harmonic Battery,0.167,+30%,+33%
97561,Nanite Bulwark,0.167,+30%,+33%
97562,Lumen Lattice,0.167,+30%,+33%
97563,Nanite Polariser,0.167,+30%,+33%
97564,Nanite Battery,0.375,+31%,+33%
97565,Lumen Battery,1.0,+34%,+33%
97566,Q-Field Bulwark,0.167,+30%,+33%
97567,Harmonic Grafts,0.375,+31%,+33%
97568,Q-Field Resonator,0.375,+31%,+33%
97569,Nanite Battery,0.167,+30%,+33%
97570,Harmonic Padding,0.167,+30%,+33%
97571,Harmonic Polariser,0.167,+30%,+33%
97572,Harmonic Armour,1.0,+34%,+33%
97573,Q-Field Lattice,0.167,+30%,+33%
97574,Nanite Armour,0.375,+31%,+33%
97575,Lorentz Buffer,1.0,+34%,+33%
97576,Lorentz Battery,0.167,+30%,+33%
97577,Nanite Buffer,0.792,+33%,+33%
97578,Harmonic Polariser,1.0,+34%,+33%
97579,Q-Field Shield,0.167,+30%,+33%
97580,Lumen Polariser,0.375,+31%,+33%
97581,Lumen Bulwark,0.583,+32%,+33%
97582,Nanite Armour,0.375,+31%,+33%
97583,Lumen Bulwark,0.375,+31%,+33%
97584,Q-Field Buffer,0.167,+30%,+33%
97585,Nanite Buffer,0.792,+33%,+33%
97586,Lorentz Polariser,0.167,+30%,+33%
97587,Harmonic Polariser,0.792,+33%,+33%
97588,Lorentz Grafts,0.167,+30%,+33%
97589,Nanite Padding,0.167,+30%,+33%
97590,Nanite Resonator,0.167,+30%,+33%
97591,Lorentz Padding,1.0,+34%,+33%
97592,Harmonic Grafts,0.167,+30%,+33%
97593,Q-Field Shield,0.167,+30%,+33%
97594,Q-Field Bulwark,0.167,+30%,+33%
97595,Lumen Bulwark,0.167,+30%,+33%
97596,Harmonic Bulwark,0.375,+31%,+33%
97597,Lumen Armour,0.375,+31%,+33%
97598,Nanite Resonator,0.167,+30%,+33%
97599,Harmonic Bulwark,0.375,+31%,+33%
97600,Q-Field Buffer,0.167,+30%,+33%
97601,Lorentz Padding,1.0,+34%,+33%
97602,Lumen Shield,0.167,+30%,+33%
97603,Nanite Resonator,1.0,+34%,+33%
97604,Q-Field Armour,0.167,+30%,+33%
97605,Nanite Padding,1.0,+34%,+33%
97606,Lumen Resonator,0.375,+31%,+33%
97607,Q-Field Padding,0.167,+30%,+33%
97608,Nanite Padding,0.167,+30%,+33%
97609,Nanite Buffer,0.792,+33%,+33%
97610,Q-Field Resonator,0.167,+30%,+33%
97611,Nanite Bulwark,0.375,+31%,+33%
97612,Harmonic Buffer,1.0,+34%,+33%
97613,Harmonic Grafts,0.583,+32%,+33%
97614,Lorentz Padding,0.167,+30%,+33%
97615,Lumen Grafts,0.583,+32%,+33%
97616,Lumen Lattice,0.375,+31%,+33%
97617,Harmonic Buffer,0.167,+30%,+33%
97618,Lorentz Shield,0.375,+31%,+33%
97619,Lorentz Lattice,0.167,+30%,+33%
97620,Harmonic Shield,0.583,+32%,+33%
97621,Nanite Shield,0.375,+31%,+33%
97622,Lorentz Polariser,0.375,+31%,+33%
97623,Nanite Armour,0.167,+30%,+33%
97624,Harmonic Armour,0.167,+30%,+33%
97625,Lumen Grafts,0.167,+30%,+33%
97626,Q-Field Battery,0.375,+31%,+33%
97627,Harmonic Battery,0.792,+33%,+33%
97628,Nanite Grafts,0.167,+30%,+33%
97629,Lorentz Padding,0.583,+32%,+33%
97630,Harmonic Armour,0.583,+32%,+33%
97631,Lumen Buffer,0.167,+30%,+33%
97632,Lorentz Armour,0.167,+30%,+33%
97633,Harmonic Resonator,0.375,+31%,+33%
97634,Lorentz Buffer,1.0,+34%,+33%
97635,Lumen Shield,0.792,+33%,+33%
97636,Harmonic Battery,1.0,+34%,+33%
97637,Nanite Padding,0.583,+32%,+33%
97638,Lumen Lattice,0.167,+30%,+33%
97639,Lorentz Shield,0.167,+30%,+33%
97640,Nanite Grafts,0.792,+33%,+33%
97641,Harmonic Battery,0.375,+31%,+33%
97642,Q-Field Lattice,0.167,+30%,+33%
97643,Lumen Bulwark,0.792,+33%,+33%
97644,Q-Field Bulwark,0.167,+30%,+33%
97645,Nanite Padding,0.792,+33%,+33%
97646,Nanite Grafts,0.792,+33%,+33%
97647,Nanite Grafts,0.792,+33%,+33%
97648,Nanite Shield,0.167,+30%,+33%
97649,Lumen Grafts,0.792,+33%,+33%
97650,Lorentz Polariser,0.167,+30%,+33%
97651,Lumen Armour,0.375,+31%,+33%
97652,Q-Field Shield,0.375,+31%,+33%
97653,Lorentz Armour,0.375,+31%,+33%
97654,Q-Field Shield,0.375,+31%,+33%
97655,Harmonic Resonator,0.167,+30%,+33%
97656,Harmonic Battery,0.167,+30%,+33%
97657,Lumen Grafts,0.375,+31%,+33%
97658,Lorentz Padding,0.583,+32%,+33%
97659,Harmonic Grafts,0.167,+30%,+33%
97660,Nanite Polariser,0.167,+30%,+33%
97661,Lumen Lattice,0.167,+30%,+33%
97662,Q-Field Padding,0.167,+30%,+33%
97663,Lumen Padding,0.375,+31%,+33%
97664,Lumen Grafts,0.167,+30%,+33%
97665,Q-Field Shield,0.375,+31%,+33%
97666,Nanite Resonator,0.583,+32%,+33%
97667,Q-Field Buffer,0.167,+30%,+33%
97668,Harmonic Lattice,0.167,+30%,+33%
97669,Harmonic Resonator,0.792,+33%,+33%
97670,Q-Field Armour,0.375,+31%,+33%
97671,Lumen Lattice,1.0,+34%,+33%
97672,Q-Field Grafts,0.167,+30%,+33%
97673,Q-Field Resonator,0.167,+30%,+33%
97674,Harmonic Grafts,0.583,+32%,+33%
97675,Q-Field Bulwark,0.375,+31%,+33%
97676,Nanite Armour,0.167,+30%,+33%
97677,Harmonic Polariser,0.792,+33%,+33%
97678,Lorentz Battery,0.792,+33%,+33%
97679,Lorentz Lattice,0.167,+30%,+33%
97680,Lorentz Polariser,0.167,+30%,+33%
97681,Q-Field Padding,0.375,+31%,+33%
97682,Q-Field Grafts,0.167,+30%,+33%
97683,Lorentz Buffer,1.0,+34%,+33%
97684,Lumen Resonator,0.375,+31%,+33%
97685,Harmonic Battery,1.0,+34%,+33%
97686,Nanite Battery,0.167,+30%,+33%
97687,Q-Field Shield,0.583,+32%,+33%
97688,Q-Field Battery,0.792,+33%,+33%
97689,Q-Field Grafts,0.792,+33%,+33%
97690,Lorentz Padding,0.375,+31%,+33%
97691,Nanite Lattice,1.0,+34%,+33%
97692,Lorentz Grafts,0.167,+30%,+33%
97693,Harmonic Padding,0.375,+31%,+33%
97694,Harmonic Grafts,0.167,+30%,+33%
97695,Lorentz Buffer,0.375,+31%,+33%
97696,Harmonic Armour,0.167,+30%,+33%
97697,Harmonic Armour,0.583,+32%,+33%
97698,Lumen Bulwark,0.375,+31%,+33%
97699,Lumen Battery,0.167,+30%,+33%
97700,Harmonic Lattice,0.375,+31%,+33%
97701,Lumen Polariser,0.167,+30%,+33%
97702,Lumen Padding,0.167,+30%,+33%
97703,Lumen Armour,1.0,+34%,+33%
97704,Harmonic Shield,1.0,+34%,+33%
97705,Lorentz Padding,0.167,+30%,+33%
97706,Nanite Buffer,0.583,+32%,+33%
97707,Harmonic Grafts,0.167,+30%,+33%
97708,Lorentz Padding,0.167,+30%,+33%
97709,Lorentz Buffer,0.167,+30%,+33%
97710,Nanite Padding,0.167,+30%,+33%
97711,Lumen Polariser,0.583,+32%,+33%
97712,Lorentz Battery,0.583,+32%,+33%
97713,Nanite Resonator,0.167,+30%,+33%
97714,Harmonic Polariser,1.0,+34%,+33%
97715,Harmonic Padding,0.375,+31%,+33%
97716,Harmonic Polariser,0.167,+30%,+33%
97717,Lumen Armour,1.0,+34%,+33%
97718,Nanite Shield,0.792,+33%,+33%
97719,Q-Field Shield,1.0,+34%,+33%
97720,Harmonic Battery,0.583,+32%,+33%
97721,Nanite Padding,0.167,+30%,+33%
97722,Lorentz Bulwark,0.375,+31%,+33%
97723,Nanite Polariser,0.167,+30%,+33%
97724,Q-Field Grafts,0.167,+30%,+33%
97725,Harmonic Buffer,0.167,+30%,+33%
97726,Lumen Battery,0.792,+33%,+33%
97727,Lumen Grafts,0.583,+32%,+33%
97728,Lumen Armour,0.583,+32%,+33%
97729,Q-Field Bulwark,1.0,+34%,+33%
97730,Lumen Lattice,0.167,+30%,+33%
97731,Nanite Resonator,0.167,+30%,+33%
97732,Lumen Grafts,0.167,+30%,+33%
97733,Harmonic Armour,0.792,+33%,+33%
97734,Lorentz Buffer,0.583,+32%,+33%
97735,Lumen Shield,0.792,+33%,+33%
97736,Nanite Padding,0.375,+31%,+33%
97737,Lumen Padding,0.792,+33%,+33%
97738,Nanite Bulwark,0.583,+32%,+33%
97739,Q-Field Battery,0.167,+30%,+33%
97740,Lumen Armour,0.583,+32%,+33%
97741,Lumen Padding,0.792,+33%,+33%
97742,Lumen Shield,0.167,+30%,+33%
97743,Nanite Polariser,0.167,+30%,+33%
97744,Lumen Grafts,0.167,+30%,+33%
97745,Q-Field Bulwark,0.167,+30%,+33%
97746,Harmonic Padding,0.167,+30%,+33%
97747,Lumen Lattice,1.0,+34%,+33%
97748,Harmonic Buffer,0.167,+30%,+33%
97749,Nanite Lattice,0.792,+33%,+33%
97750,Nanite Polariser,0.375,+31%,+33%
97751,Q-Field Shield,0.375,+31%,+33%
97752,Lorentz Polariser,1.0,+34%,+33%
97753,Q-Field Armour,0.792,+33%,+33%
97754,Lorentz Lattice,0.375,+31%,+33%
97755,Lumen Resonator,0.167,+30%,+33%
97756,Nanite Buffer,0.583,+32%,+33%
97757,Nanite Buffer,0.167,+30%,+33%
97758,Lorentz Shield,0.792,+33%,+33%
97759,Lumen Polariser,0.792,+33%,+33%
97760,Lorentz Resonator,0.792,+33%,+33%
97761,Lorentz Polariser,0.167,+30%,+33%
97762,Lorentz Polariser,0.167,+30%,+33%
97763,Q-Field Buffer,0.167,+30%,+33%
97764,Nanite Padding,0.792,+33%,+33%
97765,Q-Field Polariser,0.375,+31%,+33%
97766,Nanite Lattice,1.0,+34%,+33%
97767,Q-Field Padding,0.583,+32%,+33%
97768,Lumen Buffer,0.375,+31%,+33%
97769,Q-Field Battery,0.375,+31%,+33%
97770,Nanite Battery,0.792,+33%,+33%
97771,Nanite Resonator,1.0,+34%,+33%
97772,Lumen Grafts,0.375,+31%,+33%
97773,Harmonic Battery,0.583,+32%,+33%
97774,Lumen Padding,0.583,+32%,+33%
97775,Q-Field Resonator,0.583,+32%,+33%
97776,Lorentz Battery,0.583,+32%,+33%
97777,Lumen Resonator,0.167,+30%,+33%
97778,Lorentz Bulwark,0.375,+31%,+33%
97779,Q-Field Padding,0.583,+32%,+33%
97780,Harmonic Bulwark,1.0,+34%,+33%
97781,Q-Field Armour,0.167,+30%,+33%
97782,Q-Field Armour,0.167,+30%,+33%
97783,Nanite Grafts,0.167,+30%,+33%
97784,Nanite Resonator,0.167,+30%,+33%
97785,Lumen Battery,0.792,+33%,+33%
97786,Q-Field Resonator,0.167,+30%,+33%
97787,Nanite Bulwark,0.583,+32%,+33%
97788,Lorentz Shield,0.167,+30%,+33%
97789,Lorentz Bulwark,0.167,+30%,+33%
97790,Nanite Shield,0.375,+31%,+33%
97791,Q-Field Grafts,0.167,+30%,+33%
97792,Lumen Buffer,1.0,+34%,+33%
97793,Lumen Polariser,0.167,+30%,+33%
97794,Lumen Resonator,0.583,+32%,+33%
97795,Lumen Grafts,0.167,+30%,+33%
97796,Lorentz Lattice,0.375,+31%,+33%
97797,Nanite Polariser,0.167,+30%,+33%
97798,Nanite Bulwark,0.583,+32%,+33%
97799,Lorentz Armour,0.583,+32%,+33%
97800,Nanite Padding,0.375,+31%,+33%
97801,Nanite Battery,0.167,+30%,+33%
97802,Lumen Grafts,0.375,+31%,+33%
97803,Q-Field Resonator,0.375,+31%,+33%
97804,Lorentz Grafts,0.792,+33%,+33%
97805,Lumen Bulwark,0.167,+30%,+33%
97806,Nanite Shield,0.167,+30%,+33%
97807,Q-Field Battery,0.167,+30%,+33%
97808,Nanite Resonator,0.167,+30%,+33%
97809,Nanite Buffer,0.167,+30%,+33%
97810,Harmonic Battery,0.792,+33%,+33%
97811,Q-Field Bulwark,0.375,+31%,+33%
97812,Lorentz Buffer,0.167,+30%,+33%
97813,Q-Field Padding,0.167,+30%,+33%
97814,Nanite Padding,0.167,+30%,+33%
97815,Lumen Armour,0.167,+30%,+33%
97816,Lorentz Resonator,0.583,+32%,+33%
97817,Nanite Shield,0.375,+31%,+33%
97818,Harmonic Battery,1.0,+34%,+33%
97819,Nanite Armour,0.583,+32%,+33%
97820,Nanite Bulwark,0.583,+32%,+33%
97821,Harmonic Polariser,0.167,+30%,+33%
97822,Q-Field Battery,0.167,+30%,+33%
97823,Harmonic Padding,1.0,+34%,+33%
97824,Harmonic Shield,0.167,+30%,+33%
97825,Harmonic Padding,0.167,+30%,+33%
97826,Nanite Resonator,0.167,+30%,+33%
97827,Harmonic Padding,0.792,+33%,+33%
97828,Q-Field Buffer,0.167,+30%,+33%
97829,Lorentz Shield,0.167,+30%,+33%
97830,Lorentz Shield,0.167,+30%,+33%
97831,Harmonic Resonator,0.167,+30%,+33%
97832,Nanite Bulwark,0.167,+30%,+33%
97833,Nanite Grafts,0.167,+30%,+33%
97834,Harmonic Grafts,0.375,+31%,+33%
97835,Harmonic Polariser,0.167,+30%,+33%
97836,Nanite Resonator,0.167,+30%,+33%
97837,Q-Field Armour,0.167,+30%,+33%
97838,Harmonic Lattice,0.792,+33%,+33%
97839,Nanite Resonator,0.167,+30%,+33%
97840,Harmonic Shield,1.0,+34%,+33%
97841,Harmonic Battery,0.583,+32%,+33%
97842,Q-Field Buffer,0.792,+33%,+33%
97843,Lumen Bulwark,0.167,+30%,+33%
97844,Lorentz Armour,0.583,+32%,+33%
97845,Q-Field Resonator,0.375,+31%,+33%
97846,Harmonic Polariser,0.167,+30%,+33%
97847,Lumen Battery,0.583,+32%,+33%
97848,Nanite Lattice,0.167,+30%,+33%
97849,Q-Field Battery,0.375,+31%,+33%
97850,Lumen Grafts,0.792,+33%,+33%
97851,Nanite Polariser,0.792,+33%,+33%
97852,Lorentz Battery,0.792,+33%,+33%
97853,Nanite Padding,0.792,+33%,+33%
97854,Nanite Battery,0.375,+31%,+33%
97855,Lumen Lattice,0.583,+32%,+33%
97856,Nanite Shield,0.167,+30%,+33%
97857,Harmonic Battery,0.167,+30%,+33%
97858,Q-Field Polariser,0.375,+31%,+33%
97859,Q-Field Shield,0.167,+30%,+33%
97860,Lorentz Buffer,0.167,+30%,+33%
97861,Lorentz Resonator,0.167,+30%,+33%
97862,Lorentz Armour,0.167,+30%,+33%
97863,Lorentz Bulwark,1.0,+34%,+33%
97864,Lumen Polariser,0.167,+30%,+33%
97865,Lumen Polariser,0.375,+31%,+33%
97866,Q-Field Resonator,0.375,+31%,+33%
97867,Harmonic Buffer,1.0,+34%,+33%
97868,Harmonic Lattice,0.375,+31%,+33%
97869,Harmonic Grafts,0.375,+31%,+33%
97870,Harmonic Armour,0.792,+33%,+33%
97871,Lumen Polariser,0.167,+30%,+33%
97872,Lorentz Resonator,0.375,+31%,+33%
97873,Lorentz Grafts,0.167,+30%,+33%
97874,Lumen Lattice,0.167,+30%,+33%
97875,Harmonic Battery,0.167,+30%,+33%
97876,Lorentz Lattice,0.375,+31%,+33%
97877,Lumen Grafts,1.0,+34%,+33%
97878,Q-Field Armour,0.375,+31%,+33%
97879,Lorentz Shield,0.583,+32%,+33%
97880,Harmonic Buffer,1.0,+34%,+33%
97881,Lumen Shield,0.792,+33%,+33%
97882,Lumen Buffer,0.167,+30%,+33%
97883,Harmonic Buffer,0.583,+32%,+33%
97884,Q-Field Grafts,0.375,+31%,+33%
97885,Lorentz Armour,0.792,+33%,+33%
97886,Q-Field Polariser,0.167,+30%,+33%
97887,Nanite Battery,0.167,+30%,+33%
97888,Lorentz Padding,0.167,+30%,+33%
97889,Lumen Grafts,0.167,+30%,+33%
97890,Q-Field Shield,0.167,+30%,+33%
97891,Nanite Grafts,0.792,+33%,+33%
97892,Q-Field Bulwark,0.167,+30%,+33%
97893,Nanite Bulwark,0.375,+31%,+33%
97894,Lorentz Battery,1.0,+34%,+33%
97895,Q-Field Battery,0.375,+31%,+33%
97896,Q-Field Buffer,0.167,+30%,+33%
97897,Lorentz Lattice,0.375,+31%,+33%
97898,Lumen Armour,0.167,+30%,+33%
97899,Q-Field Polariser,0.583,+32%,+33%
97900,Q-Field Battery,0.375,+31%,+33%
97901,Nanite Buffer,0.583,+32%,+33%
97902,Lorentz Lattice,0.375,+31%,+33%
97903,Harmonic Padding,0.792,+33%,+33%
97904,Nanite Polariser,0.167,+30%,+33%
97905,Nanite Armour,0.375,+31%,+33%
97906,Nanite Resonator,0.583,+32%,+33%
97907,Harmonic Grafts,0.792,+33%,+33%
97908,Lumen Lattice,1.0,+34%,+33%
97909,Lorentz Polariser,0.375,+31%,+33%
97910,Lumen Grafts,0.583,+32%,+33%
97911,Nanite Grafts,0.792,+33%,+33%
97912,Lumen Lattice,0.167,+30%,+33%
97913,Lumen Battery,0.375,+31%,+33%
97914,Q-Field Shield,0.792,+33%,+33%
97915,Q-Field Bulwark,0.375,+31%,+33%
97916,Q-Field Battery,0.375,+31%,+33%
97917,Lumen Grafts,0.167,+30%,+33%
97918,Lumen Padding,1.0,+34%,+33%
97919,Nanite Polariser,0.792,+33%,+33%
97920,Lorentz Shield,0.792,+33%,+33%
97921,Q-Field Shield,1.0,+34%,+33%
97922,Q-Field Resonator,0.167,+30%,+33%
97923,Nanite Shield,0.583,+32%,+33%
97924,Harmonic Polariser,1.0,+34%,+33%
97925,Lumen Polariser,0.167,+30%,+33%
97926,Lorentz Resonator,0.167,+30%,+33%
97927,Harmonic Padding,1.0,+34%,+33%
97928,Lumen Bulwark,0.167,+30%,+33%
97929,Lorentz Polariser,0.167,+30%,+33%
97930,Nanite Shield,0.167,+30%,+33%
97931,Q-Field Bulwark,0.167,+30%,+33%
97932,Q-Field Bulwark,0.167,+30%,+33%
97933,Lorentz Polariser,1.0,+34%,+33%
97934,Q-Field Battery,0.167,+30%,+33%
97935,Harmonic Polariser,1.0,+34%,+33%
97936,Nanite Buffer,0.375,+31%,+33%
97937,Lumen Armour,0.167,+30%,+33%
97938,Lorentz Battery,0.167,+30%,+33%
97939,Harmonic Resonator,1.0,+34%,+33%
97940,Q-Field Resonator,1.0,+34%,+33%
97941,Lumen Bulwark,0.167,+30%,+33%
97942,Lumen Battery,0.583,+32%,+33%
97943,Lumen Polariser,0.167,+30%,+33%
97944,Q-Field Lattice,1.0,+34%,+33%
97945,Lumen Lattice,0.792,+33%,+33%
97946,Q-Field Grafts,0.167,+30%,+33%
97947,Harmonic Bulwark,0.792,+33%,+33%
97948,Q-Field Polariser,0.167,+30%,+33%
97949,Lumen Buffer,0.167,+30%,+33%
97950,Q-Field Resonator,0.167,+30%,+33%
97951,Lorentz Battery,0.375,+31%,+33%
97952,Q-Field Polariser,0.375,+31%,+33%
97953,Lorentz Lattice,0.167,+30%,+33%
97954,Lorentz Battery,0.375,+31%,+33%
97955,Lumen Lattice,0.375,+31%,+33%
97956,Harmonic Polariser,0.792,+33%,+33%
97957,Lorentz Lattice,0.583,+32%,+33%
97958,Lorentz Resonator,0.375,+31%,+33%
97959,Nanite Battery,0.167,+30%,+33%
97960,Nanite Bulwark,0.792,+33%,+33%
97961,Nanite Padding,0.167,+30%,+33%
97962,Q-Field Resonator,0.167,+30%,+33%
97963,Nanite Polariser,0.375,+31%,+33%
97964,Nanite Buffer,0.375,+31%,+33%
97965,Harmonic Padding,0.167,+30%,+33%
97966,Harmonic Battery,1.0,+34%,+33%
97967,Lumen Bulwark,0.792,+33%,+33%
97968,Nanite Armour,0.375,+31%,+33%
97969,Nanite Polariser,0.167,+30%,+33%
97970,Lumen Buffer,0.375,+31%,+33%
97971,Q-Field Resonator,0.583,+32%,+33%
97972,Nanite Bulwark,1.0,+34%,+33%
97973,Lorentz Armour,0.167,+30%,+33%
97974,Lumen Padding,0.375,+31%,+33%
97975,Lumen Lattice,0.583,+32%,+33%
97976,Lorentz Resonator,0.583,+32%,+33%
97977,Q-Field Lattice,0.375,+31%,+33%
97978,Harmonic Padding,1.0,+34%,+33%
97979,Lorentz Buffer,0.375,+31%,+33%
97980,Harmonic Grafts,0.375,+31%,+33%
97981,Lorentz Shield,0.583,+32%,+33%
97982,Lumen Resonator,0.167,+30%,+33%
97983,Q-Field Lattice,0.167,+30%,+33%
97984,Harmonic Armour,1.0,+34%,+33%
97985,Q-Field Lattice,0.167,+30%,+33%
97986,Harmonic Resonator,0.375,+31%,+33%
97987,Lumen Bulwark,0.167,+30%,+33%
97988,Harmonic Armour,0.375,+31%,+33%
97989,Q-Field Battery,0.167,+30%,+33%
97990,Nanite Armour,1.0,+34%,+33%
97991,Q-Field Armour,0.167,+30%,+33%
97992,Nanite Polariser,0.167,+30%,+33%
97993,Harmonic Lattice,1.0,+34%,+33%
97994,Q-Field Armour,0.375,+31%,+33%
97995,Nanite Armour,0.167,+30%,+33%
97996,Harmonic Resonator,0.792,+33%,+33%
97997,Lumen Grafts,0.167,+30%,+33%
97998,Lorentz Buffer,0.167,+30%,+33%
97999,Q-Field Battery,0.375,+31%,+33%
98000,Harmonic Resonator,0.167,+30%,+33%
98001,Lorentz Resonator,0.375,+31%,+33%
98002,Nanite Armour,0.792,+33%,+33%
98003,Harmonic Battery,0.583,+32%,+33%
98004,Nanite Grafts,0.167,+30%,+33%
98005,Nanite Polariser,0.167,+30%,+33%
98006,Lumen Resonator,0.167,+30%,+33%
98007,Lorentz Resonator,1.0,+34%,+33%
98008,Nanite Padding,0.167,+30%,+33%
98009,Lorentz Lattice,0.375,+31%,+33%
98010,Harmonic Shield,0.167,+30%,+33%
98011,Lorentz Armour,1.0,+34%,+33%
98012,Lumen Lattice,0.375,+31%,+33%
98013,Lumen Battery,0.375,+31%,+33%
98014,Lumen Shield,0.167,+30%,+33%
98015,Lumen Lattice,0.167,+30%,+33%
98016,Harmonic Battery,0.167,+30%,+33%
98017,Lumen Padding,0.167,+30%,+33%
98018,Harmonic Padding,0.167,+30%,+33%
98019,Lumen Padding,0.167,+30%,+33%
98020,Nanite Grafts,0.375,+31%,+33%
98021,Nanite Buffer,0.375,+31%,+33%
98022,Lorentz Grafts,0.375,+31%,+33%
98023,Harmonic Resonator,1.0,+34%,+33%
98024,Nanite Polariser,0.375,+31%,+33%
98025,Harmonic Armour,1.0,+34%,+33%
98026,Q-Field Battery,0.167,+30%,+33%
98027,Lorentz Bulwark,0.375,+31%,+33%
98028,Nanite Armour,0.167,+30%,+33%
98029,Lumen Armour,0.792,+33%,+33%
98030,Nanite Battery,0.583,+32%,+33%
98031,Harmonic Polariser,0.167,+30%,+33%
98032,Nanite Lattice,0.792,+33%,+33%
98033,Nanite Polariser,0.167,+30%,+33%
98034,Q-Field Lattice,1.0,+34%,+33%
98035,Q-Field Bulwark,1.0,+34%,+33%
98036,Nanite Bulwark,0.167,+30%,+33%
98037,Harmonic Bulwark,0.167,+30%,+33%
98038,Q-Field Shield,0.375,+31%,+33%
98039,Harmonic Battery,0.583,+32%,+33%
98040,Lorentz Shield,0.167,+30%,+33%
98041,Q-Field Padding,0.375,+31%,+33%
98042,Nanite Polariser,0.167,+30%,+33%
98043,Lorentz Lattice,0.375,+31%,+33%
98044,Nanite Grafts,0.167,+30%,+33%
98045,Lumen Bulwark,0.583,+32%,+33%
98046,Q-Field Armour,0.792,+33%,+33%
98047,Harmonic Grafts,0.375,+31%,+33%
98048,Q-Field Resonator,0.167,+30%,+33%
98049,Lorentz Polariser,0.167,+30%,+33%
98050,Lorentz Bulwark,0.375,+31%,+33%
98051,Lumen Armour,0.583,+32%,+33%
98052,Nanite Resonator,0.375,+31%,+33%
98053,Q-Field Grafts,0.167,+30%,+33%
98054,Lorentz Padding,0.375,+31%,+33%
98055,Nanite Buffer,0.375,+31%,+33%
98056,Nanite Lattice,1.0,+34%,+33%
98057,Harmonic Bulwark,1.0,+34%,+33%
98058,Q-Field Battery,0.167,+30%,+33%
98059,Nanite Buffer,0.792,+33%,+33%
98060,Lumen Buffer,0.167,+30%,+33%
98061,Lorentz Armour,0.167,+30%,+33%
98062,Q-Field Buffer,0.167,+30%,+33%
98063,Lumen Shield,0.167,+30%,+33%
98064,Nanite Armour,0.375,+31%,+33%
98065,Nanite Polariser,0.583,+32%,+33%
98066,Nanite Lattice,0.167,+30%,+33%
98067,Lumen Polariser,0.167,+30%,+33%
98068,Lorentz Battery,1.0,+34%,+33%
98069,Q-Field Grafts,0.167,+30%,+33%
98070,Nanite Bulwark,0.167,+30%,+33%
98071,Lumen Buffer,0.792,+33%,+33%
98072,Harmonic Battery,0.583,+32%,+33%
98073,Harmonic Polariser,0.792,+33%,+33%
98074,Lumen Resonator,1.0,+34%,+33%
98075,Lorentz Battery,0.583,+32%,+33%
98076,Lumen Grafts,0.375,+31%,+33%
98077,Harmonic Armour,0.167,+30%,+33%
98078,Q-Field Polariser,1.0,+34%,+33%
98079,Lorentz Resonator,0.375,+31%,+33%
98080,Lorentz Padding,0.167,+30%,+33%
98081,Lorentz Lattice,0.167,+30%,+33%
98082,Harmonic Bulwark,0.167,+30%,+33%
98083,Lorentz Polariser,0.792,+33%,+33%
98084,Lumen Buffer,0.167,+30%,+33%
98085,Harmonic Bulwark,0.583,+32%,+33%
98086,Harmonic Shield,0.167,+30%,+33%
98087,Lumen Shield,0.375,+31%,+33%
98088,Nanite Lattice,0.375,+31%,+33%
98089,Q-Field Resonator,0.375,+31%,+33%
98090,Nanite Buffer,1.0,+34%,+33%
