sep=,
Seed,Name,Perfection,Suit_Energy,Suit_Energy_Regen
84573,Kinetic Recycler,0.34,+50%,+42%
84574,Kinetic Drain,0.212,+61%,+30%
84575,T-Gel Tanks,0.122,+60%,+26%
84576,Vacuum Drain,0.303,+66%,+32%
84577,Kinetic Pump,0.384,+68%,+35%
84578,Solar Pump,0.41,+51%,+45%
84579,Vacuum Recycler,0.467,+86%,+30%
84580,Kinetic Recycler,0.122,+60%,+26%
84581,Liquid Gas Generator Unit,0.493,+67%,+41%
84582,T-Gel Recycler,0.36,+50%,+43%
84583,Liquid Gas Harvester,0.12,+50%,+31%
84584,Vacuum Drain,0.101,+56%,+27%
84585,Vacuum Purifier,0.264,+72%,+27%
84586,Kinetic Generator Unit,0.94,+97%,+48%
84587,Solar Drain,0.28,+50%,+39%
84588,Kinetic Purifier,0.04,+52%,+26%
84589,Kinetic Stabiliser,0.112,+59%,+26%
84590,Solar Tanks,0.121,+56%,+28%
84591,Kinetic Sieve,0.33,+51%,+41%
84592,Liquid Gas Pump,0.392,+61%,+39%
84593,Kinetic Generator Unit,0.343,+64%,+35%
84594,Kinetic Generator Unit,0.314,+71%,+30%
84595,Vacuum Recycler,0.367,+82%,+27%
84596,Vacuum Tanks,0.387,+84%,+27%
84597,T-Gel Drain,0.459,+93%,+26%
84598,Solar Generator Unit,0.08,+52%,+28%
84599,Solar Tanks,0.242,+60%,+32%
84600,Vacuum Purifier,0.296,+77%,+26%
84601,Vacuum Filter,0.183,+64%,+27%
84602,T-Gel Generator Unit,0.315,+75%,+28%
84603,Vacuum Recycler,0.365,+76%,+30%
84604,Kinetic Generator Unit,0.233,+67%,+28%
84605,Liquid Gas Stabiliser,0.091,+55%,+27%
84606,Vacuum Pump,0.704,+70%,+50%
84607,T-Gel Generator Unit,0.28,+50%,+39%
84608,T-Gel Recycler,0.071,+53%,+27%
84609,Liquid Gas Purifier,0.14,+50%,+32%
84610,Kinetic Generator Unit,0.04,+52%,+26%
84611,Vacuum Sieve,0.32,+50%,+41%
84612,T-Gel Drain,0.489,+96%,+26%
84613,Vacuum Drain,0.48,+50%,+49%
84614,Vacuum Tanks,0.451,+55%,+45%
84615,Solar Drain,0.12,+50%,+31%
84616,T-Gel Harvester,0.122,+58%,+27%
84617,Vacuum Drain,0.213,+67%,+27%
84618,Kinetic Pump,0.24,+50%,+37%
84619,Liquid Gas Filter,0.091,+53%,+28%
84620,T-Gel Harvester,0.433,+63%,+40%
84621,Vacuum Purifier,0.193,+63%,+28%
84622,Solar Stabiliser,0.361,+56%,+40%
84623,T-Gel Generator Unit,0.552,+59%,+48%
84624,Kinetic Filter,0.203,+64%,+28%
84625,Vacuum Tanks,0.422,+58%,+42%
84626,Liquid Gas Recycler,0.749,+96%,+39%
84627,T-Gel Harvester,0.355,+75%,+30%
84628,Solar Pump,0.326,+80%,+26%
84629,Liquid Gas Harvester,0.191,+53%,+33%
84630,T-Gel Recycler,0.503,+64%,+43%
84631,Solar Recycler,0.152,+61%,+27%
84632,Solar Sieve,0.224,+68%,+27%
84633,Vacuum Pump,0.849,+96%,+44%
84634,Solar Harvester,0.798,+87%,+46%
84635,Kinetic Filter,0.061,+54%,+26%
84636,T-Gel Recycler,0.482,+60%,+44%
84637,Liquid Gas Purifier,0.604,+72%,+44%
84638,Liquid Gas Pump,0.342,+58%,+38%
84639,Liquid Gas Stabiliser,0.061,+54%,+26%
84640,Liquid Gas Purifier,0.371,+55%,+41%
84641,Vacuum Harvester,0.552,+61%,+47%
84642,T-Gel Generator Unit,0.599,+95%,+32%
84643,Vacuum Pump,0.163,+64%,+26%
84644,Kinetic Tanks,0.422,+62%,+40%
84645,Vacuum Filter,0.192,+61%,+29%
84646,Kinetic Tanks,0.496,+77%,+36%
84647,Liquid Gas Recycler,0.696,+77%,+46%
84648,Liquid Gas Generator Unit,0.152,+61%,+27%
84649,Kinetic Harvester,0.708,+90%,+40%
84650,T-Gel Sieve,0.459,+93%,+26%
84651,Liquid Gas Drain,0.04,+52%,+26%
84652,Solar Recycler,0.03,+51%,+26%
84653,Vacuum Harvester,0.102,+58%,+26%
84654,Solar Generator Unit,0.529,+94%,+29%
84655,Liquid Gas Purifier,0.061,+54%,+26%
84656,Vacuum Pump,0.431,+57%,+43%
84657,Vacuum Pump,0.544,+70%,+42%
84658,Kinetic Pump,0.696,+81%,+44%
84659,Solar Filter,0.222,+62%,+30%
84660,Solar Tanks,0.646,+78%,+43%
84661,Solar Purifier,0.421,+56%,+43%
84662,Kinetic Purifier,0.786,+78%,+50%
84663,Solar Tanks,0.224,+70%,+26%
84664,Vacuum Sieve,0.685,+76%,+46%
84665,Vacuum Stabiliser,0.469,+94%,+26%
84666,Vacuum Harvester,0.061,+54%,+26%
84667,Solar Recycler,0.241,+56%,+34%
84668,Kinetic Stabiliser,0.598,+89%,+35%
84669,Kinetic Sieve,0.899,+93%,+48%
84670,Vacuum Sieve,0.17,+51%,+33%
84671,T-Gel Recycler,0.54,+97%,+28%
84672,T-Gel Filter,0.314,+71%,+30%
84673,Vacuum Stabiliser,0.485,+76%,+36%
84674,Liquid Gas Harvester,0.14,+50%,+32%
84675,Solar Purifier,0.02,+50%,+26%
84676,Liquid Gas Recycler,0.511,+57%,+47%
84677,Vacuum Tanks,0.243,+66%,+29%
84678,Kinetic Stabiliser,0.38,+52%,+43%
84679,Vacuum Harvester,0.09,+51%,+29%
84680,T-Gel Drain,0.757,+85%,+45%
84681,T-Gel Harvester,0.171,+55%,+31%
84682,Liquid Gas Recycler,0.586,+80%,+39%
84683,Kinetic Drain,0.396,+79%,+30%
84684,Solar Sieve,0.26,+50%,+38%
84685,Kinetic Generator Unit,0.849,+92%,+46%
84686,T-Gel Tanks,0.152,+59%,+28%
84687,Liquid Gas Stabiliser,0.275,+75%,+26%
84688,Vacuum Purifier,0.2,+50%,+35%
84689,Solar Sieve,0.375,+73%,+32%
84690,Liquid Gas Filter,0.121,+56%,+28%
84691,Vacuum Generator Unit,0.799,+95%,+42%
84692,T-Gel Pump,0.213,+67%,+27%
84693,T-Gel Stabiliser,0.436,+77%,+33%
84694,Vacuum Recycler,0.26,+50%,+38%
84695,Solar Filter,0.496,+79%,+35%
84696,Liquid Gas Generator Unit,0.624,+68%,+47%
84697,T-Gel Harvester,0.495,+73%,+38%
84698,Kinetic Generator Unit,0.03,+51%,+26%
84699,T-Gel Harvester,0.543,+64%,+45%
84700,Kinetic Harvester,0.183,+64%,+27%
84701,T-Gel Filter,0.447,+86%,+29%
84702,Vacuum Stabiliser,0.434,+71%,+36%
84703,Kinetic Recycler,0.051,+53%,+26%
84704,Vacuum Drain,0.06,+52%,+27%
84705,T-Gel Generator Unit,0.131,+57%,+28%
84706,Liquid Gas Sieve,0.769,+92%,+42%
84707,Liquid Gas Pump,0.52,+97%,+27%
84708,Liquid Gas Pump,0.091,+55%,+27%
84709,Solar Sieve,0.15,+51%,+32%
84710,T-Gel Drain,0.04,+50%,+27%
84711,T-Gel Sieve,0.436,+79%,+32%
84712,Vacuum Harvester,0.22,+52%,+35%
84713,Vacuum Filter,0.468,+90%,+28%
84714,Vacuum Harvester,0.637,+85%,+39%
84715,Kinetic Sieve,0.151,+53%,+31%
84716,Vacuum Tanks,0.365,+74%,+31%
84717,Liquid Gas Stabiliser,0.24,+52%,+36%
84718,Kinetic Recycler,0.451,+57%,+44%
84719,Kinetic Stabiliser,0.192,+61%,+29%
84720,Kinetic Recycler,0.07,+51%,+28%
84721,Vacuum Drain,0.526,+78%,+37%
84722,T-Gel Filter,0.233,+65%,+29%
84723,Liquid Gas Tanks,0.597,+83%,+38%
84724,Solar Recycler,0.37,+51%,+43%
84725,Solar Harvester,0.294,+69%,+30%
84726,Kinetic Stabiliser,0.254,+71%,+27%
84727,Kinetic Pump,0.347,+82%,+26%
84728,Liquid Gas Filter,0.312,+59%,+36%
84729,Kinetic Generator Unit,0.405,+74%,+33%
84730,Liquid Gas Purifier,0.595,+75%,+42%
84731,Vacuum Tanks,0.14,+50%,+32%
84732,Vacuum Tanks,0.582,+60%,+49%
84733,Solar Harvester,0.02,+50%,+26%
84734,T-Gel Pump,0.222,+58%,+32%
84735,T-Gel Tanks,0.827,+86%,+48%
84736,Solar Pump,0.518,+89%,+31%
84737,Liquid Gas Pump,0.141,+54%,+30%
84738,Kinetic Filter,0.311,+57%,+37%
84739,T-Gel Stabiliser,0.689,+94%,+37%
84740,Liquid Gas Purifier,0.5,+50%,+50%
84741,T-Gel Drain,0.342,+60%,+37%
84742,T-Gel Tanks,0.03,+51%,+26%
84743,Liquid Gas Filter,0.415,+73%,+34%
84744,Kinetic Stabiliser,0.442,+60%,+42%
84745,Vacuum Recycler,0.2,+52%,+34%
84746,Vacuum Filter,0.546,+78%,+38%
84747,Liquid Gas Recycler,0.282,+62%,+33%
84748,Liquid Gas Recycler,0.02,+50%,+26%
84749,Kinetic Filter,0.14,+50%,+32%
84750,Liquid Gas Sieve,0.34,+50%,+42%
84751,Vacuum Stabiliser,0.306,+78%,+26%
84752,Vacuum Purifier,0.265,+74%,+26%
84753,T-Gel Recycler,0.44,+50%,+47%
84754,Kinetic Stabiliser,0.36,+50%,+43%
84755,Vacuum Stabiliser,0.532,+59%,+47%
84756,Solar Filter,0.357,+83%,+26%
84757,T-Gel Drain,0.233,+63%,+30%
84758,Vacuum Stabiliser,0.372,+59%,+39%
84759,Liquid Gas Pump,0.24,+50%,+37%
84760,Liquid Gas Sieve,0.467,+86%,+30%
84761,Kinetic Purifier,0.377,+85%,+26%
84762,Kinetic Filter,0.336,+77%,+28%
84763,Solar Pump,0.282,+58%,+35%
84764,Solar Harvester,0.48,+50%,+49%
84765,Vacuum Harvester,0.061,+54%,+26%
84766,Kinetic Drain,0.14,+50%,+32%
84767,Vacuum Purifier,0.281,+54%,+37%
84768,Kinetic Recycler,0.489,+96%,+26%
84769,T-Gel Sieve,0.261,+56%,+35%
84770,Vacuum Stabiliser,0.16,+50%,+33%
84771,Liquid Gas Pump,0.27,+51%,+38%
84772,Vacuum Purifier,0.08,+50%,+29%
84773,Vacuum Generator Unit,0.28,+50%,+39%
84774,Solar Generator Unit,0.06,+50%,+28%
84775,Kinetic Purifier,0.438,+91%,+26%
84776,Vacuum Purifier,0.222,+58%,+32%
84777,Solar Stabiliser,0.5,+97%,+26%
84778,T-Gel Purifier,0.849,+94%,+45%
84779,T-Gel Filter,0.1,+50%,+30%
84780,Solar Filter,0.592,+61%,+49%
84781,T-Gel Drain,0.12,+52%,+30%
84782,T-Gel Recycler,0.222,+62%,+30%
84783,Liquid Gas Stabiliser,0.04,+50%,+27%
84784,Liquid Gas Drain,0.768,+88%,+44%
84785,Liquid Gas Stabiliser,0.142,+62%,+26%
84786,Solar Sieve,0.487,+84%,+32%
84787,Solar Tanks,0.316,+77%,+27%
84788,Vacuum Tanks,0.04,+50%,+27%
84789,T-Gel Sieve,0.427,+86%,+28%
84790,Vacuum Stabiliser,0.272,+61%,+33%
84791,Kinetic Tanks,0.767,+82%,+47%
84792,Liquid Gas Stabiliser,0.132,+61%,+26%
84793,T-Gel Harvester,0.253,+63%,+31%
84794,Solar Recycler,0.03,+51%,+26%
84795,Vacuum Tanks,0.232,+59%,+32%
84796,Liquid Gas Drain,0.698,+91%,+39%
84797,Solar Stabiliser,0.152,+61%,+27%
84798,Solar Pump,0.14,+52%,+31%
84799,Solar Purifier,0.265,+74%,+26%
84800,Liquid Gas Harvester,0.9,+99%,+45%
84801,Kinetic Filter,0.171,+57%,+30%
84802,Liquid Gas Sieve,0.305,+76%,+27%
84803,T-Gel Filter,0.2,+50%,+35%
84804,Liquid Gas Generator Unit,0.142,+62%,+26%
84805,Kinetic Stabiliser,0.469,+92%,+27%
84806,Liquid Gas Stabiliser,0.452,+61%,+42%
84807,Vacuum Tanks,0.274,+71%,+28%
84808,Vacuum Tanks,0.08,+52%,+28%
84809,Vacuum Tanks,0.498,+91%,+29%
84810,Vacuum Filter,0.04,+52%,+26%
84811,Solar Purifier,0.16,+50%,+33%
84812,Solar Sieve,0.131,+57%,+28%
84813,Liquid Gas Stabiliser,0.061,+54%,+26%
84814,T-Gel Filter,0.365,+74%,+31%
84815,Vacuum Purifier,0.232,+61%,+31%
84816,Liquid Gas Filter,0.488,+90%,+29%
84817,Vacuum Generator Unit,0.597,+85%,+37%
84818,T-Gel Pump,0.15,+51%,+32%
84819,T-Gel Harvester,0.433,+65%,+39%
84820,Kinetic Sieve,0.336,+81%,+26%
84821,T-Gel Filter,0.393,+63%,+38%
84822,Vacuum Stabiliser,0.45,+51%,+47%
84823,Kinetic Filter,0.519,+93%,+29%
84824,Vacuum Tanks,0.385,+76%,+31%
84825,T-Gel Drain,0.231,+53%,+35%
84826,T-Gel Filter,0.574,+71%,+43%
84827,T-Gel Sieve,0.153,+63%,+26%
84828,Solar Tanks,0.502,+60%,+45%
84829,T-Gel Tanks,0.162,+60%,+28%
84830,T-Gel Sieve,0.512,+61%,+45%
84831,T-Gel Recycler,0.427,+82%,+30%
84832,Liquid Gas Harvester,0.502,+62%,+44%
84833,Solar Drain,0.101,+56%,+27%
84834,Vacuum Harvester,0.02,+50%,+26%
84835,Kinetic Harvester,0.02,+50%,+26%
84836,Solar Sieve,0.542,+60%,+47%
84837,Kinetic Recycler,0.457,+83%,+31%
84838,T-Gel Recycler,0.08,+50%,+29%
84839,Solar Harvester,0.513,+65%,+43%
84840,Solar Harvester,0.02,+50%,+26%
84841,Liquid Gas Purifier,0.132,+61%,+26%
84842,Liquid Gas Tanks,0.62,+99%,+31%
84843,Kinetic Stabiliser,0.14,+52%,+31%
84844,Vacuum Drain,0.635,+75%,+44%
84845,Liquid Gas Drain,0.428,+88%,+27%
84846,Vacuum Pump,0.44,+52%,+46%
84847,Solar Purifier,0.736,+79%,+47%
84848,Kinetic Stabiliser,0.142,+62%,+26%
84849,Kinetic Drain,0.04,+50%,+27%
84850,Solar Pump,0.431,+57%,+43%
84851,T-Gel Recycler,0.32,+50%,+41%
84852,Vacuum Pump,0.061,+54%,+26%
84853,Kinetic Generator Unit,0.484,+72%,+38%
84854,Kinetic Recycler,0.18,+50%,+34%
84855,Kinetic Tanks,0.2,+50%,+35%
84856,T-Gel Filter,0.321,+56%,+38%
84857,Vacuum Purifier,0.051,+53%,+26%
84858,Liquid Gas Harvester,0.132,+59%,+27%
84859,Solar Recycler,0.511,+53%,+49%
84860,Kinetic Drain,0.619,+93%,+34%
84861,Kinetic Purifier,0.414,+71%,+35%
84862,T-Gel Sieve,0.42,+50%,+46%
84863,T-Gel Purifier,0.44,+50%,+47%
84864,Vacuum Generator Unit,0.311,+55%,+38%
84865,Liquid Gas Harvester,0.272,+59%,+34%
84866,Kinetic Recycler,0.54,+99%,+27%
84867,Vacuum Pump,0.537,+83%,+35%
84868,Vacuum Generator Unit,0.627,+86%,+38%
84869,Solar Drain,0.355,+75%,+30%
84870,Liquid Gas Tanks,0.204,+68%,+26%
84871,T-Gel Filter,0.231,+57%,+33%
84872,T-Gel Harvester,0.325,+76%,+28%
84873,Kinetic Sieve,0.7,+99%,+35%
84874,Vacuum Tanks,0.34,+52%,+41%
84875,Vacuum Tanks,0.603,+66%,+47%
84876,Kinetic Purifier,0.295,+73%,+28%
84877,Solar Harvester,0.234,+71%,+26%
84878,Kinetic Generator Unit,0.579,+93%,+32%
84879,Liquid Gas Pump,0.577,+83%,+37%
84880,Kinetic Stabiliser,0.232,+61%,+31%
84881,Kinetic Stabiliser,0.14,+50%,+32%
84882,Solar Harvester,0.285,+76%,+26%
84883,Vacuum Pump,0.02,+50%,+26%
84884,Liquid Gas Recycler,0.509,+94%,+28%
84885,T-Gel Tanks,0.518,+91%,+30%
84886,T-Gel Stabiliser,0.24,+50%,+37%
84887,Kinetic Recycler,0.54,+97%,+28%
84888,Liquid Gas Pump,0.051,+53%,+26%
84889,Liquid Gas Recycler,0.779,+95%,+41%
84890,Vacuum Purifier,0.171,+57%,+30%
84891,Kinetic Sieve,0.234,+71%,+26%
84892,Solar Drain,0.04,+52%,+26%
84893,Vacuum Sieve,0.356,+81%,+27%
84894,Solar Sieve,0.518,+89%,+31%
84895,Kinetic Sieve,0.524,+70%,+41%
84896,Vacuum Recycler,0.132,+59%,+27%
84897,Vacuum Harvester,0.051,+53%,+26%
84898,Vacuum Stabiliser,0.152,+61%,+27%
84899,Vacuum Pump,0.14,+52%,+31%
84900,Solar Recycler,0.422,+60%,+41%
84901,T-Gel Pump,0.152,+59%,+28%
84902,Liquid Gas Generator Unit,0.669,+94%,+36%
84903,Vacuum Tanks,0.435,+75%,+34%
84904,Liquid Gas Drain,0.315,+75%,+28%
84905,T-Gel Stabiliser,0.367,+84%,+26%
84906,Vacuum Generator Unit,0.061,+54%,+26%
84907,Solar Harvester,0.385,+76%,+31%
84908,Kinetic Filter,0.18,+50%,+34%
84909,T-Gel Drain,0.491,+55%,+47%
84910,Vacuum Generator Unit,0.38,+50%,+44%
84911,Kinetic Tanks,0.081,+56%,+26%
84912,Solar Filter,0.434,+69%,+37%
84913,Kinetic Recycler,0.08,+50%,+29%
84914,Vacuum Filter,0.73,+98%,+37%
84915,Vacuum Filter,0.503,+66%,+42%
84916,Liquid Gas Generator Unit,0.262,+60%,+33%
84917,T-Gel Pump,0.03,+51%,+26%
84918,Vacuum Tanks,0.52,+97%,+27%
84919,Liquid Gas Recycler,0.377,+85%,+26%
84920,T-Gel Pump,0.275,+75%,+26%
84921,T-Gel Stabiliser,0.567,+86%,+35%
84922,Liquid Gas Purifier,0.192,+61%,+29%
84923,T-Gel Stabiliser,0.453,+65%,+40%
84924,Kinetic Stabiliser,0.191,+57%,+31%
84925,Solar Harvester,0.347,+82%,+26%
84926,T-Gel Filter,0.353,+65%,+35%
84927,Vacuum Generator Unit,0.5,+97%,+26%
84928,T-Gel Pump,0.02,+50%,+26%
84929,Vacuum Purifier,0.2,+50%,+35%
84930,Vacuum Generator Unit,0.255,+73%,+26%
84931,Kinetic Sieve,0.08,+52%,+28%
84932,Kinetic Stabiliser,0.22,+50%,+36%
84933,Vacuum Harvester,0.758,+91%,+42%
84934,Vacuum Harvester,0.689,+94%,+37%
84935,T-Gel Generator Unit,0.402,+60%,+40%
84936,Vacuum Generator Unit,0.03,+51%,+26%
84937,Liquid Gas Harvester,0.02,+50%,+26%
84938,Liquid Gas Drain,0.458,+89%,+28%
84939,Kinetic Drain,0.311,+55%,+38%
84940,Kinetic Pump,0.375,+73%,+32%
84941,T-Gel Stabiliser,0.768,+90%,+43%
84942,Solar Recycler,0.659,+95%,+35%
84943,Vacuum Tanks,0.908,+90%,+50%
84944,Liquid Gas Filter,0.34,+50%,+42%
84945,Vacuum Sieve,0.344,+70%,+32%
84946,T-Gel Recycler,0.38,+52%,+43%
84947,Kinetic Purifier,0.54,+99%,+27%
84948,Solar Filter,0.081,+56%,+26%
84949,Liquid Gas Pump,0.767,+84%,+46%
84950,Vacuum Generator Unit,0.091,+57%,+26%
84951,Kinetic Generator Unit,0.459,+93%,+26%
84952,Solar Drain,0.87,+98%,+44%
84953,T-Gel Sieve,0.562,+62%,+47%
84954,Kinetic Generator Unit,0.535,+73%,+40%
84955,Liquid Gas Stabiliser,0.35,+51%,+42%
84956,Liquid Gas Generator Unit,0.233,+65%,+29%
84957,Kinetic Filter,0.718,+89%,+41%
84958,T-Gel Filter,0.264,+72%,+27%
84959,Vacuum Sieve,0.255,+73%,+26%
84960,Kinetic Drain,0.08,+50%,+29%
84961,Liquid Gas Purifier,0.377,+85%,+26%
84962,Liquid Gas Sieve,0.503,+64%,+43%
84963,Kinetic Stabiliser,0.05,+51%,+27%
84964,Liquid Gas Harvester,0.704,+72%,+49%
84965,T-Gel Harvester,0.397,+85%,+27%
84966,Liquid Gas Pump,0.541,+54%,+50%
84967,Vacuum Purifier,0.132,+59%,+27%
84968,T-Gel Sieve,0.443,+66%,+39%
84969,Liquid Gas Stabiliser,0.555,+73%,+41%
84970,Liquid Gas Harvester,0.46,+50%,+48%
84971,Vacuum Sieve,0.428,+88%,+27%
84972,Solar Sieve,0.12,+50%,+31%
84973,Solar Drain,0.718,+89%,+41%
84974,Liquid Gas Tanks,0.201,+56%,+32%
84975,Kinetic Pump,0.718,+87%,+42%
84976,Solar Harvester,0.03,+51%,+26%
84977,Liquid Gas Generator Unit,0.406,+80%,+30%
84978,Kinetic Recycler,0.284,+70%,+29%
84979,Liquid Gas Pump,0.284,+72%,+28%
84980,Vacuum Drain,0.347,+82%,+26%
84981,T-Gel Recycler,0.66,+97%,+34%
84982,Liquid Gas Pump,0.346,+80%,+27%
84983,T-Gel Pump,0.183,+66%,+26%
84984,Solar Generator Unit,0.232,+61%,+31%
84985,Liquid Gas Drain,0.357,+83%,+26%
84986,Kinetic Drain,0.18,+52%,+33%
84987,Kinetic Stabiliser,0.428,+90%,+26%
84988,Solar Generator Unit,0.08,+50%,+29%
84989,Liquid Gas Pump,0.403,+66%,+37%
84990,Liquid Gas Recycler,0.02,+50%,+26%
84991,Liquid Gas Drain,0.02,+50%,+26%
84992,Liquid Gas Stabiliser,0.07,+51%,+28%
84993,Solar Harvester,0.376,+81%,+28%
84994,Kinetic Tanks,0.06,+50%,+28%
84995,Kinetic Harvester,0.406,+80%,+30%
84996,T-Gel Generator Unit,0.311,+57%,+37%
84997,T-Gel Drain,0.273,+63%,+32%
84998,Vacuum Harvester,0.485,+76%,+36%
84999,T-Gel Drain,0.304,+70%,+30%
85000,Vacuum Stabiliser,0.071,+55%,+26%
85001,Vacuum Purifier,0.04,+52%,+26%
85002,Kinetic Recycler,0.282,+62%,+33%
85003,Kinetic Stabiliser,0.769,+92%,+42%
85004,T-Gel Pump,0.457,+85%,+30%
85005,Kinetic Pump,0.558,+87%,+34%
85006,T-Gel Drain,0.443,+64%,+40%
85007,Vacuum Recycler,0.452,+59%,+43%
85008,T-Gel Generator Unit,0.193,+67%,+26%
85009,T-Gel Harvester,0.02,+50%,+26%
85010,Kinetic Sieve,0.26,+50%,+38%
85011,Liquid Gas Harvester,0.265,+74%,+26%
85012,Liquid Gas Drain,0.613,+65%,+48%
85013,Vacuum Tanks,0.303,+66%,+32%
85014,Kinetic Filter,0.69,+98%,+35%
85015,Kinetic Recycler,0.04,+50%,+27%
85016,Solar Filter,0.183,+64%,+27%
85017,Liquid Gas Recycler,0.243,+66%,+29%
85018,Solar Recycler,0.634,+71%,+46%
85019,Solar Stabiliser,0.28,+50%,+39%
85020,Vacuum Stabiliser,0.273,+65%,+31%
85021,Vacuum Tanks,0.16,+50%,+33%
85022,Vacuum Drain,0.83,+98%,+42%
85023,Kinetic Recycler,0.618,+89%,+36%
85024,Solar Sieve,0.02,+50%,+26%
85025,Solar Pump,0.24,+50%,+37%
85026,T-Gel Drain,0.183,+64%,+27%
85027,Kinetic Recycler,0.746,+78%,+48%
85028,Kinetic Pump,0.341,+54%,+40%
85029,Vacuum Purifier,0.405,+74%,+33%
85030,Liquid Gas Pump,0.311,+57%,+37%
85031,Kinetic Harvester,0.422,+62%,+40%
85032,T-Gel Pump,0.252,+61%,+32%
85033,Vacuum Sieve,0.05,+51%,+27%
85034,Liquid Gas Pump,0.121,+56%,+28%
85035,Vacuum Tanks,0.776,+77%,+50%
85036,Solar Pump,0.173,+65%,+26%
85037,Solar Filter,0.444,+72%,+36%
85038,Kinetic Pump,0.24,+50%,+37%
85039,T-Gel Sieve,0.02,+50%,+26%
85040,Solar Sieve,0.451,+53%,+46%
85041,T-Gel Generator Unit,0.19,+51%,+34%
85042,T-Gel Stabiliser,0.46,+50%,+48%
85043,Solar Purifier,0.705,+76%,+47%
85044,Liquid Gas Generator Unit,0.479,+95%,+26%
85045,Vacuum Filter,0.5,+50%,+50%
85046,Solar Sieve,0.071,+55%,+26%
85047,Vacuum Filter,0.93,+98%,+47%
85048,Vacuum Generator Unit,0.584,+70%,+44%
85049,Solar Recycler,0.387,+86%,+26%
85050,Solar Drain,0.428,+88%,+27%
85051,Kinetic Tanks,0.06,+50%,+28%
85052,T-Gel Stabiliser,0.251,+57%,+34%
85053,Vacuum Stabiliser,0.316,+79%,+26%
85054,Kinetic Sieve,0.11,+51%,+30%
85055,T-Gel Generator Unit,0.275,+73%,+27%
85056,Solar Stabiliser,0.22,+50%,+36%
85057,Liquid Gas Harvester,0.377,+83%,+27%
85058,Liquid Gas Stabiliser,0.281,+54%,+37%
85059,T-Gel Sieve,0.525,+76%,+38%
85060,Kinetic Generator Unit,0.323,+64%,+34%
85061,T-Gel Purifier,0.02,+50%,+26%
85062,Kinetic Sieve,0.405,+74%,+33%
85063,Kinetic Recycler,0.387,+84%,+27%
85064,Vacuum Purifier,0.275,+73%,+27%
85065,Vacuum Purifier,0.638,+91%,+36%
85066,Liquid Gas Drain,0.445,+76%,+34%
85067,Kinetic Tanks,0.24,+50%,+37%
85068,Liquid Gas Pump,0.374,+71%,+33%
85069,Vacuum Drain,0.325,+76%,+28%
85070,Kinetic Harvester,0.459,+93%,+26%
85071,T-Gel Sieve,0.52,+97%,+27%
85072,T-Gel Tanks,0.11,+51%,+30%
85073,T-Gel Pump,0.1,+52%,+29%
85074,Liquid Gas Filter,0.06,+50%,+28%
85075,Liquid Gas Harvester,0.13,+51%,+31%
85076,Liquid Gas Filter,0.335,+73%,+30%
85077,Vacuum Tanks,0.459,+93%,+26%
85078,Solar Tanks,0.131,+55%,+29%
85079,Vacuum Generator Unit,0.02,+50%,+26%
85080,T-Gel Stabiliser,0.02,+50%,+26%
85081,Vacuum Purifier,0.332,+59%,+37%
85082,T-Gel Harvester,0.346,+80%,+27%
85083,Vacuum Drain,0.122,+60%,+26%
85084,Solar Harvester,0.686,+80%,+44%
85085,Solar Sieve,0.183,+66%,+26%
85086,Vacuum Stabiliser,0.111,+57%,+27%
85087,Liquid Gas Sieve,0.222,+58%,+32%
85088,Kinetic Pump,0.2,+52%,+34%
85089,Solar Pump,0.534,+71%,+41%
85090,Solar Generator Unit,0.776,+79%,+49%
85091,T-Gel Tanks,0.377,+83%,+27%
85092,Liquid Gas Generator Unit,0.605,+74%,+43%
85093,Solar Generator Unit,0.193,+67%,+26%
85094,T-Gel Filter,0.512,+59%,+46%
85095,Solar Stabiliser,0.213,+67%,+27%
85096,Liquid Gas Harvester,0.424,+72%,+35%
85097,Vacuum Stabiliser,0.474,+69%,+39%
85098,T-Gel Filter,0.112,+59%,+26%
85099,Kinetic Generator Unit,0.1,+50%,+30%
85100,T-Gel Drain,0.09,+51%,+29%
85101,Solar Tanks,0.091,+57%,+26%
85102,T-Gel Pump,0.282,+62%,+33%
85103,Solar Generator Unit,0.081,+56%,+26%
85104,Vacuum Pump,0.367,+84%,+26%
85105,Solar Drain,0.549,+96%,+29%
85106,Liquid Gas Sieve,0.16,+50%,+33%
85107,Vacuum Purifier,0.577,+85%,+36%
85108,Kinetic Tanks,0.08,+52%,+28%
85109,Liquid Gas Recycler,0.949,+94%,+50%
85110,T-Gel Harvester,0.071,+55%,+26%
85111,T-Gel Harvester,0.2,+50%,+35%
85112,Solar Stabiliser,0.071,+55%,+26%
85113,Liquid Gas Pump,0.162,+58%,+29%
85114,T-Gel Tanks,0.413,+65%,+38%
85115,Kinetic Sieve,0.47,+51%,+48%
85116,Vacuum Stabiliser,0.324,+68%,+32%
85117,T-Gel Recycler,0.04,+52%,+26%
85118,Solar Generator Unit,0.486,+78%,+35%
85119,Solar Drain,0.341,+56%,+39%
85120,Kinetic Generator Unit,0.868,+90%,+48%
85121,Vacuum Harvester,0.131,+57%,+28%
85122,Solar Pump,0.051,+53%,+26%
85123,Solar Sieve,0.551,+55%,+50%
85124,Solar Purifier,0.244,+68%,+28%
85125,Liquid Gas Sieve,0.28,+50%,+39%
85126,Kinetic Tanks,0.428,+90%,+26%
