sep=,
Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
90130,Bionic Armour,0.125,+16%,
90131,Uranium Resonator,0.125,+16%,
90132,Uranium Battery,0.0,+15%,
90133,Sonic Bulwark,0.375,+18%,
90134,Lightning Buffer,0.125,+16%,
90135,Lightning Padding,0.0,+15%,
90136,Lightning Armour,0.5,,+33%
90137,Uranium Grafts,0.0,+15%,
90138,Sonic Padding,0.5,,+33%
90139,Sonic Buffer,0.0,+15%,
90140,Bionic Battery,0.0,+15%,
90141,Bionic Resonator,0.5,,+33%
90142,Sonic Buffer,0.0,+15%,
90143,Vector Polariser,0.25,+17%,
90144,Uranium Lattice,0.5,,+33%
90145,Lightning Buffer,0.5,,+33%
90146,Uranium Bulwark,0.0,+15%,
90147,Uranium Armour,0.5,,+33%
90148,Lightning Armour,0.0,+15%,
90149,Vector Resonator,0.5,,+33%
90150,Lightning Grafts,0.0,+15%,
90151,Bionic Armour,0.5,+19%,
90152,Sonic Lattice,0.5,,+33%
90153,Uranium Resonator,0.5,,+33%
90154,Lightning Bulwark,0.167,+15%,+33%
90155,Uranium Grafts,0.375,+18%,
90156,Sonic Padding,0.167,+15%,+33%
90157,Lightning Shield,0.167,+15%,+33%
90158,Lightning Battery,0.5,,+33%
90159,Bionic Resonator,0.167,+15%,+33%
90160,Sonic Armour,0.5,,+33%
90161,Vector Resonator,0.5,,+33%
90162,Uranium Armour,0.0,+15%,
90163,Bionic Padding,0.167,+15%,+33%
90164,Bionic Bulwark,1.0,+19%,+33%
90165,Lightning Polariser,0.583,+17%,+33%
90166,Vector Battery,0.0,+15%,
90167,Bionic Battery,0.5,,+33%
90168,Uranium Resonator,0.375,+18%,
90169,Sonic Grafts,0.5,,+33%
90170,Lightning Lattice,0.5,,+33%
90171,Vector Resonator,0.5,+19%,
90172,Lightning Battery,0.0,+15%,
90173,Vector Buffer,0.0,+15%,
90174,Sonic Shield,0.167,+15%,+33%
90175,Lightning Lattice,0.25,+17%,
90176,Lightning Battery,0.167,+15%,+33%
90177,Uranium Bulwark,0.5,,+33%
90178,Bionic Resonator,0.5,,+33%
90179,Sonic Battery,0.792,+18%,+33%
90180,Sonic Resonator,0.5,,+33%
90181,Bionic Armour,0.5,,+33%
90182,Uranium Shield,0.5,,+33%
90183,Lightning Lattice,0.375,+16%,+33%
90184,Uranium Buffer,0.5,,+33%
90185,Vector Battery,0.5,,+33%
90186,Lightning Bulwark,0.0,+15%,
90187,Lightning Padding,0.5,,+33%
90188,Bionic Padding,0.5,,+33%
90189,Bionic Polariser,0.167,+15%,+33%
90190,Vector Grafts,0.5,,+33%
90191,Uranium Resonator,0.5,,+33%
90192,Uranium Polariser,0.0,+15%,
90193,Bionic Shield,0.5,,+33%
90194,Uranium Armour,0.25,+17%,
90195,Bionic Polariser,0.5,,+33%
90196,Bionic Resonator,0.167,+15%,+33%
90197,Vector Armour,0.167,+15%,+33%
90198,Uranium Padding,0.5,,+33%
90199,Sonic Padding,0.792,+18%,+33%
90200,Uranium Polariser,0.583,+17%,+33%
90201,Uranium Lattice,0.5,,+33%
90202,Sonic Resonator,1.0,+19%,+33%
90203,Uranium Grafts,0.5,,+33%
90204,Vector Armour,0.792,+18%,+33%
90205,Lightning Armour,0.5,,+33%
90206,Sonic Lattice,0.5,,+33%
90207,Sonic Resonator,0.125,+16%,
90208,Lightning Battery,0.5,,+33%
90209,Sonic Resonator,0.5,,+33%
90210,Uranium Buffer,0.375,+18%,
90211,Lightning Armour,0.5,,+33%
90212,Bionic Resonator,1.0,+19%,+33%
90213,Bionic Bulwark,0.5,,+33%
90214,Bionic Polariser,0.0,+15%,
90215,Uranium Buffer,0.5,,+33%
90216,Sonic Shield,0.167,+15%,+33%
90217,Bionic Armour,0.125,+16%,
90218,Lightning Armour,0.5,,+33%
90219,Sonic Armour,0.583,+17%,+33%
90220,Bionic Armour,0.5,+19%,
90221,Sonic Lattice,0.167,+15%,+33%
90222,Bionic Buffer,0.0,+15%,
90223,Lightning Grafts,0.125,+16%,
90224,Sonic Grafts,0.167,+15%,+33%
90225,Sonic Padding,0.5,,+33%
90226,Vector Buffer,0.5,,+33%
90227,Bionic Resonator,0.167,+15%,+33%
90228,Bionic Grafts,0.5,,+33%
90229,Lightning Battery,0.5,,+33%
90230,Bionic Padding,0.583,+17%,+33%
90231,Sonic Lattice,0.0,+15%,
90232,Lightning Resonator,0.5,,+33%
90233,Sonic Battery,0.167,+15%,+33%
90234,Sonic Lattice,0.583,+17%,+33%
90235,Sonic Padding,0.0,+15%,
90236,Uranium Polariser,0.0,+15%,
90237,Sonic Bulwark,0.5,,+33%
90238,Vector Shield,0.5,,+33%
90239,Sonic Lattice,0.25,+17%,
90240,Uranium Grafts,0.375,+16%,+33%
90241,Uranium Bulwark,0.375,+16%,+33%
90242,Bionic Polariser,0.25,+17%,
90243,Vector Lattice,0.25,+17%,
90244,Bionic Shield,0.0,+15%,
90245,Vector Lattice,0.167,+15%,+33%
90246,Vector Bulwark,0.0,+15%,
90247,Vector Buffer,0.5,,+33%
90248,Uranium Battery,0.0,+15%,
90249,Lightning Polariser,0.5,,+33%
90250,Uranium Grafts,0.5,,+33%
90251,Sonic Buffer,0.125,+16%,
90252,Uranium Polariser,0.5,,+33%
90253,Uranium Buffer,0.167,+15%,+33%
90254,Bionic Resonator,0.792,+18%,+33%
90255,Lightning Resonator,0.792,+18%,+33%
90256,Lightning Bulwark,0.375,+18%,
90257,Sonic Shield,0.0,+15%,
90258,Lightning Resonator,0.0,+15%,
90259,Bionic Lattice,1.0,+19%,+33%
90260,Bionic Bulwark,0.375,+16%,+33%
90261,Bionic Resonator,0.5,,+33%
90262,Vector Grafts,0.5,,+33%
90263,Vector Padding,0.167,+15%,+33%
90264,Vector Lattice,0.167,+15%,+33%
90265,Sonic Bulwark,0.583,+17%,+33%
90266,Lightning Resonator,0.5,+19%,
90267,Uranium Shield,0.375,+18%,
90268,Lightning Padding,0.25,+17%,
90269,Bionic Shield,0.5,,+33%
90270,Vector Buffer,0.5,+19%,
90271,Sonic Battery,0.5,+19%,
90272,Uranium Armour,0.5,,+33%
90273,Uranium Armour,0.0,+15%,
90274,Uranium Bulwark,0.5,,+33%
90275,Uranium Bulwark,0.25,+17%,
90276,Bionic Bulwark,0.792,+18%,+33%
90277,Bionic Padding,0.583,+17%,+33%
90278,Vector Padding,0.375,+18%,
90279,Vector Shield,0.125,+16%,
90280,Vector Polariser,0.5,,+33%
90281,Lightning Polariser,0.0,+15%,
90282,Uranium Shield,0.5,,+33%
90283,Lightning Battery,0.5,,+33%
90284,Bionic Battery,0.25,+17%,
90285,Vector Shield,0.5,,+33%
90286,Lightning Shield,0.0,+15%,
90287,Uranium Shield,0.5,,+33%
90288,Lightning Lattice,0.583,+17%,+33%
90289,Uranium Padding,0.125,+16%,
90290,Sonic Armour,0.5,,+33%
90291,Sonic Buffer,0.5,,+33%
90292,Uranium Battery,0.5,,+33%
90293,Sonic Resonator,0.5,,+33%
90294,Vector Grafts,0.25,+17%,
90295,Sonic Bulwark,0.0,+15%,
90296,Lightning Grafts,0.25,+17%,
90297,Uranium Bulwark,0.5,,+33%
90298,Sonic Shield,0.0,+15%,
90299,Bionic Shield,0.375,+16%,+33%
90300,Sonic Armour,0.167,+15%,+33%
90301,Sonic Shield,0.5,,+33%
90302,Bionic Bulwark,0.125,+16%,
90303,Bionic Shield,0.5,,+33%
90304,Vector Bulwark,0.5,+19%,
90305,Lightning Buffer,0.5,,+33%
90306,Bionic Grafts,0.167,+15%,+33%
90307,Lightning Bulwark,0.5,,+33%
90308,Uranium Buffer,0.0,+15%,
90309,Uranium Shield,0.125,+16%,
90310,Uranium Grafts,0.5,,+33%
90311,Lightning Battery,0.583,+17%,+33%
90312,Bionic Shield,0.5,,+33%
90313,Bionic Battery,0.0,+15%,
90314,Bionic Lattice,0.792,+18%,+33%
90315,Uranium Polariser,0.375,+16%,+33%
90316,Bionic Resonator,0.5,,+33%
90317,Bionic Shield,0.167,+15%,+33%
90318,Vector Resonator,0.25,+17%,
90319,Bionic Bulwark,0.5,,+33%
90320,Bionic Lattice,0.5,+19%,
90321,Lightning Padding,0.5,,+33%
90322,Uranium Grafts,0.0,+15%,
90323,Uranium Battery,0.0,+15%,
90324,Bionic Polariser,0.5,,+33%
90325,Bionic Shield,0.792,+18%,+33%
90326,Uranium Polariser,0.25,+17%,
90327,Bionic Padding,0.5,+19%,
90328,Lightning Polariser,0.5,,+33%
90329,Uranium Grafts,0.5,,+33%
90330,Uranium Polariser,0.0,+15%,
90331,Vector Buffer,0.167,+15%,+33%
90332,Uranium Padding,0.167,+15%,+33%
90333,Uranium Polariser,0.167,+15%,+33%
90334,Uranium Armour,0.5,,+33%
90335,Bionic Polariser,0.5,,+33%
90336,Bionic Buffer,0.167,+15%,+33%
90337,Sonic Bulwark,0.792,+18%,+33%
90338,Bionic Shield,0.167,+15%,+33%
90339,Sonic Shield,0.125,+16%,
90340,Sonic Buffer,0.167,+15%,+33%
90341,Sonic Buffer,0.375,+16%,+33%
90342,Vector Battery,0.167,+15%,+33%
90343,Lightning Bulwark,0.125,+16%,
90344,Lightning Shield,0.25,+17%,
90345,Vector Battery,0.125,+16%,
90346,Uranium Bulwark,0.5,,+33%
90347,Vector Lattice,0.5,,+33%
90348,Sonic Resonator,0.5,,+33%
90349,Sonic Buffer,0.5,,+33%
90350,Uranium Buffer,0.375,+16%,+33%
90351,Sonic Battery,0.5,,+33%
90352,Bionic Polariser,0.5,+19%,
90353,Bionic Battery,0.5,,+33%
90354,Sonic Resonator,0.5,,+33%
90355,Uranium Battery,0.167,+15%,+33%
90356,Vector Battery,0.5,,+33%
90357,Lightning Padding,0.5,,+33%
90358,Sonic Shield,0.5,,+33%
90359,Vector Bulwark,0.5,,+33%
90360,Uranium Resonator,0.167,+15%,+33%
90361,Sonic Lattice,0.5,,+33%
90362,Uranium Polariser,0.5,+19%,
90363,Lightning Buffer,0.0,+15%,
90364,Bionic Lattice,0.5,,+33%
90365,Lightning Polariser,0.167,+15%,+33%
90366,Bionic Bulwark,0.375,+18%,
90367,Bionic Shield,0.0,+15%,
90368,Vector Grafts,0.5,,+33%
90369,Lightning Bulwark,0.167,+15%,+33%
90370,Bionic Grafts,0.5,,+33%
90371,Sonic Buffer,0.0,+15%,
90372,Sonic Armour,0.5,,+33%
90373,Lightning Battery,0.5,,+33%
90374,Uranium Bulwark,0.167,+15%,+33%
90375,Vector Buffer,0.5,,+33%
90376,Vector Padding,0.375,+18%,
90377,Lightning Buffer,0.0,+15%,
90378,Lightning Resonator,0.583,+17%,+33%
90379,Vector Buffer,0.792,+18%,+33%
90380,Lightning Resonator,0.5,,+33%
90381,Sonic Buffer,0.5,,+33%
90382,Sonic Polariser,0.583,+17%,+33%
90383,Lightning Padding,0.0,+15%,
90384,Uranium Bulwark,0.5,,+33%
90385,Vector Armour,0.5,,+33%
90386,Sonic Padding,0.125,+16%,
90387,Uranium Polariser,0.5,,+33%
90388,Bionic Bulwark,0.375,+18%,
90389,Vector Polariser,0.125,+16%,
90390,Bionic Armour,0.583,+17%,+33%
90391,Bionic Resonator,0.375,+18%,
90392,Sonic Grafts,0.5,,+33%
90393,Uranium Armour,0.5,,+33%
90394,Bionic Grafts,0.125,+16%,
90395,Sonic Battery,0.5,,+33%
90396,Sonic Lattice,0.5,,+33%
90397,Sonic Armour,0.5,+19%,
90398,Bionic Shield,0.792,+18%,+33%
90399,Sonic Bulwark,0.5,,+33%
90400,Vector Buffer,0.0,+15%,
90401,Sonic Bulwark,0.5,,+33%
90402,Uranium Shield,0.25,+17%,
90403,Vector Grafts,0.5,,+33%
90404,Uranium Padding,0.5,,+33%
90405,Lightning Shield,0.375,+18%,
90406,Bionic Resonator,0.0,+15%,
90407,Bionic Armour,0.0,+15%,
90408,Sonic Buffer,0.375,+16%,+33%
90409,Sonic Grafts,0.375,+16%,+33%
90410,Sonic Padding,0.5,,+33%
90411,Uranium Padding,0.5,,+33%
90412,Lightning Resonator,0.5,,+33%
90413,Lightning Lattice,0.25,+17%,
90414,Vector Battery,0.792,+18%,+33%
90415,Lightning Shield,0.25,+17%,
90416,Bionic Polariser,0.25,+17%,
90417,Lightning Polariser,0.0,+15%,
90418,Sonic Armour,0.0,+15%,
90419,Lightning Armour,0.375,+16%,+33%
90420,Uranium Resonator,0.5,,+33%
90421,Vector Resonator,0.375,+18%,
90422,Vector Padding,0.583,+17%,+33%
90423,Vector Grafts,0.5,,+33%
90424,Bionic Bulwark,0.583,+17%,+33%
90425,Bionic Armour,0.125,+16%,
90426,Sonic Grafts,0.167,+15%,+33%
90427,Vector Polariser,0.0,+15%,
90428,Lightning Padding,0.125,+16%,
90429,Sonic Grafts,0.5,,+33%
90430,Vector Buffer,0.25,+17%,
90431,Uranium Resonator,0.0,+15%,
90432,Bionic Polariser,1.0,+19%,+33%
90433,Vector Lattice,0.5,,+33%
90434,Bionic Battery,0.583,+17%,+33%
90435,Sonic Padding,0.167,+15%,+33%
90436,Uranium Bulwark,0.5,+19%,
90437,Vector Polariser,0.0,+15%,
90438,Vector Buffer,0.375,+16%,+33%
90439,Bionic Polariser,0.375,+16%,+33%
90440,Sonic Lattice,0.5,,+33%
90441,Lightning Lattice,0.375,+16%,+33%
90442,Bionic Padding,0.792,+18%,+33%
90443,Lightning Battery,0.5,,+33%
90444,Sonic Polariser,0.0,+15%,
90445,Uranium Buffer,0.5,,+33%
90446,Lightning Padding,0.125,+16%,
90447,Lightning Bulwark,0.792,+18%,+33%
90448,Bionic Polariser,0.792,+18%,+33%
90449,Bionic Polariser,0.5,,+33%
90450,Lightning Grafts,0.25,+17%,
90451,Lightning Shield,0.167,+15%,+33%
90452,Lightning Grafts,0.5,,+33%
90453,Bionic Resonator,0.0,+15%,
90454,Sonic Bulwark,0.167,+15%,+33%
90455,Sonic Bulwark,0.5,,+33%
90456,Vector Armour,0.5,,+33%
90457,Uranium Resonator,0.125,+16%,
90458,Uranium Resonator,0.5,,+33%
90459,Vector Resonator,0.167,+15%,+33%
90460,Uranium Shield,0.5,,+33%
90461,Vector Buffer,0.792,+18%,+33%
90462,Sonic Lattice,0.5,,+33%
90463,Bionic Padding,0.375,+18%,
90464,Sonic Polariser,0.125,+16%,
90465,Sonic Padding,0.5,,+33%
90466,Uranium Battery,1.0,+19%,+33%
90467,Bionic Armour,0.5,+19%,
90468,Bionic Armour,0.167,+15%,+33%
90469,Lightning Padding,0.5,+19%,
90470,Bionic Shield,0.167,+15%,+33%
90471,Uranium Battery,0.125,+16%,
90472,Bionic Padding,0.375,+18%,
90473,Sonic Padding,0.0,+15%,
90474,Vector Bulwark,0.167,+15%,+33%
90475,Bionic Shield,0.5,+19%,
90476,Uranium Armour,0.125,+16%,
90477,Bionic Armour,0.5,,+33%
90478,Uranium Battery,0.5,,+33%
90479,Bionic Buffer,0.25,+17%,
90480,Bionic Resonator,0.0,+15%,
90481,Vector Padding,0.5,,+33%
90482,Uranium Battery,0.5,,+33%
90483,Sonic Shield,0.0,+15%,
90484,Sonic Padding,0.167,+15%,+33%
90485,Bionic Shield,0.5,,+33%
90486,Lightning Buffer,0.0,+15%,
90487,Sonic Armour,0.5,,+33%
90488,Sonic Padding,0.792,+18%,+33%
90489,Uranium Polariser,0.167,+15%,+33%
90490,Vector Bulwark,1.0,+19%,+33%
90491,Bionic Bulwark,0.583,+17%,+33%
90492,Lightning Bulwark,0.25,+17%,
90493,Sonic Lattice,0.5,,+33%
90494,Uranium Lattice,0.5,,+33%
90495,Uranium Armour,0.0,+15%,
90496,Lightning Bulwark,0.5,,+33%
90497,Bionic Armour,0.5,+19%,
90498,Bionic Armour,0.5,,+33%
90499,Bionic Padding,0.792,+18%,+33%
90500,Sonic Battery,0.5,,+33%
90501,Vector Resonator,0.125,+16%,
90502,Lightning Armour,0.0,+15%,
90503,Sonic Armour,0.5,,+33%
90504,Lightning Padding,0.583,+17%,+33%
90505,Sonic Resonator,0.5,,+33%
90506,Bionic Shield,0.5,,+33%
90507,Bionic Shield,0.375,+16%,+33%
90508,Vector Resonator,0.375,+18%,
90509,Vector Grafts,0.5,,+33%
90510,Uranium Battery,0.375,+16%,+33%
90511,Vector Resonator,0.0,+15%,
90512,Sonic Resonator,0.0,+15%,
90513,Uranium Buffer,0.5,,+33%
90514,Bionic Resonator,0.0,+15%,
90515,Bionic Polariser,0.5,,+33%
90516,Sonic Resonator,0.792,+18%,+33%
90517,Vector Resonator,0.5,,+33%
90518,Vector Grafts,0.5,,+33%
90519,Uranium Buffer,0.167,+15%,+33%
90520,Bionic Armour,0.5,,+33%
90521,Bionic Bulwark,0.167,+15%,+33%
90522,Lightning Buffer,0.5,,+33%
90523,Vector Lattice,0.5,,+33%
90524,Lightning Shield,0.792,+18%,+33%
90525,Uranium Shield,0.375,+16%,+33%
90526,Uranium Battery,0.5,,+33%
90527,Bionic Padding,1.0,+19%,+33%
90528,Lightning Lattice,0.375,+18%,
90529,Lightning Shield,0.5,,+33%
90530,Lightning Padding,0.5,+19%,
90531,Vector Buffer,0.25,+17%,
90532,Uranium Grafts,0.5,,+33%
90533,Bionic Resonator,0.0,+15%,
90534,Bionic Resonator,0.167,+15%,+33%
90535,Uranium Resonator,0.375,+18%,
90536,Sonic Bulwark,0.125,+16%,
90537,Bionic Padding,0.583,+17%,+33%
90538,Bionic Armour,0.5,+19%,
90539,Uranium Polariser,0.5,+19%,
90540,Lightning Shield,0.167,+15%,+33%
90541,Bionic Battery,0.375,+16%,+33%
90542,Uranium Lattice,0.5,,+33%
90543,Lightning Grafts,0.5,,+33%
90544,Bionic Bulwark,0.375,+16%,+33%
90545,Uranium Padding,0.25,+17%,
90546,Vector Battery,0.375,+18%,
90547,Vector Polariser,0.375,+18%,
90548,Lightning Resonator,0.0,+15%,
90549,Vector Bulwark,0.0,+15%,
90550,Sonic Armour,0.25,+17%,
90551,Bionic Grafts,0.25,+17%,
90552,Vector Shield,0.5,,+33%
90553,Bionic Battery,0.167,+15%,+33%
90554,Vector Padding,0.375,+18%,
90555,Uranium Battery,0.0,+15%,
90556,Bionic Resonator,0.167,+15%,+33%
90557,Bionic Shield,0.5,,+33%
90558,Vector Resonator,0.25,+17%,
90559,Vector Battery,0.5,,+33%
90560,Lightning Armour,0.167,+15%,+33%
90561,Vector Padding,0.5,,+33%
90562,Uranium Lattice,0.167,+15%,+33%
90563,Uranium Polariser,0.5,,+33%
90564,Bionic Resonator,0.375,+18%,
90565,Uranium Resonator,0.583,+17%,+33%
90566,Lightning Battery,0.375,+16%,+33%
90567,Vector Resonator,0.5,,+33%
90568,Bionic Padding,0.167,+15%,+33%
90569,Lightning Battery,0.0,+15%,
90570,Sonic Resonator,0.5,,+33%
90571,Vector Grafts,0.0,+15%,
90572,Sonic Bulwark,0.5,,+33%
90573,Lightning Padding,0.375,+18%,
90574,Lightning Armour,0.167,+15%,+33%
90575,Sonic Padding,0.25,+17%,
90576,Sonic Armour,0.5,,+33%
90577,Vector Bulwark,1.0,+19%,+33%
90578,Vector Lattice,0.5,,+33%
90579,Bionic Buffer,0.5,,+33%
90580,Bionic Padding,0.5,,+33%
90581,Sonic Grafts,0.5,,+33%
90582,Bionic Grafts,0.0,+15%,
90583,Sonic Polariser,0.5,,+33%
90584,Bionic Armour,0.5,,+33%
90585,Bionic Bulwark,0.0,+15%,
90586,Bionic Battery,0.25,+17%,
90587,Vector Bulwark,0.5,,+33%
90588,Sonic Grafts,0.25,+17%,
90589,Vector Padding,0.167,+15%,+33%
90590,Bionic Polariser,0.375,+16%,+33%
90591,Vector Battery,0.167,+15%,+33%
90592,Lightning Resonator,0.0,+15%,
90593,Bionic Grafts,0.0,+15%,
90594,Bionic Resonator,0.5,,+33%
90595,Uranium Shield,0.0,+15%,
90596,Bionic Shield,0.167,+15%,+33%
90597,Sonic Grafts,0.0,+15%,
90598,Bionic Grafts,0.792,+18%,+33%
90599,Vector Resonator,0.167,+15%,+33%
90600,Uranium Padding,0.0,+15%,
90601,Sonic Battery,0.5,,+33%
90602,Lightning Buffer,0.5,,+33%
90603,Sonic Battery,0.5,,+33%
90604,Uranium Armour,0.0,+15%,
90605,Uranium Battery,0.375,+16%,+33%
90606,Bionic Grafts,0.583,+17%,+33%
90607,Uranium Padding,0.125,+16%,
90608,Sonic Lattice,0.5,,+33%
90609,Uranium Armour,0.0,+15%,
90610,Sonic Battery,0.583,+17%,+33%
90611,Vector Padding,1.0,+19%,+33%
90612,Sonic Shield,0.375,+16%,+33%
90613,Vector Bulwark,0.792,+18%,+33%
90614,Bionic Shield,0.375,+18%,
90615,Lightning Bulwark,0.167,+15%,+33%
90616,Uranium Resonator,0.5,,+33%
90617,Vector Battery,0.5,,+33%
90618,Lightning Buffer,0.0,+15%,
90619,Uranium Polariser,0.5,,+33%
90620,Bionic Buffer,0.5,,+33%
90621,Lightning Padding,0.167,+15%,+33%
90622,Lightning Bulwark,0.5,,+33%
90623,Sonic Resonator,0.5,,+33%
90624,Sonic Bulwark,0.0,+15%,
90625,Sonic Padding,0.5,,+33%
90626,Uranium Padding,0.5,,+33%
90627,Uranium Battery,0.0,+15%,
90628,Uranium Grafts,0.792,+18%,+33%
90629,Sonic Padding,0.25,+17%,
90630,Uranium Armour,0.375,+18%,
90631,Sonic Padding,0.167,+15%,+33%
90632,Uranium Bulwark,0.167,+15%,+33%
90633,Vector Padding,0.5,,+33%
90634,Vector Shield,0.5,,+33%
90635,Uranium Padding,0.167,+15%,+33%
90636,Vector Buffer,0.25,+17%,
90637,Vector Armour,0.375,+18%,
90638,Sonic Armour,0.5,,+33%
90639,Vector Armour,0.5,,+33%
90640,Lightning Lattice,0.375,+16%,+33%
90641,Lightning Bulwark,0.5,,+33%
90642,Lightning Buffer,0.5,,+33%
90643,Uranium Padding,0.5,,+33%
90644,Uranium Grafts,0.5,,+33%
90645,Lightning Polariser,0.792,+18%,+33%
90646,Sonic Lattice,0.0,+15%,
90647,Lightning Shield,0.0,+15%,
90648,Lightning Shield,0.5,,+33%
90649,Uranium Resonator,0.792,+18%,+33%
90650,Vector Grafts,0.5,,+33%
90651,Bionic Grafts,0.5,,+33%
90652,Vector Buffer,0.5,,+33%
90653,Vector Resonator,0.167,+15%,+33%
90654,Vector Buffer,0.5,,+33%
90655,Uranium Armour,0.5,,+33%
90656,Lightning Shield,0.5,,+33%
90657,Vector Polariser,0.5,+19%,
90658,Vector Polariser,0.5,,+33%
90659,Vector Polariser,1.0,+19%,+33%
90660,Sonic Armour,0.375,+16%,+33%
90661,Lightning Lattice,1.0,+19%,+33%
90662,Lightning Armour,0.167,+15%,+33%
90663,Sonic Armour,0.375,+16%,+33%
90664,Sonic Buffer,0.5,,+33%
90665,Uranium Armour,0.0,+15%,
90666,Bionic Padding,0.5,+19%,
90667,Uranium Grafts,0.0,+15%,
90668,Sonic Buffer,0.0,+15%,
90669,Uranium Resonator,0.5,,+33%
90670,Vector Resonator,0.125,+16%,
90671,Sonic Armour,0.0,+15%,
90672,Bionic Lattice,0.583,+17%,+33%
90673,Sonic Shield,0.375,+18%,
90674,Vector Battery,0.5,,+33%
90675,Sonic Battery,0.167,+15%,+33%
90676,Vector Polariser,0.5,,+33%
90677,Lightning Lattice,0.5,,+33%
90678,Sonic Polariser,0.167,+15%,+33%
90679,Vector Polariser,0.167,+15%,+33%
90680,Sonic Polariser,0.167,+15%,+33%
90681,Vector Lattice,0.5,,+33%
90682,Bionic Resonator,0.5,,+33%
90683,Uranium Polariser,0.375,+18%,
90684,Uranium Bulwark,0.5,,+33%
90685,Uranium Resonator,0.167,+15%,+33%
90686,Uranium Buffer,0.5,,+33%
90687,Sonic Bulwark,0.5,,+33%
90688,Uranium Grafts,0.375,+18%,
90689,Uranium Battery,0.0,+15%,
90690,Sonic Armour,0.375,+18%,
90691,Lightning Armour,0.5,,+33%
90692,Vector Padding,1.0,+19%,+33%
90693,Bionic Padding,0.5,,+33%
90694,Vector Buffer,0.5,,+33%
90695,Lightning Buffer,0.0,+15%,
90696,Bionic Lattice,0.5,+19%,
90697,Lightning Armour,0.167,+15%,+33%
90698,Uranium Battery,1.0,+19%,+33%
90699,Sonic Shield,0.0,+15%,
90700,Vector Armour,0.5,,+33%
90701,Vector Armour,0.5,,+33%
90702,Lightning Bulwark,0.5,,+33%
90703,Bionic Armour,0.5,,+33%
90704,Sonic Armour,0.792,+18%,+33%
90705,Lightning Armour,0.125,+16%,
90706,Lightning Resonator,0.125,+16%,
90707,Bionic Padding,0.5,,+33%
90708,Bionic Armour,1.0,+19%,+33%
90709,Lightning Bulwark,0.5,,+33%
90710,Sonic Battery,0.5,,+33%
90711,Sonic Padding,0.5,,+33%
90712,Uranium Buffer,0.0,+15%,
90713,Uranium Grafts,0.167,+15%,+33%
90714,Lightning Buffer,0.5,,+33%
90715,Lightning Battery,0.375,+18%,
90716,Sonic Polariser,0.5,,+33%
90717,Uranium Resonator,0.0,+15%,
90718,Bionic Battery,0.0,+15%,
90719,Sonic Armour,0.583,+17%,+33%
90720,Sonic Resonator,0.5,+19%,
90721,Uranium Shield,0.792,+18%,+33%
90722,Uranium Armour,1.0,+19%,+33%
90723,Uranium Battery,0.5,,+33%
90724,Lightning Armour,0.5,,+33%
90725,Vector Padding,0.167,+15%,+33%
90726,Vector Lattice,0.5,,+33%
90727,Lightning Armour,0.0,+15%,
90728,Uranium Resonator,0.0,+15%,
90729,Lightning Armour,0.0,+15%,
90730,Lightning Resonator,0.0,+15%,
90731,Uranium Buffer,0.5,,+33%
90732,Lightning Resonator,0.5,,+33%
90733,Vector Polariser,0.167,+15%,+33%
90734,Bionic Lattice,1.0,+19%,+33%
90735,Vector Lattice,0.375,+16%,+33%
90736,Uranium Armour,0.5,,+33%
90737,Sonic Buffer,0.0,+15%,
90738,Sonic Armour,0.167,+15%,+33%
90739,Vector Battery,0.125,+16%,
90740,Vector Resonator,0.375,+18%,
90741,Bionic Lattice,0.25,+17%,
90742,Lightning Armour,0.0,+15%,
90743,Vector Padding,0.125,+16%,
90744,Vector Polariser,0.5,,+33%
90745,Vector Shield,0.167,+15%,+33%
90746,Sonic Padding,0.375,+16%,+33%
90747,Lightning Resonator,0.0,+15%,
90748,Sonic Bulwark,0.0,+15%,
90749,Uranium Battery,0.125,+16%,
90750,Sonic Grafts,0.5,,+33%
90751,Uranium Bulwark,0.125,+16%,
90752,Lightning Polariser,0.375,+18%,
90753,Uranium Padding,0.167,+15%,+33%
90754,Vector Padding,0.792,+18%,+33%
90755,Uranium Bulwark,0.5,,+33%
90756,Uranium Padding,0.792,+18%,+33%
90757,Uranium Resonator,0.5,,+33%
90758,Uranium Buffer,0.5,,+33%
90759,Uranium Shield,0.5,,+33%
90760,Lightning Armour,1.0,+19%,+33%
90761,Uranium Armour,0.125,+16%,
90762,Vector Bulwark,0.125,+16%,
90763,Vector Battery,0.583,+17%,+33%
90764,Vector Lattice,0.5,,+33%
90765,Sonic Battery,0.167,+15%,+33%
90766,Sonic Buffer,0.5,,+33%
90767,Bionic Grafts,0.5,,+33%
90768,Bionic Bulwark,0.5,,+33%
90769,Sonic Lattice,0.167,+15%,+33%
90770,Vector Padding,0.5,,+33%
90771,Uranium Grafts,0.5,,+33%
90772,Lightning Resonator,0.167,+15%,+33%
90773,Vector Padding,0.5,,+33%
90774,Sonic Armour,0.375,+16%,+33%
90775,Bionic Lattice,0.5,,+33%
90776,Vector Resonator,0.167,+15%,+33%
90777,Sonic Grafts,0.5,,+33%
90778,Sonic Bulwark,0.125,+16%,
90779,Sonic Padding,0.125,+16%,
90780,Vector Bulwark,0.375,+18%,
90781,Bionic Grafts,0.25,+17%,
90782,Vector Padding,0.5,,+33%
90783,Bionic Lattice,1.0,+19%,+33%
