sep=,
Seed,Name,Perfection,Suit_Armour_Shield_Strength,Suit_Armour_Health
81088,M-Field Polariser,0.556,+21%,+33%
81089,Deionised Lattice,0.5,+20%,+33%
81090,M-Field Bulwark,0.667,+23%,+33%
81091,M-Field Buffer,0.5,+20%,+33%
81092,Induction Armour,0.5,+20%,+33%
81093,Deionised Shield,0.5,+20%,+33%
81094,Deionised Armour,0.5,+20%,+33%
81095,Induction Armour,0.5,+20%,+33%
81096,Neutron Buffer,0.5,+20%,+33%
81097,Induction Bulwark,0.556,+21%,+33%
81098,Neutron Padding,0.5,+20%,+33%
81099,Nuclear Padding,0.667,+23%,+33%
81100,Deionised Grafts,0.5,+20%,+33%
81101,M-Field Buffer,0.5,+20%,+33%
81102,Induction Resonator,0.5,+20%,+33%
81103,Neutron Buffer,0.5,+20%,+33%
81104,Deionised Bulwark,0.5,+20%,+33%
81105,M-Field Polariser,0.667,+23%,+33%
81106,M-Field Resonator,0.556,+21%,+33%
81107,Induction Resonator,0.556,+21%,+33%
81108,Nuclear Polariser,0.5,+20%,+33%
81109,Neutron Battery,0.5,+20%,+33%
81110,Nuclear Bulwark,0.5,+20%,+33%
81111,M-Field Battery,0.5,+20%,+33%
81112,Induction Shield,0.5,+20%,+33%
81113,M-Field Armour,0.5,+20%,+33%
81114,Induction Grafts,0.556,+21%,+33%
81115,Neutron Polariser,0.667,+23%,+33%
81116,Deionised Padding,0.5,+20%,+33%
81117,M-Field Shield,0.722,+24%,+33%
81118,Deionised Shield,0.5,+20%,+33%
81119,Induction Grafts,0.556,+21%,+33%
81120,Neutron Polariser,0.667,+23%,+33%
81121,M-Field Grafts,0.722,+24%,+33%
81122,Neutron Armour,0.556,+21%,+33%
81123,Induction Polariser,0.5,+20%,+33%
81124,Induction Armour,1.0,+29%,+33%
81125,Deionised Bulwark,0.5,+20%,+33%
81126,M-Field Resonator,0.889,+27%,+33%
81127,Induction Bulwark,0.667,+23%,+33%
81128,M-Field Grafts,0.778,+25%,+33%
81129,Induction Buffer,0.5,+20%,+33%
81130,Nuclear Battery,0.5,+20%,+33%
81131,M-Field Buffer,0.5,+20%,+33%
81132,Induction Grafts,0.667,+23%,+33%
81133,Neutron Resonator,0.5,+20%,+33%
81134,Deionised Bulwark,0.556,+21%,+33%
81135,Neutron Polariser,0.5,+20%,+33%
81136,Neutron Armour,0.667,+23%,+33%
81137,Nuclear Battery,0.5,+20%,+33%
81138,Nuclear Shield,0.611,+22%,+33%
81139,Deionised Padding,0.5,+20%,+33%
81140,Deionised Bulwark,0.5,+20%,+33%
81141,Induction Armour,0.5,+20%,+33%
81142,Induction Lattice,0.5,+20%,+33%
81143,Induction Buffer,0.5,+20%,+33%
81144,Deionised Armour,0.5,+20%,+33%
81145,Induction Polariser,0.5,+20%,+33%
81146,M-Field Buffer,0.5,+20%,+33%
81147,Induction Buffer,0.5,+20%,+33%
81148,M-Field Grafts,0.611,+22%,+33%
81149,Neutron Bulwark,0.833,+26%,+33%
81150,M-Field Resonator,0.5,+20%,+33%
81151,Nuclear Buffer,0.556,+21%,+33%
81152,Deionised Resonator,0.5,+20%,+33%
81153,M-Field Battery,0.5,+20%,+33%
81154,Deionised Shield,0.5,+20%,+33%
81155,M-Field Lattice,0.5,+20%,+33%
81156,Induction Bulwark,0.5,+20%,+33%
81157,Neutron Lattice,0.5,+20%,+33%
81158,Neutron Polariser,0.5,+20%,+33%
81159,Deionised Polariser,0.5,+20%,+33%
81160,Induction Padding,0.5,+20%,+33%
81161,Induction Armour,1.0,+29%,+33%
81162,M-Field Armour,0.611,+22%,+33%
81163,Deionised Buffer,0.5,+20%,+33%
81164,Nuclear Polariser,0.556,+21%,+33%
81165,Induction Resonator,0.5,+20%,+33%
81166,Neutron Battery,0.611,+22%,+33%
81167,Deionised Polariser,0.667,+23%,+33%
81168,M-Field Battery,0.5,+20%,+33%
81169,Nuclear Padding,0.556,+21%,+33%
81170,Nuclear Padding,0.556,+21%,+33%
81171,M-Field Shield,0.5,+20%,+33%
81172,Nuclear Polariser,0.5,+20%,+33%
81173,Deionised Bulwark,0.5,+20%,+33%
81174,M-Field Bulwark,0.778,+25%,+33%
81175,M-Field Buffer,0.611,+22%,+33%
81176,Induction Bulwark,0.5,+20%,+33%
81177,Induction Bulwark,0.5,+20%,+33%
81178,Nuclear Buffer,0.5,+20%,+33%
81179,Deionised Padding,0.5,+20%,+33%
81180,Neutron Resonator,0.5,+20%,+33%
81181,Induction Resonator,0.5,+20%,+33%
81182,Deionised Lattice,0.5,+20%,+33%
81183,Deionised Bulwark,0.5,+20%,+33%
81184,Deionised Shield,0.833,+26%,+33%
81185,Neutron Battery,0.5,+20%,+33%
81186,Deionised Battery,0.667,+23%,+33%
81187,Induction Polariser,0.5,+20%,+33%
81188,M-Field Armour,0.833,+26%,+33%
81189,Neutron Armour,0.611,+22%,+33%
81190,Deionised Shield,0.556,+21%,+33%
81191,Deionised Lattice,0.5,+20%,+33%
81192,Neutron Bulwark,0.5,+20%,+33%
81193,Neutron Battery,0.5,+20%,+33%
81194,Deionised Battery,0.611,+22%,+33%
81195,Nuclear Grafts,0.5,+20%,+33%
81196,Induction Battery,0.556,+21%,+33%
81197,Nuclear Lattice,0.611,+22%,+33%
81198,Induction Lattice,0.889,+27%,+33%
81199,Nuclear Grafts,0.5,+20%,+33%
81200,Nuclear Grafts,0.556,+21%,+33%
81201,Deionised Padding,0.611,+22%,+33%
81202,Deionised Resonator,0.667,+23%,+33%
81203,Deionised Lattice,0.889,+27%,+33%
81204,Deionised Resonator,0.5,+20%,+33%
81205,M-Field Battery,0.667,+23%,+33%
81206,Induction Battery,0.5,+20%,+33%
81207,Induction Shield,0.5,+20%,+33%
81208,Nuclear Padding,0.5,+20%,+33%
81209,M-Field Grafts,0.611,+22%,+33%
81210,M-Field Polariser,0.5,+20%,+33%
81211,Induction Resonator,0.833,+26%,+33%
81212,Deionised Polariser,0.5,+20%,+33%
81213,Neutron Armour,0.5,+20%,+33%
81214,Nuclear Resonator,0.5,+20%,+33%
81215,M-Field Shield,0.722,+24%,+33%
81216,Neutron Buffer,0.5,+20%,+33%
81217,Deionised Armour,0.5,+20%,+33%
81218,Nuclear Battery,0.5,+20%,+33%
81219,Deionised Armour,0.5,+20%,+33%
81220,Nuclear Shield,0.944,+28%,+33%
81221,M-Field Armour,0.5,+20%,+33%
81222,Induction Resonator,0.556,+21%,+33%
81223,Deionised Resonator,0.5,+20%,+33%
81224,Nuclear Battery,0.889,+27%,+33%
81225,M-Field Polariser,0.5,+20%,+33%
81226,M-Field Padding,0.833,+26%,+33%
81227,Nuclear Polariser,0.5,+20%,+33%
81228,M-Field Armour,0.5,+20%,+33%
81229,Deionised Buffer,0.611,+22%,+33%
81230,Induction Polariser,0.5,+20%,+33%
81231,Neutron Lattice,0.5,+20%,+33%
81232,Neutron Grafts,0.5,+20%,+33%
81233,Induction Resonator,0.833,+26%,+33%
81234,Nuclear Lattice,0.5,+20%,+33%
81235,M-Field Grafts,0.722,+24%,+33%
81236,Deionised Polariser,0.5,+20%,+33%
81237,M-Field Padding,0.5,+20%,+33%
81238,Nuclear Padding,0.5,+20%,+33%
81239,Induction Buffer,0.833,+26%,+33%
81240,Neutron Armour,0.5,+20%,+33%
81241,Induction Armour,0.5,+20%,+33%
81242,Deionised Armour,0.5,+20%,+33%
81243,Deionised Battery,0.5,+20%,+33%
81244,Deionised Lattice,0.5,+20%,+33%
81245,M-Field Polariser,0.722,+24%,+33%
81246,Deionised Grafts,0.5,+20%,+33%
81247,Induction Shield,0.611,+22%,+33%
81248,Deionised Polariser,0.5,+20%,+33%
81249,Induction Bulwark,0.5,+20%,+33%
81250,Deionised Padding,0.667,+23%,+33%
81251,Deionised Armour,0.5,+20%,+33%
81252,Neutron Shield,0.611,+22%,+33%
81253,Neutron Grafts,0.5,+20%,+33%
81254,Neutron Grafts,0.5,+20%,+33%
81255,Nuclear Grafts,0.5,+20%,+33%
81256,M-Field Battery,0.5,+20%,+33%
81257,Neutron Padding,0.5,+20%,+33%
81258,Nuclear Armour,0.5,+20%,+33%
81259,Deionised Armour,0.5,+20%,+33%
81260,Nuclear Armour,0.5,+20%,+33%
81261,M-Field Bulwark,0.556,+21%,+33%
81262,Neutron Buffer,0.5,+20%,+33%
81263,Nuclear Buffer,0.778,+25%,+33%
81264,Deionised Buffer,0.5,+20%,+33%
81265,Nuclear Armour,0.5,+20%,+33%
81266,Deionised Grafts,0.5,+20%,+33%
81267,M-Field Polariser,0.5,+20%,+33%
81268,Induction Resonator,0.833,+26%,+33%
81269,M-Field Resonator,0.5,+20%,+33%
81270,Neutron Lattice,0.5,+20%,+33%
81271,Neutron Padding,0.5,+20%,+33%
81272,M-Field Lattice,0.5,+20%,+33%
81273,Neutron Padding,0.889,+27%,+33%
81274,Induction Polariser,0.5,+20%,+33%
81275,Deionised Resonator,0.5,+20%,+33%
81276,Deionised Polariser,0.556,+21%,+33%
81277,Nuclear Armour,0.5,+20%,+33%
81278,Neutron Polariser,0.667,+23%,+33%
81279,Nuclear Battery,0.5,+20%,+33%
81280,Induction Bulwark,0.5,+20%,+33%
81281,Nuclear Lattice,0.5,+20%,+33%
81282,Induction Grafts,0.5,+20%,+33%
81283,Neutron Grafts,0.778,+25%,+33%
81284,M-Field Lattice,0.5,+20%,+33%
81285,Neutron Bulwark,0.667,+23%,+33%
81286,Neutron Bulwark,0.5,+20%,+33%
81287,Neutron Bulwark,0.5,+20%,+33%
81288,Induction Battery,0.5,+20%,+33%
81289,Induction Bulwark,0.5,+20%,+33%
81290,Induction Grafts,0.5,+20%,+33%
81291,Deionised Grafts,0.556,+21%,+33%
81292,M-Field Resonator,0.5,+20%,+33%
81293,Deionised Battery,0.5,+20%,+33%
81294,Neutron Resonator,0.5,+20%,+33%
81295,Deionised Grafts,0.5,+20%,+33%
81296,Induction Polariser,0.5,+20%,+33%
81297,Nuclear Shield,0.5,+20%,+33%
81298,Nuclear Battery,0.5,+20%,+33%
81299,Deionised Resonator,0.611,+22%,+33%
81300,Induction Padding,0.944,+28%,+33%
81301,Nuclear Polariser,0.556,+21%,+33%
81302,M-Field Lattice,0.5,+20%,+33%
81303,Deionised Shield,0.5,+20%,+33%
81304,Induction Shield,0.5,+20%,+33%
81305,Deionised Polariser,0.5,+20%,+33%
81306,M-Field Shield,0.556,+21%,+33%
81307,Deionised Padding,0.556,+21%,+33%
81308,Deionised Resonator,0.944,+28%,+33%
81309,Nuclear Polariser,0.667,+23%,+33%
81310,Neutron Lattice,0.556,+21%,+33%
81311,Nuclear Padding,0.5,+20%,+33%
81312,Neutron Shield,0.5,+20%,+33%
81313,Nuclear Lattice,0.889,+27%,+33%
81314,M-Field Bulwark,0.5,+20%,+33%
81315,Deionised Lattice,0.5,+20%,+33%
81316,M-Field Buffer,0.5,+20%,+33%
81317,M-Field Lattice,0.5,+20%,+33%
81318,Neutron Buffer,0.5,+20%,+33%
81319,Induction Padding,0.722,+24%,+33%
81320,Neutron Bulwark,0.667,+23%,+33%
81321,Deionised Padding,0.5,+20%,+33%
81322,Nuclear Bulwark,0.5,+20%,+33%
81323,Nuclear Shield,0.5,+20%,+33%
81324,Deionised Resonator,1.0,+29%,+33%
81325,Induction Armour,0.5,+20%,+33%
81326,M-Field Polariser,0.5,+20%,+33%
81327,Neutron Polariser,0.5,+20%,+33%
81328,Deionised Battery,0.5,+20%,+33%
81329,Neutron Armour,0.5,+20%,+33%
81330,Deionised Polariser,0.5,+20%,+33%
81331,Deionised Padding,0.5,+20%,+33%
81332,Deionised Polariser,0.5,+20%,+33%
81333,Deionised Armour,0.5,+20%,+33%
81334,Induction Padding,0.5,+20%,+33%
81335,M-Field Lattice,0.5,+20%,+33%
81336,M-Field Lattice,0.5,+20%,+33%
81337,Nuclear Battery,0.778,+25%,+33%
81338,Deionised Battery,0.667,+23%,+33%
81339,Neutron Lattice,0.5,+20%,+33%
81340,M-Field Bulwark,0.5,+20%,+33%
81341,Deionised Armour,0.5,+20%,+33%
81342,Neutron Battery,0.556,+21%,+33%
81343,Deionised Grafts,0.5,+20%,+33%
81344,M-Field Battery,0.5,+20%,+33%
81345,Deionised Padding,0.5,+20%,+33%
81346,Neutron Armour,0.5,+20%,+33%
81347,Induction Buffer,0.5,+20%,+33%
81348,Induction Battery,0.5,+20%,+33%
81349,M-Field Battery,0.5,+20%,+33%
81350,M-Field Armour,0.5,+20%,+33%
81351,Nuclear Armour,0.5,+20%,+33%
81352,Deionised Lattice,0.5,+20%,+33%
81353,Neutron Resonator,0.5,+20%,+33%
81354,Deionised Resonator,0.5,+20%,+33%
81355,Nuclear Shield,0.5,+20%,+33%
81356,Nuclear Grafts,0.667,+23%,+33%
81357,Nuclear Battery,0.556,+21%,+33%
81358,Induction Padding,0.5,+20%,+33%
81359,M-Field Lattice,0.5,+20%,+33%
81360,Induction Armour,0.5,+20%,+33%
81361,Neutron Lattice,0.722,+24%,+33%
81362,Nuclear Shield,0.5,+20%,+33%
81363,Induction Resonator,0.5,+20%,+33%
81364,Deionised Battery,0.5,+20%,+33%
81365,Deionised Padding,0.5,+20%,+33%
81366,Deionised Lattice,0.5,+20%,+33%
81367,Induction Buffer,0.5,+20%,+33%
81368,M-Field Grafts,0.5,+20%,+33%
81369,Nuclear Lattice,0.778,+25%,+33%
81370,Neutron Polariser,0.5,+20%,+33%
81371,Deionised Padding,0.5,+20%,+33%
81372,Neutron Shield,0.5,+20%,+33%
81373,Induction Grafts,0.944,+28%,+33%
81374,Induction Padding,0.5,+20%,+33%
81375,Nuclear Lattice,0.5,+20%,+33%
81376,Deionised Shield,0.611,+22%,+33%
81377,Deionised Polariser,0.5,+20%,+33%
81378,Induction Buffer,0.5,+20%,+33%
81379,Neutron Resonator,0.5,+20%,+33%
81380,Nuclear Resonator,0.556,+21%,+33%
81381,Neutron Shield,0.5,+20%,+33%
81382,M-Field Shield,0.722,+24%,+33%
81383,Nuclear Battery,0.5,+20%,+33%
81384,Nuclear Polariser,0.667,+23%,+33%
81385,Neutron Grafts,0.667,+23%,+33%
81386,Nuclear Polariser,0.5,+20%,+33%
81387,Nuclear Buffer,0.5,+20%,+33%
81388,Nuclear Shield,0.5,+20%,+33%
81389,Nuclear Armour,0.5,+20%,+33%
81390,Induction Polariser,0.5,+20%,+33%
81391,Deionised Buffer,0.5,+20%,+33%
81392,M-Field Shield,1.0,+29%,+33%
81393,Nuclear Buffer,0.611,+22%,+33%
81394,Deionised Resonator,0.5,+20%,+33%
81395,Neutron Resonator,0.722,+24%,+33%
81396,M-Field Padding,0.778,+25%,+33%
81397,M-Field Lattice,0.556,+21%,+33%
81398,M-Field Polariser,0.944,+28%,+33%
81399,Nuclear Polariser,0.611,+22%,+33%
81400,Induction Shield,0.5,+20%,+33%
81401,Neutron Lattice,0.5,+20%,+33%
81402,Neutron Shield,0.5,+20%,+33%
81403,Nuclear Battery,0.944,+28%,+33%
81404,M-Field Buffer,0.889,+27%,+33%
81405,M-Field Grafts,0.5,+20%,+33%
81406,Deionised Bulwark,0.5,+20%,+33%
81407,Neutron Shield,0.5,+20%,+33%
81408,M-Field Bulwark,0.556,+21%,+33%
81409,Nuclear Battery,0.722,+24%,+33%
81410,Deionised Padding,0.5,+20%,+33%
81411,M-Field Buffer,0.5,+20%,+33%
81412,Neutron Buffer,0.5,+20%,+33%
81413,M-Field Grafts,0.5,+20%,+33%
81414,Induction Padding,0.5,+20%,+33%
81415,Induction Armour,0.5,+20%,+33%
81416,Nuclear Armour,0.5,+20%,+33%
81417,Nuclear Buffer,0.5,+20%,+33%
81418,Neutron Armour,0.889,+27%,+33%
81419,Nuclear Padding,0.5,+20%,+33%
81420,Deionised Padding,0.556,+21%,+33%
81421,Deionised Lattice,0.944,+28%,+33%
81422,Nuclear Padding,0.556,+21%,+33%
81423,Nuclear Padding,0.5,+20%,+33%
81424,Induction Battery,0.5,+20%,+33%
81425,Neutron Battery,0.5,+20%,+33%
81426,Neutron Buffer,0.556,+21%,+33%
81427,Neutron Resonator,0.5,+20%,+33%
81428,Induction Buffer,0.5,+20%,+33%
81429,Induction Polariser,0.5,+20%,+33%
81430,Neutron Grafts,0.5,+20%,+33%
81431,Induction Grafts,0.889,+27%,+33%
81432,Neutron Battery,0.5,+20%,+33%
81433,Induction Polariser,0.611,+22%,+33%
81434,M-Field Shield,0.556,+21%,+33%
81435,M-Field Battery,0.5,+20%,+33%
81436,Induction Bulwark,0.611,+22%,+33%
81437,Induction Armour,0.889,+27%,+33%
81438,Nuclear Resonator,0.5,+20%,+33%
81439,Induction Shield,0.5,+20%,+33%
81440,Induction Grafts,0.5,+20%,+33%
81441,Nuclear Buffer,0.5,+20%,+33%
81442,Nuclear Buffer,0.5,+20%,+33%
81443,Neutron Grafts,0.5,+20%,+33%
81444,Induction Resonator,0.5,+20%,+33%
81445,Induction Polariser,0.5,+20%,+33%
81446,Deionised Battery,0.5,+20%,+33%
81447,M-Field Battery,0.5,+20%,+33%
81448,Induction Lattice,0.5,+20%,+33%
81449,Deionised Buffer,0.556,+21%,+33%
81450,Deionised Buffer,0.5,+20%,+33%
81451,Neutron Bulwark,0.889,+27%,+33%
81452,M-Field Buffer,1.0,+29%,+33%
81453,Nuclear Bulwark,0.5,+20%,+33%
81454,Deionised Buffer,0.833,+26%,+33%
81455,Deionised Buffer,0.944,+28%,+33%
81456,Deionised Padding,0.611,+22%,+33%
81457,Deionised Polariser,0.833,+26%,+33%
81458,Nuclear Shield,0.5,+20%,+33%
81459,Deionised Grafts,0.5,+20%,+33%
81460,Neutron Armour,0.5,+20%,+33%
81461,Deionised Battery,0.5,+20%,+33%
81462,Induction Polariser,0.5,+20%,+33%
81463,Induction Padding,0.5,+20%,+33%
81464,M-Field Armour,0.556,+21%,+33%
81465,Induction Armour,0.5,+20%,+33%
81466,Neutron Lattice,0.5,+20%,+33%
81467,Neutron Shield,0.5,+20%,+33%
81468,Neutron Grafts,0.5,+20%,+33%
81469,M-Field Padding,0.556,+21%,+33%
81470,Nuclear Buffer,0.5,+20%,+33%
81471,Induction Shield,0.611,+22%,+33%
81472,Neutron Grafts,0.5,+20%,+33%
81473,Induction Lattice,0.722,+24%,+33%
81474,Induction Buffer,0.556,+21%,+33%
81475,Neutron Polariser,0.556,+21%,+33%
81476,Neutron Armour,0.556,+21%,+33%
81477,Deionised Shield,0.5,+20%,+33%
81478,Deionised Padding,0.5,+20%,+33%
81479,M-Field Shield,0.5,+20%,+33%
81480,Nuclear Bulwark,0.5,+20%,+33%
81481,M-Field Buffer,0.5,+20%,+33%
81482,M-Field Battery,0.5,+20%,+33%
81483,M-Field Resonator,0.5,+20%,+33%
81484,Induction Grafts,0.5,+20%,+33%
81485,M-Field Lattice,0.556,+21%,+33%
81486,Deionised Armour,0.5,+20%,+33%
81487,Nuclear Lattice,0.5,+20%,+33%
81488,M-Field Grafts,0.5,+20%,+33%
81489,Neutron Resonator,0.5,+20%,+33%
81490,Nuclear Grafts,0.5,+20%,+33%
81491,Nuclear Resonator,0.5,+20%,+33%
81492,Nuclear Polariser,0.611,+22%,+33%
81493,Induction Polariser,0.5,+20%,+33%
81494,Deionised Bulwark,0.5,+20%,+33%
81495,Nuclear Grafts,0.5,+20%,+33%
81496,Neutron Buffer,0.611,+22%,+33%
81497,Deionised Padding,0.833,+26%,+33%
81498,Nuclear Shield,0.5,+20%,+33%
81499,Nuclear Buffer,0.5,+20%,+33%
81500,M-Field Armour,0.5,+20%,+33%
81501,Neutron Buffer,0.5,+20%,+33%
81502,Nuclear Padding,0.5,+20%,+33%
81503,Induction Resonator,0.5,+20%,+33%
81504,M-Field Buffer,0.5,+20%,+33%
81505,Nuclear Armour,0.556,+21%,+33%
81506,Deionised Lattice,1.0,+29%,+33%
81507,Induction Grafts,0.5,+20%,+33%
81508,Neutron Padding,0.667,+23%,+33%
81509,Nuclear Buffer,0.5,+20%,+33%
81510,M-Field Shield,0.5,+20%,+33%
81511,Nuclear Polariser,0.5,+20%,+33%
81512,Nuclear Shield,0.5,+20%,+33%
81513,Deionised Padding,0.5,+20%,+33%
81514,Neutron Padding,0.611,+22%,+33%
81515,M-Field Padding,0.5,+20%,+33%
81516,Deionised Polariser,0.556,+21%,+33%
81517,Induction Shield,0.5,+20%,+33%
81518,M-Field Bulwark,0.5,+20%,+33%
81519,Neutron Grafts,0.889,+27%,+33%
81520,M-Field Buffer,0.5,+20%,+33%
81521,M-Field Bulwark,0.5,+20%,+33%
81522,Neutron Padding,0.5,+20%,+33%
81523,Induction Shield,0.5,+20%,+33%
81524,Neutron Bulwark,0.5,+20%,+33%
81525,Nuclear Armour,0.5,+20%,+33%
81526,Induction Resonator,0.5,+20%,+33%
81527,Neutron Lattice,0.5,+20%,+33%
81528,Deionised Shield,0.5,+20%,+33%
81529,Deionised Padding,0.556,+21%,+33%
81530,Deionised Shield,0.778,+25%,+33%
81531,Induction Polariser,0.556,+21%,+33%
81532,Nuclear Resonator,0.5,+20%,+33%
81533,Neutron Polariser,0.556,+21%,+33%
81534,Deionised Polariser,0.5,+20%,+33%
81535,Deionised Polariser,0.5,+20%,+33%
81536,Nuclear Lattice,0.722,+24%,+33%
81537,Nuclear Polariser,0.5,+20%,+33%
81538,Nuclear Resonator,0.556,+21%,+33%
81539,Neutron Shield,0.5,+20%,+33%
81540,Neutron Armour,0.722,+24%,+33%
81541,Nuclear Resonator,0.556,+21%,+33%
81542,Induction Polariser,0.556,+21%,+33%
81543,M-Field Bulwark,0.611,+22%,+33%
81544,Neutron Bulwark,0.556,+21%,+33%
81545,Deionised Resonator,0.833,+26%,+33%
81546,Nuclear Shield,0.889,+27%,+33%
81547,Neutron Resonator,0.611,+22%,+33%
81548,Nuclear Polariser,0.5,+20%,+33%
81549,Induction Armour,0.833,+26%,+33%
81550,Neutron Resonator,0.5,+20%,+33%
81551,Deionised Battery,0.556,+21%,+33%
81552,Deionised Armour,0.944,+28%,+33%
81553,M-Field Bulwark,0.889,+27%,+33%
81554,Deionised Bulwark,0.611,+22%,+33%
81555,Deionised Battery,0.5,+20%,+33%
81556,M-Field Buffer,0.556,+21%,+33%
81557,Neutron Buffer,0.5,+20%,+33%
81558,Deionised Padding,0.611,+22%,+33%
81559,Induction Buffer,0.611,+22%,+33%
81560,M-Field Grafts,0.5,+20%,+33%
81561,Nuclear Armour,0.5,+20%,+33%
81562,M-Field Bulwark,1.0,+29%,+33%
81563,Nuclear Grafts,0.944,+28%,+33%
81564,Nuclear Polariser,0.5,+20%,+33%
81565,Induction Padding,0.5,+20%,+33%
81566,Deionised Polariser,0.5,+20%,+33%
81567,Deionised Bulwark,0.556,+21%,+33%
81568,M-Field Grafts,0.5,+20%,+33%
81569,M-Field Resonator,0.556,+21%,+33%
81570,Induction Shield,0.5,+20%,+33%
81571,M-Field Polariser,0.5,+20%,+33%
81572,M-Field Buffer,0.5,+20%,+33%
81573,Induction Padding,0.5,+20%,+33%
81574,Induction Buffer,0.5,+20%,+33%
81575,Deionised Buffer,0.5,+20%,+33%
81576,Induction Lattice,0.833,+26%,+33%
81577,M-Field Battery,0.611,+22%,+33%
81578,Neutron Polariser,0.556,+21%,+33%
81579,Deionised Buffer,0.5,+20%,+33%
81580,Neutron Resonator,0.556,+21%,+33%
81581,Induction Buffer,0.5,+20%,+33%
81582,Induction Bulwark,0.5,+20%,+33%
81583,Induction Battery,0.667,+23%,+33%
81584,Nuclear Bulwark,0.5,+20%,+33%
81585,Deionised Buffer,0.5,+20%,+33%
81586,Nuclear Resonator,0.778,+25%,+33%
81587,Deionised Bulwark,0.5,+20%,+33%
81588,M-Field Grafts,0.556,+21%,+33%
81589,Nuclear Battery,0.5,+20%,+33%
81590,Nuclear Armour,0.5,+20%,+33%
81591,Nuclear Lattice,0.5,+20%,+33%
81592,Nuclear Lattice,0.778,+25%,+33%
81593,Neutron Battery,0.5,+20%,+33%
81594,Nuclear Padding,0.5,+20%,+33%
81595,Neutron Lattice,0.778,+25%,+33%
81596,Nuclear Bulwark,0.5,+20%,+33%
81597,Nuclear Resonator,0.722,+24%,+33%
81598,Nuclear Battery,0.5,+20%,+33%
81599,Deionised Lattice,0.611,+22%,+33%
81600,Neutron Lattice,0.722,+24%,+33%
81601,Induction Lattice,0.667,+23%,+33%
81602,Induction Bulwark,0.5,+20%,+33%
81603,Nuclear Padding,0.5,+20%,+33%
81604,Induction Lattice,0.556,+21%,+33%
81605,Induction Lattice,0.5,+20%,+33%
81606,M-Field Battery,0.778,+25%,+33%
81607,Nuclear Armour,0.5,+20%,+33%
81608,Deionised Lattice,0.5,+20%,+33%
81609,Induction Bulwark,0.5,+20%,+33%
81610,Neutron Resonator,0.833,+26%,+33%
81611,Neutron Buffer,0.5,+20%,+33%
81612,Neutron Resonator,0.5,+20%,+33%
81613,Nuclear Bulwark,0.5,+20%,+33%
81614,Induction Shield,0.722,+24%,+33%
81615,Induction Polariser,0.5,+20%,+33%
81616,Induction Resonator,0.722,+24%,+33%
81617,Induction Padding,0.5,+20%,+33%
81618,Neutron Lattice,0.611,+22%,+33%
81619,M-Field Resonator,0.5,+20%,+33%
81620,M-Field Bulwark,0.5,+20%,+33%
81621,Deionised Shield,0.667,+23%,+33%
81622,Neutron Polariser,0.5,+20%,+33%
81623,Nuclear Grafts,0.5,+20%,+33%
81624,Deionised Resonator,0.5,+20%,+33%
81625,M-Field Shield,0.5,+20%,+33%
81626,Deionised Shield,0.5,+20%,+33%
81627,Induction Shield,0.556,+21%,+33%
81628,Neutron Bulwark,0.5,+20%,+33%
81629,Nuclear Buffer,0.5,+20%,+33%
81630,Nuclear Shield,0.556,+21%,+33%
81631,Induction Battery,0.5,+20%,+33%
81632,Induction Padding,0.5,+20%,+33%
81633,Induction Lattice,0.5,+20%,+33%
81634,Deionised Padding,0.833,+26%,+33%
81635,Neutron Padding,0.5,+20%,+33%
81636,Neutron Armour,0.722,+24%,+33%
81637,Deionised Lattice,0.5,+20%,+33%
81638,Nuclear Padding,0.5,+20%,+33%
81639,Nuclear Padding,0.778,+25%,+33%
81640,Deionised Lattice,0.5,+20%,+33%
81641,M-Field Lattice,0.5,+20%,+33%
81642,Nuclear Armour,0.5,+20%,+33%
81643,Induction Shield,0.833,+26%,+33%
81644,Neutron Polariser,0.5,+20%,+33%
81645,Deionised Shield,0.944,+28%,+33%
81646,M-Field Polariser,0.5,+20%,+33%
81647,M-Field Lattice,0.5,+20%,+33%
81648,Deionised Buffer,0.556,+21%,+33%
81649,Deionised Shield,0.5,+20%,+33%
81650,Nuclear Armour,0.5,+20%,+33%
81651,Nuclear Padding,0.889,+27%,+33%
81652,Deionised Lattice,0.5,+20%,+33%
81653,Neutron Battery,0.5,+20%,+33%
81654,Induction Grafts,0.5,+20%,+33%
81655,Neutron Bulwark,0.556,+21%,+33%
81656,Induction Buffer,0.667,+23%,+33%
81657,Nuclear Polariser,0.611,+22%,+33%
81658,Neutron Polariser,0.5,+20%,+33%
81659,Neutron Polariser,0.5,+20%,+33%
81660,Neutron Shield,0.5,+20%,+33%
81661,Neutron Buffer,0.5,+20%,+33%
81662,Deionised Bulwark,0.722,+24%,+33%
81663,Deionised Resonator,0.5,+20%,+33%
81664,M-Field Shield,0.5,+20%,+33%
81665,Deionised Grafts,0.5,+20%,+33%
81666,Neutron Shield,0.5,+20%,+33%
81667,Induction Lattice,0.667,+23%,+33%
81668,M-Field Battery,0.5,+20%,+33%
81669,Induction Resonator,0.5,+20%,+33%
81670,Nuclear Bulwark,0.667,+23%,+33%
81671,Neutron Buffer,0.5,+20%,+33%
81672,Neutron Shield,0.556,+21%,+33%
81673,Nuclear Resonator,0.5,+20%,+33%
81674,Nuclear Shield,0.5,+20%,+33%
81675,Neutron Shield,0.722,+24%,+33%
