Seed	Name	Perfection	Suit_Energy	Suit_Energy_Regen
84902	Alkaloid Generator Unit	0.532	+46%	+5%
84903	Microbe Tanks	0.3	+35%	+3%
84904	Alkaloid Drain	0.259	+35%	+1%
84905	High-Volume Stabiliser	0.345	+40%	
84906	Microbe Generator Unit	0.034	+22%	+1%
84907	Biofuel Harvester	0.279	+35%	+2%
84908	Organic Filter	0.062	+20%	+4%
84909	High-Volume Drain	0.427	+23%	+19%
84910	Microbe Generator Unit	0.292	+20%	+15%
84911	Organic Tanks	0.052	+23%	
84912	Biofuel Filter	0.294	+31%	+6%
84913	Organic Recycler	0.0	+20%	+1%
84914	Microbe Filter	0.604	+49%	+6%
84915	Microbe Filter	0.384	+29%	+12%
84916	Alkaloid Generator Unit	0.145	+26%	+3%
84917	High-Volume Pump	0.0	+20%	
84918	Microbe Tanks	0.483	+48%	+1%
84919	Alkaloid Recycler	0.362	+41%	
84920	High-Volume Pump	0.259	+35%	
84921	High-Volume Stabiliser	0.442	+42%	+4%
84922	Alkaloid Purifier	0.103	+26%	+1%
84923	High-Volume Stabiliser	0.322	+29%	+9%
84924	Organic Stabiliser	0.09	+24%	+2%
84925	Biofuel Harvester	0.328	+39%	
84926	High-Volume Filter	0.218	+29%	+4%
84927	Microbe Generator Unit	0.483	+48%	+1%
84928	High-Volume Pump	0.0	+20%	
84929	Microbe Purifier	0.062	+20%	+4%
84930	Microbe Generator Unit	0.241	+34%	+1%
84931	Organic Sieve	0.017	+21%	+1%
84932	Organic Stabiliser	0.083	+20%	+5%
84933	Microbe Harvester	0.639	+45%	+11%
84934	Microbe Harvester	0.552	+46%	+6%
84935	High-Volume Generator Unit	0.27	+26%	+9%
84936	Microbe Generator Unit	0.017	+21%	
84937	Alkaloid Harvester	0.0	+20%	
84938	Alkaloid Drain	0.397	+43%	+1%
84939	Organic Drain	0.156	+23%	+6%
84940	Organic Pump	0.262	+34%	+2%
84941	High-Volume Stabiliser	0.664	+44%	+13%
84942	Biofuel Recycler	0.528	+47%	+4%
84943	Microbe Tanks	0.893	+44%	+24%
84944	Alkaloid Filter	0.208	+20%	+11%
84945	Microbe Sieve	0.228	+32%	+2%
84946	High-Volume Recycler	0.246	+21%	+12%
84947	Organic Purifier	0.5	+49%	+1%
84948	Biofuel Filter	0.052	+23%	
84949	Alkaloid Pump	0.678	+40%	+17%
84950	Microbe Generator Unit	0.069	+24%	+1%
84951	Organic Generator Unit	0.448	+46%	
84952	Biofuel Drain	0.771	+49%	+14%
84953	High-Volume Sieve	0.517	+27%	+20%
84954	Organic Generator Unit	0.391	+33%	+9%
84955	Alkaloid Stabiliser	0.208	+20%	+11%
84956	Alkaloid Generator Unit	0.155	+29%	+1%
84957	Organic Filter	0.584	+43%	+10%
84958	High-Volume Filter	0.224	+33%	+1%
84959	Microbe Sieve	0.224	+33%	
84960	Organic Drain	0.0	+20%	+1%
84961	Alkaloid Purifier	0.362	+41%	
84962	Alkaloid Sieve	0.388	+28%	+13%
84963	Organic Stabiliser	0.0	+20%	+1%
84964	Alkaloid Harvester	0.682	+33%	+23%
84965	High-Volume Harvester	0.362	+41%	+1%
84966	Alkaloid Pump	0.534	+22%	+25%
84967	Microbe Purifier	0.086	+25%	+1%
84968	High-Volume Sieve	0.28	+29%	+7%
84969	Alkaloid Stabiliser	0.412	+33%	+10%
84970	Alkaloid Harvester	0.417	+20%	+21%
84971	Microbe Sieve	0.397	+43%	+1%
84972	Biofuel Sieve	0.021	+20%	+2%
84973	Biofuel Drain	0.584	+43%	+10%
84974	Alkaloid Tanks	0.09	+24%	+2%
84975	Organic Pump	0.608	+42%	+12%
84976	Biofuel Harvester	0.017	+21%	+1%
84977	Alkaloid Generator Unit	0.31	+38%	+1%
84978	Organic Recycler	0.207	+32%	+1%
84979	Alkaloid Pump	0.224	+33%	+1%
84980	Microbe Drain	0.328	+39%	
84981	High-Volume Recycler	0.524	+48%	+3%
84982	Alkaloid Pump	0.31	+38%	+1%
84983	High-Volume Pump	0.155	+29%	
84984	Biofuel Generator Unit	0.124	+26%	+2%
84985	Alkaloid Drain	0.345	+40%	+1%
84986	Organic Drain	0.059	+21%	+3%
84987	Organic Stabiliser	0.414	+44%	
84988	Biofuel Generator Unit	0.0	+20%	+1%
84989	Alkaloid Pump	0.239	+29%	+5%
84990	Alkaloid Recycler	0.0	+20%	
84991	Alkaloid Drain	0.0	+20%	
84992	Alkaloid Stabiliser	0.0	+20%	+1%
84993	Biofuel Harvester	0.328	+39%	+1%
84994	Organic Tanks	0.0	+20%	+1%
84995	Organic Harvester	0.31	+38%	+1%
84996	High-Volume Generator Unit	0.173	+24%	+6%
84997	High-Volume Drain	0.142	+27%	+2%
84998	Microbe Harvester	0.342	+35%	+5%
84999	High-Volume Drain	0.207	+32%	+1%
85000	Microbe Stabiliser	0.052	+23%	
85001	Microbe Purifier	0.017	+21%	+1%
85002	Organic Recycler	0.162	+27%	+3%
85003	Organic Stabiliser	0.639	+45%	+11%
85004	High-Volume Pump	0.362	+41%	+1%
85005	Organic Pump	0.421	+42%	+3%
85006	High-Volume Drain	0.284	+28%	+8%
85007	Microbe Recycler	0.336	+25%	+13%
85008	High-Volume Generator Unit	0.172	+30%	+1%
85009	High-Volume Harvester	0.0	+20%	+1%
85010	Organic Sieve	0.125	+20%	+7%
85011	Alkaloid Harvester	0.241	+34%	
85012	Alkaloid Drain	0.572	+29%	+21%
85013	Microbe Tanks	0.176	+29%	+2%
85014	Organic Filter	0.562	+49%	+4%
85015	Organic Recycler	0.0	+20%	+1%
85016	Biofuel Filter	0.138	+28%	+1%
85017	Alkaloid Recycler	0.155	+29%	+1%
85018	Biofuel Recycler	0.557	+33%	+17%
85019	Biofuel Stabiliser	0.146	+20%	+8%
85020	Microbe Stabiliser	0.176	+29%	+2%
85021	Microbe Tanks	0.042	+20%	+3%
85022	Microbe Drain	0.708	+49%	+11%
85023	Organic Recycler	0.48	+43%	+5%
85024	Biofuel Sieve	0.0	+20%	+1%
85025	Biofuel Pump	0.083	+20%	+5%
85026	High-Volume Drain	0.138	+28%	+1%
85027	Organic Recycler	0.693	+36%	+21%
85028	Organic Pump	0.201	+22%	+9%
85029	Microbe Purifier	0.283	+34%	+3%
85030	Alkaloid Pump	0.173	+24%	+6%
85031	Organic Harvester	0.287	+27%	+9%
85032	High-Volume Pump	0.124	+26%	+2%
85033	Microbe Sieve	0.0	+20%	+1%
85034	Alkaloid Pump	0.052	+23%	+1%
85035	Microbe Tanks	0.755	+36%	+24%
85036	Biofuel Pump	0.155	+29%	+1%
85037	Biofuel Filter	0.307	+33%	+5%
85038	Organic Pump	0.104	+20%	+6%
85039	High-Volume Sieve	0.0	+20%	
85040	Biofuel Sieve	0.351	+21%	+17%
85041	High-Volume Generator Unit	0.08	+21%	+4%
85042	High-Volume Stabiliser	0.417	+20%	+21%
85043	Biofuel Purifier	0.672	+36%	+20%
85044	Alkaloid Generator Unit	0.466	+47%	+1%
85045	Microbe Filter	0.5	+20%	+25%
85046	Biofuel Sieve	0.052	+23%	
85047	Microbe Filter	0.858	+48%	+19%
85048	Microbe Generator Unit	0.478	+32%	+14%
85049	Biofuel Recycler	0.379	+42%	+1%
85050	Biofuel Drain	0.379	+42%	+1%
85051	Organic Tanks	0.0	+20%	+1%
85052	High-Volume Stabiliser	0.131	+24%	+4%
85053	Microbe Stabiliser	0.293	+37%	
85054	Organic Sieve	0.0	+20%	+1%
85055	High-Volume Generator Unit	0.241	+34%	+1%
85056	Biofuel Stabiliser	0.083	+20%	+5%
85057	Alkaloid Harvester	0.345	+40%	+1%
85058	Alkaloid Stabiliser	0.139	+22%	+6%
85059	High-Volume Sieve	0.401	+36%	+7%
85060	Organic Generator Unit	0.18	+28%	+3%
85061	High-Volume Purifier	0.0	+20%	+1%
85062	Organic Sieve	0.283	+34%	+3%
85063	Organic Recycler	0.345	+40%	+1%
85064	Microbe Purifier	0.224	+33%	+1%
85065	Microbe Purifier	0.497	+44%	+5%
85066	Alkaloid Drain	0.3	+35%	+3%
85067	Organic Tanks	0.083	+20%	+5%
85068	Alkaloid Pump	0.266	+33%	+3%
85069	Microbe Drain	0.276	+36%	+1%
85070	Organic Harvester	0.431	+45%	
85071	High-Volume Sieve	0.483	+48%	+1%
85072	High-Volume Tanks	0.0	+20%	+1%
85073	High-Volume Pump	0.017	+21%	+1%
85074	Alkaloid Filter	0.0	+20%	+1%
85075	Alkaloid Harvester	0.021	+20%	+2%
85076	Alkaloid Filter	0.224	+33%	+1%
85077	Microbe Tanks	0.448	+46%	+1%
85078	Biofuel Tanks	0.052	+23%	+1%
85079	Microbe Generator Unit	0.0	+20%	
85080	High-Volume Stabiliser	0.0	+20%	+1%
85081	Microbe Purifier	0.19	+25%	+6%
85082	High-Volume Harvester	0.31	+38%	+1%
85083	Microbe Drain	0.103	+26%	+1%
85084	Biofuel Harvester	0.581	+38%	+14%
85085	Biofuel Sieve	0.155	+29%	
85086	Microbe Stabiliser	0.069	+24%	+1%
85087	Alkaloid Sieve	0.107	+25%	+2%
85088	Organic Pump	0.08	+21%	+4%
85089	Biofuel Pump	0.412	+33%	+10%
85090	Biofuel Generator Unit	0.751	+37%	+23%
85091	High-Volume Tanks	0.345	+40%	+1%
85092	Alkaloid Generator Unit	0.491	+34%	+13%
85093	Biofuel Generator Unit	0.172	+30%	+1%
85094	High-Volume Filter	0.44	+25%	+18%
85095	Biofuel Stabiliser	0.172	+30%	+1%
85096	Alkaloid Harvester	0.287	+33%	+4%
85097	Microbe Stabiliser	0.335	+31%	+8%
85098	High-Volume Filter	0.086	+25%	+1%
85099	Organic Generator Unit	0.0	+20%	+1%
85100	High-Volume Drain	0.0	+20%	+1%
85101	Biofuel Tanks	0.069	+24%	+1%
85102	High-Volume Pump	0.162	+27%	+3%
85103	Biofuel Generator Unit	0.052	+23%	+1%
85104	Microbe Pump	0.345	+40%	
85105	Biofuel Drain	0.466	+47%	+1%
85106	Alkaloid Sieve	0.042	+20%	+3%
85107	Microbe Purifier	0.445	+41%	+5%
85108	Organic Tanks	0.017	+21%	+1%
85109	Alkaloid Recycler	0.927	+46%	+24%
85110	High-Volume Harvester	0.052	+23%	
85111	High-Volume Harvester	0.062	+20%	+4%
85112	Biofuel Stabiliser	0.052	+23%	+1%
85113	Alkaloid Pump	0.086	+25%	+1%
85114	High-Volume Tanks	0.28	+29%	+7%
85115	Organic Sieve	0.438	+20%	+22%
85116	Microbe Stabiliser	0.21	+31%	+2%
85117	High-Volume Recycler	0.017	+21%	+1%
85118	Biofuel Generator Unit	0.356	+37%	+4%
85119	Biofuel Drain	0.198	+23%	+8%
85120	Organic Generator Unit	0.81	+44%	+20%
85121	Microbe Harvester	0.069	+24%	+1%
85122	Biofuel Pump	0.034	+22%	
85123	Biofuel Sieve	0.531	+23%	+24%
85124	Biofuel Purifier	0.19	+31%	+1%
85125	Alkaloid Sieve	0.146	+20%	+8%
85126	Organic Tanks	0.414	+44%	
85127	High-Volume Pump	0.448	+23%	+20%
85128	Alkaloid Sieve	0.118	+22%	+5%
85129	Microbe Recycler	0.5	+49%	+1%
85130	Biofuel Harvester	0.362	+41%	
85131	Alkaloid Drain	0.052	+23%	+1%
85132	Microbe Filter	0.146	+20%	+8%
85133	Biofuel Pump	0.19	+31%	
85134	Microbe Harvester	0.052	+23%	
85135	Organic Generator Unit	0.038	+21%	+2%
85136	Organic Sieve	0.595	+40%	+13%
85137	Organic Purifier	0.414	+44%	+1%
85138	Alkaloid Pump	0.0	+20%	+1%
85139	High-Volume Filter	0.397	+43%	+1%
85140	Biofuel Purifier	0.423	+24%	+18%
85141	Microbe Sieve	0.021	+20%	+2%
85142	Organic Recycler	0.793	+37%	+25%
85143	Microbe Harvester	0.374	+26%	+14%
85144	Microbe Purifier	0.605	+43%	+11%
85145	Microbe Stabiliser	0.386	+40%	+3%
85146	Biofuel Stabiliser	0.414	+44%	+1%
85147	High-Volume Pump	0.658	+34%	+21%
85148	Microbe Pump	0.228	+26%	+7%
85149	Microbe Filter	0.468	+23%	+21%
85150	Organic Tanks	0.207	+32%	+1%
85151	Biofuel Tanks	0.25	+20%	+13%
85152	High-Volume Stabiliser	0.193	+30%	+2%
85153	High-Volume Generator Unit	0.379	+42%	
85154	Organic Pump	0.103	+26%	+1%
85155	High-Volume Filter	0.319	+24%	+13%
85156	Microbe Harvester	0.042	+20%	+3%
85157	Organic Tanks	0.328	+39%	+1%
85158	Microbe Generator Unit	0.142	+27%	+2%
85159	Biofuel Generator Unit	0.353	+32%	+8%
85160	High-Volume Harvester	0.146	+20%	+8%
85161	Alkaloid Sieve	0.504	+48%	+2%
85162	Biofuel Stabiliser	0.453	+39%	+7%
85163	High-Volume Harvester	0.224	+33%	+1%
85164	Alkaloid Pump	0.135	+23%	+5%
85165	Alkaloid Filter	0.421	+42%	+3%
85166	High-Volume Drain	0.0	+20%	+1%
85167	Organic Drain	0.362	+41%	+1%
85168	High-Volume Tanks	0.726	+44%	+16%
85169	Microbe Generator Unit	0.733	+48%	+13%
85170	High-Volume Purifier	0.519	+38%	+11%
85171	Organic Generator Unit	0.556	+45%	+7%
85172	Biofuel Filter	0.515	+39%	+10%
85173	Organic Purifier	0.197	+29%	+3%
85174	Biofuel Harvester	0.021	+20%	+2%
85175	Biofuel Pump	0.293	+37%	+1%
85176	Biofuel Purifier	0.142	+27%	+2%
85177	Microbe Recycler	0.059	+21%	+3%
85178	Microbe Stabiliser	0.466	+47%	+1%
85179	Alkaloid Generator Unit	0.208	+26%	+6%
85180	Organic Filter	0.167	+20%	+9%
85181	Biofuel Recycler	0.052	+23%	+1%
85182	Organic Drain	0.799	+47%	+17%
85183	Microbe Sieve	0.017	+21%	
85184	Biofuel Filter	0.363	+35%	+6%
85185	High-Volume Purifier	0.017	+21%	+1%
85186	Microbe Sieve	0.235	+30%	+4%
85187	High-Volume Purifier	0.034	+22%	+1%
85188	Organic Harvester	0.325	+28%	+10%
85189	Microbe Pump	0.021	+20%	+2%
85190	Microbe Purifier	0.283	+34%	+3%
85191	Microbe Harvester	0.362	+41%	+1%
85192	High-Volume Harvester	0.017	+21%	
85193	Biofuel Recycler	0.252	+31%	+4%
85194	Biofuel Sieve	0.406	+23%	+18%
85195	Biofuel Sieve	0.034	+22%	
85196	Organic Sieve	0.069	+24%	+1%
85197	High-Volume Purifier	0.431	+45%	+1%
85198	Organic Generator Unit	0.017	+21%	+1%
85199	Microbe Purifier	0.479	+20%	+24%
85200	Alkaloid Drain	0.138	+28%	
85201	Organic Recycler	0.293	+37%	+1%
85202	Microbe Drain	0.021	+20%	+2%
85203	High-Volume Recycler	0.093	+23%	+3%
85204	Biofuel Sieve	0.062	+20%	+4%
85205	High-Volume Tanks	0.069	+24%	+1%
85206	Organic Drain	0.121	+21%	+6%
85207	High-Volume Tanks	0.245	+33%	+2%
85208	Organic Recycler	0.345	+40%	+1%
85209	Alkaloid Pump	0.432	+33%	+11%
85210	Organic Harvester	0.262	+34%	+2%
85211	Microbe Filter	0.405	+29%	+13%
85212	Organic Sieve	0.256	+30%	+5%
85213	Organic Drain	0.448	+46%	+1%
85214	Alkaloid Purifier	0.021	+20%	+2%
85215	Alkaloid Generator Unit	0.5	+49%	+1%
85216	Organic Harvester	0.118	+22%	+5%
85217	High-Volume Sieve	0.511	+40%	+9%
85218	High-Volume Purifier	0.276	+36%	+1%
85219	Microbe Purifier	0.633	+41%	+14%
85220	Alkaloid Pump	0.017	+21%	+1%
85221	High-Volume Generator Unit	0.172	+30%	+1%
85222	Alkaloid Stabiliser	0.204	+27%	+5%
85223	Alkaloid Purifier	0.455	+44%	+3%
85224	Organic Filter	0.483	+48%	
85225	Biofuel Harvester	0.042	+20%	+3%
85226	Alkaloid Purifier	0.125	+20%	+7%
85227	Alkaloid Sieve	0.235	+30%	+4%
85228	Organic Purifier	0.034	+22%	+1%
85229	Alkaloid Pump	0.431	+45%	+1%
85230	Organic Purifier	0.483	+48%	+1%
85231	Microbe Generator Unit	0.0	+20%	
85232	Alkaloid Sieve	0.323	+23%	+14%
85233	High-Volume Pump	0.229	+20%	+12%
85234	Alkaloid Purifier	0.021	+20%	+2%
85235	Microbe Tanks	0.021	+20%	+2%
85236	Microbe Pump	0.466	+47%	+1%
85237	Organic Stabiliser	0.517	+21%	+25%
85238	Organic Tanks	0.31	+38%	+1%
85239	High-Volume Purifier	0.537	+33%	+16%
85240	High-Volume Sieve	0.121	+27%	+1%
85241	Microbe Recycler	0.44	+25%	+18%
85242	Organic Drain	0.259	+35%	+1%
85243	Alkaloid Drain	0.239	+29%	+5%
85244	Biofuel Pump	0.291	+26%	+10%
85245	Microbe Drain	0.121	+27%	+1%
85246	Biofuel Stabiliser	0.512	+34%	+14%
85247	Biofuel Generator Unit	0.414	+44%	
85248	Biofuel Stabiliser	0.495	+33%	+14%
85249	Organic Generator Unit	0.31	+38%	+1%
85250	Organic Tanks	0.415	+38%	+6%
85251	Organic Pump	0.751	+43%	+18%
85252	Alkaloid Generator Unit	0.103	+26%	+1%
85253	Microbe Generator Unit	0.207	+32%	+1%
85254	High-Volume Stabiliser	0.42	+25%	+17%
85255	High-Volume Purifier	0.362	+41%	+1%
85256	Microbe Pump	0.782	+46%	+17%
85257	High-Volume Filter	0.19	+31%	+1%
85258	Biofuel Harvester	0.362	+41%	+1%
85259	Biofuel Generator Unit	0.146	+20%	+8%
85260	Organic Stabiliser	0.39	+39%	+4%
85261	High-Volume Stabiliser	0.328	+33%	+6%
85262	Biofuel Generator Unit	0.103	+26%	+1%
85263	Microbe Drain	0.345	+40%	
85264	Alkaloid Tanks	0.034	+22%	
85265	Biofuel Drain	0.31	+38%	+1%
85266	Organic Filter	0.276	+36%	+1%
85267	Biofuel Stabiliser	0.021	+20%	+2%
85268	Alkaloid Pump	0.404	+41%	+3%
85269	High-Volume Recycler	0.017	+21%	+1%
85270	Microbe Sieve	0.172	+30%	+1%
85271	Biofuel Stabiliser	0.314	+37%	+2%
85272	Biofuel Harvester	0.135	+23%	+5%
85273	Microbe Drain	0.477	+38%	+9%
85274	Alkaloid Tanks	0.069	+24%	+1%
85275	Microbe Recycler	0.145	+26%	+3%
85276	Microbe Sieve	0.31	+38%	+1%
85277	Biofuel Generator Unit	0.086	+25%	+1%
85278	High-Volume Generator Unit	0.893	+44%	+24%
85279	High-Volume Pump	0.069	+24%	+1%
85280	Alkaloid Drain	0.069	+24%	
85281	Biofuel Pump	0.293	+37%	+1%
85282	Biofuel Drain	0.0	+20%	+1%
85283	Organic Stabiliser	0.0	+20%	+1%
85284	Alkaloid Purifier	0.09	+24%	+2%
85285	Organic Filter	0.292	+20%	+15%
85286	Biofuel Sieve	0.865	+46%	+21%
85287	High-Volume Stabiliser	0.31	+38%	+1%
85288	Biofuel Drain	0.425	+41%	+4%
85289	Biofuel Tanks	0.121	+21%	+6%
85290	Alkaloid Harvester	0.069	+24%	+1%
85291	Microbe Recycler	0.062	+20%	+4%
85292	Microbe Generator Unit	0.779	+41%	+21%
85293	High-Volume Purifier	0.259	+35%	+1%
85294	Alkaloid Harvester	0.152	+24%	+5%
85295	Alkaloid Purifier	0.688	+49%	+10%
85296	Organic Stabiliser	0.483	+48%	+1%
85297	Organic Recycler	0.207	+32%	+1%
85298	High-Volume Sieve	0.419	+31%	+12%
85299	High-Volume Filter	0.279	+35%	+2%
85300	Alkaloid Sieve	0.241	+34%	+1%
85301	Organic Generator Unit	0.31	+38%	+1%
85302	High-Volume Tanks	0.488	+35%	+12%
85303	Alkaloid Drain	0.486	+47%	+2%
85304	Organic Harvester	0.038	+21%	+2%
85305	Alkaloid Stabiliser	0.0	+20%	+1%
85306	Alkaloid Pump	0.062	+20%	+4%
85307	Organic Drain	0.017	+21%	+1%
85308	Organic Tanks	0.31	+38%	+1%
85309	Biofuel Harvester	0.188	+20%	+10%
85310	Alkaloid Pump	0.131	+24%	+4%
85311	Organic Filter	0.163	+21%	+8%
85312	Alkaloid Pump	0.417	+20%	+21%
85313	Biofuel Filter	0.0	+20%	+1%
85314	Biofuel Sieve	0.414	+44%	
85315	Microbe Sieve	0.414	+44%	
85316	Alkaloid Filter	0.31	+38%	+1%
85317	Microbe Generator Unit	0.455	+21%	+22%
85318	Microbe Pump	0.259	+35%	
85319	Organic Filter	0.121	+21%	+6%
85320	Biofuel Generator Unit	0.0	+20%	
85321	Organic Filter	0.392	+27%	+14%
85322	Biofuel Stabiliser	0.017	+21%	+1%
85323	Organic Recycler	0.224	+33%	
85324	Organic Recycler	0.431	+45%	+1%
85325	Biofuel Tanks	0.352	+38%	+3%
85326	High-Volume Tanks	0.613	+35%	+18%
85327	Organic Filter	0.173	+24%	+6%
85328	Organic Tanks	0.292	+20%	+15%
85329	Microbe Tanks	0.229	+20%	+12%
85330	High-Volume Stabiliser	0.0	+20%	+1%
85331	Alkaloid Pump	0.0	+20%	+1%
85332	Microbe Generator Unit	0.359	+36%	+5%
85333	Alkaloid Stabiliser	0.31	+38%	+1%
85334	Organic Tanks	0.339	+30%	+9%
85335	Biofuel Tanks	0.138	+28%	+1%
85336	High-Volume Purifier	0.45	+28%	+16%
85337	Microbe Harvester	0.439	+37%	+8%
85338	Organic Filter	0.166	+26%	+4%
85339	Microbe Pump	0.207	+32%	+1%
85340	Organic Generator Unit	0.0	+20%	+1%
85341	Biofuel Pump	0.103	+26%	+1%
85342	Alkaloid Filter	0.0	+20%	+1%
85343	Alkaloid Recycler	0.634	+29%	+24%
85344	Organic Purifier	0.197	+29%	+3%
85345	Microbe Pump	0.241	+34%	+1%
85346	Microbe Drain	0.413	+21%	+20%
85347	Organic Purifier	0.75	+49%	+13%
85348	High-Volume Purifier	0.31	+38%	+1%
85349	High-Volume Tanks	0.0	+20%	+1%
85350	Biofuel Purifier	0.634	+29%	+24%
85351	Biofuel Stabiliser	0.553	+40%	+11%
85352	Biofuel Pump	0.652	+30%	+24%
85353	Alkaloid Tanks	0.328	+39%	+1%
85354	High-Volume Harvester	0.588	+36%	+16%
85355	High-Volume Filter	0.477	+38%	+9%
85356	Microbe Generator Unit	0.125	+20%	+7%
85357	Alkaloid Tanks	0.239	+29%	+5%
85358	Microbe Filter	0.176	+29%	+2%
85359	Biofuel Generator Unit	0.25	+20%	+13%
85360	Alkaloid Tanks	0.243	+22%	+11%
85361	High-Volume Tanks	0.363	+35%	+6%
85362	Biofuel Pump	0.145	+26%	+3%
85363	Biofuel Recycler	0.017	+21%	+1%
85364	High-Volume Stabiliser	0.218	+29%	+4%
85365	Organic Filter	0.062	+20%	+4%
85366	Microbe Purifier	0.43	+22%	+20%
85367	Alkaloid Recycler	0.259	+35%	+1%
85368	High-Volume Generator Unit	0.387	+34%	+8%
85369	Microbe Drain	0.155	+29%	+1%
85370	High-Volume Sieve	0.188	+20%	+10%
85371	Microbe Purifier	0.0	+20%	+1%
85372	Alkaloid Drain	0.103	+26%	+1%
85373	Microbe Generator Unit	0.017	+21%	
85374	Alkaloid Recycler	0.0	+20%	
85375	Alkaloid Tanks	0.19	+31%	+1%
85376	Biofuel Generator Unit	0.083	+20%	+5%
85377	Alkaloid Pump	0.138	+28%	+1%
85378	High-Volume Filter	0.069	+24%	+1%
85379	Organic Tanks	0.0	+20%	+1%
85380	Biofuel Harvester	0.533	+34%	+15%
85381	Organic Filter	0.128	+25%	+3%
85382	Microbe Stabiliser	0.103	+26%	+1%
85383	Alkaloid Drain	0.379	+42%	
85384	Organic Sieve	0.293	+37%	+1%
85385	High-Volume Purifier	0.166	+26%	+4%
85386	Microbe Recycler	0.0	+20%	+1%
85387	Alkaloid Purifier	0.451	+22%	+21%
85388	Biofuel Purifier	0.397	+43%	+1%
85389	Alkaloid Pump	0.038	+21%	+2%
85390	Biofuel Tanks	0.188	+20%	+10%
85391	Organic Generator Unit	0.055	+22%	+2%
85392	Alkaloid Recycler	0.017	+21%	
85393	High-Volume Harvester	0.103	+26%	+1%
85394	Organic Recycler	0.167	+20%	+9%
85395	Biofuel Filter	0.816	+48%	+17%
85396	Alkaloid Tanks	0.315	+31%	+7%
85397	Organic Purifier	0.083	+20%	+5%
85398	Biofuel Stabiliser	0.231	+31%	+3%
85399	Alkaloid Pump	0.529	+41%	+9%
85400	High-Volume Generator Unit	0.017	+21%	+1%
85401	High-Volume Sieve	0.649	+48%	+9%
85402	Microbe Harvester	0.288	+21%	+14%
85403	Microbe Generator Unit	0.09	+24%	+2%
85404	Organic Sieve	0.172	+30%	
85405	Biofuel Generator Unit	0.293	+37%	+1%
85406	Alkaloid Sieve	0.483	+48%	+1%
85407	Organic Recycler	0.578	+39%	+13%
85408	Biofuel Stabiliser	0.08	+21%	+4%
85409	Microbe Tanks	0.146	+20%	+8%
85410	High-Volume Pump	0.506	+30%	+17%
85411	High-Volume Sieve	0.138	+28%	
85412	Microbe Pump	0.448	+46%	+1%
85413	Biofuel Tanks	0.241	+34%	+1%
85414	Alkaloid Pump	0.0	+20%	+1%
85415	Alkaloid Filter	0.345	+40%	+1%
85416	Organic Pump	0.294	+31%	+6%
85417	Microbe Harvester	0.397	+43%	+1%
85418	Microbe Filter	0.0	+20%	+1%
85419	Microbe Filter	0.224	+33%	+1%
85420	Microbe Harvester	0.25	+20%	+13%
85421	Alkaloid Pump	0.241	+34%	+1%
85422	Organic Filter	0.0	+20%	+1%
85423	High-Volume Pump	0.017	+21%	+1%
85424	High-Volume Tanks	0.034	+22%	+1%
85425	Biofuel Tanks	0.368	+22%	+17%
85426	Organic Recycler	0.167	+20%	+9%
85427	Biofuel Pump	0.052	+23%	
85428	Organic Stabiliser	0.688	+49%	+10%
85429	Organic Sieve	0.295	+25%	+11%
85430	Organic Recycler	0.069	+24%	+1%
85431	High-Volume Sieve	0.052	+23%	+1%
85432	Organic Tanks	0.323	+23%	+14%
85433	Biofuel Filter	0.121	+27%	+1%
85434	Organic Filter	0.173	+24%	+6%
85435	Organic Recycler	0.0	+20%	+1%
85436	High-Volume Harvester	0.438	+20%	+22%
85437	Alkaloid Recycler	0.414	+44%	+1%
85438	High-Volume Stabiliser	0.293	+37%	+1%
85439	Alkaloid Pump	0.083	+20%	+5%
85440	Alkaloid Filter	0.076	+22%	+3%
85441	Organic Stabiliser	0.017	+21%	+1%
85442	High-Volume Purifier	0.052	+23%	
85443	Biofuel Filter	0.21	+31%	+2%
85444	Microbe Harvester	0.453	+33%	+12%
85445	Biofuel Harvester	0.0	+20%	+1%
85446	Alkaloid Stabiliser	0.551	+29%	+20%
85447	Organic Recycler	0.08	+21%	+4%
85448	Microbe Stabiliser	0.193	+30%	+2%
85449	Biofuel Recycler	0.083	+20%	+5%
85450	Biofuel Drain	0.0	+20%	+1%
85451	Microbe Generator Unit	0.052	+23%	
85452	Alkaloid Generator Unit	0.381	+30%	+11%
85453	Alkaloid Generator Unit	0.536	+39%	+11%
85454	Microbe Filter	0.242	+28%	+6%
85455	Organic Stabiliser	0.069	+24%	+1%
85456	Organic Purifier	0.325	+34%	+5%
85457	Biofuel Filter	0.479	+20%	+24%
85458	Organic Drain	0.159	+28%	+2%
85459	Biofuel Generator Unit	0.364	+29%	+11%
85460	Alkaloid Drain	0.034	+22%	
85461	Alkaloid Recycler	0.345	+40%	
85462	Alkaloid Recycler	0.435	+44%	+2%
85463	High-Volume Recycler	0.733	+42%	+18%
85464	High-Volume Sieve	0.5	+49%	+1%
85465	Microbe Sieve	0.193	+30%	+2%
85466	Alkaloid Recycler	0.177	+23%	+7%
85467	Organic Stabiliser	0.466	+47%	+1%
85468	Organic Recycler	0.052	+23%	
85469	High-Volume Filter	0.138	+28%	+1%
85470	Biofuel Generator Unit	0.862	+41%	+25%
85471	High-Volume Harvester	0.414	+44%	+1%
85472	Alkaloid Pump	0.052	+23%	+1%
85473	Alkaloid Stabiliser	0.368	+22%	+17%
