Seed	Name	Perfection	Ship_PulseDrive_MiniJumpFuelSpending	Ship_Boost	Ship_BoostManeuverability
89475	Efficient Shockwave Shield	0.25	+8%		
89476	Tuned Plasma Exhaust	0.0	+6%		
89477	Alternate Impulse Nozzle	0.125	+7%		
89478	Tuned Magnetic Fan	0.25			+3%
89479	Efficient Impulse Nozzle	0.375		+2%	+3%
89480	Secondary Impulse Nozzle	0.0		+1%	
89481	Efficient Hydrogen Dynamo	0			
89482	Secondary Plasma Exhaust	0.0		+1%	
89483	Efficient Thrust Controller	0.0		+1%	
89484	Efficient Neutrino Injector	0.0		+1%	
89485	Alternate Fuel Pipes	0.0			+1%
89486	Alternate Propulsion Unit	0.5			+5%
89487	Efficient Shockwave Shield	0.125		+2%	+1%
89488	Tuned Hydrogen Dynamo	0.5		+5%	
89489	Secondary Propulsion Unit	0.0			+1%
89490	Tuned Hydrogen Dynamo	0.125			+2%
89491	Alternate Shockwave Shield	0.0			+1%
89492	Efficient Magnetic Fan	0.25		+3%	+1%
89493	Backup Propulsion Unit	0.5	+7%		+4%
89494	Secondary Plasma Exhaust	0.0	+6%		
89495	Efficient Fuel Pipes	0			
89496	Secondary Electron Loom	0.0		+1%	
89497	Backup Impulse Nozzle	0.0	+6%		
89498	Alternate Electron Loom	0.125	+7%		
89499	Alternate Electron Loom	0.25			+3%
89500	Efficient Neutrino Injector	0.0			+1%
89501	Tuned Propulsion Unit	0.0			+1%
89502	Tuned Thrust Controller	0.25	+8%	+1%	
89503	Backup Propulsion Unit	0.125		+2%	
89504	Secondary Electron Loom	0.0		+1%	
89505	Secondary Neutrino Injector	0.0			+1%
89506	Tuned Fuel Pipes	0.5	+9%	+2%	
89507	Backup Shockwave Shield	0.5		+5%	
89508	Efficient Hydrogen Dynamo	0.375	+9%		
89509	Tuned Thrust Controller	0.25	+6%	+3%	
89510	Tuned Magnetic Fan	0.5		+4%	+2%
89511	Backup Neutrino Injector	0.0			+1%
89512	Alternate Electron Loom	0.0		+1%	
89513	Tuned Magnetic Fan	0.0	+6%		
89514	Tuned Fuel Pipes	0.0			+1%
89515	Alternate Propulsion Unit	0.25			+3%
89516	Secondary Neutrino Injector	0.375		+4%	
89517	Backup Magnetic Fan	0.0			+1%
89518	Secondary Neutrino Injector	0.0			+1%
89519	Backup Plasma Exhaust	0.0	+6%		
89520	Backup Thrust Controller	0.375	+9%		
89521	Secondary Hydrogen Dynamo	0.375		+4%	
89522	Secondary Electron Loom	0.25			+3%
89523	Backup Fuel Pipes	0.375	+9%		
89524	Tuned Shockwave Shield	0.5		+5%	
89525	Backup Plasma Exhaust	0.0	+6%		
89526	Alternate Electron Loom	0.0		+1%	
89527	Backup Fuel Pipes	0.125			+2%
89528	Secondary Plasma Exhaust	0.0			+1%
89529	Alternate Magnetic Fan	0			
89530	Tuned Fuel Pipes	0.25	+8%		
89531	Backup Neutrino Injector	0.0	+6%		
89532	Efficient Electron Loom	0.125	+7%		+1%
89533	Tuned Thrust Controller	0.125		+2%	
89534	Efficient Thrust Controller	0.0		+1%	
89535	Backup Electron Loom	0.125		+2%	
89536	Alternate Impulse Nozzle	0.125	+7%		+1%
89537	Secondary Plasma Exhaust	0.375	+9%		
89538	Tuned Fuel Pipes	0.0	+6%		
89539	Alternate Plasma Exhaust	0.0			+1%
89540	Tuned Electron Loom	0			
89541	Efficient Impulse Nozzle	0.0		+1%	
89542	Secondary Fuel Pipes	0.25	+8%		
89543	Tuned Impulse Nozzle	0.5	+10%	+1%	
89544	Tuned Hydrogen Dynamo	0.375			+4%
89545	Efficient Propulsion Unit	0.5	+8%	+3%	
89546	Efficient Neutrino Injector	0.375	+8%	+2%	
89547	Backup Plasma Exhaust	0.0			+1%
89548	Efficient Impulse Nozzle	0.125		+2%	
89549	Efficient Electron Loom	0.0	+6%		
89550	Backup Plasma Exhaust	0.125			+2%
89551	Backup Fuel Pipes	0.0		+1%	
89552	Efficient Plasma Exhaust	0.25		+3%	
89553	Alternate Shockwave Shield	0.0			+1%
89554	Efficient Impulse Nozzle	0.0		+1%	
89555	Tuned Shockwave Shield	0.375		+4%	
89556	Secondary Fuel Pipes	0.0			+1%
89557	Backup Hydrogen Dynamo	0			
89558	Backup Impulse Nozzle	0.0		+1%	
89559	Backup Shockwave Shield	0.25			+3%
89560	Alternate Shockwave Shield	0.375	+7%	+3%	
89561	Efficient Fuel Pipes	0.5		+5%	
89562	Alternate Magnetic Fan	0.0		+1%	+1%
89563	Backup Hydrogen Dynamo	0.375		+4%	
89564	Backup Shockwave Shield	0.375	+9%		
89565	Alternate Thrust Controller	0.5	+10%		
89566	Alternate Plasma Exhaust	0.125		+2%	
89567	Tuned Fuel Pipes	0.5	+10%		
89568	Backup Electron Loom	0.5		+5%	
89569	Secondary Shockwave Shield	0.375	+9%		
89570	Tuned Neutrino Injector	0.5			+5%
89571	Efficient Electron Loom	0.5	+10%		
89572	Alternate Impulse Nozzle	0.625		+5%	+2%
89573	Backup Shockwave Shield	0.0		+1%	
89574	Efficient Plasma Exhaust	0.5		+5%	
89575	Alternate Propulsion Unit	0.125			+2%
89576	Tuned Magnetic Fan	0.25	+8%		
89577	Efficient Thrust Controller	0.125	+7%		
89578	Backup Magnetic Fan	0.0	+6%		
89579	Backup Magnetic Fan	0.0			+1%
89580	Alternate Impulse Nozzle	0.0	+6%		
89581	Backup Electron Loom	0.875		+5%	+4%
89582	Tuned Fuel Pipes	0.0		+1%	
89583	Efficient Plasma Exhaust	0.125	+7%		
89584	Backup Hydrogen Dynamo	0.0			+1%
89585	Efficient Magnetic Fan	0.375	+9%		
89586	Efficient Hydrogen Dynamo	0.125	+6%	+2%	
89587	Alternate Propulsion Unit	0.125	+6%	+2%	
89588	Tuned Electron Loom	0.0		+1%	
89589	Alternate Plasma Exhaust	0.25		+1%	+3%
89590	Efficient Thrust Controller	0.125			+2%
89591	Efficient Propulsion Unit	0.0	+6%	+1%	
89592	Secondary Thrust Controller	0.0	+6%		
89593	Tuned Electron Loom	0.125		+2%	
89594	Secondary Electron Loom	0.0			+1%
89595	Secondary Propulsion Unit	0.0		+1%	
89596	Secondary Magnetic Fan	0.125			+2%
89597	Secondary Magnetic Fan	0.0			+1%
89598	Efficient Magnetic Fan	0.0			+1%
89599	Backup Electron Loom	0.25			+3%
89600	Efficient Electron Loom	0.375			+4%
89601	Alternate Impulse Nozzle	0.375	+9%	+1%	
89602	Tuned Electron Loom	0.0	+6%		
89603	Alternate Magnetic Fan	0.0	+6%		
89604	Alternate Neutrino Injector	0.875	+9%	+5%	
89605	Secondary Propulsion Unit	0.125			+2%
89606	Secondary Propulsion Unit	0.0		+1%	
89607	Secondary Electron Loom	0.0		+1%	
89608	Tuned Fuel Pipes	0.125	+7%		
89609	Secondary Thrust Controller	0.0		+1%	
89610	Efficient Plasma Exhaust	0.0		+1%	
89611	Secondary Impulse Nozzle	0.25	+8%		
89612	Tuned Shockwave Shield	0.5	+7%		+4%
89613	Efficient Magnetic Fan	0.25		+3%	
89614	Backup Thrust Controller	0.0			+1%
89615	Secondary Neutrino Injector	0.125	+6%	+2%	
89616	Backup Fuel Pipes	0.0			+1%
89617	Alternate Fuel Pipes	0.5	+10%		+1%
89618	Backup Fuel Pipes	0.0		+1%	
89619	Backup Neutrino Injector	0.25		+3%	
89620	Efficient Neutrino Injector	0.0		+1%	+1%
89621	Secondary Plasma Exhaust	0.0		+1%	
89622	Secondary Impulse Nozzle	0			
89623	Tuned Propulsion Unit	0.25			+3%
89624	Backup Propulsion Unit	0.125		+2%	+1%
89625	Backup Magnetic Fan	0.0	+6%		
89626	Backup Neutrino Injector	0.375		+4%	
89627	Alternate Impulse Nozzle	0.25	+8%		
89628	Backup Hydrogen Dynamo	0.25		+3%	
89629	Alternate Plasma Exhaust	0.0		+1%	
89630	Backup Electron Loom	0.25		+3%	
89631	Alternate Shockwave Shield	0.25		+3%	
89632	Backup Hydrogen Dynamo	0.25			+3%
89633	Alternate Hydrogen Dynamo	0.0	+6%		
89634	Backup Electron Loom	0.25		+3%	+1%
89635	Secondary Impulse Nozzle	0			
89636	Backup Neutrino Injector	0.0	+6%		
89637	Secondary Impulse Nozzle	0.125			+2%
89638	Backup Neutrino Injector	0.0		+1%	+1%
89639	Secondary Thrust Controller	0.375	+7%	+3%	
89640	Secondary Fuel Pipes	0.0			+1%
89641	Backup Propulsion Unit	0.125			+2%
89642	Efficient Impulse Nozzle	0.0			+1%
89643	Secondary Thrust Controller	0.0			+1%
89644	Backup Magnetic Fan	0.0			+1%
89645	Efficient Impulse Nozzle	0.375		+4%	
89646	Alternate Thrust Controller	0.0			+1%
89647	Efficient Plasma Exhaust	0.0	+6%		
89648	Efficient Impulse Nozzle	0.25	+8%		
89649	Tuned Magnetic Fan	0.5		+5%	
89650	Tuned Thrust Controller	0.0			+1%
89651	Alternate Electron Loom	0.375		+4%	
89652	Secondary Fuel Pipes	0.125	+7%		
89653	Backup Hydrogen Dynamo	0.0	+6%	+1%	
89654	Secondary Propulsion Unit	0.0		+1%	
89655	Tuned Impulse Nozzle	0.5		+5%	
89656	Alternate Thrust Controller	0.0	+6%		
89657	Efficient Shockwave Shield	0.5		+5%	
89658	Alternate Hydrogen Dynamo	0			
89659	Secondary Plasma Exhaust	0.0		+1%	
89660	Alternate Shockwave Shield	0.0		+1%	+1%
89661	Tuned Shockwave Shield	0			
89662	Efficient Thrust Controller	0.625	+8%		+4%
89663	Tuned Fuel Pipes	0.125	+7%		
89664	Efficient Thrust Controller	0.125			+2%
89665	Efficient Plasma Exhaust	0.375	+6%		+4%
89666	Efficient Shockwave Shield	0.125		+2%	
89667	Tuned Impulse Nozzle	0.0			+1%
89668	Tuned Electron Loom	0.375	+9%		
89669	Secondary Shockwave Shield	0.125			+2%
89670	Backup Electron Loom	0.0			+1%
89671	Backup Fuel Pipes	0.0		+1%	
89672	Tuned Fuel Pipes	0.25		+3%	
89673	Alternate Magnetic Fan	0.125			+2%
89674	Backup Plasma Exhaust	0.0		+1%	
89675	Tuned Magnetic Fan	0.25		+3%	
89676	Efficient Electron Loom	0.0		+1%	
89677	Efficient Neutrino Injector	0.0		+1%	
89678	Secondary Impulse Nozzle	0.0			+1%
89679	Secondary Neutrino Injector	0.25	+8%		
89680	Tuned Thrust Controller	0			
89681	Tuned Plasma Exhaust	0.0			+1%
89682	Alternate Hydrogen Dynamo	0.375			+4%
89683	Backup Neutrino Injector	0.0		+1%	
89684	Secondary Impulse Nozzle	0.0	+6%		
89685	Efficient Magnetic Fan	0.125	+7%		
89686	Backup Neutrino Injector	0.5		+5%	
89687	Secondary Shockwave Shield	0.5	+10%		
89688	Secondary Impulse Nozzle	0.0		+1%	
89689	Efficient Magnetic Fan	0.375		+4%	+1%
89690	Efficient Plasma Exhaust	0.25			+3%
89691	Efficient Electron Loom	0.0		+1%	
89692	Efficient Shockwave Shield	0.125	+7%		
89693	Tuned Thrust Controller	0			
89694	Backup Propulsion Unit	0			
89695	Efficient Propulsion Unit	0.0	+6%	+1%	
89696	Tuned Impulse Nozzle	0.375	+9%		+1%
89697	Secondary Hydrogen Dynamo	0.0			+1%
89698	Alternate Impulse Nozzle	0.0			+1%
89699	Efficient Fuel Pipes	0.0			+1%
89700	Backup Thrust Controller	0.0	+6%		
89701	Tuned Propulsion Unit	0			
89702	Backup Plasma Exhaust	0.0			+1%
89703	Secondary Fuel Pipes	0.0	+6%		+1%
89704	Backup Impulse Nozzle	0			
89705	Backup Impulse Nozzle	0.125		+2%	
89706	Efficient Neutrino Injector	0.0		+1%	
89707	Backup Magnetic Fan	0.0			+1%
89708	Tuned Thrust Controller	0.0			+1%
89709	Secondary Hydrogen Dynamo	0.375	+9%		
89710	Alternate Hydrogen Dynamo	0.0	+6%		+1%
89711	Tuned Neutrino Injector	0			
89712	Tuned Shockwave Shield	0.0	+6%		+1%
89713	Backup Plasma Exhaust	0.0		+1%	
89714	Secondary Shockwave Shield	0.375	+9%		
89715	Backup Electron Loom	0.0			+1%
89716	Tuned Electron Loom	0.375			+4%
89717	Efficient Electron Loom	0.0		+1%	
89718	Tuned Plasma Exhaust	0.5	+10%		
89719	Tuned Shockwave Shield	0.0			+1%
89720	Alternate Propulsion Unit	0.125	+7%		
89721	Backup Magnetic Fan	0.5	+6%	+5%	
89722	Alternate Impulse Nozzle	0.0	+6%		
89723	Alternate Magnetic Fan	0.375		+4%	+1%
89724	Backup Fuel Pipes	0.25			+3%
89725	Secondary Thrust Controller	0.125	+7%		
89726	Alternate Hydrogen Dynamo	0.0	+6%		
89727	Backup Thrust Controller	0.0			+1%
89728	Efficient Impulse Nozzle	0.0			+1%
89729	Secondary Electron Loom	0.25	+8%		+1%
89730	Backup Hydrogen Dynamo	0.125		+2%	
89731	Tuned Plasma Exhaust	0.0	+6%		
89732	Backup Electron Loom	0.0	+6%	+1%	
89733	Secondary Hydrogen Dynamo	0.125	+7%		
89734	Efficient Neutrino Injector	0.0	+6%		+1%
89735	Tuned Impulse Nozzle	0.375	+9%	+1%	
89736	Backup Electron Loom	0.25	+8%		
89737	Secondary Hydrogen Dynamo	0.0			+1%
89738	Backup Propulsion Unit	0.125		+2%	
89739	Alternate Fuel Pipes	0.0	+6%		+1%
89740	Alternate Magnetic Fan	0.0			+1%
89741	Alternate Electron Loom	0.0	+6%		
89742	Efficient Fuel Pipes	0.125		+1%	+2%
89743	Alternate Hydrogen Dynamo	0.375		+4%	
89744	Backup Hydrogen Dynamo	0.0	+6%		
89745	Efficient Fuel Pipes	0.375	+9%		
89746	Secondary Plasma Exhaust	0.0			+1%
89747	Alternate Neutrino Injector	0.0	+6%		
89748	Alternate Electron Loom	0.5		+5%	
89749	Efficient Hydrogen Dynamo	0.0	+6%		
89750	Secondary Plasma Exhaust	0.0			+1%
89751	Alternate Propulsion Unit	0.0			+1%
89752	Tuned Shockwave Shield	0.0			+1%
89753	Efficient Fuel Pipes	0.25		+3%	
89754	Alternate Neutrino Injector	0.0		+1%	
89755	Alternate Impulse Nozzle	0.0		+1%	
89756	Backup Magnetic Fan	0.125		+2%	+1%
89757	Secondary Plasma Exhaust	0.0	+6%		
89758	Alternate Neutrino Injector	0.0	+6%		
89759	Backup Fuel Pipes	0.125		+2%	
89760	Alternate Magnetic Fan	0.0	+6%		
89761	Efficient Thrust Controller	0.125		+2%	
89762	Efficient Electron Loom	0.0		+1%	
89763	Alternate Neutrino Injector	0.0		+1%	+1%
89764	Secondary Impulse Nozzle	0.0		+1%	
89765	Backup Magnetic Fan	0.0	+6%		
89766	Secondary Electron Loom	0.0			+1%
89767	Alternate Magnetic Fan	0.0		+1%	
89768	Efficient Shockwave Shield	0.0		+1%	
89769	Backup Fuel Pipes	0.375		+4%	
89770	Efficient Shockwave Shield	0.375	+9%		
89771	Tuned Magnetic Fan	0.0			+1%
89772	Tuned Hydrogen Dynamo	0.375	+9%		
89773	Alternate Shockwave Shield	0.125	+6%		+2%
89774	Efficient Magnetic Fan	0.0			+1%
89775	Efficient Plasma Exhaust	0.125			+2%
89776	Efficient Electron Loom	0.0		+1%	
89777	Secondary Shockwave Shield	0.0			+1%
89778	Secondary Propulsion Unit	0.125	+7%		
89779	Backup Magnetic Fan	0.125	+7%		
89780	Efficient Thrust Controller	0.0			+1%
89781	Secondary Fuel Pipes	0.125			+2%
89782	Tuned Impulse Nozzle	0.375		+3%	+2%
89783	Efficient Fuel Pipes	0.25		+3%	
89784	Efficient Magnetic Fan	0.125	+7%		
89785	Alternate Electron Loom	0.0	+6%		
89786	Backup Plasma Exhaust	0.0			+1%
89787	Secondary Plasma Exhaust	0.25		+3%	
89788	Backup Hydrogen Dynamo	0.25			+3%
89789	Backup Hydrogen Dynamo	0.5	+10%		+1%
89790	Backup Fuel Pipes	0.25		+3%	
89791	Alternate Propulsion Unit	0.125			+2%
89792	Tuned Propulsion Unit	0.5		+5%	
89793	Alternate Thrust Controller	0.0	+6%		
89794	Efficient Propulsion Unit	0.75		+5%	+3%
89795	Efficient Magnetic Fan	0.0	+6%	+1%	
89796	Tuned Shockwave Shield	0.5	+9%		+2%
89797	Alternate Magnetic Fan	0.375	+9%		+1%
89798	Efficient Fuel Pipes	0.25	+8%		
89799	Efficient Thrust Controller	0.5	+10%		
89800	Backup Impulse Nozzle	0.0			+1%
89801	Backup Propulsion Unit	0.0	+6%		
89802	Backup Propulsion Unit	0.0		+1%	
89803	Alternate Fuel Pipes	0.0	+6%		
89804	Efficient Thrust Controller	0.25	+8%		
89805	Backup Electron Loom	0.25	+8%		
89806	Backup Hydrogen Dynamo	0			
89807	Tuned Shockwave Shield	0.0		+1%	
89808	Backup Shockwave Shield	0.125	+7%		
89809	Backup Propulsion Unit	0.0	+6%		
89810	Backup Fuel Pipes	0.25		+3%	
89811	Tuned Impulse Nozzle	0.0			+1%
89812	Alternate Hydrogen Dynamo	0.375	+9%		
89813	Alternate Fuel Pipes	0.5			+5%
89814	Secondary Shockwave Shield	0.0		+1%	
89815	Alternate Plasma Exhaust	0.125		+2%	
89816	Tuned Impulse Nozzle	0.5	+10%		
89817	Efficient Magnetic Fan	0.125	+7%		
89818	Tuned Fuel Pipes	0.0		+1%	
89819	Alternate Neutrino Injector	0.125		+2%	
89820	Alternate Propulsion Unit	0.0			+1%
89821	Efficient Electron Loom	0.375			+4%
89822	Tuned Magnetic Fan	0.0	+6%		+1%
89823	Alternate Magnetic Fan	0.0			+1%
89824	Secondary Plasma Exhaust	0.25	+7%	+2%	
89825	Tuned Fuel Pipes	0.25		+3%	
89826	Backup Shockwave Shield	0.0			+1%
89827	Efficient Propulsion Unit	0.375			+4%
89828	Tuned Shockwave Shield	0.0	+6%		
89829	Secondary Impulse Nozzle	0.0	+6%		
89830	Secondary Magnetic Fan	0.0			+1%
89831	Efficient Hydrogen Dynamo	0.0	+6%		
89832	Secondary Hydrogen Dynamo	0.375	+9%		
89833	Backup Electron Loom	0.0	+6%		
89834	Backup Thrust Controller	0.375		+4%	
89835	Backup Fuel Pipes	0.0	+6%		
89836	Tuned Shockwave Shield	0.25	+8%		
89837	Backup Electron Loom	0.0	+6%		
89838	Alternate Impulse Nozzle	0.0	+6%		
89839	Efficient Thrust Controller	0.125	+7%		
89840	Secondary Plasma Exhaust	0.25	+8%		+1%
89841	Backup Neutrino Injector	0			
89842	Backup Fuel Pipes	0.125	+7%		
89843	Efficient Neutrino Injector	0.0			+1%
89844	Secondary Impulse Nozzle	0.125		+2%	
89845	Alternate Hydrogen Dynamo	0.75	+9%	+4%	
89846	Tuned Fuel Pipes	0.0		+1%	
89847	Backup Hydrogen Dynamo	0			
89848	Backup Magnetic Fan	0.125			+2%
89849	Alternate Impulse Nozzle	0.5	+10%		
89850	Alternate Propulsion Unit	0.0			+1%
89851	Alternate Propulsion Unit	0.0			+1%
89852	Backup Plasma Exhaust	0.125		+2%	
89853	Backup Electron Loom	0.5	+10%		
89854	Efficient Impulse Nozzle	0.375	+9%		+1%
89855	Tuned Thrust Controller	0.0	+6%		
89856	Secondary Magnetic Fan	0.0		+1%	
89857	Tuned Thrust Controller	0.0		+1%	
89858	Backup Magnetic Fan	0.125	+7%		
89859	Efficient Neutrino Injector	0.375		+4%	
89860	Backup Electron Loom	0.0	+6%		
89861	Secondary Plasma Exhaust	0.125			+2%
89862	Backup Hydrogen Dynamo	0.0			+1%
89863	Efficient Shockwave Shield	0.0		+1%	
89864	Alternate Plasma Exhaust	0.375	+9%		
89865	Secondary Neutrino Injector	0.25	+8%		
89866	Efficient Neutrino Injector	0.0	+6%		
89867	Tuned Magnetic Fan	0.125	+7%	+1%	
89868	Tuned Shockwave Shield	0.375	+9%		
89869	Efficient Magnetic Fan	0.0	+6%		
89870	Tuned Thrust Controller	0.0	+6%		
89871	Efficient Electron Loom	0.25			+3%
89872	Alternate Propulsion Unit	0			
89873	Efficient Plasma Exhaust	0.0	+6%		
89874	Tuned Propulsion Unit	0.0		+1%	
89875	Tuned Plasma Exhaust	0.0	+6%		
89876	Secondary Hydrogen Dynamo	0.0			+1%
89877	Alternate Propulsion Unit	0			
89878	Backup Electron Loom	0.125		+1%	+2%
89879	Backup Thrust Controller	0.0			+1%
89880	Efficient Shockwave Shield	0.0			+1%
89881	Backup Propulsion Unit	0.25			+3%
89882	Tuned Fuel Pipes	0.0			+1%
89883	Efficient Neutrino Injector	0.0		+1%	
89884	Tuned Magnetic Fan	0.0	+6%		
89885	Efficient Plasma Exhaust	0.25	+6%	+3%	
89886	Efficient Shockwave Shield	0.0	+6%	+1%	
89887	Efficient Electron Loom	0.375			+4%
89888	Efficient Thrust Controller	0.0			+1%
89889	Backup Plasma Exhaust	0.5	+10%		+1%
89890	Tuned Impulse Nozzle	0.5			+5%
89891	Backup Propulsion Unit	0			
89892	Tuned Magnetic Fan	0.0	+6%		
89893	Efficient Thrust Controller	0.5		+5%	
89894	Efficient Electron Loom	0.25		+3%	
89895	Alternate Fuel Pipes	0.375	+9%		
89896	Secondary Shockwave Shield	0.125		+2%	
89897	Backup Thrust Controller	0.0			+1%
89898	Backup Plasma Exhaust	0.0	+6%		
89899	Efficient Propulsion Unit	0.25		+3%	
89900	Alternate Electron Loom	0.375	+9%		
89901	Alternate Impulse Nozzle	0.0			+1%
89902	Backup Propulsion Unit	0.5	+10%		
89903	Efficient Fuel Pipes	0			
89904	Secondary Neutrino Injector	0.875	+9%	+5%	
89905	Backup Propulsion Unit	0			
89906	Backup Hydrogen Dynamo	0.5		+5%	
89907	Secondary Plasma Exhaust	0.0	+6%		
89908	Backup Neutrino Injector	0.125	+7%		
89909	Tuned Plasma Exhaust	0.125	+7%		
89910	Efficient Impulse Nozzle	0.25	+7%	+2%	
89911	Alternate Neutrino Injector	0.5	+10%		
89912	Secondary Shockwave Shield	0.125			+2%
89913	Tuned Plasma Exhaust	0.375	+9%		
89914	Backup Electron Loom	0.0			+1%
89915	Alternate Thrust Controller	0.125		+2%	
89916	Secondary Magnetic Fan	0.25	+8%		
89917	Backup Thrust Controller	0.5	+10%		
89918	Backup Fuel Pipes	0.0		+1%	
89919	Alternate Thrust Controller	0.25	+8%		
89920	Tuned Shockwave Shield	0.5	+10%		+1%
89921	Tuned Plasma Exhaust	0.0	+6%		
89922	Secondary Neutrino Injector	1.0	+10%	+5%	
89923	Tuned Magnetic Fan	0			
89924	Alternate Hydrogen Dynamo	0.25	+8%		
89925	Efficient Shockwave Shield	0			
89926	Tuned Shockwave Shield	0.0		+1%	
89927	Efficient Impulse Nozzle	0.25			+3%
89928	Tuned Magnetic Fan	0.125		+2%	
89929	Tuned Impulse Nozzle	0.375	+7%	+3%	
89930	Efficient Thrust Controller	0.0	+6%		
89931	Tuned Propulsion Unit	0.125			+2%
89932	Efficient Plasma Exhaust	0.25	+8%		
89933	Backup Fuel Pipes	0.0	+6%		
89934	Secondary Magnetic Fan	0.5	+10%		+1%
89935	Alternate Electron Loom	0.5	+8%	+3%	
89936	Backup Neutrino Injector	0.0			+1%
89937	Efficient Thrust Controller	0.375	+9%	+1%	
89938	Backup Propulsion Unit	0.25	+6%	+3%	
89939	Secondary Fuel Pipes	0.0	+6%		
89940	Tuned Electron Loom	0			
89941	Secondary Magnetic Fan	0.5			+5%
89942	Tuned Electron Loom	0.125	+7%		
89943	Tuned Shockwave Shield	0.125	+7%		
89944	Alternate Electron Loom	0.375	+9%		
89945	Tuned Electron Loom	0.0		+1%	
89946	Secondary Hydrogen Dynamo	0.0	+6%		
89947	Tuned Fuel Pipes	0.0		+1%	
89948	Efficient Thrust Controller	0.0		+1%	
89949	Efficient Magnetic Fan	0.0	+6%		
89950	Backup Propulsion Unit	0.375		+4%	+1%
89951	Secondary Propulsion Unit	0.25	+8%		
89952	Alternate Plasma Exhaust	0.375	+9%		
89953	Secondary Electron Loom	0.0			+1%
89954	Backup Fuel Pipes	0			
89955	Backup Hydrogen Dynamo	0.5	+10%		
89956	Secondary Electron Loom	0.0			+1%
89957	Secondary Hydrogen Dynamo	0.0	+6%		
89958	Alternate Fuel Pipes	0.5		+5%	+1%
89959	Backup Plasma Exhaust	0.375		+4%	+1%
89960	Secondary Neutrino Injector	0.375			+4%
89961	Tuned Thrust Controller	0.125			+2%
89962	Secondary Plasma Exhaust	0.125		+2%	
89963	Secondary Impulse Nozzle	0.0		+1%	
89964	Efficient Thrust Controller	0.0		+1%	+1%
89965	Secondary Electron Loom	0.0			+1%
89966	Backup Neutrino Injector	0.25		+3%	
89967	Tuned Neutrino Injector	0.0	+6%		
89968	Secondary Magnetic Fan	0.125	+7%		
89969	Secondary Neutrino Injector	0.0	+6%		
89970	Alternate Neutrino Injector	0.0			+1%
89971	Efficient Hydrogen Dynamo	0.0	+6%		
89972	Secondary Propulsion Unit	0.5		+5%	
89973	Efficient Impulse Nozzle	0.0		+1%	
89974	Tuned Neutrino Injector	0.125		+2%	
89975	Backup Propulsion Unit	0.0	+6%		+1%
89976	Backup Thrust Controller	0.125			+2%
89977	Backup Thrust Controller	0.0			+1%
89978	Backup Shockwave Shield	0.25	+8%		
89979	Secondary Hydrogen Dynamo	0.0			+1%
89980	Backup Magnetic Fan	0.75		+4%	+4%
89981	Secondary Thrust Controller	0.0		+1%	
89982	Secondary Shockwave Shield	0.125		+2%	
89983	Alternate Impulse Nozzle	0.125			+2%
89984	Backup Plasma Exhaust	0.0		+1%	
89985	Efficient Hydrogen Dynamo	0.0		+1%	+1%
89986	Backup Impulse Nozzle	0.375	+9%		
89987	Backup Plasma Exhaust	0.0		+1%	+1%
89988	Backup Propulsion Unit	0.0			+1%
89989	Secondary Shockwave Shield	0.0		+1%	
89990	Alternate Hydrogen Dynamo	0			
89991	Alternate Hydrogen Dynamo	0.0	+6%		
89992	Efficient Plasma Exhaust	0.0	+6%		
89993	Secondary Neutrino Injector	0.0			+1%
89994	Efficient Propulsion Unit	0.5	+9%		+2%
89995	Tuned Impulse Nozzle	0.25	+8%		
89996	Secondary Magnetic Fan	1.0	+10%		+5%
89997	Backup Thrust Controller	0.0			+1%
89998	Backup Propulsion Unit	0.375		+4%	
89999	Alternate Neutrino Injector	0.375			+4%
90000	Efficient Electron Loom	0.0	+6%		
90001	Backup Propulsion Unit	0.5		+5%	
90002	Backup Magnetic Fan	0.0	+6%		
90003	Secondary Magnetic Fan	0.25		+3%	
90004	Alternate Shockwave Shield	0.625	+7%	+5%	
90005	Backup Electron Loom	0.25			+3%
90006	Secondary Thrust Controller	0.75	+9%	+4%	
90007	Tuned Hydrogen Dynamo	0.0	+6%		
90008	Secondary Neutrino Injector	0.0			+1%
90009	Efficient Fuel Pipes	0.0			+1%
90010	Secondary Fuel Pipes	0.5	+9%	+2%	
90011	Efficient Propulsion Unit	0.0			+1%
90012	Backup Impulse Nozzle	0.0		+1%	
90013	Tuned Fuel Pipes	0.0			+1%
90014	Efficient Plasma Exhaust	0.25	+8%		
90015	Backup Magnetic Fan	0			
90016	Backup Neutrino Injector	0.0			+1%
90017	Tuned Electron Loom	0			
90018	Secondary Thrust Controller	0.0		+1%	
90019	Alternate Hydrogen Dynamo	0			
90020	Backup Impulse Nozzle	0.0		+1%	
90021	Backup Electron Loom	0.25	+8%		
90022	Alternate Impulse Nozzle	0.0			+1%
90023	Tuned Impulse Nozzle	0.125	+7%		
90024	Secondary Electron Loom	0.0	+6%		
90025	Backup Propulsion Unit	0.625	+8%	+4%	
90026	Secondary Hydrogen Dynamo	0.0			+1%
90027	Alternate Propulsion Unit	0.125		+2%	
90028	Backup Plasma Exhaust	0			
90029	Efficient Thrust Controller	0.375	+8%	+2%	
90030	Secondary Impulse Nozzle	0.0			+1%
90031	Secondary Propulsion Unit	0.5	+10%		
90032	Secondary Impulse Nozzle	0.25		+3%	
90033	Secondary Impulse Nozzle	0.0	+6%		
90034	Backup Magnetic Fan	0.0	+6%		
