sep=,
Seed,Name,Perfection,Weapon_Laser_Damage,Weapon_Laser_ChargeTime
93979,Antimatter Magnets,0.293,+4%,-13%
93980,Quantum Stabiliser,0.596,+4%,-16%
93981,Quantum Accelerator,0.293,+4%,-13%
93982,Vectorised Plating,0.091,+4%,-11%
93983,Vectorised Plating,0.495,+4%,-15%
93984,Faultless Capacitors,0.293,+4%,-13%
93985,Indium Stabiliser,0.798,+4%,-18%
93986,Faultless Core,0.596,+4%,-16%
93987,Vectorised Injectors,0.495,+4%,-15%
93988,Vectorised Injectors,0.091,+4%,-11%
93989,Indium Core,0.192,+4%,-12%
93990,Antimatter Injectors,0.495,+4%,-15%
93991,Indium Capacitors,0.293,+4%,-13%
93992,Indium Stabiliser,0.596,+4%,-16%
93993,Antimatter Capacitors,0.899,+4%,-19%
93994,Antimatter Plating,0.798,+4%,-18%
93995,Antimatter Generator Unit,0.091,+4%,-11%
93996,Indium Generator Unit,0.394,+4%,-14%
93997,Vectorised Accelerator,0.091,+4%,-11%
93998,Quantum Accelerator,0.495,+4%,-15%
93999,Vectorised Capacitors,0.091,+4%,-11%
94000,Faultless Core,0.192,+4%,-12%
94001,Quantum Magnets,0.091,+4%,-11%
94002,Faultless Accelerator,0.091,+4%,-11%
94003,Indium Accelerator,0.899,+4%,-19%
94004,Faultless Recycler,0.091,+4%,-11%
94005,Quantum Capacitors,0.091,+4%,-11%
94006,Vectorised Core,0.798,+4%,-18%
94007,Indium Generator Unit,0.697,+4%,-17%
94008,Faultless Capacitors,0.293,+4%,-13%
94009,Vectorised Capacitors,0.899,+4%,-19%
94010,Antimatter Magnets,0.798,+4%,-18%
94011,Vectorised Accelerator,0.596,+4%,-16%
94012,Faultless Stabiliser,0.293,+4%,-13%
94013,Antimatter Accelerator,0.091,+4%,-11%
94014,Quantum Magnets,0.091,+4%,-11%
94015,Faultless Stabiliser,1.0,+4%,-20%
94016,Indium Generator Unit,0.091,+4%,-11%
94017,Vectorised Generator Unit,0.394,+4%,-14%
94018,Antimatter Mass Chamber,0.091,+4%,-11%
94019,Quantum Plating,0.192,+4%,-12%
94020,Antimatter Injectors,0.091,+4%,-11%
94021,Indium Mass Chamber,0.798,+4%,-18%
94022,Vectorised Injectors,0.293,+4%,-13%
94023,Antimatter Recycler,0.192,+4%,-12%
94024,Faultless Stabiliser,0.899,+4%,-19%
94025,Faultless Core,0.293,+4%,-13%
94026,Quantum Generator Unit,0.192,+4%,-12%
94027,Antimatter Plating,0.596,+4%,-16%
94028,Vectorised Stabiliser,0.293,+4%,-13%
94029,Vectorised Capacitors,0.091,+4%,-11%
94030,Quantum Capacitors,0.293,+4%,-13%
94031,Antimatter Plating,0.798,+4%,-18%
94032,Antimatter Injectors,1.0,+4%,-20%
94033,Faultless Mass Chamber,0.091,+4%,-11%
94034,Indium Accelerator,0.091,+4%,-11%
94035,Faultless Recycler,0.192,+4%,-12%
94036,Quantum Core,0.596,+4%,-16%
94037,Faultless Mass Chamber,0.495,+4%,-15%
94038,Vectorised Capacitors,0.495,+4%,-15%
94039,Faultless Injectors,0.495,+4%,-15%
94040,Vectorised Generator Unit,0.394,+4%,-14%
94041,Indium Magnets,0.394,+4%,-14%
94042,Vectorised Recycler,0.091,+4%,-11%
94043,Indium Recycler,0.798,+4%,-18%
94044,Quantum Generator Unit,0.596,+4%,-16%
94045,Vectorised Mass Chamber,0.091,+4%,-11%
94046,Vectorised Magnets,0.091,+4%,-11%
94047,Antimatter Injectors,0.293,+4%,-13%
94048,Indium Core,0.293,+4%,-13%
94049,Indium Stabiliser,0.596,+4%,-16%
94050,Faultless Magnets,0.192,+4%,-12%
94051,Indium Magnets,0.091,+4%,-11%
94052,Quantum Magnets,0.091,+4%,-11%
94053,Antimatter Accelerator,0.596,+4%,-16%
94054,Vectorised Accelerator,0.293,+4%,-13%
94055,Antimatter Recycler,0.192,+4%,-12%
94056,Antimatter Core,0.091,+4%,-11%
94057,Indium Accelerator,0.091,+4%,-11%
94058,Quantum Core,0.293,+4%,-13%
94059,Antimatter Recycler,0.798,+4%,-18%
94060,Quantum Core,0.091,+4%,-11%
94061,Vectorised Core,0.293,+4%,-13%
94062,Indium Recycler,0.091,+4%,-11%
94063,Quantum Stabiliser,0.192,+4%,-12%
94064,Vectorised Stabiliser,0.394,+4%,-14%
94065,Antimatter Injectors,1.0,+4%,-20%
94066,Indium Generator Unit,0.697,+4%,-17%
94067,Antimatter Recycler,0.596,+4%,-16%
94068,Faultless Recycler,0.192,+4%,-12%
94069,Antimatter Magnets,0.091,+4%,-11%
94070,Antimatter Injectors,0.091,+4%,-11%
94071,Antimatter Stabiliser,0.091,+4%,-11%
94072,Antimatter Core,0.697,+4%,-17%
94073,Quantum Injectors,0.091,+4%,-11%
94074,Vectorised Accelerator,0.394,+4%,-14%
94075,Quantum Stabiliser,0.091,+4%,-11%
94076,Antimatter Mass Chamber,0.495,+4%,-15%
94077,Quantum Magnets,0.495,+4%,-15%
94078,Vectorised Capacitors,0.091,+4%,-11%
94079,Indium Injectors,0.495,+4%,-15%
94080,Quantum Core,0.798,+4%,-18%
94081,Indium Magnets,0.394,+4%,-14%
94082,Quantum Accelerator,0.091,+4%,-11%
94083,Vectorised Capacitors,0.293,+4%,-13%
94084,Faultless Generator Unit,1.0,+4%,-20%
94085,Indium Magnets,0.091,+4%,-11%
94086,Quantum Stabiliser,0.192,+4%,-12%
94087,Antimatter Core,0.091,+4%,-11%
94088,Quantum Recycler,0.091,+4%,-11%
94089,Vectorised Generator Unit,0.394,+4%,-14%
94090,Faultless Generator Unit,0.394,+4%,-14%
94091,Vectorised Injectors,0.697,+4%,-17%
94092,Vectorised Accelerator,0.596,+4%,-16%
94093,Faultless Mass Chamber,0.394,+4%,-14%
94094,Antimatter Accelerator,0.697,+4%,-17%
94095,Antimatter Plating,0.091,+4%,-11%
94096,Quantum Recycler,0.596,+4%,-16%
94097,Vectorised Injectors,0.192,+4%,-12%
94098,Faultless Plating,1.0,+4%,-20%
94099,Indium Mass Chamber,0.091,+4%,-11%
94100,Faultless Injectors,0.091,+4%,-11%
94101,Quantum Recycler,0.394,+4%,-14%
94102,Faultless Magnets,0.394,+4%,-14%
94103,Indium Recycler,0.293,+4%,-13%
94104,Vectorised Capacitors,0.798,+4%,-18%
94105,Vectorised Generator Unit,0.798,+4%,-18%
94106,Antimatter Magnets,0.394,+4%,-14%
94107,Antimatter Core,0.192,+4%,-12%
94108,Antimatter Core,0.596,+4%,-16%
94109,Quantum Stabiliser,0.091,+4%,-11%
94110,Indium Magnets,0.091,+4%,-11%
94111,Faultless Plating,0.495,+4%,-15%
94112,Vectorised Mass Chamber,0.697,+4%,-17%
94113,Antimatter Capacitors,0.091,+4%,-11%
94114,Antimatter Mass Chamber,1.0,+4%,-20%
94115,Quantum Accelerator,0.091,+4%,-11%
94116,Quantum Generator Unit,1.0,+4%,-20%
94117,Indium Injectors,0.596,+4%,-16%
94118,Indium Plating,0.394,+4%,-14%
94119,Indium Generator Unit,0.495,+4%,-15%
94120,Quantum Injectors,0.091,+4%,-11%
94121,Faultless Capacitors,0.899,+4%,-19%
94122,Antimatter Mass Chamber,0.899,+4%,-19%
94123,Vectorised Injectors,0.697,+4%,-17%
94124,Antimatter Generator Unit,0.293,+4%,-13%
94125,Quantum Capacitors,0.293,+4%,-13%
94126,Vectorised Magnets,0.091,+4%,-11%
94127,Antimatter Generator Unit,0.091,+4%,-11%
94128,Antimatter Mass Chamber,0.091,+4%,-11%
94129,Faultless Accelerator,0.596,+4%,-16%
94130,Indium Capacitors,0.394,+4%,-14%
94131,Antimatter Accelerator,0.293,+4%,-13%
94132,Faultless Injectors,0.091,+4%,-11%
94133,Indium Magnets,0.091,+4%,-11%
94134,Vectorised Stabiliser,0.091,+4%,-11%
94135,Quantum Mass Chamber,0.293,+4%,-13%
94136,Antimatter Stabiliser,0.293,+4%,-13%
94137,Indium Core,0.394,+4%,-14%
94138,Vectorised Capacitors,0.192,+4%,-12%
94139,Indium Recycler,0.091,+4%,-11%
94140,Vectorised Recycler,0.091,+4%,-11%
94141,Antimatter Capacitors,0.293,+4%,-13%
94142,Indium Injectors,0.192,+4%,-12%
94143,Vectorised Magnets,0.495,+4%,-15%
94144,Antimatter Generator Unit,0.394,+4%,-14%
94145,Quantum Stabiliser,0.495,+4%,-15%
94146,Vectorised Accelerator,0.596,+4%,-16%
94147,Indium Mass Chamber,0.394,+4%,-14%
94148,Antimatter Magnets,0.091,+4%,-11%
94149,Vectorised Recycler,0.192,+4%,-12%
94150,Indium Accelerator,0.798,+4%,-18%
94151,Indium Mass Chamber,0.091,+4%,-11%
94152,Faultless Recycler,0.697,+4%,-17%
94153,Vectorised Recycler,0.192,+4%,-12%
94154,Faultless Magnets,0.091,+4%,-11%
94155,Quantum Generator Unit,0.091,+4%,-11%
94156,Antimatter Mass Chamber,0.394,+4%,-14%
94157,Indium Plating,0.293,+4%,-13%
94158,Vectorised Accelerator,0.091,+4%,-11%
94159,Indium Accelerator,0.192,+4%,-12%
94160,Faultless Recycler,0.596,+4%,-16%
94161,Faultless Accelerator,0.192,+4%,-12%
94162,Quantum Stabiliser,0.394,+4%,-14%
94163,Quantum Capacitors,0.091,+4%,-11%
94164,Indium Generator Unit,0.192,+4%,-12%
94165,Antimatter Stabiliser,0.394,+4%,-14%
94166,Faultless Accelerator,0.293,+4%,-13%
94167,Antimatter Accelerator,0.899,+4%,-19%
94168,Vectorised Injectors,0.192,+4%,-12%
94169,Vectorised Recycler,0.293,+4%,-13%
94170,Vectorised Stabiliser,0.192,+4%,-12%
94171,Indium Recycler,0.798,+4%,-18%
94172,Indium Stabiliser,0.091,+4%,-11%
94173,Quantum Plating,1.0,+4%,-20%
94174,Indium Magnets,0.899,+4%,-19%
94175,Indium Recycler,0.798,+4%,-18%
94176,Antimatter Magnets,0.293,+4%,-13%
94177,Faultless Generator Unit,0.596,+4%,-16%
94178,Faultless Mass Chamber,0.192,+4%,-12%
94179,Quantum Magnets,0.394,+4%,-14%
94180,Faultless Mass Chamber,0.091,+4%,-11%
94181,Indium Magnets,0.091,+4%,-11%
94182,Quantum Capacitors,0.495,+4%,-15%
94183,Antimatter Capacitors,0.495,+4%,-15%
94184,Faultless Plating,0.394,+4%,-14%
94185,Antimatter Stabiliser,0.697,+4%,-17%
94186,Antimatter Capacitors,0.798,+4%,-18%
94187,Antimatter Core,0.394,+4%,-14%
94188,Vectorised Mass Chamber,0.394,+4%,-14%
94189,Quantum Plating,1.0,+4%,-20%
94190,Vectorised Magnets,0.394,+4%,-14%
94191,Indium Core,0.293,+4%,-13%
94192,Antimatter Generator Unit,0.394,+4%,-14%
94193,Quantum Recycler,0.091,+4%,-11%
94194,Vectorised Generator Unit,0.697,+4%,-17%
94195,Indium Mass Chamber,0.394,+4%,-14%
94196,Indium Plating,0.293,+4%,-13%
94197,Faultless Stabiliser,0.495,+4%,-15%
94198,Indium Mass Chamber,0.394,+4%,-14%
94199,Indium Stabiliser,0.091,+4%,-11%
94200,Indium Recycler,0.091,+4%,-11%
94201,Quantum Injectors,0.495,+4%,-15%
94202,Quantum Stabiliser,0.394,+4%,-14%
94203,Vectorised Plating,1.0,+4%,-20%
94204,Antimatter Accelerator,0.899,+4%,-19%
94205,Vectorised Mass Chamber,0.091,+4%,-11%
94206,Quantum Stabiliser,1.0,+4%,-20%
94207,Indium Stabiliser,0.091,+4%,-11%
94208,Antimatter Mass Chamber,0.091,+4%,-11%
94209,Faultless Mass Chamber,0.192,+4%,-12%
94210,Indium Mass Chamber,0.495,+4%,-15%
94211,Antimatter Magnets,0.091,+4%,-11%
94212,Vectorised Injectors,0.293,+4%,-13%
94213,Vectorised Plating,0.293,+4%,-13%
94214,Antimatter Capacitors,0.596,+4%,-16%
94215,Indium Generator Unit,0.596,+4%,-16%
94216,Antimatter Injectors,0.798,+4%,-18%
94217,Faultless Recycler,0.192,+4%,-12%
94218,Faultless Generator Unit,0.293,+4%,-13%
94219,Antimatter Generator Unit,0.495,+4%,-15%
94220,Faultless Capacitors,0.192,+4%,-12%
94221,Faultless Magnets,0.697,+4%,-17%
94222,Quantum Plating,0.697,+4%,-17%
94223,Antimatter Recycler,0.798,+4%,-18%
94224,Vectorised Plating,0.596,+4%,-16%
94225,Vectorised Core,0.293,+4%,-13%
94226,Vectorised Stabiliser,0.091,+4%,-11%
94227,Indium Plating,0.091,+4%,-11%
94228,Indium Capacitors,0.495,+4%,-15%
94229,Antimatter Generator Unit,0.192,+4%,-12%
94230,Quantum Plating,0.091,+4%,-11%
94231,Vectorised Capacitors,0.091,+4%,-11%
94232,Quantum Magnets,0.899,+4%,-19%
94233,Quantum Injectors,0.293,+4%,-13%
94234,Vectorised Generator Unit,1.0,+4%,-20%
94235,Quantum Recycler,0.697,+4%,-17%
94236,Vectorised Plating,0.192,+4%,-12%
94237,Faultless Plating,0.091,+4%,-11%
94238,Indium Stabiliser,0.798,+4%,-18%
94239,Indium Plating,1.0,+4%,-20%
94240,Faultless Generator Unit,0.192,+4%,-12%
94241,Vectorised Stabiliser,0.091,+4%,-11%
94242,Antimatter Accelerator,0.596,+4%,-16%
94243,Indium Capacitors,0.091,+4%,-11%
94244,Faultless Plating,1.0,+4%,-20%
94245,Vectorised Recycler,0.293,+4%,-13%
94246,Vectorised Stabiliser,0.091,+4%,-11%
94247,Vectorised Core,0.091,+4%,-11%
94248,Indium Plating,0.091,+4%,-11%
94249,Faultless Stabiliser,0.091,+4%,-11%
94250,Indium Stabiliser,0.596,+4%,-16%
94251,Vectorised Capacitors,0.091,+4%,-11%
94252,Quantum Stabiliser,0.192,+4%,-12%
94253,Faultless Core,0.192,+4%,-12%
94254,Indium Injectors,0.798,+4%,-18%
94255,Indium Capacitors,0.495,+4%,-15%
94256,Quantum Recycler,0.899,+4%,-19%
94257,Faultless Accelerator,0.495,+4%,-15%
94258,Antimatter Plating,0.293,+4%,-13%
94259,Indium Capacitors,0.091,+4%,-11%
94260,Vectorised Generator Unit,0.394,+4%,-14%
94261,Antimatter Recycler,0.293,+4%,-13%
94262,Indium Plating,0.091,+4%,-11%
94263,Faultless Plating,0.495,+4%,-15%
94264,Indium Accelerator,0.091,+4%,-11%
94265,Quantum Generator Unit,0.495,+4%,-15%
94266,Indium Magnets,0.091,+4%,-11%
94267,Faultless Injectors,0.091,+4%,-11%
94268,Vectorised Capacitors,0.192,+4%,-12%
94269,Antimatter Mass Chamber,0.091,+4%,-11%
94270,Vectorised Magnets,0.798,+4%,-18%
94271,Faultless Stabiliser,0.697,+4%,-17%
94272,Antimatter Capacitors,0.596,+4%,-16%
94273,Faultless Injectors,0.091,+4%,-11%
94274,Quantum Recycler,0.495,+4%,-15%
94275,Indium Plating,0.495,+4%,-15%
94276,Vectorised Stabiliser,0.091,+4%,-11%
94277,Indium Stabiliser,1.0,+4%,-20%
94278,Antimatter Magnets,0.091,+4%,-11%
94279,Antimatter Injectors,0.495,+4%,-15%
94280,Indium Capacitors,0.394,+4%,-14%
94281,Vectorised Accelerator,0.091,+4%,-11%
94282,Vectorised Core,0.091,+4%,-11%
94283,Quantum Generator Unit,0.091,+4%,-11%
94284,Faultless Injectors,0.091,+4%,-11%
94285,Antimatter Stabiliser,1.0,+4%,-20%
94286,Faultless Accelerator,0.091,+4%,-11%
94287,Faultless Accelerator,0.394,+4%,-14%
94288,Antimatter Plating,0.293,+4%,-13%
94289,Vectorised Stabiliser,0.293,+4%,-13%
94290,Faultless Recycler,0.091,+4%,-11%
94291,Faultless Generator Unit,0.697,+4%,-17%
94292,Faultless Accelerator,0.394,+4%,-14%
94293,Vectorised Plating,0.192,+4%,-12%
94294,Antimatter Accelerator,0.899,+4%,-19%
94295,Antimatter Accelerator,0.899,+4%,-19%
94296,Quantum Accelerator,0.091,+4%,-11%
94297,Quantum Magnets,0.798,+4%,-18%
94298,Faultless Accelerator,0.192,+4%,-12%
94299,Indium Mass Chamber,0.596,+4%,-16%
94300,Antimatter Core,0.596,+4%,-16%
94301,Indium Injectors,0.293,+4%,-13%
94302,Quantum Core,0.697,+4%,-17%
94303,Indium Accelerator,0.091,+4%,-11%
94304,Vectorised Magnets,0.091,+4%,-11%
94305,Antimatter Accelerator,0.596,+4%,-16%
94306,Faultless Capacitors,0.091,+4%,-11%
94307,Faultless Magnets,0.091,+4%,-11%
94308,Indium Plating,0.798,+4%,-18%
94309,Antimatter Stabiliser,0.596,+4%,-16%
94310,Quantum Core,0.293,+4%,-13%
94311,Quantum Capacitors,0.394,+4%,-14%
94312,Quantum Plating,0.394,+4%,-14%
94313,Vectorised Stabiliser,1.0,+4%,-20%
94314,Indium Capacitors,0.394,+4%,-14%
94315,Quantum Generator Unit,0.293,+4%,-13%
94316,Quantum Core,0.495,+4%,-15%
94317,Vectorised Stabiliser,0.091,+4%,-11%
94318,Indium Plating,0.899,+4%,-19%
94319,Antimatter Magnets,0.091,+4%,-11%
94320,Antimatter Injectors,0.192,+4%,-12%
94321,Indium Mass Chamber,0.798,+4%,-18%
94322,Faultless Generator Unit,0.192,+4%,-12%
94323,Quantum Injectors,0.798,+4%,-18%
94324,Antimatter Stabiliser,0.091,+4%,-11%
94325,Quantum Accelerator,0.192,+4%,-12%
94326,Faultless Recycler,0.394,+4%,-14%
94327,Indium Magnets,0.495,+4%,-15%
94328,Faultless Magnets,0.293,+4%,-13%
94329,Antimatter Accelerator,0.091,+4%,-11%
94330,Vectorised Plating,0.192,+4%,-12%
94331,Quantum Capacitors,0.495,+4%,-15%
94332,Quantum Generator Unit,0.798,+4%,-18%
94333,Faultless Core,1.0,+4%,-20%
94334,Quantum Magnets,0.495,+4%,-15%
94335,Vectorised Core,0.192,+4%,-12%
94336,Faultless Generator Unit,0.293,+4%,-13%
94337,Vectorised Accelerator,0.495,+4%,-15%
94338,Quantum Generator Unit,0.091,+4%,-11%
94339,Quantum Accelerator,0.091,+4%,-11%
94340,Antimatter Accelerator,0.596,+4%,-16%
94341,Vectorised Plating,0.091,+4%,-11%
94342,Vectorised Generator Unit,0.091,+4%,-11%
94343,Indium Core,0.697,+4%,-17%
94344,Antimatter Stabiliser,0.798,+4%,-18%
94345,Vectorised Injectors,0.091,+4%,-11%
94346,Faultless Recycler,0.192,+4%,-12%
94347,Indium Mass Chamber,0.091,+4%,-11%
94348,Vectorised Stabiliser,0.091,+4%,-11%
94349,Quantum Capacitors,0.293,+4%,-13%
94350,Vectorised Core,0.091,+4%,-11%
94351,Vectorised Stabiliser,0.091,+4%,-11%
94352,Indium Injectors,0.495,+4%,-15%
94353,Antimatter Accelerator,0.091,+4%,-11%
94354,Quantum Mass Chamber,0.899,+4%,-19%
94355,Vectorised Mass Chamber,0.596,+4%,-16%
94356,Quantum Capacitors,0.091,+4%,-11%
94357,Vectorised Capacitors,0.798,+4%,-18%
94358,Indium Recycler,0.091,+4%,-11%
94359,Faultless Accelerator,0.394,+4%,-14%
94360,Indium Capacitors,0.293,+4%,-13%
94361,Indium Injectors,0.192,+4%,-12%
94362,Quantum Accelerator,0.091,+4%,-11%
94363,Indium Core,0.091,+4%,-11%
94364,Indium Plating,0.091,+4%,-11%
94365,Faultless Stabiliser,0.293,+4%,-13%
94366,Vectorised Injectors,1.0,+4%,-20%
94367,Quantum Core,0.091,+4%,-11%
94368,Quantum Injectors,0.899,+4%,-19%
94369,Faultless Capacitors,0.091,+4%,-11%
94370,Antimatter Recycler,0.091,+4%,-11%
94371,Vectorised Mass Chamber,0.394,+4%,-14%
94372,Antimatter Core,0.899,+4%,-19%
94373,Faultless Capacitors,0.091,+4%,-11%
94374,Vectorised Accelerator,1.0,+4%,-20%
94375,Vectorised Mass Chamber,0.293,+4%,-13%
94376,Faultless Stabiliser,0.091,+4%,-11%
94377,Antimatter Accelerator,0.091,+4%,-11%
94378,Quantum Magnets,0.192,+4%,-12%
94379,Quantum Accelerator,0.495,+4%,-15%
94380,Faultless Injectors,0.798,+4%,-18%
94381,Indium Capacitors,0.596,+4%,-16%
94382,Indium Stabiliser,0.293,+4%,-13%
94383,Faultless Core,0.192,+4%,-12%
94384,Indium Generator Unit,0.899,+4%,-19%
94385,Quantum Stabiliser,0.596,+4%,-16%
94386,Quantum Core,0.192,+4%,-12%
94387,Vectorised Injectors,0.192,+4%,-12%
94388,Vectorised Magnets,0.596,+4%,-16%
94389,Vectorised Recycler,0.091,+4%,-11%
94390,Faultless Injectors,0.899,+4%,-19%
94391,Quantum Injectors,0.091,+4%,-11%
94392,Antimatter Injectors,0.091,+4%,-11%
94393,Antimatter Core,0.091,+4%,-11%
94394,Indium Plating,0.293,+4%,-13%
94395,Antimatter Plating,0.899,+4%,-19%
94396,Antimatter Recycler,0.091,+4%,-11%
94397,Indium Magnets,0.192,+4%,-12%
94398,Antimatter Stabiliser,0.596,+4%,-16%
94399,Antimatter Accelerator,0.596,+4%,-16%
94400,Quantum Magnets,0.798,+4%,-18%
94401,Antimatter Stabiliser,1.0,+4%,-20%
94402,Quantum Core,0.091,+4%,-11%
94403,Vectorised Stabiliser,0.091,+4%,-11%
94404,Vectorised Injectors,0.192,+4%,-12%
94405,Vectorised Accelerator,0.293,+4%,-13%
94406,Vectorised Mass Chamber,0.192,+4%,-12%
94407,Quantum Core,0.091,+4%,-11%
94408,Quantum Capacitors,0.394,+4%,-14%
94409,Faultless Injectors,0.596,+4%,-16%
94410,Antimatter Stabiliser,0.293,+4%,-13%
94411,Antimatter Mass Chamber,0.091,+4%,-11%
94412,Quantum Injectors,1.0,+4%,-20%
94413,Faultless Recycler,0.596,+4%,-16%
94414,Indium Injectors,0.899,+4%,-19%
94415,Quantum Recycler,0.091,+4%,-11%
94416,Indium Generator Unit,0.394,+4%,-14%
94417,Vectorised Capacitors,0.798,+4%,-18%
94418,Faultless Accelerator,0.091,+4%,-11%
94419,Antimatter Injectors,0.091,+4%,-11%
94420,Quantum Core,0.192,+4%,-12%
94421,Quantum Capacitors,0.091,+4%,-11%
94422,Indium Stabiliser,0.192,+4%,-12%
94423,Faultless Accelerator,0.899,+4%,-19%
94424,Quantum Stabiliser,0.293,+4%,-13%
94425,Faultless Stabiliser,0.495,+4%,-15%
94426,Quantum Mass Chamber,0.293,+4%,-13%
94427,Vectorised Accelerator,0.293,+4%,-13%
94428,Vectorised Accelerator,0.091,+4%,-11%
94429,Antimatter Injectors,0.192,+4%,-12%
94430,Antimatter Capacitors,0.394,+4%,-14%
94431,Antimatter Plating,0.798,+4%,-18%
94432,Vectorised Capacitors,0.798,+4%,-18%
94433,Vectorised Magnets,0.192,+4%,-12%
94434,Antimatter Capacitors,0.091,+4%,-11%
94435,Antimatter Stabiliser,0.091,+4%,-11%
94436,Vectorised Accelerator,0.091,+4%,-11%
94437,Antimatter Mass Chamber,0.697,+4%,-17%
94438,Faultless Capacitors,0.394,+4%,-14%
94439,Antimatter Magnets,0.192,+4%,-12%
94440,Indium Injectors,0.697,+4%,-17%
94441,Indium Recycler,0.596,+4%,-16%
94442,Indium Accelerator,1.0,+4%,-20%
94443,Indium Generator Unit,0.394,+4%,-14%
94444,Vectorised Recycler,0.091,+4%,-11%
94445,Antimatter Mass Chamber,1.0,+4%,-20%
94446,Indium Plating,0.091,+4%,-11%
94447,Faultless Injectors,0.091,+4%,-11%
94448,Faultless Generator Unit,0.697,+4%,-17%
94449,Quantum Magnets,0.394,+4%,-14%
94450,Antimatter Recycler,0.798,+4%,-18%
94451,Indium Stabiliser,0.091,+4%,-11%
94452,Antimatter Mass Chamber,0.394,+4%,-14%
94453,Indium Generator Unit,0.192,+4%,-12%
94454,Faultless Recycler,0.192,+4%,-12%
94455,Vectorised Generator Unit,0.091,+4%,-11%
94456,Indium Generator Unit,0.596,+4%,-16%
94457,Antimatter Injectors,0.394,+4%,-14%
94458,Quantum Capacitors,0.192,+4%,-12%
94459,Quantum Core,0.394,+4%,-14%
94460,Vectorised Core,0.596,+4%,-16%
94461,Vectorised Stabiliser,0.091,+4%,-11%
94462,Indium Generator Unit,0.091,+4%,-11%
94463,Antimatter Recycler,0.293,+4%,-13%
94464,Antimatter Injectors,1.0,+4%,-20%
94465,Antimatter Plating,0.091,+4%,-11%
94466,Quantum Mass Chamber,0.697,+4%,-17%
94467,Antimatter Stabiliser,0.091,+4%,-11%
94468,Quantum Core,0.192,+4%,-12%
94469,Vectorised Stabiliser,0.293,+4%,-13%
94470,Vectorised Generator Unit,0.091,+4%,-11%
94471,Faultless Core,0.192,+4%,-12%
94472,Faultless Core,0.091,+4%,-11%
94473,Faultless Mass Chamber,0.899,+4%,-19%
94474,Quantum Stabiliser,0.899,+4%,-19%
94475,Vectorised Accelerator,0.596,+4%,-16%
94476,Antimatter Mass Chamber,0.192,+4%,-12%
94477,Indium Mass Chamber,0.192,+4%,-12%
94478,Indium Injectors,0.192,+4%,-12%
94479,Faultless Mass Chamber,0.091,+4%,-11%
94480,Quantum Recycler,1.0,+4%,-20%
94481,Quantum Stabiliser,0.394,+4%,-14%
94482,Antimatter Stabiliser,0.192,+4%,-12%
94483,Vectorised Plating,0.596,+4%,-16%
94484,Vectorised Capacitors,0.091,+4%,-11%
94485,Indium Stabiliser,0.394,+4%,-14%
94486,Indium Recycler,0.091,+4%,-11%
94487,Faultless Injectors,0.192,+4%,-12%
94488,Indium Plating,0.394,+4%,-14%
94489,Quantum Capacitors,0.394,+4%,-14%
94490,Quantum Injectors,0.293,+4%,-13%
94491,Quantum Core,0.192,+4%,-12%
94492,Indium Recycler,0.394,+4%,-14%
94493,Indium Plating,0.192,+4%,-12%
94494,Vectorised Mass Chamber,0.293,+4%,-13%
94495,Faultless Mass Chamber,0.394,+4%,-14%
94496,Indium Generator Unit,0.192,+4%,-12%
94497,Quantum Core,0.798,+4%,-18%
94498,Quantum Mass Chamber,0.495,+4%,-15%
94499,Quantum Generator Unit,1.0,+4%,-20%
94500,Quantum Injectors,0.091,+4%,-11%
94501,Faultless Core,0.596,+4%,-16%
94502,Indium Generator Unit,0.394,+4%,-14%
94503,Indium Generator Unit,0.091,+4%,-11%
94504,Indium Plating,0.192,+4%,-12%
94505,Faultless Recycler,0.293,+4%,-13%
94506,Vectorised Capacitors,0.091,+4%,-11%
94507,Faultless Injectors,0.394,+4%,-14%
94508,Quantum Injectors,0.091,+4%,-11%
94509,Indium Stabiliser,0.091,+4%,-11%
94510,Vectorised Generator Unit,0.596,+4%,-16%
94511,Quantum Injectors,0.394,+4%,-14%
94512,Faultless Core,0.091,+4%,-11%
94513,Quantum Mass Chamber,0.091,+4%,-11%
94514,Antimatter Accelerator,0.091,+4%,-11%
94515,Faultless Plating,0.899,+4%,-19%
94516,Quantum Generator Unit,0.091,+4%,-11%
94517,Antimatter Accelerator,0.899,+4%,-19%
94518,Antimatter Recycler,0.293,+4%,-13%
94519,Indium Accelerator,0.596,+4%,-16%
94520,Quantum Stabiliser,0.495,+4%,-15%
94521,Antimatter Generator Unit,0.192,+4%,-12%
94522,Faultless Mass Chamber,0.798,+4%,-18%
94523,Faultless Generator Unit,0.798,+4%,-18%
94524,Vectorised Plating,0.091,+4%,-11%
94525,Faultless Generator Unit,0.091,+4%,-11%
94526,Antimatter Injectors,0.495,+4%,-15%
94527,Indium Stabiliser,0.495,+4%,-15%
94528,Vectorised Accelerator,0.192,+4%,-12%
94529,Vectorised Injectors,1.0,+4%,-20%
94530,Quantum Mass Chamber,0.394,+4%,-14%
94531,Quantum Mass Chamber,0.091,+4%,-11%
94532,Antimatter Recycler,0.596,+4%,-16%
94533,Vectorised Injectors,0.091,+4%,-11%
94534,Faultless Mass Chamber,0.091,+4%,-11%
94535,Quantum Accelerator,0.293,+4%,-13%
94536,Quantum Plating,0.091,+4%,-11%
94537,Quantum Accelerator,0.091,+4%,-11%
94538,Antimatter Injectors,0.293,+4%,-13%
