Seed	Name	Perfection	Weapon_Laser_Damage	Weapon_Laser_ChargeTime
89172	Plasma Core	0.55	+3%	-11%
89173	Parallel Accelerator	0.55	+3%	-11%
89174	Parallel Accelerator	0.55	+3%	-11%
89175	Superb Stabiliser	0.55	+3%	-11%
89176	Emeril Magnets	0.55	+3%	-11%
89177	Parallel Stabiliser	0.55	+3%	-11%
89178	Emeril Plating	0.55	+3%	-11%
89179	Parallel Capacitors	0.55	+3%	-11%
89180	Superconductive Injectors	0.6	+3%	-12%
89181	Plasma Capacitors	0.55	+3%	-11%
89182	Emeril Recycler	0.55	+3%	-11%
89183	Superb Plating	0.65	+3%	-13%
89184	Plasma Stabiliser	0.65	+3%	-13%
89185	Plasma Accelerator	0.75	+3%	-15%
89186	Plasma Core	0.55	+3%	-11%
89187	Emeril Magnets	0.55	+3%	-11%
89188	Superb Accelerator	0.9	+3%	-18%
89189	Parallel Mass Chamber	0.6	+3%	-12%
89190	Emeril Capacitors	0.55	+3%	-11%
89191	Superb Core	0.55	+3%	-11%
89192	Parallel Magnets	0.6	+3%	-12%
89193	Plasma Core	0.55	+3%	-11%
89194	Parallel Injectors	0.55	+3%	-11%
89195	Superb Generator Unit	0.55	+3%	-11%
89196	Superconductive Core	0.55	+3%	-11%
89197	Superb Plating	0.55	+3%	-11%
89198	Parallel Injectors	0.7	+3%	-14%
89199	Parallel Stabiliser	0.55	+3%	-11%
89200	Superconductive Magnets	0.55	+3%	-11%
89201	Parallel Recycler	0.55	+3%	-11%
89202	Plasma Core	0.75	+3%	-15%
89203	Parallel Generator Unit	0.7	+3%	-14%
89204	Emeril Accelerator	0.55	+3%	-11%
89205	Parallel Stabiliser	0.55	+3%	-11%
89206	Parallel Accelerator	0.55	+3%	-11%
89207	Superb Accelerator	0.7	+3%	-14%
89208	Emeril Mass Chamber	0.55	+3%	-11%
89209	Plasma Injectors	1.0	+3%	-20%
89210	Emeril Magnets	0.85	+3%	-17%
89211	Parallel Generator Unit	0.6	+3%	-12%
89212	Plasma Capacitors	0.55	+3%	-11%
89213	Parallel Stabiliser	0.7	+3%	-14%
89214	Parallel Magnets	0.55	+3%	-11%
89215	Plasma Generator Unit	0.55	+3%	-11%
89216	Superb Plating	0.8	+3%	-16%
89217	Plasma Plating	0.55	+3%	-11%
89218	Superb Mass Chamber	0.55	+3%	-11%
89219	Plasma Plating	0.55	+3%	-11%
89220	Superb Capacitors	0.7	+3%	-14%
89221	Emeril Generator Unit	0.55	+3%	-11%
89222	Superconductive Accelerator	0.55	+3%	-11%
89223	Superb Accelerator	0.55	+3%	-11%
89224	Emeril Stabiliser	0.85	+3%	-17%
89225	Superconductive Injectors	0.55	+3%	-11%
89226	Plasma Mass Chamber	0.55	+3%	-11%
89227	Parallel Core	0.55	+3%	-11%
89228	Plasma Plating	0.55	+3%	-11%
89229	Emeril Capacitors	0.6	+3%	-12%
89230	Parallel Mass Chamber	0.55	+3%	-11%
89231	Superb Core	0.55	+3%	-11%
89232	Parallel Injectors	0.55	+3%	-11%
89233	Parallel Core	0.55	+3%	-11%
89234	Superconductive Magnets	0.55	+3%	-11%
89235	Emeril Injectors	0.55	+3%	-11%
89236	Plasma Generator Unit	0.55	+3%	-11%
89237	Plasma Generator Unit	0.65	+3%	-13%
89238	Parallel Recycler	0.55	+3%	-11%
89239	Superb Injectors	0.65	+3%	-13%
89240	Plasma Capacitors	0.55	+3%	-11%
89241	Parallel Plating	0.55	+3%	-11%
89242	Superb Generator Unit	0.55	+3%	-11%
89243	Plasma Recycler	0.65	+3%	-13%
89244	Superb Plating	0.55	+3%	-11%
89245	Superconductive Magnets	0.65	+3%	-13%
89246	Superconductive Plating	0.55	+3%	-11%
89247	Parallel Capacitors	0.55	+3%	-11%
89248	Superb Injectors	0.65	+3%	-13%
89249	Superb Plating	0.55	+3%	-11%
89250	Parallel Injectors	0.55	+3%	-11%
89251	Superb Capacitors	0.55	+3%	-11%
89252	Emeril Injectors	0.6	+3%	-12%
89253	Superb Generator Unit	0.55	+3%	-11%
89254	Plasma Generator Unit	0.65	+3%	-13%
89255	Superconductive Injectors	0.55	+3%	-11%
89256	Emeril Mass Chamber	0.55	+3%	-11%
89257	Emeril Core	1.0	+3%	-20%
89258	Parallel Mass Chamber	0.55	+3%	-11%
89259	Superb Plating	0.55	+3%	-11%
89260	Superb Magnets	0.55	+3%	-11%
89261	Superconductive Accelerator	0.55	+3%	-11%
89262	Plasma Magnets	0.55	+3%	-11%
89263	Plasma Accelerator	0.55	+3%	-11%
89264	Superb Stabiliser	0.55	+3%	-11%
89265	Superb Stabiliser	0.55	+3%	-11%
89266	Superb Capacitors	0.55	+3%	-11%
89267	Emeril Capacitors	0.85	+3%	-17%
89268	Parallel Recycler	0.55	+3%	-11%
89269	Parallel Mass Chamber	0.6	+3%	-12%
89270	Superconductive Recycler	0.55	+3%	-11%
89271	Emeril Mass Chamber	0.95	+3%	-19%
89272	Superb Stabiliser	0.85	+3%	-17%
89273	Emeril Mass Chamber	0.55	+3%	-11%
89274	Superconductive Accelerator	0.55	+3%	-11%
89275	Superb Magnets	0.55	+3%	-11%
89276	Parallel Recycler	0.55	+3%	-11%
89277	Emeril Recycler	0.55	+3%	-11%
89278	Superb Plating	0.7	+3%	-14%
89279	Emeril Injectors	0.55	+3%	-11%
89280	Superconductive Core	0.55	+3%	-11%
89281	Emeril Accelerator	0.6	+3%	-12%
89282	Parallel Mass Chamber	0.55	+3%	-11%
89283	Parallel Core	0.65	+3%	-13%
89284	Superconductive Core	0.55	+3%	-11%
89285	Superconductive Stabiliser	0.55	+3%	-11%
89286	Superconductive Plating	0.55	+3%	-11%
89287	Parallel Recycler	0.55	+3%	-11%
89288	Superconductive Magnets	0.55	+3%	-11%
89289	Superconductive Accelerator	0.55	+3%	-11%
89290	Superconductive Injectors	0.55	+3%	-11%
89291	Parallel Plating	0.55	+3%	-11%
89292	Plasma Accelerator	0.55	+3%	-11%
89293	Superconductive Recycler	0.55	+3%	-11%
89294	Superb Injectors	0.9	+3%	-18%
89295	Parallel Capacitors	0.55	+3%	-11%
89296	Superb Magnets	0.55	+3%	-11%
89297	Emeril Stabiliser	0.8	+3%	-16%
89298	Superconductive Plating	0.55	+3%	-11%
89299	Plasma Capacitors	0.55	+3%	-11%
89300	Parallel Core	0.55	+3%	-11%
89301	Emeril Recycler	0.6	+3%	-12%
89302	Plasma Magnets	0.55	+3%	-11%
89303	Emeril Magnets	0.55	+3%	-11%
89304	Plasma Magnets	0.55	+3%	-11%
89305	Parallel Recycler	1.0	+3%	-20%
89306	Superb Magnets	0.6	+3%	-12%
89307	Superconductive Magnets	0.55	+3%	-11%
89308	Superb Capacitors	0.55	+3%	-11%
89309	Plasma Plating	0.55	+3%	-11%
89310	Emeril Generator Unit	0.6	+3%	-12%
89311	Superconductive Generator Unit	0.6	+3%	-12%
89312	Emeril Mass Chamber	0.55	+3%	-11%
89313	Plasma Stabiliser	0.55	+3%	-11%
89314	Emeril Magnets	0.55	+3%	-11%
89315	Superconductive Plating	0.55	+3%	-11%
89316	Plasma Plating	0.55	+3%	-11%
89317	Emeril Core	0.55	+3%	-11%
89318	Emeril Generator Unit	0.55	+3%	-11%
89319	Emeril Plating	0.6	+3%	-12%
89320	Superconductive Mass Chamber	0.55	+3%	-11%
89321	Parallel Core	0.55	+3%	-11%
89322	Plasma Injectors	0.55	+3%	-11%
89323	Plasma Mass Chamber	0.6	+3%	-12%
89324	Superb Core	0.7	+3%	-14%
89325	Emeril Generator Unit	0.55	+3%	-11%
89326	Superb Generator Unit	0.55	+3%	-11%
89327	Parallel Recycler	0.85	+3%	-17%
89328	Superconductive Injectors	0.6	+3%	-12%
89329	Plasma Plating	0.55	+3%	-11%
89330	Plasma Stabiliser	0.55	+3%	-11%
89331	Parallel Injectors	0.55	+3%	-11%
89332	Emeril Plating	0.55	+3%	-11%
89333	Parallel Capacitors	0.55	+3%	-11%
89334	Superconductive Generator Unit	0.55	+3%	-11%
89335	Superconductive Capacitors	0.7	+3%	-14%
89336	Plasma Generator Unit	0.8	+3%	-16%
89337	Superb Magnets	0.55	+3%	-11%
89338	Parallel Plating	0.55	+3%	-11%
89339	Superb Capacitors	0.55	+3%	-11%
89340	Emeril Stabiliser	0.55	+3%	-11%
89341	Parallel Capacitors	0.55	+3%	-11%
89342	Superb Core	0.55	+3%	-11%
89343	Superb Capacitors	0.55	+3%	-11%
89344	Plasma Plating	0.55	+3%	-11%
89345	Superb Capacitors	0.55	+3%	-11%
89346	Plasma Core	0.55	+3%	-11%
89347	Superconductive Mass Chamber	0.55	+3%	-11%
89348	Emeril Mass Chamber	0.55	+3%	-11%
89349	Plasma Magnets	0.9	+3%	-18%
89350	Superconductive Injectors	0.6	+3%	-12%
89351	Emeril Generator Unit	0.6	+3%	-12%
89352	Superb Plating	0.55	+3%	-11%
89353	Emeril Mass Chamber	0.6	+3%	-12%
89354	Parallel Generator Unit	0.55	+3%	-11%
89355	Emeril Capacitors	0.55	+3%	-11%
89356	Plasma Accelerator	0.55	+3%	-11%
89357	Parallel Plating	0.55	+3%	-11%
89358	Parallel Magnets	0.55	+3%	-11%
89359	Superb Magnets	0.75	+3%	-15%
89360	Parallel Plating	0.55	+3%	-11%
89361	Emeril Plating	0.8	+3%	-16%
89362	Superb Injectors	0.55	+3%	-11%
89363	Plasma Recycler	0.65	+3%	-13%
89364	Superb Accelerator	0.55	+3%	-11%
89365	Emeril Plating	0.85	+3%	-17%
89366	Superb Recycler	0.55	+3%	-11%
89367	Parallel Capacitors	0.7	+3%	-14%
89368	Superconductive Recycler	0.55	+3%	-11%
89369	Parallel Generator Unit	0.55	+3%	-11%
89370	Parallel Recycler	0.55	+3%	-11%
89371	Superconductive Recycler	0.6	+3%	-12%
89372	Parallel Injectors	0.55	+3%	-11%
89373	Plasma Generator Unit	0.75	+3%	-15%
89374	Plasma Mass Chamber	0.55	+3%	-11%
89375	Plasma Injectors	0.6	+3%	-12%
89376	Plasma Stabiliser	0.55	+3%	-11%
89377	Plasma Injectors	0.55	+3%	-11%
89378	Superconductive Plating	0.6	+3%	-12%
89379	Superb Injectors	0.8	+3%	-16%
89380	Emeril Mass Chamber	0.55	+3%	-11%
89381	Emeril Magnets	0.55	+3%	-11%
89382	Plasma Magnets	0.55	+3%	-11%
89383	Superconductive Magnets	1.0	+3%	-20%
89384	Parallel Plating	1.0	+3%	-20%
89385	Parallel Core	0.55	+3%	-11%
89386	Emeril Capacitors	0.55	+3%	-11%
89387	Emeril Plating	0.55	+3%	-11%
89388	Emeril Capacitors	0.6	+3%	-12%
89389	Parallel Recycler	0.55	+3%	-11%
89390	Superconductive Stabiliser	0.6	+3%	-12%
89391	Superb Plating	0.55	+3%	-11%
89392	Emeril Mass Chamber	0.55	+3%	-11%
89393	Emeril Mass Chamber	0.55	+3%	-11%
89394	Superconductive Injectors	0.65	+3%	-13%
89395	Parallel Core	0.55	+3%	-11%
89396	Parallel Core	0.8	+3%	-16%
89397	Emeril Injectors	0.7	+3%	-14%
89398	Plasma Generator Unit	0.55	+3%	-11%
89399	Plasma Magnets	0.55	+3%	-11%
89400	Emeril Mass Chamber	0.55	+3%	-11%
89401	Parallel Mass Chamber	0.65	+3%	-13%
89402	Superb Magnets	0.55	+3%	-11%
89403	Emeril Accelerator	0.65	+3%	-13%
89404	Plasma Stabiliser	0.55	+3%	-11%
89405	Plasma Mass Chamber	0.55	+3%	-11%
89406	Superconductive Stabiliser	0.55	+3%	-11%
89407	Parallel Injectors	0.7	+3%	-14%
89408	Superb Generator Unit	0.65	+3%	-13%
89409	Parallel Magnets	0.55	+3%	-11%
89410	Superb Magnets	0.55	+3%	-11%
89411	Parallel Recycler	0.55	+3%	-11%
89412	Plasma Core	0.85	+3%	-17%
89413	Plasma Mass Chamber	0.55	+3%	-11%
89414	Superb Stabiliser	0.55	+3%	-11%
89415	Parallel Magnets	0.55	+3%	-11%
89416	Parallel Mass Chamber	0.6	+3%	-12%
89417	Superb Injectors	0.55	+3%	-11%
89418	Parallel Injectors	0.6	+3%	-12%
89419	Plasma Stabiliser	0.55	+3%	-11%
89420	Emeril Stabiliser	0.55	+3%	-11%
89421	Parallel Generator Unit	0.55	+3%	-11%
89422	Superconductive Recycler	0.7	+3%	-14%
89423	Superb Capacitors	0.55	+3%	-11%
89424	Superconductive Capacitors	0.6	+3%	-12%
89425	Superb Mass Chamber	0.55	+3%	-11%
89426	Parallel Generator Unit	0.55	+3%	-11%
89427	Superb Core	0.55	+3%	-11%
89428	Superb Recycler	0.55	+3%	-11%
89429	Emeril Injectors	0.55	+3%	-11%
89430	Superb Magnets	0.55	+3%	-11%
89431	Emeril Recycler	0.55	+3%	-11%
89432	Plasma Stabiliser	0.8	+3%	-16%
89433	Emeril Recycler	0.65	+3%	-13%
89434	Superb Generator Unit	0.6	+3%	-12%
89435	Emeril Mass Chamber	0.55	+3%	-11%
89436	Superconductive Magnets	0.55	+3%	-11%
89437	Parallel Mass Chamber	0.55	+3%	-11%
89438	Emeril Core	0.6	+3%	-12%
89439	Parallel Magnets	0.7	+3%	-14%
89440	Plasma Accelerator	0.55	+3%	-11%
89441	Parallel Capacitors	0.55	+3%	-11%
89442	Plasma Stabiliser	0.55	+3%	-11%
89443	Superb Capacitors	0.55	+3%	-11%
89444	Superconductive Core	0.55	+3%	-11%
89445	Plasma Stabiliser	0.55	+3%	-11%
89446	Parallel Core	0.55	+3%	-11%
89447	Superb Generator Unit	0.6	+3%	-12%
89448	Superb Core	0.55	+3%	-11%
89449	Superconductive Injectors	0.75	+3%	-15%
89450	Superb Core	0.55	+3%	-11%
89451	Emeril Core	0.85	+3%	-17%
89452	Superb Core	0.6	+3%	-12%
89453	Parallel Injectors	0.55	+3%	-11%
89454	Emeril Generator Unit	0.55	+3%	-11%
89455	Emeril Stabiliser	0.7	+3%	-14%
89456	Plasma Injectors	0.9	+3%	-18%
89457	Emeril Accelerator	0.55	+3%	-11%
89458	Emeril Magnets	0.55	+3%	-11%
89459	Parallel Capacitors	0.55	+3%	-11%
89460	Plasma Accelerator	0.8	+3%	-16%
89461	Superconductive Magnets	0.55	+3%	-11%
89462	Plasma Magnets	0.55	+3%	-11%
89463	Superb Stabiliser	0.55	+3%	-11%
89464	Plasma Core	0.55	+3%	-11%
89465	Superconductive Generator Unit	0.65	+3%	-13%
89466	Plasma Magnets	0.55	+3%	-11%
89467	Emeril Recycler	0.8	+3%	-16%
89468	Plasma Accelerator	0.75	+3%	-15%
89469	Superconductive Plating	0.55	+3%	-11%
89470	Superconductive Magnets	0.7	+3%	-14%
89471	Parallel Accelerator	0.55	+3%	-11%
89472	Superb Plating	0.55	+3%	-11%
89473	Plasma Capacitors	0.55	+3%	-11%
89474	Parallel Mass Chamber	0.55	+3%	-11%
89475	Emeril Plating	0.55	+3%	-11%
89476	Superb Magnets	0.6	+3%	-12%
89477	Plasma Injectors	0.55	+3%	-11%
89478	Superb Recycler	0.55	+3%	-11%
89479	Emeril Injectors	0.55	+3%	-11%
89480	Superconductive Injectors	0.6	+3%	-12%
89481	Emeril Core	0.55	+3%	-11%
89482	Superconductive Magnets	0.55	+3%	-11%
89483	Emeril Mass Chamber	0.6	+3%	-12%
89484	Emeril Capacitors	0.9	+3%	-18%
89485	Plasma Generator Unit	0.55	+3%	-11%
89486	Plasma Accelerator	0.55	+3%	-11%
89487	Emeril Plating	0.55	+3%	-11%
89488	Superb Core	0.65	+3%	-13%
89489	Superconductive Accelerator	0.55	+3%	-11%
89490	Superb Core	0.85	+3%	-17%
89491	Plasma Plating	0.55	+3%	-11%
89492	Emeril Recycler	0.6	+3%	-12%
89493	Parallel Accelerator	0.55	+3%	-11%
89494	Superconductive Magnets	0.55	+3%	-11%
89495	Emeril Generator Unit	0.95	+3%	-19%
89496	Superconductive Stabiliser	0.55	+3%	-11%
89497	Parallel Injectors	0.55	+3%	-11%
89498	Plasma Stabiliser	0.55	+3%	-11%
89499	Plasma Stabiliser	0.55	+3%	-11%
89500	Emeril Capacitors	0.55	+3%	-11%
89501	Superb Accelerator	0.55	+3%	-11%
89502	Superb Mass Chamber	0.55	+3%	-11%
89503	Parallel Accelerator	0.55	+3%	-11%
89504	Superconductive Stabiliser	0.75	+3%	-15%
89505	Superconductive Capacitors	0.55	+3%	-11%
89506	Superb Generator Unit	0.55	+3%	-11%
89507	Parallel Plating	0.55	+3%	-11%
89508	Emeril Core	1.0	+3%	-20%
89509	Superb Mass Chamber	0.55	+3%	-11%
89510	Superb Recycler	0.55	+3%	-11%
89511	Parallel Capacitors	0.55	+3%	-11%
89512	Plasma Stabiliser	0.6	+3%	-12%
89513	Superb Recycler	0.55	+3%	-11%
89514	Superb Generator Unit	0.55	+3%	-11%
89515	Plasma Accelerator	0.55	+3%	-11%
89516	Superconductive Capacitors	0.6	+3%	-12%
89517	Parallel Recycler	0.55	+3%	-11%
89518	Superconductive Capacitors	0.55	+3%	-11%
89519	Parallel Magnets	0.55	+3%	-11%
89520	Parallel Mass Chamber	0.55	+3%	-11%
89521	Superconductive Core	0.55	+3%	-11%
89522	Superconductive Stabiliser	0.55	+3%	-11%
89523	Parallel Generator Unit	0.55	+3%	-11%
89524	Superb Plating	0.6	+3%	-12%
89525	Parallel Magnets	0.55	+3%	-11%
89526	Plasma Stabiliser	0.8	+3%	-16%
89527	Parallel Generator Unit	0.55	+3%	-11%
89528	Superconductive Magnets	0.55	+3%	-11%
89529	Plasma Recycler	0.55	+3%	-11%
89530	Superb Generator Unit	0.55	+3%	-11%
89531	Parallel Capacitors	0.55	+3%	-11%
89532	Emeril Stabiliser	0.55	+3%	-11%
89533	Superb Mass Chamber	0.55	+3%	-11%
89534	Emeril Mass Chamber	0.9	+3%	-18%
89535	Parallel Stabiliser	0.55	+3%	-11%
89536	Plasma Injectors	0.55	+3%	-11%
89537	Superconductive Magnets	0.55	+3%	-11%
89538	Superb Generator Unit	0.55	+3%	-11%
89539	Plasma Magnets	0.7	+3%	-14%
89540	Superb Stabiliser	0.55	+3%	-11%
89541	Emeril Injectors	0.55	+3%	-11%
89542	Superconductive Generator Unit	0.55	+3%	-11%
89543	Superb Injectors	0.55	+3%	-11%
89544	Superb Core	0.55	+3%	-11%
89545	Emeril Accelerator	0.55	+3%	-11%
89546	Emeril Capacitors	0.55	+3%	-11%
89547	Parallel Magnets	0.55	+3%	-11%
89548	Emeril Injectors	0.6	+3%	-12%
89549	Emeril Stabiliser	0.55	+3%	-11%
89550	Parallel Magnets	0.55	+3%	-11%
89551	Parallel Generator Unit	0.55	+3%	-11%
89552	Emeril Magnets	0.6	+3%	-12%
89553	Plasma Plating	0.55	+3%	-11%
89554	Emeril Injectors	0.65	+3%	-13%
89555	Superb Plating	0.85	+3%	-17%
89556	Superconductive Generator Unit	0.55	+3%	-11%
89557	Parallel Core	0.55	+3%	-11%
89558	Parallel Injectors	0.55	+3%	-11%
89559	Parallel Plating	0.55	+3%	-11%
89560	Plasma Plating	0.6	+3%	-12%
89561	Emeril Generator Unit	0.7	+3%	-14%
89562	Plasma Recycler	0.55	+3%	-11%
89563	Parallel Core	0.55	+3%	-11%
89564	Parallel Plating	0.75	+3%	-15%
89565	Plasma Mass Chamber	0.55	+3%	-11%
89566	Plasma Magnets	0.6	+3%	-12%
89567	Superb Generator Unit	0.55	+3%	-11%
89568	Parallel Stabiliser	0.55	+3%	-11%
89569	Superconductive Plating	0.55	+3%	-11%
89570	Superb Capacitors	0.55	+3%	-11%
89571	Emeril Stabiliser	0.55	+3%	-11%
89572	Plasma Injectors	0.55	+3%	-11%
89573	Parallel Plating	0.55	+3%	-11%
89574	Emeril Magnets	0.65	+3%	-13%
89575	Plasma Accelerator	1.0	+3%	-20%
89576	Superb Recycler	0.55	+3%	-11%
89577	Emeril Mass Chamber	0.6	+3%	-12%
89578	Parallel Recycler	0.55	+3%	-11%
89579	Parallel Recycler	0.55	+3%	-11%
89580	Plasma Injectors	0.55	+3%	-11%
89581	Parallel Stabiliser	0.65	+3%	-13%
89582	Superb Generator Unit	0.55	+3%	-11%
89583	Emeril Magnets	0.55	+3%	-11%
89584	Parallel Core	0.55	+3%	-11%
89585	Emeril Recycler	0.55	+3%	-11%
89586	Emeril Core	0.55	+3%	-11%
89587	Plasma Accelerator	0.55	+3%	-11%
89588	Superb Stabiliser	0.75	+3%	-15%
89589	Plasma Magnets	0.95	+3%	-19%
89590	Emeril Mass Chamber	0.6	+3%	-12%
89591	Emeril Accelerator	0.55	+3%	-11%
89592	Superconductive Mass Chamber	0.55	+3%	-11%
89593	Superb Stabiliser	0.75	+3%	-15%
89594	Superconductive Stabiliser	0.65	+3%	-13%
89595	Superconductive Accelerator	0.55	+3%	-11%
89596	Superconductive Recycler	0.7	+3%	-14%
89597	Superconductive Recycler	0.55	+3%	-11%
89598	Emeril Recycler	0.6	+3%	-12%
89599	Parallel Stabiliser	0.75	+3%	-15%
89600	Emeril Stabiliser	0.55	+3%	-11%
89601	Plasma Injectors	0.55	+3%	-11%
89602	Superb Stabiliser	0.55	+3%	-11%
89603	Plasma Recycler	0.65	+3%	-13%
89604	Plasma Capacitors	0.55	+3%	-11%
89605	Superconductive Accelerator	0.75	+3%	-15%
89606	Superconductive Accelerator	0.55	+3%	-11%
89607	Superconductive Stabiliser	0.55	+3%	-11%
89608	Superb Generator Unit	0.55	+3%	-11%
89609	Superconductive Mass Chamber	0.55	+3%	-11%
89610	Emeril Magnets	0.7	+3%	-14%
89611	Superconductive Injectors	0.55	+3%	-11%
89612	Superb Plating	0.55	+3%	-11%
89613	Emeril Recycler	0.7	+3%	-14%
89614	Parallel Mass Chamber	0.65	+3%	-13%
89615	Superconductive Capacitors	0.6	+3%	-12%
89616	Parallel Generator Unit	0.55	+3%	-11%
89617	Plasma Generator Unit	0.75	+3%	-15%
89618	Parallel Generator Unit	0.55	+3%	-11%
89619	Parallel Capacitors	0.7	+3%	-14%
89620	Emeril Capacitors	0.55	+3%	-11%
89621	Superconductive Magnets	0.6	+3%	-12%
89622	Superconductive Injectors	0.55	+3%	-11%
89623	Superb Accelerator	0.55	+3%	-11%
89624	Parallel Accelerator	0.55	+3%	-11%
89625	Parallel Recycler	0.6	+3%	-12%
89626	Parallel Capacitors	0.55	+3%	-11%
89627	Plasma Injectors	0.6	+3%	-12%
89628	Parallel Core	0.55	+3%	-11%
89629	Plasma Magnets	0.55	+3%	-11%
89630	Parallel Stabiliser	0.65	+3%	-13%
89631	Plasma Plating	0.55	+3%	-11%
89632	Parallel Core	0.55	+3%	-11%
89633	Plasma Core	0.55	+3%	-11%
89634	Parallel Stabiliser	0.55	+3%	-11%
89635	Superconductive Injectors	0.7	+3%	-14%
89636	Parallel Capacitors	0.55	+3%	-11%
89637	Superconductive Injectors	0.55	+3%	-11%
89638	Parallel Capacitors	0.55	+3%	-11%
89639	Superconductive Mass Chamber	0.9	+3%	-18%
89640	Superconductive Generator Unit	1.0	+3%	-20%
89641	Parallel Accelerator	0.65	+3%	-13%
89642	Emeril Injectors	0.8	+3%	-16%
89643	Superconductive Mass Chamber	0.55	+3%	-11%
89644	Parallel Recycler	0.55	+3%	-11%
89645	Emeril Injectors	0.55	+3%	-11%
89646	Plasma Mass Chamber	0.75	+3%	-15%
89647	Emeril Magnets	0.6	+3%	-12%
89648	Emeril Injectors	0.55	+3%	-11%
89649	Superb Recycler	0.6	+3%	-12%
89650	Superb Mass Chamber	0.55	+3%	-11%
89651	Plasma Stabiliser	0.6	+3%	-12%
89652	Superconductive Generator Unit	0.55	+3%	-11%
89653	Parallel Core	0.55	+3%	-11%
89654	Superconductive Accelerator	0.55	+3%	-11%
89655	Superb Injectors	0.55	+3%	-11%
89656	Plasma Mass Chamber	0.6	+3%	-12%
89657	Emeril Plating	0.55	+3%	-11%
89658	Plasma Core	0.55	+3%	-11%
89659	Superconductive Magnets	0.6	+3%	-12%
89660	Plasma Plating	0.55	+3%	-11%
89661	Superb Plating	0.55	+3%	-11%
89662	Emeril Mass Chamber	0.55	+3%	-11%
89663	Superb Generator Unit	0.55	+3%	-11%
89664	Emeril Mass Chamber	0.55	+3%	-11%
89665	Emeril Magnets	0.6	+3%	-12%
89666	Emeril Plating	0.55	+3%	-11%
89667	Superb Injectors	0.9	+3%	-18%
89668	Superb Stabiliser	0.6	+3%	-12%
89669	Superconductive Plating	0.55	+3%	-11%
89670	Parallel Stabiliser	0.6	+3%	-12%
89671	Parallel Generator Unit	1.0	+3%	-20%
89672	Superb Generator Unit	0.75	+3%	-15%
89673	Plasma Recycler	0.55	+3%	-11%
89674	Parallel Magnets	0.55	+3%	-11%
89675	Superb Recycler	0.55	+3%	-11%
89676	Emeril Stabiliser	0.9	+3%	-18%
89677	Emeril Capacitors	0.55	+3%	-11%
89678	Superconductive Injectors	0.55	+3%	-11%
89679	Superconductive Capacitors	0.55	+3%	-11%
89680	Superb Mass Chamber	0.55	+3%	-11%
89681	Superb Magnets	0.55	+3%	-11%
89682	Plasma Core	0.55	+3%	-11%
89683	Parallel Capacitors	0.55	+3%	-11%
89684	Superconductive Injectors	0.55	+3%	-11%
89685	Emeril Recycler	0.55	+3%	-11%
89686	Parallel Capacitors	0.55	+3%	-11%
89687	Superconductive Plating	0.55	+3%	-11%
89688	Superconductive Injectors	0.55	+3%	-11%
89689	Emeril Recycler	0.6	+3%	-12%
89690	Emeril Magnets	0.55	+3%	-11%
89691	Emeril Stabiliser	0.55	+3%	-11%
89692	Emeril Plating	0.65	+3%	-13%
89693	Superb Mass Chamber	0.55	+3%	-11%
89694	Parallel Accelerator	0.6	+3%	-12%
89695	Emeril Accelerator	0.6	+3%	-12%
89696	Superb Injectors	0.55	+3%	-11%
89697	Superconductive Core	0.55	+3%	-11%
89698	Plasma Injectors	0.55	+3%	-11%
89699	Emeril Generator Unit	0.55	+3%	-11%
89700	Parallel Mass Chamber	0.55	+3%	-11%
89701	Superb Accelerator	0.55	+3%	-11%
89702	Parallel Magnets	0.55	+3%	-11%
89703	Superconductive Generator Unit	0.7	+3%	-14%
89704	Parallel Injectors	0.55	+3%	-11%
89705	Parallel Injectors	0.85	+3%	-17%
89706	Emeril Capacitors	0.55	+3%	-11%
89707	Parallel Recycler	0.55	+3%	-11%
89708	Superb Mass Chamber	0.55	+3%	-11%
89709	Superconductive Core	0.6	+3%	-12%
89710	Plasma Core	0.65	+3%	-13%
89711	Superb Capacitors	0.55	+3%	-11%
89712	Superb Plating	0.65	+3%	-13%
89713	Parallel Magnets	0.7	+3%	-14%
89714	Superconductive Plating	0.6	+3%	-12%
89715	Parallel Stabiliser	0.55	+3%	-11%
89716	Superb Stabiliser	0.75	+3%	-15%
89717	Emeril Stabiliser	0.55	+3%	-11%
89718	Superb Magnets	0.55	+3%	-11%
89719	Superb Plating	0.55	+3%	-11%
89720	Plasma Accelerator	0.55	+3%	-11%
89721	Parallel Recycler	0.55	+3%	-11%
89722	Plasma Injectors	0.55	+3%	-11%
89723	Plasma Recycler	0.65	+3%	-13%
89724	Parallel Generator Unit	0.55	+3%	-11%
89725	Superconductive Mass Chamber	0.55	+3%	-11%
89726	Plasma Core	0.55	+3%	-11%
89727	Parallel Mass Chamber	0.55	+3%	-11%
89728	Emeril Injectors	0.65	+3%	-13%
89729	Superconductive Stabiliser	0.55	+3%	-11%
89730	Parallel Core	0.55	+3%	-11%
89731	Superb Magnets	0.55	+3%	-11%
89732	Parallel Stabiliser	0.55	+3%	-11%
89733	Superconductive Core	0.55	+3%	-11%
89734	Emeril Capacitors	0.55	+3%	-11%
89735	Superb Injectors	0.55	+3%	-11%
89736	Parallel Stabiliser	0.55	+3%	-11%
89737	Superconductive Core	0.55	+3%	-11%
89738	Parallel Accelerator	0.55	+3%	-11%
89739	Plasma Generator Unit	0.85	+3%	-17%
