Seed,Name,Perfection,Weapon_Grenade_Damage,Weapon_Grenade_Radius,Weapon_Grenade_Speed
87304,Polarised Coils,0.5,,+26%,
87305,Kinetic Timing Loom,0.605,+24%,+21%,
87306,Kinetic Injector Plugs,0.5,,+26%,
87307,Kinetic Heat Pump,0.5,,+25%,+100%
87308,Unstable Core,0.132,+25%,,
87309,Polarised Core,0.0,,,+100%
87310,Linear Compressor,0.5,,+26%,
87311,Kinetic Gas Expander,0.028,,,+111%
87312,Kinetic Shell Loader,0.0,+20%,,
87313,Linear Compressor,0.5,,+30%,
87314,Linear Compressor,0.92,,+25%,+267%
87315,Pugneum Shell Loader,0.5,,+22%,
87316,Linear Coils,0.0,,,+100%
87317,Polarised Timing Loom,0.5,,+24%,
87318,Kinetic Compressor,0.5,,+29%,
87319,Linear Injector Plugs,0.477,,,+290%
87320,Polarised Timing Loom,0.5,,+23%,
87321,Pugneum Launch System,0.01,,,+104%
87322,Linear Release Mechanism,0.5,,+21%,
87323,Linear Injector Plugs,0.0,+20%,,
87324,Pugneum Coils,0.053,+22%,,
87325,Polarised Coils,0.184,+27%,,
87326,Kinetic Compressor,0.638,,+21%,+155%
87327,Polarised Shell Loader,0.5,,+30%,
87328,Linear Heat Pump,0.526,+21%,+27%,
87329,Pugneum Compressor,0.5,,+21%,
87330,Kinetic Injector Plugs,0.5,,+21%,
87331,Pugneum Timing Loom,0.5,,+30%,
87332,Linear Timing Loom,0.136,,,+154%
87333,Pugneum Release Mechanism,0.079,+23%,,+100%
87334,Linear Release Mechanism,0.5,,+21%,
87335,Kinetic Compressor,0.46,,,+283%
87336,Polarised Launch System,0.5,,+28%,
87337,Unstable Injector Plugs,0.5,,+21%,
87338,Pugneum Release Mechanism,0.5,,+21%,
87339,Polarised Launch System,0.5,,+28%,
87340,Pugneum Timing Loom,0.5,,+21%,
87341,Polarised Injector Plugs,0.605,+24%,+22%,
87342,Linear Coils,0.0,+20%,,
87343,Linear Launch System,0.079,+23%,,
87344,Kinetic Shell Loader,0.399,,,+259%
87345,Unstable Compressor,0.5,,+22%,
87346,Pugneum Gas Expander,0.5,,+29%,
87347,Kinetic Timing Loom,0.526,+21%,+21%,
87348,Unstable Injector Plugs,0.239,,,+195%
87349,Pugneum Shell Loader,0.0,,,+100%
87350,Kinetic Compressor,0.5,,+26%,
87351,Polarised Coils,0.352,,,+240%
87352,Kinetic Core,0.018,,,+107%
87353,Polarised Gas Expander,0.105,+24%,,
87354,Pugneum Release Mechanism,0.0,+20%,,
87355,Kinetic Gas Expander,0.271,,,+208%
87356,Linear Heat Pump,0.053,,,+121%
87357,Kinetic Shell Loader,0.105,+24%,,
87358,Polarised Timing Loom,0.0,,,+100%
87359,Unstable Core,0.5,,+21%,
87360,Kinetic Injector Plugs,0.0,,,+100%
87361,Polarised Shell Loader,0.184,+27%,,
87362,Kinetic Timing Loom,0.026,+21%,,
87363,Unstable Compressor,0.026,+21%,,
87364,Unstable Heat Pump,0.237,+29%,,
87365,Pugneum Launch System,0.249,,,+199%
87366,Polarised Coils,0.073,,,+129%
87367,Polarised Launch System,0.175,+26%,,+107%
87368,Kinetic Timing Loom,0.053,+22%,,
87369,Polarised Release Mechanism,0.5,,+21%,
87370,Linear Compressor,0.5,,+23%,
87371,Pugneum Coils,0.5,,+21%,
87372,Pugneum Gas Expander,0.105,+24%,,
87373,Polarised Shell Loader,0.5,,+22%,
87374,Polarised Injector Plugs,0.053,+22%,,
87375,Kinetic Gas Expander,0.003,,,+101%
87376,Linear Launch System,0.5,,+27%,
87377,Linear Core,0.0,+20%,,
87378,Kinetic Heat Pump,0.553,+22%,+21%,
87379,Linear Heat Pump,0.186,,,+174%
87380,Unstable Coils,0.526,+21%,+27%,
87381,Unstable Compressor,0.0,,,+100%
87382,Pugneum Heat Pump,0.5,,+27%,
87383,Linear Injector Plugs,0.5,,+30%,
87384,Polarised Heat Pump,0.005,+20%,,+102%
87385,Linear Coils,0.5,,+22%,
87386,Kinetic Compressor,0.237,+29%,,
87387,Unstable Compressor,0.251,+24%,,+158%
87388,Pugneum Timing Loom,0.0,+20%,,
87389,Polarised Launch System,0.324,,,+229%
87390,Linear Launch System,0.508,,+23%,+103%
87391,Kinetic Timing Loom,0.0,,,+100%
87392,Unstable Heat Pump,0.03,,,+112%
87393,Pugneum Shell Loader,0.028,,,+111%
87394,Linear Timing Loom,0.0,+20%,,
87395,Unstable Gas Expander,0.045,,,+118%
87396,Polarised Coils,0.545,,+26%,+118%
87397,Linear Heat Pump,0.379,,,+251%
87398,Unstable Timing Loom,0.5,,+24%,
87399,Linear Core,0.0,,,+100%
87400,Pugneum Heat Pump,0.237,+29%,,
87401,Polarised Timing Loom,0.003,,,+101%
87402,Unstable Coils,0.0,+20%,,
87403,Linear Core,0.053,+22%,,
87404,Polarised Injector Plugs,0.178,,,+171%
87405,Polarised Timing Loom,0.0,,,+100%
87406,Unstable Gas Expander,0.0,+20%,,
87407,Unstable Coils,0.005,,,+102%
87408,Polarised Launch System,0.026,+21%,,
87409,Kinetic Compressor,0.026,+21%,,
87410,Pugneum Core,0.0,,,+100%
87411,Linear Coils,0.026,+21%,,
87412,Polarised Core,0.0,,,+100%
87413,Kinetic Heat Pump,0.5,,+21%,
87414,Polarised Launch System,0.5,,+24%,
87415,Kinetic Release Mechanism,0.211,+28%,,
87416,Pugneum Release Mechanism,0.5,,+21%,
87417,Unstable Heat Pump,0.5,,+21%,+100%
87418,Pugneum Release Mechanism,0.0,+20%,,
87419,Pugneum Launch System,0.0,,,+100%
87420,Unstable Core,0.503,,+21%,+101%
87421,Unstable Core,0.02,,,+108%
87422,Pugneum Compressor,0.132,+25%,,
87423,Linear Core,0.271,,,+208%
87424,Linear Injector Plugs,0.0,+20%,,
87425,Kinetic Timing Loom,0.158,+26%,,
87426,Unstable Gas Expander,0.013,+20%,,+105%
87427,Linear Release Mechanism,0.51,,+23%,+104%
87428,Unstable Timing Loom,0.48,,,+291%
87429,Polarised Gas Expander,0.5,,+25%,+100%
87430,Kinetic Shell Loader,0.397,,,+258%
87431,Kinetic Injector Plugs,0.003,,,+101%
87432,Unstable Gas Expander,0.156,,,+162%
87433,Linear Heat Pump,0.324,,,+229%
87434,Linear Release Mechanism,0.005,,,+102%
87435,Kinetic Injector Plugs,0.003,,,+101%
87436,Polarised Coils,0.116,,,+146%
87437,Kinetic Launch System,0.5,,+22%,
87438,Kinetic Shell Loader,0.5,,+22%,+100%
87439,Polarised Gas Expander,0.178,,,+171%
87440,Unstable Compressor,0.085,,,+134%
87441,Polarised Coils,0.5,,+22%,
87442,Pugneum Heat Pump,0.114,+23%,,+114%
87443,Unstable Heat Pump,0.03,,,+112%
87444,Linear Compressor,0.53,,+24%,+112%
87445,Polarised Shell Loader,0.02,,,+108%
87446,Kinetic Compressor,0.579,+23%,+22%,
87447,Polarised Injector Plugs,0.5,,+21%,
87448,Polarised Coils,0.0,,,+100%
87449,Polarised Release Mechanism,0.003,,,+101%
87450,Linear Heat Pump,0.132,+25%,,
87451,Unstable Core,0.053,+22%,,+100%
87452,Kinetic Release Mechanism,0.5,,+23%,
87453,Kinetic Shell Loader,0.178,,,+171%
87454,Polarised Shell Loader,0.0,+20%,,
87455,Unstable Timing Loom,0.5,,+22%,
87456,Pugneum Core,0.0,,,+100%
87457,Unstable Shell Loader,0.438,+27%,,+201%
87458,Linear Compressor,0.0,+20%,,
87459,Unstable Injector Plugs,0.219,,,+187%
87460,Linear Injector Plugs,0.5,,+29%,
87461,Linear Coils,0.0,+20%,,
87462,Unstable Launch System,0.5,,+21%,
87463,Unstable Gas Expander,0.5,,+24%,
87464,Pugneum Injector Plugs,0.132,+25%,,+100%
87465,Linear Gas Expander,0.5,,+24%,
87466,Polarised Compressor,0.5,,+21%,
87467,Unstable Launch System,0.5,,+21%,
87468,Polarised Release Mechanism,0.348,+23%,,+207%
87469,Kinetic Coils,0.023,,,+109%
87470,Linear Coils,0.026,+21%,,
87471,Kinetic Coils,0.132,+25%,,
87472,Polarised Coils,0.0,,,+100%
87473,Polarised Shell Loader,0.5,,+27%,
87474,Linear Release Mechanism,0.01,,,+104%
87475,Unstable Launch System,0.0,,,+100%
87476,Linear Launch System,0.186,,,+174%
87477,Unstable Compressor,0.0,,,+100%
87478,Pugneum Launch System,0.01,,,+104%
87479,Pugneum Heat Pump,0.0,,,+100%
87480,Polarised Compressor,0.184,+27%,,
87481,Kinetic Launch System,0.579,+23%,+25%,
87482,Unstable Coils,0.5,,+25%,
87483,Linear Heat Pump,0.5,,+22%,
87484,Unstable Coils,0.0,,,+100%
87485,Pugneum Launch System,0.5,,+21%,
87486,Polarised Injector Plugs,0.5,,+21%,
87487,Unstable Core,0.5,,+24%,
87488,Polarised Release Mechanism,0.503,,+28%,+101%
87489,Kinetic Timing Loom,0.0,+20%,,
87490,Polarised Core,0.5,,+26%,
87491,Polarised Launch System,0.5,,+24%,
87492,Pugneum Core,0.053,+22%,,
87493,Kinetic Injector Plugs,0.0,+20%,,
87494,Linear Injector Plugs,0.158,+26%,,
87495,Linear Core,0.5,,+21%,
87496,Unstable Shell Loader,0.0,+20%,,
87497,Linear Launch System,0.211,+28%,,
87498,Unstable Timing Loom,0.0,,,+100%
87499,Kinetic Gas Expander,0.5,,+30%,
87500,Pugneum Release Mechanism,0.013,,,+105%
87501,Unstable Core,0.025,,,+110%
87502,Pugneum Shell Loader,0.026,+21%,,
87503,Kinetic Compressor,0.0,,,+100%
87504,Linear Shell Loader,0.105,+24%,,
87505,Unstable Gas Expander,0.06,,,+124%
87506,Pugneum Shell Loader,0.5,,+21%,
87507,Linear Launch System,0.5,,+25%,
87508,Polarised Core,0.0,+20%,,
87509,Polarised Launch System,0.5,,+23%,
87510,Pugneum Coils,0.237,+29%,,
87511,Kinetic Coils,0.0,+20%,,
87512,Polarised Coils,0.5,,+23%,
87513,Pugneum Core,0.0,,,+100%
87514,Kinetic Core,0.0,,,+100%
87515,Polarised Shell Loader,0.5,,+24%,
87516,Polarised Shell Loader,0.5,,+22%,
87517,Pugneum Launch System,0.5,,+21%,
87518,Linear Coils,0.251,,,+200%
87519,Pugneum Injector Plugs,0.523,,+21%,+109%
87520,Kinetic Core,0.5,,+29%,
87521,Pugneum Coils,0.0,,,+100%
87522,Linear Compressor,0.53,,+30%,+112%
87523,Linear Compressor,0.5,,+21%,
87524,Pugneum Timing Loom,0.093,,,+137%
87525,Linear Timing Loom,0.079,+23%,,
87526,Pugneum Injector Plugs,0.435,+20%,,+273%
87527,Polarised Release Mechanism,0.0,+20%,,
87528,Polarised Launch System,0.0,+20%,,
87529,Kinetic Core,0.176,,,+170%
87530,Linear Injector Plugs,0.132,+25%,,
87531,Unstable Launch System,0.0,+20%,,
87532,Linear Gas Expander,0.132,+25%,,
87533,Kinetic Compressor,0.5,,+22%,
87534,Polarised Injector Plugs,0.158,+26%,,
87535,Unstable Core,0.0,+20%,,
87536,Polarised Shell Loader,0.0,+20%,,
87537,Unstable Timing Loom,0.0,,,+100%
87538,Polarised Gas Expander,0.0,+20%,,
87539,Polarised Timing Loom,0.495,,,+297%
87540,Polarised Shell Loader,0.0,+20%,,
87541,Unstable Shell Loader,0.5,,+26%,
87542,Linear Timing Loom,0.0,+20%,,
87543,Kinetic Shell Loader,0.5,,+24%,
87544,Unstable Launch System,0.5,,+25%,
87545,Polarised Core,0.186,,,+174%
87546,Kinetic Coils,0.5,,+23%,
87547,Pugneum Coils,0.5,,+26%,
87548,Polarised Coils,0.0,+20%,,
87549,Linear Shell Loader,0.028,,,+111%
87550,Kinetic Heat Pump,0.0,+20%,,
87551,Polarised Core,0.158,+26%,,
87552,Pugneum Compressor,0.053,+22%,,
87553,Kinetic Gas Expander,0.105,+24%,,+100%
87554,Pugneum Release Mechanism,0.026,+21%,,
87555,Kinetic Heat Pump,0.013,,,+105%
87556,Unstable Injector Plugs,0.02,,,+108%
87557,Linear Launch System,0.5,,+27%,
87558,Pugneum Heat Pump,0.005,,,+102%
87559,Kinetic Compressor,0.035,,,+114%
87560,Unstable Core,0.158,+26%,,
87561,Pugneum Compressor,0.015,,,+106%
87562,Kinetic Release Mechanism,0.5,,+21%,
87563,Pugneum Launch System,0.237,+29%,,
87564,Pugneum Shell Loader,0.0,+20%,,
87565,Pugneum Release Mechanism,0.5,+20%,+24%,
87566,Polarised Release Mechanism,0.5,,+22%,
87567,Linear Gas Expander,0.003,,,+101%
87568,Unstable Launch System,0.5,,+24%,+100%
87569,Polarised Launch System,0.143,,,+157%
87570,Pugneum Compressor,0.658,+26%,+21%,
87571,Linear Heat Pump,0.108,,,+143%
87572,Polarised Launch System,0.093,,,+137%
87573,Pugneum Launch System,0.079,+23%,,
87574,Unstable Injector Plugs,0.5,,+26%,
87575,Pugneum Shell Loader,0.0,,,+100%
87576,Unstable Gas Expander,0.5,,+21%,
87577,Pugneum Gas Expander,0.026,+21%,,
87578,Kinetic Release Mechanism,0.0,+20%,,
87579,Linear Core,0.0,+20%,,
87580,Kinetic Gas Expander,0.5,,+23%,
87581,Pugneum Heat Pump,0.0,,,+100%
87582,Kinetic Timing Loom,0.105,+24%,,
87583,Kinetic Injector Plugs,0.005,,,+102%
87584,Unstable Injector Plugs,0.105,+24%,,
87585,Pugneum Timing Loom,0.526,+21%,+21%,
87586,Polarised Timing Loom,0.5,,+21%,+100%
87587,Kinetic Timing Loom,0.003,,,+101%
87588,Unstable Injector Plugs,0.095,,,+138%
87589,Pugneum Coils,0.5,,+22%,
87590,Polarised Shell Loader,0.0,,,+100%
87591,Linear Injector Plugs,0.06,,,+124%
87592,Pugneum Heat Pump,0.5,,+25%,
87593,Linear Injector Plugs,0.01,,,+104%
87594,Kinetic Core,0.237,+29%,,
87595,Linear Launch System,0.02,,,+108%
87596,Polarised Timing Loom,0.053,+22%,,
87597,Unstable Timing Loom,0.5,,+26%,
87598,Pugneum Gas Expander,0.837,,+22%,+234%
87599,Unstable Injector Plugs,0.573,,+22%,+129%
87600,Linear Timing Loom,0.005,,,+102%
87601,Polarised Core,0.179,+25%,,+119%
87602,Unstable Injector Plugs,0.5,,+21%,
87603,Polarised Timing Loom,0.0,+20%,,
87604,Linear Compressor,0.184,+27%,,
87605,Unstable Heat Pump,0.526,+21%,+21%,
87606,Kinetic Shell Loader,0.5,,+21%,
87607,Pugneum Injector Plugs,0.5,,+21%,
87608,Polarised Compressor,0.137,+23%,,+123%
87609,Unstable Release Mechanism,0.171,,,+168%
87610,Pugneum Launch System,0.5,,+30%,
87611,Linear Launch System,0.0,+20%,,
87612,Linear Coils,0.211,+28%,,
87613,Kinetic Compressor,0.237,+29%,,
87614,Linear Heat Pump,0.377,,,+250%
87615,Linear Shell Loader,0.317,+20%,,+226%
87616,Pugneum Shell Loader,0.005,,,+102%
87617,Linear Injector Plugs,0.013,,,+105%
87618,Kinetic Release Mechanism,0.158,+26%,,
87619,Pugneum Injector Plugs,0.5,,+28%,
87620,Polarised Shell Loader,0.0,+20%,,
87621,Linear Launch System,0.5,,+23%,
87622,Polarised Coils,0.0,+20%,,
87623,Kinetic Compressor,0.5,,+25%,
87624,Polarised Coils,0.5,,+23%,
87625,Pugneum Shell Loader,0.632,+25%,+22%,
87626,Linear Coils,0.013,,,+105%
87627,Linear Heat Pump,0.158,,,+163%
87628,Kinetic Timing Loom,0.5,,+21%,
87629,Pugneum Compressor,0.0,+20%,,
87630,Kinetic Release Mechanism,0.5,,+27%,
87631,Unstable Timing Loom,0.256,,,+202%
87632,Kinetic Launch System,0.237,+29%,,
87633,Polarised Core,0.105,+24%,,
87634,Polarised Compressor,0.579,+23%,+29%,
87635,Kinetic Timing Loom,0.281,+22%,,+191%
87636,Linear Compressor,0.5,,+22%,
87637,Pugneum Launch System,0.01,,,+104%
87638,Unstable Timing Loom,0.5,+20%,+21%,
87639,Pugneum Compressor,0.394,,,+257%
87640,Pugneum Coils,0.113,,,+145%
87641,Polarised Core,0.5,,+28%,
87642,Linear Compressor,0.5,,+29%,
87643,Linear Core,0.5,,+23%,
87644,Polarised Timing Loom,0.013,,,+105%
87645,Polarised Injector Plugs,0.184,+27%,,
87646,Polarised Launch System,0.5,,+21%,
87647,Unstable Core,0.5,,+24%,
87648,Kinetic Heat Pump,0.053,,,+121%
87649,Pugneum Heat Pump,0.0,+20%,,+100%
87650,Kinetic Gas Expander,0.5,,+23%,
87651,Kinetic Shell Loader,0.237,+29%,,
87652,Kinetic Timing Loom,0.053,+22%,,
87653,Pugneum Heat Pump,0.095,,,+138%
87654,Linear Injector Plugs,0.053,+22%,,
87655,Polarised Compressor,0.894,,+23%,+257%
87656,Kinetic Coils,0.026,+21%,,
87657,Pugneum Coils,0.5,,+23%,
87658,Polarised Timing Loom,0.0,+20%,,
87659,Pugneum Launch System,0.105,+24%,,
87660,Pugneum Release Mechanism,0.0,,,+100%
87661,Unstable Timing Loom,0.105,+24%,,
87662,Polarised Gas Expander,0.176,,,+170%
87663,Pugneum Gas Expander,0.526,+21%,+21%,
87664,Polarised Compressor,0.0,+20%,,
87665,Polarised Heat Pump,0.0,+20%,,+100%
87666,Kinetic Core,0.0,+20%,,
87667,Linear Core,0.5,,+21%,
87668,Polarised Coils,0.5,,+30%,
87669,Pugneum Heat Pump,0.538,,+30%,+115%
87670,Unstable Timing Loom,0.161,,,+164%
87671,Polarised Compressor,0.043,,,+117%
87672,Polarised Timing Loom,0.138,,,+155%
87673,Linear Injector Plugs,0.116,,,+146%
87674,Unstable Heat Pump,0.161,,,+164%
87675,Linear Heat Pump,0.0,,,+100%
87676,Polarised Release Mechanism,0.0,+20%,,
87677,Kinetic Core,0.0,+20%,,
87678,Kinetic Heat Pump,0.5,,+23%,
87679,Linear Shell Loader,0.105,+24%,,
87680,Kinetic Launch System,0.658,+26%,+29%,
87681,Pugneum Release Mechanism,0.5,,+27%,
87682,Linear Compressor,0.0,+20%,,
87683,Unstable Gas Expander,0.5,,+27%,+100%
87684,Kinetic Release Mechanism,0.211,+28%,,
87685,Linear Compressor,0.605,+24%,+21%,
87686,Kinetic Coils,0.023,,,+109%
87687,Unstable Injector Plugs,0.105,+24%,,
87688,Linear Heat Pump,0.0,,,+100%
87689,Kinetic Gas Expander,0.5,,+28%,
87690,Pugneum Timing Loom,0.5,,+21%,
87691,Linear Coils,0.005,,,+102%
87692,Linear Release Mechanism,0.5,+20%,+24%,
87693,Pugneum Injector Plugs,0.5,,+21%,
87694,Linear Heat Pump,0.5,,+28%,
87695,Polarised Shell Loader,0.184,+27%,,
87696,Pugneum Core,0.5,,+21%,
87697,Unstable Shell Loader,0.105,+24%,,
87698,Pugneum Coils,0.0,,,+100%
87699,Linear Heat Pump,0.134,+25%,,+101%
87700,Pugneum Launch System,0.578,,+22%,+131%
87701,Unstable Compressor,0.324,,,+229%
87702,Polarised Injector Plugs,0.201,,,+180%
87703,Linear Heat Pump,0.026,+21%,,
87704,Polarised Injector Plugs,0.038,,,+115%
87705,Linear Heat Pump,0.132,+25%,,
87706,Kinetic Heat Pump,0.026,+21%,,
87707,Kinetic Core,0.5,,+21%,
87708,Kinetic Compressor,0.0,,,+100%
87709,Kinetic Release Mechanism,0.132,+25%,,+100%
87710,Pugneum Injector Plugs,0.0,,,+100%
87711,Linear Compressor,0.5,,+23%,
87712,Unstable Timing Loom,0.0,,,+100%
87713,Polarised Compressor,0.033,,,+113%
87714,Unstable Gas Expander,0.5,,+27%,
87715,Pugneum Shell Loader,0.5,,+21%,
87716,Pugneum Heat Pump,0.0,+20%,,
87717,Unstable Coils,0.0,+20%,,
87718,Unstable Coils,0.579,+23%,+21%,
87719,Pugneum Timing Loom,0.211,+28%,,
87720,Pugneum Injector Plugs,0.184,+27%,,
87721,Linear Shell Loader,0.0,+20%,,
87722,Pugneum Timing Loom,0.0,+20%,,
87723,Kinetic Launch System,0.058,+22%,,+102%
87724,Kinetic Release Mechanism,0.237,+29%,,
87725,Polarised Heat Pump,0.008,,,+103%
87726,Kinetic Compressor,0.5,,+30%,
87727,Linear Timing Loom,0.0,+20%,,
87728,Pugneum Launch System,0.026,+21%,,
87729,Linear Coils,0.5,,+22%,
87730,Pugneum Heat Pump,0.079,+23%,,
87731,Kinetic Release Mechanism,0.026,+21%,,
87732,Linear Injector Plugs,0.5,,+27%,
87733,Pugneum Shell Loader,0.026,+21%,,
87734,Linear Injector Plugs,0.5,,+27%,
87735,Pugneum Compressor,0.026,+21%,,
87736,Linear Release Mechanism,0.0,,,+100%
87737,Linear Core,0.0,+20%,,
87738,Pugneum Heat Pump,0.0,+20%,,
87739,Polarised Core,0.211,+28%,,
87740,Unstable Heat Pump,0.103,,,+141%
87741,Kinetic Compressor,0.183,,,+173%
87742,Linear Gas Expander,0.5,,+21%,
87743,Kinetic Compressor,0.053,+22%,,
87744,Polarised Timing Loom,0.5,,+21%,
87745,Unstable Heat Pump,0.5,,+21%,
87746,Kinetic Shell Loader,0.0,,,+100%
87747,Unstable Launch System,0.5,,+22%,
87748,Kinetic Release Mechanism,0.5,,+21%,
87749,Linear Release Mechanism,0.5,,+29%,
87750,Pugneum Timing Loom,0.5,,+29%,
87751,Polarised Release Mechanism,0.075,,,+130%
87752,Unstable Shell Loader,0.005,,,+102%
87753,Linear Launch System,0.023,,,+109%
87754,Linear Injector Plugs,0.053,+22%,,
87755,Unstable Core,0.5,,+23%,
87756,Kinetic Injector Plugs,0.158,+26%,,
87757,Linear Gas Expander,0.184,+27%,,
87758,Kinetic Release Mechanism,0.0,,,+100%
87759,Kinetic Core,0.5,,+23%,
87760,Pugneum Coils,0.105,+24%,,
87761,Pugneum Core,0.5,,+25%,
87762,Polarised Injector Plugs,0.5,,+25%,
87763,Polarised Launch System,0.0,+20%,,
87764,Linear Heat Pump,0.526,+21%,+21%,
87765,Linear Heat Pump,0.5,,+23%,
87766,Kinetic Release Mechanism,0.026,+21%,,
87767,Linear Injector Plugs,0.026,+21%,,
87768,Unstable Heat Pump,0.5,,+22%,
87769,Kinetic Compressor,0.105,+24%,,
87770,Polarised Injector Plugs,0.132,+25%,,
87771,Pugneum Compressor,0.132,+25%,,
87772,Linear Heat Pump,0.005,,,+102%
87773,Linear Launch System,0.026,+21%,,
87774,Linear Coils,0.5,,+27%,
87775,Polarised Core,0.211,+28%,,
87776,Polarised Shell Loader,0.5,,+25%,
87777,Unstable Coils,0.132,+25%,,
87778,Linear Core,0.5,,+21%,
87779,Polarised Gas Expander,0.5,,+23%,
87780,Unstable Release Mechanism,0.079,+23%,,
87781,Pugneum Shell Loader,0.026,+21%,,
87782,Pugneum Launch System,0.5,,+21%,
87783,Kinetic Coils,0.5,,+26%,
87784,Unstable Release Mechanism,0.0,+20%,,
87785,Polarised Timing Loom,0.003,,,+101%
87786,Kinetic Timing Loom,0.5,,+24%,
87787,Kinetic Injector Plugs,0.026,+21%,,
87788,Pugneum Core,0.053,+22%,,
87789,Polarised Gas Expander,0.231,,,+192%
87790,Polarised Release Mechanism,0.5,,+29%,
87791,Kinetic Compressor,0.132,+25%,,
87792,Linear Timing Loom,0.0,+20%,,
87793,Linear Shell Loader,0.5,,+21%,+100%
87794,Unstable Gas Expander,0.216,,,+186%
87795,Kinetic Injector Plugs,0.5,,+21%,
87796,Unstable Heat Pump,0.08,,,+132%
87797,Unstable Timing Loom,0.45,,,+279%
87798,Unstable Shell Loader,0.088,,,+135%
87799,Polarised Launch System,0.5,,+22%,
87800,Unstable Coils,0.0,+20%,,
87801,Polarised Core,0.0,+20%,,
87802,Pugneum Heat Pump,0.0,+20%,,
87803,Unstable Launch System,0.108,,,+143%
87804,Unstable Compressor,0.105,+24%,,
87805,Polarised Core,0.487,,,+294%
87806,Pugneum Injector Plugs,0.105,+24%,,
87807,Kinetic Heat Pump,0.075,,,+130%
87808,Polarised Release Mechanism,0.5,,+21%,
87809,Pugneum Compressor,0.5,+20%,+24%,
87810,Pugneum Coils,0.026,+21%,,
87811,Polarised Shell Loader,0.5,+20%,+21%,
87812,Unstable Coils,0.5,,+21%,+100%
87813,Unstable Shell Loader,0.5,,+29%,
87814,Unstable Shell Loader,0.261,,,+204%
87815,Pugneum Gas Expander,0.0,,,+100%
87816,Polarised Launch System,0.5,,+26%,
87817,Unstable Injector Plugs,0.0,+20%,,
87818,Kinetic Release Mechanism,0.5,,+23%,
87819,Polarised Core,0.5,,+21%,
87820,Pugneum Coils,0.018,+20%,,+107%
87821,Kinetic Injector Plugs,0.043,,,+117%
87822,Kinetic Coils,0.347,,,+238%
87823,Kinetic Timing Loom,0.0,,,+100%
87824,Unstable Timing Loom,0.239,,,+195%
87825,Kinetic Injector Plugs,0.0,+20%,,
87826,Kinetic Injector Plugs,0.5,,+21%,
87827,Linear Release Mechanism,0.721,,+22%,+188%
87828,Unstable Core,0.5,,+21%,
87829,Linear Shell Loader,0.079,+23%,,
87830,Polarised Compressor,0.053,+22%,,
87831,Unstable Compressor,0.079,+23%,,
87832,Linear Heat Pump,0.088,,,+135%
87833,Polarised Core,0.0,+20%,,
87834,Unstable Injector Plugs,0.079,+23%,,
87835,Unstable Coils,0.5,,+21%,
87836,Polarised Launch System,0.026,+21%,,
87837,Unstable Injector Plugs,0.0,+20%,,
87838,Pugneum Gas Expander,0.579,+23%,+21%,
87839,Unstable Release Mechanism,0.026,+21%,,
87840,Unstable Release Mechanism,0.211,+28%,,
87841,Kinetic Launch System,0.005,,,+102%
87842,Polarised Gas Expander,0.392,,,+256%
87843,Linear Shell Loader,0.005,,,+102%
87844,Unstable Launch System,0.5,,+21%,
87845,Kinetic Coils,0.553,+22%,+23%,
87846,Linear Compressor,0.5,,+27%,
87847,Pugneum Shell Loader,0.053,+22%,,
87848,Kinetic Gas Expander,0.132,+25%,,
87849,Unstable Core,0.026,+21%,,
87850,Unstable Heat Pump,0.0,,,+100%
87851,Unstable Launch System,0.075,,,+130%
87852,Kinetic Core,0.21,+21%,,+173%
87853,Pugneum Timing Loom,0.5,,+24%,
87854,Pugneum Coils,0.5,,+22%,
87855,Polarised Gas Expander,0.508,,+25%,+103%
87856,Linear Coils,0.525,,+21%,+110%
87857,Kinetic Shell Loader,0.132,+25%,,+100%
87858,Linear Coils,0.146,,,+158%
87859,Linear Coils,0.5,,+26%,
87860,Polarised Launch System,0.0,+20%,,
87861,Unstable Release Mechanism,0.526,+21%,+21%,
87862,Pugneum Compressor,0.5,,+30%,
87863,Unstable Gas Expander,0.5,,+25%,
87864,Unstable Heat Pump,0.055,,,+122%
87865,Unstable Core,0.003,,,+101%
87866,Linear Heat Pump,0.693,,+22%,+177%
87867,Pugneum Injector Plugs,0.146,+20%,,+158%
87868,Unstable Compressor,0.105,+24%,,
87869,Polarised Shell Loader,0.105,+24%,,
87870,Unstable Launch System,0.0,,,+100%
87871,Unstable Coils,0.211,+28%,,
87872,Unstable Launch System,0.0,,,+100%
87873,Kinetic Coils,0.053,+22%,,
87874,Polarised Compressor,0.0,,,+100%
87875,Pugneum Injector Plugs,0.5,+20%,+29%,
87876,Polarised Compressor,0.5,,+24%,
87877,Polarised Core,0.0,+20%,,
87878,Linear Injector Plugs,0.309,,,+223%
87879,Unstable Heat Pump,0.5,,+22%,
87880,Pugneum Heat Pump,0.5,,+21%,
87881,Polarised Core,0.0,+20%,,
87882,Polarised Injector Plugs,0.026,+21%,,
87883,Linear Release Mechanism,0.026,+21%,,
87884,Pugneum Heat Pump,0.0,+20%,,
87885,Pugneum Compressor,0.0,,,+100%
87886,Pugneum Gas Expander,0.5,,+21%,
87887,Pugneum Gas Expander,0.184,+27%,,
87888,Linear Coils,0.5,,+21%,
87889,Linear Release Mechanism,0.209,,,+183%
87890,Pugneum Coils,0.405,,,+261%
87891,Unstable Compressor,0.632,+25%,+26%,
87892,Unstable Release Mechanism,0.0,,,+100%
87893,Polarised Gas Expander,0.026,+21%,,
