sep=,
Seed,Name,Perfection,Weapon_Laser_Damage,Weapon_Laser_ChargeTime
78589,Reinforced Generator Unit,1.0,+2%,
78590,Backup Recycler,1.0,+2%,
78591,Well-Made Mass Chamber,0.25,,-7%
78592,Additional Plating,0.0,,-6%
78593,Well-Made Capacitors,1.0,+2%,
78594,Additional Generator Unit,1.0,+2%,
78595,Additional Magnets,0.0,,-6%
78596,Backup Recycler,0.0,,-6%
78597,Backup Injectors,1.0,+2%,
78598,Reinforced Accelerator,0.0,,-6%
78599,Well-Made Capacitors,0.0,,-6%
78600,Reinforced Recycler,1.0,+2%,
78601,Additional Plating,1.0,,-10%
78602,Well-Made Magnets,0.25,,-7%
78603,Copper Generator Unit,1.0,+2%,
78604,Copper Stabiliser,0.25,,-7%
78605,Well-Made Injectors,0.5,,-8%
78606,Well-Made Capacitors,1.0,+2%,
78607,Backup Plating,1.0,+2%,
78608,Backup Stabiliser,1.0,+2%,
78609,Reinforced Recycler,0.0,,-6%
78610,Reinforced Accelerator,1.0,+2%,
78611,Copper Stabiliser,0.0,,-6%
78612,Well-Made Magnets,1.0,+2%,
78613,Well-Made Generator Unit,1.0,+2%,
78614,Well-Made Capacitors,1.0,+2%,
78615,Backup Mass Chamber,1.0,+2%,
78616,Backup Magnets,1.0,+2%,
78617,Well-Made Recycler,1.0,,-10%
78618,Copper Magnets,1.0,+2%,
78619,Copper Mass Chamber,1.0,,-10%
78620,Additional Accelerator,0.0,,-6%
78621,Additional Plating,0.0,,-6%
78622,Reinforced Generator Unit,1.0,+2%,
78623,Copper Recycler,1.0,,-10%
78624,Well-Made Magnets,0.0,,-6%
78625,Well-Made Mass Chamber,0.5,,-8%
78626,Well-Made Mass Chamber,1.0,+2%,
78627,Copper Recycler,0.0,,-6%
78628,Additional Injectors,1.0,+2%,
78629,Copper Magnets,0.25,,-7%
78630,Well-Made Mass Chamber,0.0,,-6%
78631,Copper Mass Chamber,1.0,+2%,
78632,Reinforced Recycler,0.25,,-7%
78633,Additional Recycler,0.5,,-8%
78634,Well-Made Injectors,0.0,,-6%
78635,Reinforced Plating,0.5,,-8%
78636,Reinforced Capacitors,0.0,,-6%
78637,Copper Capacitors,1.0,+2%,
78638,Additional Recycler,0.25,,-7%
78639,Backup Magnets,1.0,,-10%
78640,Copper Mass Chamber,1.0,,-10%
78641,Copper Magnets,1.0,+2%,
78642,Additional Magnets,1.0,+2%,
78643,Reinforced Magnets,1.0,+2%,
78644,Reinforced Core,0.0,,-6%
78645,Copper Magnets,1.0,+2%,
78646,Well-Made Stabiliser,0.25,,-7%
78647,Well-Made Accelerator,1.0,+2%,
78648,Copper Plating,1.0,+2%,
78649,Backup Stabiliser,0.25,,-7%
78650,Copper Magnets,1.0,+2%,
78651,Backup Generator Unit,0.0,,-6%
78652,Reinforced Accelerator,0.25,,-7%
78653,Reinforced Core,1.0,+2%,
78654,Backup Mass Chamber,0.0,,-6%
78655,Well-Made Plating,0.0,,-6%
78656,Well-Made Generator Unit,1.0,+2%,
78657,Backup Mass Chamber,1.0,+2%,
78658,Well-Made Injectors,1.0,+2%,
78659,Copper Capacitors,0.25,,-7%
78660,Backup Capacitors,1.0,+2%,
78661,Backup Mass Chamber,1.0,+2%,
78662,Backup Generator Unit,0.0,,-6%
78663,Additional Plating,1.0,+2%,
78664,Backup Core,0.0,,-6%
78665,Copper Accelerator,1.0,+2%,
78666,Reinforced Capacitors,1.0,,-10%
78667,Copper Magnets,0.0,,-6%
78668,Backup Recycler,0.0,,-6%
78669,Well-Made Injectors,0.75,,-9%
78670,Backup Accelerator,1.0,+2%,
78671,Backup Injectors,1.0,+2%,
78672,Backup Recycler,1.0,+2%,
78673,Backup Capacitors,1.0,+2%,
78674,Copper Stabiliser,1.0,+2%,
78675,Additional Mass Chamber,0.75,,-9%
78676,Well-Made Generator Unit,0.0,,-6%
78677,Additional Accelerator,1.0,+2%,
78678,Copper Magnets,0.0,,-6%
78679,Reinforced Accelerator,1.0,+2%,
78680,Additional Capacitors,1.0,+2%,
78681,Backup Generator Unit,1.0,+2%,
78682,Additional Stabiliser,0.0,,-6%
78683,Reinforced Recycler,0.0,,-6%
78684,Well-Made Generator Unit,1.0,,-10%
78685,Backup Stabiliser,1.0,+2%,
78686,Reinforced Capacitors,1.0,+2%,
78687,Copper Core,1.0,+2%,
78688,Well-Made Magnets,1.0,+2%,
78689,Backup Mass Chamber,1.0,+2%,
78690,Copper Core,1.0,+2%,
78691,Copper Injectors,1.0,+2%,
78692,Backup Mass Chamber,1.0,+2%,
78693,Copper Generator Unit,1.0,+2%,
78694,Well-Made Generator Unit,1.0,+2%,
78695,Well-Made Mass Chamber,1.0,+2%,
78696,Reinforced Accelerator,1.0,+2%,
78697,Copper Recycler,0.0,,-6%
78698,Copper Accelerator,0.0,,-6%
78699,Copper Core,1.0,+2%,
78700,Additional Generator Unit,0.25,,-7%
78701,Additional Core,1.0,+2%,
78702,Well-Made Generator Unit,0.25,,-7%
78703,Reinforced Recycler,1.0,+2%,
78704,Reinforced Plating,0.25,,-7%
78705,Copper Accelerator,0.25,,-7%
78706,Reinforced Magnets,1.0,+2%,
78707,Reinforced Mass Chamber,1.0,+2%,
78708,Backup Mass Chamber,1.0,+2%,
78709,Copper Core,1.0,+2%,
78710,Reinforced Generator Unit,1.0,+2%,
78711,Copper Injectors,0.0,,-6%
78712,Well-Made Stabiliser,0.75,,-9%
78713,Additional Mass Chamber,1.0,+2%,
78714,Well-Made Stabiliser,1.0,+2%,
78715,Reinforced Capacitors,1.0,+2%,
78716,Well-Made Generator Unit,1.0,+2%,
78717,Copper Accelerator,0.0,,-6%
78718,Additional Mass Chamber,0.0,,-6%
78719,Well-Made Stabiliser,1.0,+2%,
78720,Reinforced Mass Chamber,1.0,+2%,
78721,Additional Mass Chamber,1.0,+2%,
78722,Well-Made Core,0.0,,-6%
78723,Well-Made Magnets,1.0,+2%,
78724,Additional Core,0.0,,-6%
78725,Reinforced Capacitors,0.75,,-9%
78726,Well-Made Core,1.0,+2%,
78727,Copper Capacitors,0.25,,-7%
78728,Additional Injectors,1.0,,-10%
78729,Backup Recycler,1.0,+2%,
78730,Additional Stabiliser,1.0,+2%,
78731,Additional Recycler,1.0,+2%,
78732,Well-Made Generator Unit,1.0,+2%,
78733,Well-Made Recycler,0.0,,-6%
78734,Well-Made Recycler,0.0,,-6%
78735,Backup Magnets,0.5,,-8%
78736,Backup Accelerator,1.0,,-10%
78737,Backup Stabiliser,0.0,,-6%
78738,Well-Made Plating,1.0,+2%,
78739,Well-Made Plating,0.0,,-6%
78740,Additional Accelerator,1.0,+2%,
78741,Well-Made Recycler,0.0,,-6%
78742,Additional Injectors,1.0,+2%,
78743,Reinforced Stabiliser,1.0,+2%,
78744,Additional Injectors,1.0,+2%,
78745,Copper Accelerator,1.0,+2%,
78746,Backup Stabiliser,0.25,,-7%
78747,Reinforced Generator Unit,1.0,+2%,
78748,Backup Mass Chamber,0.0,,-6%
78749,Additional Mass Chamber,1.0,+2%,
78750,Well-Made Injectors,0.0,,-6%
78751,Reinforced Core,0.0,,-6%
78752,Additional Injectors,1.0,,-10%
78753,Copper Generator Unit,0.5,,-8%
78754,Additional Stabiliser,0.25,,-7%
78755,Reinforced Mass Chamber,1.0,+2%,
78756,Well-Made Capacitors,1.0,,-10%
78757,Backup Plating,1.0,+2%,
78758,Reinforced Capacitors,0.0,,-6%
78759,Well-Made Core,1.0,,-10%
78760,Copper Core,0.75,,-9%
78761,Backup Core,1.0,+2%,
78762,Reinforced Recycler,1.0,+2%,
78763,Well-Made Generator Unit,1.0,+2%,
78764,Backup Core,1.0,+2%,
78765,Copper Accelerator,0.0,,-6%
78766,Well-Made Magnets,0.0,,-6%
78767,Well-Made Recycler,1.0,+2%,
78768,Well-Made Mass Chamber,1.0,+2%,
78769,Additional Generator Unit,0.25,,-7%
78770,Additional Recycler,1.0,+2%,
78771,Copper Stabiliser,1.0,+2%,
78772,Additional Generator Unit,0.0,,-6%
78773,Additional Injectors,1.0,+2%,
78774,Reinforced Generator Unit,1.0,+2%,
78775,Additional Magnets,1.0,+2%,
78776,Backup Plating,0.25,,-7%
78777,Backup Stabiliser,1.0,+2%,
78778,Backup Stabiliser,0.0,,-6%
78779,Additional Capacitors,0.0,,-6%
78780,Well-Made Magnets,1.0,+2%,
78781,Additional Injectors,0.75,,-9%
78782,Additional Generator Unit,0.0,,-6%
78783,Backup Plating,1.0,,-10%
78784,Copper Generator Unit,0.0,,-6%
78785,Copper Capacitors,1.0,+2%,
78786,Backup Injectors,1.0,+2%,
78787,Well-Made Recycler,0.0,,-6%
78788,Additional Accelerator,1.0,+2%,
78789,Well-Made Mass Chamber,1.0,+2%,
78790,Well-Made Core,0.0,,-6%
78791,Reinforced Stabiliser,0.0,,-6%
78792,Additional Injectors,1.0,+2%,
78793,Backup Stabiliser,1.0,+2%,
78794,Additional Core,0.0,,-6%
78795,Backup Accelerator,1.0,+2%,
78796,Well-Made Mass Chamber,0.75,,-9%
78797,Copper Injectors,1.0,,-10%
78798,Backup Recycler,1.0,+2%,
78799,Copper Core,1.0,+2%,
78800,Additional Stabiliser,0.75,,-9%
78801,Backup Stabiliser,1.0,+2%,
78802,Additional Plating,1.0,+2%,
78803,Backup Core,1.0,+2%,
78804,Reinforced Generator Unit,1.0,+2%,
78805,Copper Accelerator,0.0,,-6%
78806,Well-Made Stabiliser,1.0,+2%,
78807,Copper Generator Unit,0.0,,-6%
78808,Additional Injectors,1.0,+2%,
78809,Reinforced Magnets,1.0,+2%,
78810,Well-Made Mass Chamber,0.0,,-6%
78811,Copper Capacitors,1.0,,-10%
78812,Backup Stabiliser,0.0,,-6%
78813,Backup Plating,1.0,,-10%
78814,Well-Made Mass Chamber,0.0,,-6%
78815,Well-Made Generator Unit,1.0,+2%,
78816,Copper Mass Chamber,1.0,+2%,
78817,Copper Mass Chamber,0.0,,-6%
78818,Copper Accelerator,0.5,,-8%
78819,Well-Made Mass Chamber,0.5,,-8%
78820,Copper Core,1.0,+2%,
78821,Additional Recycler,1.0,+2%,
78822,Well-Made Generator Unit,0.25,,-7%
78823,Copper Plating,1.0,+2%,
78824,Additional Accelerator,1.0,+2%,
78825,Additional Plating,0.5,,-8%
78826,Additional Magnets,1.0,+2%,
78827,Backup Stabiliser,1.0,+2%,
78828,Backup Recycler,1.0,,-10%
78829,Well-Made Stabiliser,0.0,,-6%
78830,Copper Recycler,1.0,+2%,
78831,Additional Core,1.0,,-10%
78832,Backup Accelerator,1.0,,-10%
78833,Reinforced Injectors,0.25,,-7%
78834,Additional Plating,1.0,+2%,
78835,Backup Stabiliser,0.0,,-6%
78836,Copper Accelerator,0.0,,-6%
78837,Copper Plating,0.0,,-6%
78838,Well-Made Capacitors,1.0,+2%,
78839,Additional Plating,0.0,,-6%
78840,Well-Made Mass Chamber,0.0,,-6%
78841,Backup Injectors,0.5,,-8%
78842,Reinforced Injectors,1.0,+2%,
78843,Backup Plating,1.0,+2%,
78844,Reinforced Plating,1.0,+2%,
78845,Copper Magnets,1.0,+2%,
78846,Reinforced Stabiliser,1.0,+2%,
78847,Well-Made Accelerator,1.0,+2%,
78848,Backup Capacitors,0.75,,-9%
78849,Well-Made Mass Chamber,1.0,+2%,
78850,Copper Plating,1.0,+2%,
78851,Backup Core,1.0,+2%,
78852,Well-Made Injectors,0.0,,-6%
78853,Well-Made Injectors,1.0,+2%,
78854,Copper Accelerator,1.0,+2%,
78855,Reinforced Stabiliser,0.0,,-6%
78856,Copper Recycler,1.0,+2%,
78857,Reinforced Capacitors,0.0,,-6%
78858,Additional Accelerator,1.0,+2%,
78859,Copper Mass Chamber,0.0,,-6%
78860,Reinforced Accelerator,1.0,+2%,
78861,Well-Made Accelerator,0.5,,-8%
78862,Additional Capacitors,0.0,,-6%
78863,Well-Made Magnets,0.25,,-7%
78864,Reinforced Mass Chamber,1.0,+2%,
78865,Backup Core,1.0,+2%,
78866,Well-Made Plating,0.75,,-9%
78867,Backup Generator Unit,0.5,,-8%
78868,Additional Core,0.25,,-7%
78869,Copper Accelerator,0.0,,-6%
78870,Copper Generator Unit,1.0,+2%,
78871,Additional Stabiliser,0.0,,-6%
78872,Reinforced Plating,0.75,,-9%
78873,Copper Accelerator,1.0,+2%,
78874,Copper Generator Unit,0.0,,-6%
78875,Well-Made Capacitors,0.0,,-6%
78876,Reinforced Generator Unit,0.75,,-9%
78877,Well-Made Plating,0.5,,-8%
78878,Copper Mass Chamber,1.0,+2%,
78879,Backup Generator Unit,0.0,,-6%
78880,Additional Accelerator,1.0,+2%,
78881,Backup Plating,0.0,,-6%
78882,Reinforced Magnets,0.0,,-6%
78883,Well-Made Capacitors,0.0,,-6%
78884,Copper Accelerator,0.75,,-9%
78885,Well-Made Injectors,0.25,,-7%
78886,Well-Made Plating,1.0,+2%,
78887,Well-Made Injectors,1.0,+2%,
78888,Well-Made Mass Chamber,1.0,,-10%
78889,Reinforced Generator Unit,0.0,,-6%
78890,Backup Core,1.0,,-10%
78891,Additional Magnets,1.0,+2%,
78892,Backup Mass Chamber,1.0,,-10%
78893,Backup Stabiliser,0.0,,-6%
78894,Additional Stabiliser,1.0,+2%,
78895,Copper Recycler,0.25,,-7%
78896,Additional Mass Chamber,1.0,+2%,
78897,Additional Plating,0.0,,-6%
78898,Backup Recycler,0.75,,-9%
78899,Backup Accelerator,0.0,,-6%
78900,Reinforced Mass Chamber,0.25,,-7%
78901,Copper Mass Chamber,0.0,,-6%
78902,Reinforced Mass Chamber,1.0,+2%,
78903,Reinforced Capacitors,1.0,+2%,
78904,Reinforced Recycler,1.0,,-10%
78905,Well-Made Magnets,0.75,,-9%
78906,Reinforced Magnets,0.5,,-8%
78907,Well-Made Accelerator,0.5,,-8%
78908,Well-Made Injectors,1.0,+2%,
78909,Copper Core,0.5,,-8%
78910,Well-Made Mass Chamber,1.0,+2%,
78911,Additional Core,1.0,+2%,
78912,Reinforced Plating,0.25,,-7%
78913,Well-Made Injectors,1.0,+2%,
78914,Well-Made Core,0.75,,-9%
78915,Backup Recycler,0.0,,-6%
78916,Backup Generator Unit,0.0,,-6%
78917,Well-Made Injectors,1.0,+2%,
78918,Additional Accelerator,1.0,+2%,
78919,Backup Core,1.0,+2%,
78920,Well-Made Accelerator,1.0,+2%,
78921,Backup Plating,0.0,,-6%
78922,Copper Recycler,0.25,,-7%
78923,Reinforced Mass Chamber,1.0,+2%,
78924,Backup Recycler,1.0,+2%,
78925,Copper Plating,0.5,,-8%
78926,Copper Magnets,1.0,+2%,
78927,Well-Made Stabiliser,0.25,,-7%
78928,Additional Generator Unit,0.0,,-6%
78929,Reinforced Plating,0.0,,-6%
78930,Additional Mass Chamber,1.0,+2%,
78931,Additional Mass Chamber,0.75,,-9%
78932,Reinforced Stabiliser,1.0,+2%,
78933,Backup Generator Unit,0.25,,-7%
78934,Copper Recycler,0.0,,-6%
78935,Well-Made Mass Chamber,0.0,,-6%
78936,Well-Made Plating,1.0,+2%,
78937,Reinforced Magnets,1.0,+2%,
78938,Well-Made Accelerator,0.5,,-8%
78939,Additional Injectors,0.0,,-6%
78940,Copper Accelerator,1.0,+2%,
78941,Reinforced Plating,1.0,+2%,
78942,Copper Generator Unit,1.0,+2%,
78943,Well-Made Plating,1.0,+2%,
78944,Copper Injectors,1.0,+2%,
78945,Reinforced Stabiliser,0.25,,-7%
78946,Well-Made Magnets,0.25,,-7%
78947,Additional Injectors,1.0,+2%,
78948,Copper Plating,0.5,,-8%
78949,Well-Made Capacitors,0.5,,-8%
78950,Reinforced Injectors,1.0,+2%,
78951,Additional Stabiliser,0.25,,-7%
78952,Well-Made Plating,1.0,+2%,
78953,Reinforced Accelerator,0.5,,-8%
78954,Additional Injectors,0.75,,-9%
78955,Reinforced Stabiliser,1.0,+2%,
78956,Backup Magnets,0.0,,-6%
78957,Additional Injectors,0.0,,-6%
78958,Well-Made Injectors,0.0,,-6%
78959,Reinforced Generator Unit,0.25,,-7%
78960,Well-Made Mass Chamber,1.0,+2%,
78961,Well-Made Plating,1.0,+2%,
78962,Well-Made Plating,0.0,,-6%
78963,Additional Plating,0.0,,-6%
78964,Well-Made Magnets,0.0,,-6%
78965,Reinforced Core,1.0,+2%,
78966,Copper Core,1.0,+2%,
78967,Backup Magnets,1.0,+2%,
78968,Backup Generator Unit,0.75,,-9%
78969,Backup Stabiliser,0.0,,-6%
78970,Copper Generator Unit,0.5,,-8%
78971,Backup Accelerator,0.5,,-8%
78972,Reinforced Mass Chamber,1.0,+2%,
78973,Additional Injectors,0.0,,-6%
78974,Backup Mass Chamber,0.25,,-7%
78975,Reinforced Accelerator,1.0,+2%,
78976,Additional Stabiliser,0.25,,-7%
78977,Well-Made Mass Chamber,1.0,,-10%
78978,Well-Made Plating,0.25,,-7%
78979,Copper Magnets,1.0,+2%,
78980,Reinforced Stabiliser,1.0,+2%,
78981,Copper Generator Unit,0.0,,-6%
78982,Additional Stabiliser,0.5,,-8%
78983,Well-Made Injectors,1.0,+2%,
78984,Copper Capacitors,1.0,+2%,
78985,Additional Recycler,0.0,,-6%
78986,Well-Made Accelerator,0.0,,-6%
78987,Copper Generator Unit,1.0,+2%,
78988,Additional Core,0.25,,-7%
78989,Reinforced Stabiliser,1.0,+2%,
78990,Copper Magnets,1.0,+2%,
78991,Copper Stabiliser,1.0,+2%,
78992,Additional Stabiliser,0.0,,-6%
78993,Well-Made Accelerator,1.0,+2%,
78994,Well-Made Mass Chamber,0.5,,-8%
78995,Additional Stabiliser,0.0,,-6%
78996,Backup Core,1.0,+2%,
78997,Reinforced Core,0.75,,-9%
78998,Backup Stabiliser,0.5,,-8%
78999,Well-Made Mass Chamber,1.0,+2%,
79000,Reinforced Capacitors,0.0,,-6%
79001,Reinforced Mass Chamber,0.25,,-7%
79002,Well-Made Core,0.25,,-7%
79003,Well-Made Accelerator,1.0,,-10%
79004,Copper Stabiliser,0.0,,-6%
79005,Backup Core,1.0,+2%,
79006,Reinforced Injectors,0.0,,-6%
79007,Well-Made Capacitors,1.0,+2%,
79008,Copper Injectors,0.75,,-9%
79009,Well-Made Plating,1.0,+2%,
79010,Additional Injectors,1.0,,-10%
79011,Well-Made Core,0.5,,-8%
79012,Well-Made Injectors,0.0,,-6%
79013,Copper Plating,0.0,,-6%
79014,Additional Stabiliser,1.0,+2%,
79015,Backup Plating,0.0,,-6%
79016,Backup Generator Unit,1.0,+2%,
79017,Reinforced Accelerator,0.75,,-9%
79018,Reinforced Recycler,0.25,,-7%
79019,Reinforced Recycler,0.5,,-8%
79020,Additional Stabiliser,1.0,+2%,
79021,Backup Accelerator,0.5,,-8%
79022,Additional Plating,1.0,+2%,
79023,Well-Made Recycler,0.0,,-6%
79024,Copper Capacitors,0.0,,-6%
79025,Additional Generator Unit,0.5,,-8%
79026,Well-Made Capacitors,0.0,,-6%
79027,Reinforced Injectors,0.0,,-6%
79028,Additional Capacitors,0.0,,-6%
79029,Copper Accelerator,0.0,,-6%
79030,Additional Stabiliser,0.0,,-6%
79031,Copper Capacitors,1.0,+2%,
79032,Backup Capacitors,0.5,,-8%
79033,Copper Injectors,0.0,,-6%
79034,Copper Plating,0.5,,-8%
79035,Reinforced Recycler,1.0,,-10%
79036,Copper Magnets,0.75,,-9%
79037,Backup Generator Unit,1.0,+2%,
79038,Reinforced Generator Unit,0.5,,-8%
79039,Reinforced Plating,1.0,+2%,
79040,Well-Made Recycler,0.5,,-8%
79041,Well-Made Mass Chamber,0.5,,-8%
79042,Reinforced Core,1.0,+2%,
79043,Additional Generator Unit,1.0,+2%,
79044,Additional Accelerator,1.0,,-10%
79045,Backup Injectors,1.0,+2%,
79046,Well-Made Generator Unit,1.0,+2%,
79047,Backup Magnets,0.0,,-6%
79048,Well-Made Recycler,1.0,+2%,
79049,Additional Recycler,1.0,+2%,
79050,Reinforced Recycler,0.0,,-6%
79051,Copper Magnets,1.0,+2%,
79052,Backup Mass Chamber,1.0,+2%,
79053,Additional Capacitors,0.75,,-9%
79054,Additional Magnets,1.0,+2%,
79055,Well-Made Core,0.25,,-7%
79056,Well-Made Injectors,1.0,+2%,
79057,Copper Magnets,0.5,,-8%
79058,Well-Made Recycler,1.0,+2%,
79059,Well-Made Recycler,1.0,+2%,
79060,Backup Generator Unit,0.25,,-7%
79061,Copper Capacitors,0.0,,-6%
79062,Well-Made Plating,1.0,+2%,
79063,Well-Made Injectors,0.75,,-9%
79064,Additional Injectors,1.0,+2%,
79065,Copper Capacitors,1.0,,-10%
79066,Copper Stabiliser,0.0,,-6%
79067,Reinforced Mass Chamber,1.0,+2%,
79068,Copper Accelerator,1.0,+2%,
79069,Additional Generator Unit,0.75,,-9%
79070,Additional Core,1.0,+2%,
79071,Backup Injectors,0.0,,-6%
79072,Copper Stabiliser,1.0,+2%,
79073,Backup Accelerator,1.0,+2%,
79074,Reinforced Plating,0.75,,-9%
79075,Copper Capacitors,1.0,+2%,
79076,Backup Recycler,1.0,+2%,
79077,Well-Made Capacitors,0.0,,-6%
79078,Reinforced Stabiliser,0.0,,-6%
79079,Copper Generator Unit,1.0,+2%,
79080,Reinforced Injectors,1.0,+2%,
79081,Copper Accelerator,0.0,,-6%
79082,Copper Core,0.0,,-6%
79083,Backup Magnets,1.0,+2%,
79084,Reinforced Injectors,0.5,,-8%
79085,Well-Made Magnets,1.0,+2%,
79086,Copper Mass Chamber,1.0,+2%,
79087,Backup Plating,1.0,+2%,
79088,Additional Injectors,0.25,,-7%
79089,Reinforced Generator Unit,1.0,,-10%
79090,Well-Made Mass Chamber,1.0,+2%,
79091,Copper Mass Chamber,0.0,,-6%
79092,Reinforced Mass Chamber,1.0,+2%,
79093,Copper Generator Unit,1.0,+2%,
79094,Copper Plating,1.0,+2%,
79095,Additional Magnets,0.5,,-8%
79096,Additional Plating,0.0,,-6%
79097,Well-Made Recycler,0.0,,-6%
79098,Backup Injectors,1.0,+2%,
79099,Additional Stabiliser,1.0,+2%,
79100,Reinforced Capacitors,1.0,+2%,
79101,Additional Injectors,1.0,,-10%
79102,Backup Mass Chamber,1.0,+2%,
79103,Additional Accelerator,0.5,,-8%
79104,Well-Made Magnets,0.25,,-7%
79105,Backup Generator Unit,0.0,,-6%
79106,Additional Core,1.0,+2%,
79107,Additional Core,1.0,+2%,
79108,Copper Injectors,0.75,,-9%
79109,Copper Mass Chamber,1.0,+2%,
79110,Additional Plating,1.0,+2%,
79111,Backup Accelerator,0.0,,-6%
79112,Backup Injectors,1.0,+2%,
79113,Backup Stabiliser,1.0,+2%,
79114,Well-Made Stabiliser,0.0,,-6%
79115,Backup Magnets,0.0,,-6%
79116,Additional Core,0.0,,-6%
79117,Copper Accelerator,1.0,+2%,
79118,Backup Core,0.0,,-6%
79119,Reinforced Injectors,1.0,+2%,
79120,Additional Recycler,0.25,,-7%
79121,Copper Injectors,0.5,,-8%
79122,Additional Recycler,1.0,,-10%
79123,Backup Mass Chamber,1.0,+2%,
79124,Reinforced Accelerator,0.5,,-8%
79125,Backup Stabiliser,1.0,+2%,
79126,Well-Made Plating,1.0,+2%,
79127,Additional Core,0.25,,-7%
79128,Copper Capacitors,1.0,+2%,
79129,Reinforced Capacitors,0.0,,-6%
79130,Backup Mass Chamber,0.5,,-8%
79131,Backup Capacitors,1.0,+2%,
79132,Additional Mass Chamber,1.0,+2%,
79133,Copper Plating,1.0,+2%,
79134,Copper Capacitors,0.75,,-9%
79135,Copper Injectors,1.0,+2%,
79136,Additional Stabiliser,1.0,+2%,
79137,Additional Generator Unit,1.0,,-10%
79138,Additional Core,0.25,,-7%
79139,Well-Made Plating,1.0,+2%,
79140,Reinforced Capacitors,0.0,,-6%
79141,Copper Plating,1.0,+2%,
79142,Backup Recycler,0.5,,-8%
79143,Reinforced Accelerator,0.0,,-6%
79144,Additional Accelerator,0.5,,-8%
79145,Copper Recycler,0.0,,-6%
79146,Reinforced Injectors,1.0,+2%,
79147,Additional Generator Unit,0.0,,-6%
79148,Additional Core,1.0,+2%,
79149,Copper Injectors,1.0,+2%,
79150,Well-Made Stabiliser,1.0,+2%,
79151,Well-Made Capacitors,1.0,+2%,
79152,Copper Recycler,1.0,+2%,
79153,Reinforced Recycler,0.5,,-8%
79154,Reinforced Magnets,1.0,+2%,
79155,Backup Magnets,1.0,+2%,
79156,Additional Accelerator,0.5,,-8%
79157,Backup Generator Unit,0.0,,-6%
79158,Additional Generator Unit,0.25,,-7%
79159,Additional Plating,1.0,,-10%
79160,Copper Plating,0.0,,-6%
79161,Reinforced Capacitors,1.0,+2%,
79162,Well-Made Injectors,1.0,+2%,
79163,Well-Made Core,1.0,+2%,
79164,Backup Plating,1.0,+2%,
79165,Copper Stabiliser,1.0,+2%,
79166,Well-Made Generator Unit,1.0,+2%,
79167,Additional Core,1.0,+2%,
79168,Copper Generator Unit,1.0,+2%,
79169,Additional Stabiliser,0.0,,-6%
79170,Additional Recycler,1.0,+2%,
79171,Copper Mass Chamber,1.0,+2%,
79172,Copper Plating,1.0,+2%,
79173,Backup Core,1.0,+2%,
79174,Well-Made Injectors,0.0,,-6%
79175,Copper Recycler,0.0,,-6%
79176,Reinforced Injectors,1.0,+2%,
79177,Reinforced Core,0.5,,-8%
79178,Additional Core,0.25,,-7%
79179,Backup Capacitors,0.0,,-6%
79180,Reinforced Mass Chamber,0.0,,-6%
79181,Copper Recycler,0.0,,-6%
79182,Reinforced Core,1.0,+2%,
79183,Copper Core,1.0,+2%,
79184,Copper Plating,0.25,,-7%
79185,Additional Magnets,1.0,+2%,
79186,Copper Magnets,1.0,+2%,
79187,Well-Made Accelerator,0.25,,-7%
79188,Copper Core,0.0,,-6%
79189,Reinforced Magnets,1.0,+2%,
79190,Copper Mass Chamber,1.0,+2%,
79191,Additional Accelerator,0.5,,-8%
79192,Well-Made Core,0.0,,-6%
79193,Copper Plating,1.0,+2%,
79194,Reinforced Core,0.0,,-6%
79195,Backup Magnets,0.75,,-9%
79196,Well-Made Core,0.25,,-7%
79197,Reinforced Accelerator,1.0,,-10%
79198,Copper Generator Unit,1.0,+2%,
79199,Additional Recycler,1.0,+2%,
79200,Additional Injectors,1.0,+2%,
79201,Well-Made Generator Unit,1.0,+2%,
79202,Backup Plating,0.5,,-8%
79203,Reinforced Generator Unit,1.0,+2%,
79204,Additional Accelerator,0.5,,-8%
79205,Well-Made Magnets,0.5,,-8%
79206,Reinforced Generator Unit,1.0,+2%,
79207,Well-Made Stabiliser,0.0,,-6%
79208,Additional Magnets,0.0,,-6%
79209,Reinforced Recycler,1.0,+2%,
79210,Additional Accelerator,0.5,,-8%
79211,Copper Accelerator,0.0,,-6%
79212,Well-Made Mass Chamber,0.0,,-6%
79213,Additional Generator Unit,0.0,,-6%
79214,Reinforced Plating,1.0,+2%,
79215,Reinforced Magnets,1.0,,-10%
79216,Copper Generator Unit,1.0,+2%,
79217,Copper Magnets,0.0,,-6%
79218,Copper Core,1.0,+2%,
79219,Backup Recycler,1.0,+2%,
79220,Backup Plating,1.0,+2%,
79221,Backup Accelerator,1.0,+2%,
79222,Additional Generator Unit,0.5,,-8%
79223,Reinforced Recycler,1.0,+2%,
79224,Copper Core,0.0,,-6%
79225,Well-Made Capacitors,1.0,+2%,
79226,Reinforced Generator Unit,0.5,,-8%
79227,Additional Stabiliser,1.0,+2%,
79228,Well-Made Mass Chamber,1.0,+2%,
79229,Backup Injectors,0.5,,-8%
79230,Additional Accelerator,1.0,+2%,
79231,Backup Core,1.0,+2%,
79232,Reinforced Magnets,1.0,+2%,
79233,Backup Plating,1.0,+2%,
79234,Reinforced Core,1.0,+2%,
79235,Backup Core,0.75,,-9%
79236,Additional Capacitors,0.25,,-7%
79237,Additional Generator Unit,1.0,+2%,
79238,Reinforced Injectors,0.0,,-6%
79239,Well-Made Plating,0.25,,-7%
