sep=,
Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
97879,Hybrid Pump,0.632,+46%,+43%
97880,Multi-Tube Turbine,0.816,+54%,+42%
97881,Frictionless Pump,0.0,,+30%
97882,Frictionless Turbine,0.079,+38%,
97883,Multi-Tube Turbine,0.211,+43%,
97884,Tritium Jets,0.342,+41%,+37%
97885,Hybrid Exhaust,0.026,,+31%
97886,Tritium Combustion Unit,0.026,+36%,
97887,Liquid Fuel Diffuser,0.026,+36%,
97888,Hybrid Dynamo,0.289,+35%,+41%
97889,Frictionless Jets,0.132,,+35%
97890,Tritium Pump,0.263,+37%,+38%
97891,Liquid Fuel Jets,0.447,+50%,+32%
97892,Tritium Igniter,0.289,+37%,+39%
97893,Liquid Fuel Igniter,0.132,+40%,
97894,Hybrid Diffuser,0.053,,+32%
97895,Tritium Diffuser,0.158,,+36%
97896,Tritium Turbine,0.0,+35%,
97897,Hybrid Tanks,0.158,+41%,
97898,Frictionless Exhaust,0.053,+37%,
97899,Tritium Combustion Unit,0.289,+45%,+31%
97900,Tritium Diffuser,0.421,+39%,+42%
97901,Liquid Fuel Turbine,0.237,+44%,
97902,Hybrid Tanks,0.237,+42%,+32%
97903,Multi-Tube Dynamo,0.079,,+33%
97904,Liquid Fuel Combustion Unit,0.0,+35%,
97905,Liquid Fuel Exhaust,0.132,+40%,
97906,Liquid Fuel Nozzles,0.289,+46%,
97907,Multi-Tube Jets,0.026,,+31%
97908,Frictionless Tanks,0.447,+52%,
97909,Hybrid Combustion Unit,0.526,+39%,+46%
97910,Frictionless Jets,0.053,,+32%
97911,Liquid Fuel Jets,0.0,,+30%
97912,Frictionless Tanks,0.132,,+35%
97913,Frictionless Diffuser,0.0,,+30%
97914,Tritium Pump,0.395,+50%,
97915,Tritium Igniter,0.132,+40%,
97916,Tritium Diffuser,0.132,+40%,
97917,Frictionless Jets,0.0,,+30%
97918,Frictionless Dynamo,0.132,,+35%
97919,Liquid Fuel Combustion Unit,0.184,,+37%
97920,Hybrid Pump,0.211,,+38%
97921,Tritium Pump,0.079,,+33%
97922,Tritium Nozzles,0.105,+36%,+33%
97923,Liquid Fuel Pump,0.053,,+32%
97924,Multi-Tube Combustion Unit,0.237,,+39%
97925,Frictionless Combustion Unit,0.0,+35%,
97926,Hybrid Nozzles,0.0,,+30%
97927,Multi-Tube Dynamo,0.263,,+40%
97928,Frictionless Igniter,0.0,+35%,
97929,Hybrid Combustion Unit,0.0,,+30%
97930,Liquid Fuel Pump,0.421,,+46%
97931,Tritium Igniter,0.026,,+31%
97932,Tritium Igniter,0.289,+36%,+40%
97933,Hybrid Combustion Unit,0.447,+52%,+30%
97934,Tritium Diffuser,0.105,+37%,+32%
97935,Multi-Tube Combustion Unit,0.447,+52%,
97936,Liquid Fuel Turbine,0.0,,+30%
97937,Frictionless Exhaust,0.079,+36%,+32%
97938,Hybrid Diffuser,0.421,,+46%
97939,Multi-Tube Nozzles,0.421,+51%,
97940,Tritium Nozzles,0.0,,+30%
97941,Frictionless Igniter,0.026,+36%,
97942,Frictionless Diffuser,0.237,+44%,
97943,Frictionless Combustion Unit,0.0,+35%,+30%
97944,Tritium Tanks,0.421,+51%,
97945,Frictionless Tanks,0.395,+50%,
97946,Tritium Jets,0.158,+38%,+33%
97947,Multi-Tube Igniter,0.105,,+34%
97948,Tritium Combustion Unit,0.0,,+30%
97949,Frictionless Turbine,0.0,,+30%
97950,Tritium Nozzles,0.579,+38%,+49%
97951,Hybrid Diffuser,0.0,,+30%
97952,Tritium Combustion Unit,0.263,+40%,+35%
97953,Hybrid Tanks,0.105,,+34%
97954,Hybrid Diffuser,0.368,+39%,+40%
97955,Frictionless Tanks,0.289,+40%,+36%
97956,Multi-Tube Combustion Unit,0.658,+47%,+43%
97957,Hybrid Tanks,0.289,+43%,+33%
97958,Hybrid Nozzles,0.079,,+33%
97959,Liquid Fuel Diffuser,0.105,,+34%
97960,Liquid Fuel Igniter,0.237,,+39%
97961,Liquid Fuel Dynamo,0.211,+38%,+35%
97962,Tritium Nozzles,0.0,+35%,
97963,Liquid Fuel Combustion Unit,0.263,+41%,+34%
97964,Liquid Fuel Turbine,0.158,+41%,
97965,Multi-Tube Dynamo,0.0,,+30%
97966,Multi-Tube Diffuser,0.368,,+44%
97967,Frictionless Igniter,0.237,,+39%
97968,Liquid Fuel Exhaust,0.132,+40%,
97969,Liquid Fuel Combustion Unit,0.026,+36%,
97970,Frictionless Turbine,0.132,+40%,
97971,Tritium Nozzles,0.263,+45%,
97972,Liquid Fuel Igniter,0.447,,+47%
97973,Hybrid Exhaust,0.053,,+32%
97974,Frictionless Dynamo,0.132,,+35%
97975,Frictionless Tanks,0.263,+45%,
97976,Hybrid Nozzles,0.0,,+30%
97977,Tritium Tanks,0.211,,+38%
97978,Multi-Tube Dynamo,0.237,,+39%
97979,Hybrid Turbine,0.184,+42%,
97980,Multi-Tube Jets,0.105,+39%,
97981,Hybrid Pump,0.237,+44%,
97982,Frictionless Nozzles,0.0,,+30%
97983,Tritium Tanks,0.079,+38%,
97984,Multi-Tube Exhaust,0.421,,+46%
97985,Tritium Tanks,0.0,+35%,+30%
97986,Multi-Tube Nozzles,0.079,,+33%
97987,Frictionless Igniter,0.342,,+43%
97988,Multi-Tube Exhaust,0.684,+42%,+49%
97989,Tritium Diffuser,0.5,+37%,+47%
97990,Liquid Fuel Exhaust,0.105,,+34%
97991,Tritium Exhaust,0.447,,+47%
97992,Liquid Fuel Combustion Unit,0.0,+35%,
97993,Multi-Tube Tanks,0.421,+51%,+30%
97994,Tritium Exhaust,0.053,,+32%
97995,Liquid Fuel Exhaust,0.0,+35%,
97996,Multi-Tube Nozzles,0.263,,+40%
97997,Frictionless Jets,0.026,+36%,
97998,Hybrid Turbine,0.053,,+32%
97999,Tritium Diffuser,0.026,,+31%
98000,Multi-Tube Nozzles,0.053,+37%,
98001,Hybrid Nozzles,0.132,+40%,+30%
98002,Liquid Fuel Exhaust,0.0,,+30%
98003,Multi-Tube Diffuser,0.263,+45%,
98004,Liquid Fuel Jets,0.079,+38%,
98005,Liquid Fuel Combustion Unit,0.053,+37%,+30%
98006,Frictionless Nozzles,0.0,+35%,
98007,Hybrid Nozzles,0.526,+54%,+31%
98008,Liquid Fuel Dynamo,0.026,+35%,+31%
98009,Hybrid Tanks,0.105,,+34%
98010,Multi-Tube Pump,0.0,+35%,
98011,Hybrid Exhaust,0.447,+52%,
98012,Frictionless Tanks,0.237,,+39%
98013,Frictionless Diffuser,0.395,,+45%
98014,Frictionless Pump,0.0,+35%,
98015,Frictionless Tanks,0.447,,+47%
98016,Multi-Tube Diffuser,0.0,+35%,
98017,Frictionless Dynamo,0.132,,+35%
98018,Multi-Tube Dynamo,0.079,+38%,
98019,Frictionless Dynamo,0.026,,+31%
98020,Liquid Fuel Jets,0.158,+41%,
98021,Liquid Fuel Turbine,0.132,,+35%
98022,Hybrid Jets,0.026,,+31%
98023,Multi-Tube Nozzles,0.421,+51%,
98024,Liquid Fuel Combustion Unit,0.5,+40%,+44%
98025,Multi-Tube Exhaust,0.474,+53%,+30%
98026,Tritium Diffuser,0.184,,+37%
98027,Hybrid Igniter,0.105,+39%,
98028,Liquid Fuel Exhaust,0.079,+38%,
98029,Frictionless Exhaust,0.368,+47%,+32%
98030,Liquid Fuel Diffuser,0.368,+43%,+36%
98031,Multi-Tube Combustion Unit,0.026,+36%,
98032,Liquid Fuel Tanks,0.289,,+41%
98033,Liquid Fuel Combustion Unit,0.0,+35%,
98034,Tritium Tanks,0.605,+52%,+36%
98035,Tritium Igniter,0.026,,+31%
98036,Liquid Fuel Igniter,0.053,+35%,+32%
98037,Multi-Tube Igniter,0.132,+38%,+32%
98038,Tritium Pump,0.342,,+43%
98039,Multi-Tube Diffuser,0.421,+45%,+36%
98040,Hybrid Pump,0.079,+35%,+33%
98041,Tritium Dynamo,0.184,+42%,
98042,Liquid Fuel Combustion Unit,0.026,+36%,
98043,Hybrid Tanks,0.132,+40%,+30%
98044,Liquid Fuel Jets,0.237,,+39%
98045,Frictionless Igniter,0.289,+43%,+33%
98046,Tritium Exhaust,0.526,+47%,+38%
98047,Multi-Tube Jets,0.132,+40%,
98048,Tritium Nozzles,0.026,,+31%
98049,Hybrid Combustion Unit,0.263,,+40%
98050,Hybrid Igniter,0.105,+39%,+30%
98051,Frictionless Exhaust,0.079,,+33%
98052,Liquid Fuel Nozzles,0.421,+40%,+41%
98053,Tritium Jets,0.053,,+32%
98054,Hybrid Dynamo,0.105,+39%,
98055,Liquid Fuel Turbine,0.105,+39%,
98056,Liquid Fuel Tanks,0.421,,+46%
98057,Multi-Tube Igniter,0.368,,+44%
98058,Tritium Diffuser,0.368,+36%,+43%
98059,Liquid Fuel Turbine,0.316,+47%,+30%
98060,Frictionless Turbine,0.263,,+40%
98061,Hybrid Exhaust,0.368,+35%,+44%
98062,Tritium Turbine,0.026,,+31%
98063,Frictionless Pump,0.158,+35%,+36%
98064,Liquid Fuel Exhaust,0.184,+42%,
98065,Liquid Fuel Combustion Unit,0.605,+45%,+43%
98066,Liquid Fuel Tanks,0.026,+36%,
98067,Frictionless Combustion Unit,0.079,+37%,+31%
98068,Hybrid Diffuser,0.0,,+30%
98069,Tritium Jets,0.026,+36%,+30%
98070,Liquid Fuel Igniter,0.053,+36%,+31%
98071,Frictionless Turbine,0.342,+48%,
98072,Multi-Tube Diffuser,0.237,+44%,
98073,Multi-Tube Combustion Unit,0.368,+49%,
98074,Frictionless Nozzles,0.421,,+46%
98075,Hybrid Diffuser,0.211,+43%,
98076,Frictionless Jets,0.184,,+37%
98077,Multi-Tube Exhaust,0.0,+35%,
98078,Tritium Combustion Unit,0.474,+53%,+30%
98079,Hybrid Nozzles,0.421,,+46%
98080,Hybrid Dynamo,0.105,,+34%
98081,Hybrid Tanks,0.263,,+40%
98082,Multi-Tube Igniter,0.026,+35%,+31%
98083,Hybrid Combustion Unit,0.553,+49%,+37%
98084,Frictionless Turbine,0.079,+38%,
98085,Multi-Tube Igniter,0.0,,+30%
98086,Multi-Tube Pump,0.474,,+48%
98087,Frictionless Pump,0.158,+41%,+30%
98088,Liquid Fuel Tanks,0.079,,+33%
98089,Tritium Nozzles,0.5,+42%,+42%
98090,Liquid Fuel Turbine,0.026,,+31%
98091,Tritium Turbine,0.132,+40%,
98092,Multi-Tube Igniter,0.289,+46%,
98093,Frictionless Nozzles,0.105,,+34%
98094,Tritium Diffuser,0.553,+53%,+33%
98095,Frictionless Combustion Unit,0.105,+38%,+31%
98096,Tritium Tanks,0.026,,+31%
98097,Frictionless Dynamo,0.5,+51%,+33%
98098,Hybrid Nozzles,0.079,,+33%
98099,Frictionless Igniter,0.158,,+36%
98100,Liquid Fuel Turbine,0.237,,+39%
98101,Frictionless Jets,0.158,+41%,
98102,Multi-Tube Tanks,0.263,+45%,
98103,Tritium Tanks,0.342,+48%,
98104,Hybrid Nozzles,0.0,+35%,
98105,Frictionless Tanks,0.5,,+49%
98106,Liquid Fuel Jets,0.368,+49%,
98107,Tritium Dynamo,0.105,+39%,
98108,Hybrid Turbine,0.026,,+31%
98109,Multi-Tube Exhaust,0.395,,+45%
98110,Tritium Turbine,0.132,+40%,
98111,Frictionless Jets,0.026,+36%,
98112,Liquid Fuel Dynamo,0.158,,+36%
98113,Frictionless Turbine,0.263,,+40%
98114,Frictionless Jets,0.316,+47%,
98115,Multi-Tube Jets,0.132,+40%,
98116,Tritium Pump,0.026,+36%,
98117,Frictionless Nozzles,0.105,,+34%
98118,Multi-Tube Jets,0.026,,+31%
98119,Multi-Tube Pump,0.211,+36%,+37%
98120,Tritium Combustion Unit,0.684,+45%,+46%
98121,Multi-Tube Turbine,0.237,+44%,
98122,Hybrid Dynamo,0.026,+35%,+31%
98123,Tritium Pump,0.263,+45%,
98124,Tritium Pump,0.132,+40%,
98125,Multi-Tube Jets,0.0,,+30%
98126,Tritium Diffuser,0.368,,+44%
98127,Liquid Fuel Nozzles,0.0,+35%,
98128,Frictionless Dynamo,0.763,+47%,+47%
98129,Frictionless Nozzles,0.132,+36%,+34%
98130,Liquid Fuel Turbine,0.0,+35%,
98131,Frictionless Nozzles,0.053,+36%,+31%
98132,Multi-Tube Diffuser,0.395,+50%,
98133,Liquid Fuel Tanks,0.0,,+30%
98134,Liquid Fuel Exhaust,0.5,+41%,+43%
98135,Liquid Fuel Diffuser,0.026,+36%,
98136,Frictionless Exhaust,0.289,,+41%
98137,Liquid Fuel Tanks,0.237,,+39%
98138,Multi-Tube Turbine,0.447,+41%,+41%
98139,Liquid Fuel Tanks,0.553,+53%,+33%
98140,Hybrid Jets,0.132,+35%,+35%
98141,Multi-Tube Tanks,0.553,+53%,+33%
98142,Tritium Combustion Unit,0.316,,+42%
98143,Frictionless Diffuser,0.237,+44%,
98144,Tritium Tanks,0.0,+35%,
98145,Liquid Fuel Diffuser,0.0,,+30%
98146,Multi-Tube Jets,0.184,+42%,
98147,Liquid Fuel Jets,0.184,,+37%
98148,Liquid Fuel Combustion Unit,0.079,+38%,
98149,Hybrid Dynamo,0.316,+44%,+33%
98150,Frictionless Tanks,0.368,+37%,+42%
98151,Liquid Fuel Jets,0.079,,+33%
98152,Hybrid Exhaust,0.026,+36%,
98153,Liquid Fuel Turbine,0.395,+44%,+36%
98154,Hybrid Nozzles,0.0,,+30%
98155,Frictionless Pump,0.316,+45%,+32%
98156,Tritium Turbine,0.0,,+30%
98157,Liquid Fuel Igniter,0.342,,+43%
98158,Multi-Tube Diffuser,0.447,+45%,+37%
98159,Tritium Igniter,0.474,+37%,+46%
98160,Multi-Tube Pump,0.105,,+34%
98161,Multi-Tube Diffuser,0.263,+45%,
98162,Hybrid Jets,0.316,,+42%
98163,Liquid Fuel Combustion Unit,0.237,,+39%
98164,Multi-Tube Nozzles,0.316,+47%,+30%
98165,Hybrid Tanks,0.184,+42%,
98166,Tritium Jets,0.0,+35%,+30%
98167,Hybrid Turbine,0.237,+44%,
98168,Tritium Pump,0.237,,+39%
98169,Multi-Tube Tanks,0.079,+38%,
98170,Tritium Dynamo,0.421,+51%,
98171,Multi-Tube Combustion Unit,0.684,+53%,+38%
98172,Frictionless Combustion Unit,0.0,,+30%
98173,Tritium Turbine,0.0,,+30%
98174,Multi-Tube Igniter,0.289,,+41%
98175,Frictionless Jets,0.316,+47%,
98176,Liquid Fuel Pump,0.737,+53%,+40%
98177,Hybrid Pump,0.447,+52%,
98178,Frictionless Exhaust,0.289,+36%,+40%
98179,Multi-Tube Dynamo,0.263,+45%,
98180,Hybrid Exhaust,0.079,+38%,
98181,Multi-Tube Diffuser,0.079,,+33%
98182,Hybrid Nozzles,0.0,,+30%
98183,Liquid Fuel Dynamo,0.158,+41%,+30%
98184,Hybrid Exhaust,0.447,,+47%
98185,Multi-Tube Jets,0.368,,+44%
98186,Hybrid Pump,0.316,+47%,+30%
98187,Multi-Tube Diffuser,0.079,+38%,
98188,Frictionless Nozzles,0.447,+52%,
98189,Liquid Fuel Jets,0.289,,+41%
98190,Liquid Fuel Dynamo,0.0,,+30%
98191,Hybrid Jets,0.158,+36%,+35%
98192,Liquid Fuel Igniter,0.026,,+31%
98193,Multi-Tube Pump,0.0,,+30%
98194,Liquid Fuel Igniter,0.342,,+43%
98195,Tritium Igniter,0.474,,+48%
98196,Hybrid Igniter,0.184,+35%,+37%
98197,Tritium Tanks,0.421,+50%,+31%
98198,Liquid Fuel Turbine,0.184,,+37%
98199,Multi-Tube Jets,0.079,,+33%
98200,Liquid Fuel Exhaust,0.237,+35%,+39%
98201,Hybrid Exhaust,0.105,+35%,+34%
98202,Tritium Igniter,0.184,,+37%
98203,Frictionless Exhaust,0.368,,+44%
98204,Multi-Tube Nozzles,0.132,+40%,
98205,Liquid Fuel Dynamo,0.0,,+30%
98206,Liquid Fuel Exhaust,0.237,+35%,+39%
98207,Multi-Tube Igniter,0.342,,+43%
98208,Hybrid Igniter,0.0,+35%,
98209,Hybrid Igniter,0.395,,+45%
98210,Frictionless Tanks,0.289,,+41%
98211,Hybrid Igniter,0.026,,+31%
98212,Frictionless Jets,0.921,+51%,+49%
98213,Tritium Pump,0.211,+43%,
98214,Hybrid Jets,0.237,,+39%
98215,Multi-Tube Igniter,0.0,,+30%
98216,Frictionless Tanks,0.342,+48%,
98217,Tritium Combustion Unit,0.053,,+32%
98218,Multi-Tube Turbine,0.184,,+37%
98219,Liquid Fuel Jets,0.789,+54%,+41%
98220,Liquid Fuel Jets,0.368,+49%,
98221,Hybrid Jets,0.263,+35%,+40%
98222,Hybrid Exhaust,0.184,+42%,
98223,Multi-Tube Turbine,0.579,+51%,+36%
98224,Multi-Tube Tanks,0.447,+52%,
98225,Frictionless Igniter,0.0,+35%,
98226,Multi-Tube Turbine,0.079,+38%,
98227,Liquid Fuel Igniter,0.368,+39%,+40%
98228,Tritium Igniter,0.026,,+31%
98229,Liquid Fuel Pump,0.342,+48%,
98230,Frictionless Combustion Unit,0.105,+35%,+34%
98231,Frictionless Exhaust,0.132,,+35%
98232,Frictionless Pump,0.053,,+32%
98233,Frictionless Igniter,0.474,+53%,
98234,Hybrid Pump,0.184,+35%,+37%
98235,Multi-Tube Jets,0.211,+43%,
98236,Liquid Fuel Igniter,0.5,+46%,+38%
98237,Multi-Tube Combustion Unit,0.0,+35%,
98238,Multi-Tube Exhaust,0.237,+35%,+39%
98239,Frictionless Exhaust,0.079,+38%,
98240,Frictionless Dynamo,0.474,+53%,
98241,Hybrid Combustion Unit,0.474,+53%,+30%
98242,Liquid Fuel Exhaust,0.421,,+46%
98243,Hybrid Nozzles,0.0,+35%,
98244,Frictionless Pump,0.079,+35%,+33%
98245,Tritium Jets,0.263,,+40%
98246,Hybrid Diffuser,0.395,,+45%
98247,Multi-Tube Tanks,0.026,+36%,+30%
98248,Frictionless Diffuser,0.079,,+33%
98249,Hybrid Diffuser,0.184,+39%,+33%
98250,Liquid Fuel Combustion Unit,0.105,+36%,+33%
98251,Multi-Tube Diffuser,0.0,,+30%
98252,Hybrid Nozzles,0.0,+35%,
98253,Tritium Tanks,0.289,,+41%
98254,Frictionless Dynamo,0.0,+35%,
98255,Liquid Fuel Igniter,0.0,,+30%
98256,Liquid Fuel Nozzles,0.211,+39%,+34%
98257,Hybrid Combustion Unit,0.026,,+31%
98258,Multi-Tube Tanks,0.026,,+31%
98259,Frictionless Dynamo,0.0,+35%,
98260,Frictionless Nozzles,0.053,+37%,
98261,Multi-Tube Igniter,0.289,+46%,
98262,Liquid Fuel Diffuser,0.395,+50%,
98263,Liquid Fuel Nozzles,0.421,,+46%
98264,Frictionless Pump,0.474,,+48%
98265,Liquid Fuel Pump,0.079,+38%,+30%
98266,Liquid Fuel Dynamo,0.0,+35%,
98267,Multi-Tube Pump,0.053,,+32%
98268,Multi-Tube Diffuser,0.842,+52%,+45%
98269,Hybrid Tanks,0.026,+36%,
98270,Tritium Exhaust,0.053,+37%,
98271,Tritium Exhaust,0.079,+35%,+33%
98272,Liquid Fuel Nozzles,0.158,+41%,
98273,Tritium Pump,0.026,,+31%
98274,Multi-Tube Pump,0.158,,+36%
98275,Frictionless Combustion Unit,0.447,+52%,
98276,Liquid Fuel Tanks,0.0,+35%,
98277,Tritium Dynamo,0.053,+37%,
98278,Tritium Diffuser,0.368,+37%,+42%
98279,Frictionless Turbine,0.263,+45%,
98280,Hybrid Jets,0.342,,+43%
98281,Tritium Tanks,0.0,,+30%
98282,Tritium Jets,0.184,+42%,
98283,Liquid Fuel Diffuser,0.237,+36%,+38%
98284,Multi-Tube Dynamo,0.0,,+30%
98285,Hybrid Exhaust,0.184,,+37%
98286,Frictionless Pump,0.0,+35%,
98287,Liquid Fuel Exhaust,0.474,,+48%
98288,Liquid Fuel Combustion Unit,0.395,+41%,+39%
98289,Tritium Jets,0.0,+35%,+30%
98290,Tritium Igniter,0.184,+42%,+30%
98291,Hybrid Tanks,0.026,+36%,
98292,Frictionless Tanks,0.763,+53%,+41%
98293,Liquid Fuel Tanks,0.289,+42%,+34%
98294,Frictionless Exhaust,0.079,,+33%
98295,Liquid Fuel Combustion Unit,0.053,+37%,
98296,Frictionless Combustion Unit,0.0,+35%,
98297,Multi-Tube Diffuser,0.0,,+30%
98298,Hybrid Igniter,0.368,+49%,
98299,Liquid Fuel Tanks,0.0,,+30%
98300,Hybrid Combustion Unit,0.395,,+45%
98301,Tritium Nozzles,0.474,+48%,+35%
98302,Tritium Pump,0.5,+40%,+44%
98303,Liquid Fuel Diffuser,0.053,+37%,
98304,Hybrid Combustion Unit,0.263,+45%,
98305,Liquid Fuel Pump,0.0,+35%,+30%
98306,Frictionless Combustion Unit,0.0,+35%,
98307,Tritium Tanks,0.474,+53%,
98308,Hybrid Pump,0.079,+38%,
98309,Tritium Tanks,0.079,+38%,
98310,Tritium Tanks,0.0,+35%,
98311,Liquid Fuel Tanks,0.026,+35%,+31%
98312,Tritium Combustion Unit,0.211,,+38%
98313,Frictionless Combustion Unit,0.132,,+35%
98314,Multi-Tube Combustion Unit,0.053,+37%,
98315,Frictionless Exhaust,0.026,,+31%
98316,Hybrid Igniter,0.447,+52%,+30%
98317,Hybrid Turbine,0.0,,+30%
98318,Frictionless Nozzles,0.237,+44%,+30%
98319,Frictionless Pump,0.316,+47%,
98320,Tritium Igniter,0.263,,+40%
98321,Tritium Diffuser,0.132,+40%,
98322,Multi-Tube Combustion Unit,0.0,+35%,+30%
98323,Liquid Fuel Diffuser,0.5,+35%,+49%
98324,Frictionless Tanks,0.0,,+30%
98325,Frictionless Combustion Unit,0.0,+35%,+30%
98326,Tritium Nozzles,0.289,+35%,+41%
98327,Hybrid Turbine,0.026,,+31%
98328,Liquid Fuel Exhaust,0.368,,+44%
98329,Multi-Tube Jets,0.158,,+36%
98330,Multi-Tube Diffuser,0.474,+53%,
98331,Multi-Tube Jets,0.5,+54%,
98332,Liquid Fuel Turbine,0.0,+35%,
98333,Multi-Tube Nozzles,0.237,+35%,+39%
98334,Tritium Jets,0.026,,+31%
98335,Tritium Exhaust,0.0,+35%,+30%
98336,Frictionless Turbine,0.342,+48%,
98337,Liquid Fuel Jets,0.263,,+40%
98338,Frictionless Combustion Unit,0.079,+37%,+31%
98339,Liquid Fuel Jets,0.184,+36%,+36%
98340,Tritium Pump,0.158,+38%,+33%
98341,Multi-Tube Tanks,0.763,+51%,+43%
98342,Tritium Tanks,0.0,,+30%
98343,Frictionless Nozzles,0.0,+35%,
98344,Multi-Tube Tanks,0.053,+37%,+30%
98345,Liquid Fuel Igniter,0.447,+52%,
98346,Tritium Dynamo,0.868,+52%,+46%
98347,Liquid Fuel Igniter,0.079,+35%,+33%
98348,Tritium Diffuser,0.132,+40%,
98349,Tritium Combustion Unit,0.237,+44%,+30%
98350,Multi-Tube Nozzles,0.342,,+43%
98351,Multi-Tube Pump,0.474,,+48%
98352,Multi-Tube Exhaust,0.0,+35%,
98353,Hybrid Jets,0.079,+38%,
98354,Tritium Igniter,0.079,+35%,+33%
98355,Tritium Combustion Unit,0.5,+39%,+45%
98356,Liquid Fuel Turbine,0.026,+36%,
98357,Liquid Fuel Jets,0.368,+42%,+37%
98358,Liquid Fuel Dynamo,0.026,+35%,+31%
98359,Frictionless Turbine,0.105,+39%,
98360,Multi-Tube Jets,0.0,+35%,
98361,Liquid Fuel Jets,0.079,+35%,+33%
98362,Hybrid Igniter,0.211,+43%,+30%
98363,Hybrid Jets,0.658,+43%,+47%
98364,Multi-Tube Turbine,0.158,,+36%
98365,Frictionless Combustion Unit,0.947,+52%,+49%
98366,Tritium Exhaust,0.237,+44%,
98367,Multi-Tube Jets,0.368,+46%,+33%
98368,Multi-Tube Exhaust,0.342,+48%,
98369,Tritium Turbine,0.605,+54%,+34%
98370,Frictionless Nozzles,0.0,,+30%
98371,Tritium Igniter,0.368,+49%,
98372,Tritium Diffuser,0.711,+48%,+44%
98373,Multi-Tube Turbine,0.474,+35%,+48%
98374,Multi-Tube Combustion Unit,0.211,,+38%
98375,Hybrid Combustion Unit,0.579,+40%,+47%
98376,Tritium Exhaust,0.0,+35%,
98377,Multi-Tube Dynamo,0.105,+39%,
98378,Hybrid Combustion Unit,0.237,+35%,+39%
98379,Hybrid Nozzles,0.105,,+34%
98380,Frictionless Turbine,0.0,+35%,
98381,Frictionless Jets,0.5,+52%,+32%
98382,Liquid Fuel Igniter,0.105,,+34%
98383,Multi-Tube Pump,0.316,+47%,
98384,Multi-Tube Turbine,0.158,+41%,
98385,Tritium Igniter,0.474,+51%,+32%
98386,Liquid Fuel Turbine,0.0,+35%,
98387,Frictionless Nozzles,0.237,+35%,+39%
98388,Liquid Fuel Jets,0.053,+35%,+32%
98389,Multi-Tube Tanks,0.553,+41%,+45%
98390,Tritium Diffuser,0.0,+35%,+30%
98391,Frictionless Nozzles,0.0,+35%,
98392,Frictionless Tanks,0.0,,+30%
98393,Multi-Tube Nozzles,0.158,+41%,
98394,Tritium Exhaust,0.053,,+32%
98395,Liquid Fuel Dynamo,0.211,,+38%
98396,Liquid Fuel Igniter,0.026,+36%,
98397,Liquid Fuel Igniter,0.368,+41%,+38%
98398,Multi-Tube Pump,0.289,+43%,+33%
98399,Hybrid Jets,0.0,,+30%
98400,Frictionless Exhaust,0.368,,+44%
98401,Multi-Tube Turbine,0.053,+35%,+32%
98402,Liquid Fuel Combustion Unit,0.026,,+31%
98403,Liquid Fuel Nozzles,0.421,+51%,+30%
98404,Frictionless Turbine,0.447,,+47%
98405,Tritium Igniter,0.026,+36%,
98406,Frictionless Dynamo,0.237,+40%,+34%
98407,Tritium Exhaust,0.158,,+36%
98408,Frictionless Diffuser,0.5,,+49%
98409,Multi-Tube Diffuser,0.421,+50%,+31%
98410,Liquid Fuel Combustion Unit,0.5,,+49%
98411,Frictionless Exhaust,0.316,+40%,+37%
98412,Hybrid Tanks,0.0,,+30%
98413,Frictionless Tanks,0.053,,+32%
98414,Liquid Fuel Diffuser,0.158,,+36%
98415,Frictionless Nozzles,0.0,,+30%
98416,Multi-Tube Tanks,0.632,+45%,+44%
98417,Multi-Tube Igniter,0.026,+36%,+30%
98418,Multi-Tube Pump,0.368,+49%,
98419,Liquid Fuel Exhaust,0.184,,+37%
98420,Liquid Fuel Turbine,0.421,,+46%
98421,Tritium Exhaust,0.211,+43%,
98422,Liquid Fuel Jets,0.5,+54%,
98423,Frictionless Turbine,0.395,+36%,+44%
98424,Tritium Nozzles,0.079,,+33%
98425,Tritium Igniter,0.395,+43%,+37%
98426,Hybrid Tanks,0.079,+38%,
98427,Hybrid Combustion Unit,0.0,,+30%
98428,Multi-Tube Nozzles,0.421,+51%,
98429,Hybrid Diffuser,0.132,+40%,
98430,Multi-Tube Jets,0.368,,+44%
98431,Multi-Tube Igniter,0.342,+48%,
98432,Hybrid Tanks,0.289,,+41%
98433,Liquid Fuel Diffuser,0.289,+39%,+37%
98434,Tritium Tanks,0.395,+49%,+31%
98435,Multi-Tube Pump,0.289,+46%,
98436,Multi-Tube Jets,0.053,+37%,
98437,Liquid Fuel Dynamo,0.105,,+34%
98438,Tritium Turbine,0.342,+48%,
98439,Frictionless Combustion Unit,0.526,+48%,+37%
98440,Multi-Tube Diffuser,0.289,+46%,+30%
98441,Hybrid Diffuser,0.0,+35%,
98442,Liquid Fuel Tanks,0.474,+53%,
98443,Hybrid Dynamo,0.237,+42%,+32%
98444,Multi-Tube Igniter,0.158,+41%,+30%
98445,Frictionless Diffuser,0.395,+50%,
98446,Hybrid Tanks,0.5,,+49%
98447,Frictionless Dynamo,0.526,+46%,+39%
98448,Multi-Tube Jets,0.026,+36%,
98449,Tritium Tanks,0.026,+36%,
98450,Hybrid Tanks,0.105,,+34%
98451,Multi-Tube Diffuser,0.105,,+34%
98452,Multi-Tube Pump,0.079,+38%,+30%
