Seed,Name,Perfection,Vehicle_EngineFuelUse,Vehicle_EngineTopSpeed
73279,Alternate Plasma Exhaust,0.75,-4%,
73280,Tuned Electron Loom,0.5,,+2%
73281,Secondary Plasma Exhaust,0.5,-3%,
73282,Secondary Plasma Exhaust,0.5,,+2%
73283,Alternate Thrust Controller,1.0,,+3%
73284,Backup Impulse Nozzle,0.5,,+2%
73285,Efficient Impulse Nozzle,1.0,-5%,
73286,Efficient Hydrogen Dynamo,0.25,-2%,
73287,Efficient Shockwave Shield,0.25,-2%,
73288,Backup Magnetic Fan,0.5,,+2%
73289,Efficient Plasma Exhaust,1.0,,+3%
73290,Tuned Magnetic Fan,0.5,,+2%
73291,Backup Propulsion Unit,1.0,,+3%
73292,Efficient Magnetic Fan,0.25,-2%,
73293,Tuned Fuel Pipes,0.25,-2%,
73294,Secondary Fuel Pipes,0.5,-3%,
73295,Secondary Thrust Controller,1.0,,+3%
73296,Tuned Electron Loom,0.25,-2%,
73297,Tuned Impulse Nozzle,0.5,,+2%
73298,Secondary Neutrino Injector,0.75,-4%,
73299,Alternate Fuel Pipes,0.5,,+2%
73300,Backup Shockwave Shield,1.0,,+3%
73301,Alternate Magnetic Fan,1.0,,+3%
73302,Tuned Electron Loom,0.5,,+2%
73303,Backup Propulsion Unit,0.75,-4%,
73304,Backup Fuel Pipes,1.0,,+3%
73305,Secondary Fuel Pipes,0.25,-2%,
73306,Efficient Neutrino Injector,1.0,,+3%
73307,Alternate Plasma Exhaust,1.0,,+3%
73308,Alternate Impulse Nozzle,1.0,,+3%
73309,Tuned Magnetic Fan,0.5,,+2%
73310,Alternate Electron Loom,0.25,-2%,
73311,Efficient Fuel Pipes,0.5,,+2%
73312,Alternate Shockwave Shield,0.5,,+2%
73313,Tuned Thrust Controller,0.75,-4%,
73314,Backup Plasma Exhaust,0.5,,+2%
73315,Efficient Impulse Nozzle,0.5,,+2%
73316,Secondary Fuel Pipes,0.25,-2%,
73317,Alternate Hydrogen Dynamo,0.5,,+2%
73318,Backup Propulsion Unit,0.25,-2%,
73319,Efficient Shockwave Shield,0.5,-3%,
73320,Backup Propulsion Unit,0.5,,+2%
73321,Efficient Plasma Exhaust,0.5,,+2%
73322,Efficient Electron Loom,0.5,,+2%
73323,Backup Propulsion Unit,0.5,,+2%
73324,Efficient Thrust Controller,0.5,,+2%
73325,Alternate Magnetic Fan,0.5,,+2%
73326,Tuned Plasma Exhaust,1.0,,+3%
73327,Efficient Fuel Pipes,0.5,,+2%
73328,Efficient Magnetic Fan,0.75,-4%,
73329,Alternate Hydrogen Dynamo,0.25,-2%,
73330,Backup Hydrogen Dynamo,1.0,,+3%
73331,Secondary Thrust Controller,0.25,-2%,
73332,Efficient Propulsion Unit,1.0,,+3%
73333,Secondary Plasma Exhaust,0.75,-4%,
73334,Secondary Neutrino Injector,1.0,,+3%
73335,Efficient Magnetic Fan,1.0,,+3%
73336,Tuned Magnetic Fan,0.5,-3%,
73337,Tuned Impulse Nozzle,0.5,,+2%
73338,Backup Propulsion Unit,0.75,-4%,
73339,Tuned Fuel Pipes,0.5,,+2%
73340,Secondary Propulsion Unit,0.5,-3%,
73341,Backup Impulse Nozzle,1.0,-5%,
73342,Alternate Hydrogen Dynamo,0.25,-2%,
73343,Efficient Thrust Controller,0.5,,+2%
73344,Alternate Magnetic Fan,0.5,-3%,
73345,Alternate Neutrino Injector,0.5,,+2%
73346,Backup Plasma Exhaust,0.5,,+2%
73347,Alternate Fuel Pipes,1.0,-5%,
73348,Alternate Shockwave Shield,0.75,-4%,
73349,Alternate Electron Loom,0.5,,+2%
73350,Tuned Magnetic Fan,0.25,-2%,
73351,Secondary Propulsion Unit,0.5,,+2%
73352,Alternate Fuel Pipes,0.75,-4%,
73353,Efficient Plasma Exhaust,0.75,-4%,
73354,Backup Propulsion Unit,0.25,-2%,
73355,Backup Thrust Controller,0.5,,+2%
73356,Secondary Magnetic Fan,0.25,-2%,
73357,Backup Magnetic Fan,0.25,-2%,
73358,Efficient Fuel Pipes,0.5,,+2%
73359,Efficient Plasma Exhaust,0.5,-3%,
73360,Alternate Fuel Pipes,0.75,-4%,
73361,Secondary Impulse Nozzle,0.25,-2%,
73362,Backup Magnetic Fan,0.5,,+2%
73363,Efficient Magnetic Fan,0.5,-3%,
73364,Secondary Propulsion Unit,0.75,-4%,
73365,Efficient Shockwave Shield,1.0,-5%,
73366,Secondary Electron Loom,0.5,,+2%
73367,Tuned Neutrino Injector,0.5,,+2%
73368,Alternate Shockwave Shield,0.25,-2%,
73369,Efficient Fuel Pipes,0.5,,+2%
73370,Alternate Magnetic Fan,0.5,,+2%
73371,Secondary Magnetic Fan,0.75,-4%,
73372,Alternate Thrust Controller,0.5,,+2%
73373,Efficient Thrust Controller,0.5,,+2%
73374,Tuned Plasma Exhaust,0.25,-2%,
73375,Tuned Neutrino Injector,0.25,-2%,
73376,Efficient Neutrino Injector,0.25,-2%,
73377,Secondary Magnetic Fan,0.25,-2%,
73378,Alternate Magnetic Fan,1.0,-5%,
73379,Efficient Fuel Pipes,0.25,-2%,
73380,Tuned Hydrogen Dynamo,1.0,,+3%
73381,Backup Electron Loom,0.25,-2%,
73382,Efficient Electron Loom,1.0,,+3%
73383,Alternate Neutrino Injector,0.5,,+2%
73384,Tuned Shockwave Shield,0.25,-2%,
73385,Alternate Fuel Pipes,0.5,,+2%
73386,Backup Plasma Exhaust,0.25,-2%,
73387,Secondary Fuel Pipes,1.0,-5%,
73388,Alternate Impulse Nozzle,1.0,,+3%
73389,Alternate Hydrogen Dynamo,0.25,-2%,
73390,Alternate Electron Loom,0.25,-2%,
73391,Alternate Impulse Nozzle,0.5,-3%,
73392,Efficient Magnetic Fan,0.25,-2%,
73393,Efficient Thrust Controller,0.25,-2%,
73394,Tuned Propulsion Unit,0.25,-2%,
73395,Secondary Shockwave Shield,1.0,,+3%
73396,Efficient Shockwave Shield,0.5,,+2%
73397,Tuned Fuel Pipes,0.25,-2%,
73398,Backup Plasma Exhaust,0.5,,+2%
73399,Alternate Thrust Controller,0.5,-3%,
73400,Secondary Shockwave Shield,0.5,,+2%
73401,Tuned Fuel Pipes,1.0,,+3%
73402,Efficient Magnetic Fan,0.5,,+2%
73403,Alternate Fuel Pipes,0.5,-3%,
73404,Alternate Plasma Exhaust,0.5,,+2%
73405,Backup Magnetic Fan,0.25,-2%,
73406,Alternate Plasma Exhaust,0.5,-3%,
73407,Secondary Plasma Exhaust,0.25,-2%,
73408,Efficient Fuel Pipes,0.25,-2%,
73409,Secondary Magnetic Fan,1.0,,+3%
73410,Efficient Neutrino Injector,0.5,,+2%
73411,Efficient Hydrogen Dynamo,0.5,-3%,
73412,Backup Fuel Pipes,0.75,-4%,
73413,Tuned Shockwave Shield,0.75,-4%,
73414,Backup Hydrogen Dynamo,0.5,,+2%
73415,Tuned Magnetic Fan,0.5,,+2%
73416,Secondary Fuel Pipes,0.5,,+2%
73417,Tuned Thrust Controller,0.25,-2%,
73418,Secondary Plasma Exhaust,0.25,-2%,
73419,Backup Plasma Exhaust,0.5,,+2%
73420,Backup Fuel Pipes,1.0,,+3%
73421,Alternate Neutrino Injector,1.0,,+3%
73422,Tuned Electron Loom,0.25,-2%,
73423,Efficient Thrust Controller,0.25,-2%,
73424,Efficient Shockwave Shield,1.0,,+3%
73425,Alternate Electron Loom,0.25,-2%,
73426,Tuned Plasma Exhaust,0.5,,+2%
73427,Secondary Impulse Nozzle,0.5,,+2%
73428,Tuned Magnetic Fan,0.5,,+2%
73429,Tuned Thrust Controller,0.5,,+2%
73430,Efficient Impulse Nozzle,1.0,,+3%
73431,Tuned Thrust Controller,0.5,-3%,
73432,Efficient Hydrogen Dynamo,0.5,-3%,
73433,Alternate Magnetic Fan,1.0,-5%,
73434,Secondary Hydrogen Dynamo,0.5,,+2%
73435,Secondary Thrust Controller,1.0,,+3%
73436,Alternate Fuel Pipes,0.25,-2%,
73437,Backup Thrust Controller,1.0,-5%,
73438,Tuned Thrust Controller,1.0,-5%,
73439,Secondary Thrust Controller,0.5,,+2%
73440,Alternate Propulsion Unit,0.5,-3%,
73441,Tuned Thrust Controller,0.5,,+2%
73442,Alternate Electron Loom,1.0,,+3%
73443,Backup Thrust Controller,0.5,-3%,
73444,Backup Impulse Nozzle,0.5,,+2%
73445,Tuned Thrust Controller,0.5,-3%,
73446,Efficient Fuel Pipes,1.0,-5%,
73447,Tuned Propulsion Unit,0.5,,+2%
73448,Alternate Hydrogen Dynamo,0.5,,+2%
73449,Backup Fuel Pipes,0.5,,+2%
73450,Efficient Impulse Nozzle,0.5,,+2%
73451,Backup Shockwave Shield,0.25,-2%,
73452,Alternate Electron Loom,0.25,-2%,
73453,Alternate Thrust Controller,1.0,,+3%
73454,Efficient Fuel Pipes,0.5,,+2%
73455,Secondary Plasma Exhaust,0.5,,+2%
73456,Alternate Electron Loom,0.25,-2%,
73457,Alternate Impulse Nozzle,1.0,,+3%
73458,Efficient Neutrino Injector,0.25,-2%,
73459,Secondary Shockwave Shield,0.25,-2%,
73460,Alternate Shockwave Shield,0.5,,+2%
73461,Alternate Impulse Nozzle,0.25,-2%,
73462,Tuned Fuel Pipes,0.5,,+2%
73463,Backup Propulsion Unit,0.25,-2%,
73464,Efficient Plasma Exhaust,0.75,-4%,
73465,Efficient Propulsion Unit,0.5,,+2%
73466,Efficient Electron Loom,0.25,-2%,
73467,Tuned Plasma Exhaust,0.5,,+2%
73468,Tuned Plasma Exhaust,0.5,,+2%
73469,Tuned Plasma Exhaust,0.5,,+2%
73470,Efficient Neutrino Injector,0.5,,+2%
73471,Efficient Impulse Nozzle,1.0,-5%,
73472,Secondary Propulsion Unit,0.75,-4%,
73473,Tuned Electron Loom,0.25,-2%,
73474,Secondary Propulsion Unit,0.5,,+2%
73475,Alternate Magnetic Fan,0.5,,+2%
73476,Alternate Propulsion Unit,0.25,-2%,
73477,Tuned Neutrino Injector,0.5,,+2%
73478,Tuned Plasma Exhaust,0.5,,+2%
73479,Efficient Plasma Exhaust,0.5,-3%,
73480,Backup Magnetic Fan,0.5,-3%,
73481,Alternate Fuel Pipes,0.5,,+2%
73482,Tuned Thrust Controller,0.25,-2%,
73483,Tuned Plasma Exhaust,0.75,-4%,
73484,Efficient Shockwave Shield,0.5,,+2%
73485,Alternate Fuel Pipes,0.5,-3%,
73486,Efficient Hydrogen Dynamo,0.5,,+2%
73487,Efficient Impulse Nozzle,0.5,,+2%
73488,Efficient Shockwave Shield,0.5,,+2%
73489,Efficient Electron Loom,1.0,,+3%
73490,Backup Thrust Controller,0.5,,+2%
73491,Backup Fuel Pipes,0.25,-2%,
73492,Secondary Neutrino Injector,0.5,,+2%
73493,Tuned Fuel Pipes,1.0,,+3%
73494,Alternate Impulse Nozzle,0.5,,+2%
73495,Tuned Impulse Nozzle,0.5,,+2%
73496,Alternate Magnetic Fan,0.25,-2%,
73497,Alternate Thrust Controller,0.75,-4%,
73498,Secondary Plasma Exhaust,0.25,-2%,
73499,Efficient Neutrino Injector,0.5,-3%,
73500,Efficient Plasma Exhaust,0.25,-2%,
73501,Efficient Neutrino Injector,0.25,-2%,
73502,Alternate Propulsion Unit,0.5,-3%,
73503,Backup Magnetic Fan,0.5,-3%,
73504,Secondary Electron Loom,0.5,,+2%
73505,Backup Shockwave Shield,0.5,,+2%
73506,Secondary Thrust Controller,1.0,-5%,
73507,Backup Thrust Controller,0.25,-2%,
73508,Secondary Magnetic Fan,0.5,,+2%
73509,Alternate Electron Loom,1.0,,+3%
73510,Backup Shockwave Shield,1.0,-5%,
73511,Tuned Magnetic Fan,0.25,-2%,
73512,Tuned Magnetic Fan,0.75,-4%,
73513,Efficient Fuel Pipes,0.5,,+2%
73514,Secondary Magnetic Fan,0.5,,+2%
73515,Alternate Fuel Pipes,0.75,-4%,
73516,Alternate Impulse Nozzle,1.0,,+3%
73517,Efficient Shockwave Shield,0.25,-2%,
73518,Tuned Impulse Nozzle,0.25,-2%,
73519,Tuned Magnetic Fan,0.25,-2%,
73520,Secondary Shockwave Shield,1.0,-5%,
73521,Secondary Neutrino Injector,0.25,-2%,
73522,Backup Electron Loom,0.25,-2%,
73523,Secondary Plasma Exhaust,0.5,,+2%
73524,Alternate Hydrogen Dynamo,0.5,-3%,
73525,Alternate Fuel Pipes,0.5,,+2%
73526,Tuned Propulsion Unit,0.5,,+2%
73527,Secondary Plasma Exhaust,0.25,-2%,
73528,Efficient Shockwave Shield,1.0,-5%,
73529,Alternate Impulse Nozzle,0.75,-4%,
73530,Backup Electron Loom,0.5,-3%,
73531,Efficient Electron Loom,1.0,,+3%
73532,Tuned Propulsion Unit,1.0,,+3%
73533,Tuned Neutrino Injector,0.25,-2%,
73534,Tuned Fuel Pipes,0.5,,+2%
73535,Alternate Hydrogen Dynamo,0.5,-3%,
73536,Tuned Shockwave Shield,0.5,,+2%
73537,Alternate Neutrino Injector,0.25,-2%,
73538,Efficient Impulse Nozzle,0.75,-4%,
73539,Backup Propulsion Unit,1.0,-5%,
73540,Tuned Electron Loom,0.5,,+2%
73541,Secondary Hydrogen Dynamo,0.25,-2%,
73542,Backup Fuel Pipes,0.5,,+2%
73543,Backup Plasma Exhaust,0.5,,+2%
73544,Efficient Impulse Nozzle,0.5,,+2%
73545,Secondary Neutrino Injector,1.0,,+3%
73546,Alternate Shockwave Shield,0.5,,+2%
73547,Backup Impulse Nozzle,0.75,-4%,
73548,Alternate Magnetic Fan,1.0,-5%,
73549,Secondary Neutrino Injector,0.75,-4%,
73550,Alternate Propulsion Unit,0.75,-4%,
73551,Efficient Propulsion Unit,0.25,-2%,
73552,Tuned Propulsion Unit,1.0,,+3%
73553,Alternate Plasma Exhaust,1.0,,+3%
73554,Efficient Plasma Exhaust,0.25,-2%,
73555,Secondary Thrust Controller,1.0,-5%,
73556,Tuned Neutrino Injector,0.75,-4%,
73557,Tuned Shockwave Shield,1.0,,+3%
73558,Alternate Magnetic Fan,0.5,,+2%
73559,Backup Neutrino Injector,0.5,-3%,
73560,Efficient Shockwave Shield,0.5,,+2%
73561,Tuned Impulse Nozzle,0.5,-3%,
73562,Secondary Impulse Nozzle,0.25,-2%,
73563,Secondary Impulse Nozzle,0.25,-2%,
73564,Secondary Hydrogen Dynamo,0.5,,+2%
73565,Tuned Electron Loom,0.25,-2%,
73566,Alternate Propulsion Unit,0.5,,+2%
73567,Tuned Plasma Exhaust,0.5,,+2%
73568,Backup Plasma Exhaust,1.0,-5%,
73569,Tuned Neutrino Injector,0.25,-2%,
73570,Efficient Magnetic Fan,0.5,,+2%
73571,Backup Fuel Pipes,1.0,-5%,
73572,Secondary Hydrogen Dynamo,0.5,,+2%
73573,Alternate Thrust Controller,1.0,,+3%
73574,Secondary Propulsion Unit,1.0,-5%,
73575,Alternate Propulsion Unit,1.0,-5%,
73576,Tuned Neutrino Injector,0.5,,+2%
73577,Backup Neutrino Injector,1.0,,+3%
73578,Backup Hydrogen Dynamo,0.5,-3%,
73579,Efficient Plasma Exhaust,0.5,,+2%
73580,Secondary Electron Loom,0.25,-2%,
73581,Alternate Fuel Pipes,0.5,-3%,
73582,Secondary Magnetic Fan,0.5,,+2%
73583,Efficient Propulsion Unit,1.0,-5%,
73584,Alternate Thrust Controller,0.25,-2%,
73585,Tuned Shockwave Shield,0.5,,+2%
73586,Tuned Plasma Exhaust,1.0,-5%,
73587,Alternate Impulse Nozzle,0.5,-3%,
73588,Backup Hydrogen Dynamo,0.5,-3%,
73589,Alternate Plasma Exhaust,0.5,-3%,
73590,Backup Neutrino Injector,0.5,,+2%
73591,Secondary Impulse Nozzle,0.5,-3%,
73592,Tuned Shockwave Shield,0.5,,+2%
73593,Backup Thrust Controller,0.5,,+2%
73594,Alternate Shockwave Shield,0.25,-2%,
73595,Tuned Shockwave Shield,0.75,-4%,
73596,Tuned Shockwave Shield,0.5,-3%,
73597,Secondary Neutrino Injector,0.5,,+2%
73598,Efficient Electron Loom,0.25,-2%,
73599,Alternate Thrust Controller,0.75,-4%,
73600,Efficient Shockwave Shield,1.0,,+3%
73601,Alternate Neutrino Injector,0.25,-2%,
73602,Efficient Neutrino Injector,0.5,,+2%
73603,Backup Magnetic Fan,0.75,-4%,
73604,Efficient Shockwave Shield,0.5,,+2%
73605,Backup Plasma Exhaust,0.25,-2%,
73606,Secondary Hydrogen Dynamo,0.5,,+2%
73607,Tuned Propulsion Unit,1.0,,+3%
73608,Secondary Impulse Nozzle,0.25,-2%,
73609,Efficient Thrust Controller,0.5,-3%,
73610,Backup Plasma Exhaust,0.5,,+2%
73611,Secondary Plasma Exhaust,0.75,-4%,
73612,Backup Hydrogen Dynamo,0.5,,+2%
73613,Backup Hydrogen Dynamo,0.25,-2%,
73614,Backup Fuel Pipes,0.5,,+2%
73615,Tuned Shockwave Shield,0.5,-3%,
73616,Backup Neutrino Injector,1.0,,+3%
73617,Alternate Propulsion Unit,0.5,-3%,
73618,Alternate Electron Loom,0.25,-2%,
73619,Alternate Magnetic Fan,0.5,,+2%
73620,Tuned Impulse Nozzle,1.0,,+3%
73621,Alternate Thrust Controller,0.75,-4%,
73622,Alternate Neutrino Injector,0.5,-3%,
73623,Tuned Fuel Pipes,0.5,,+2%
73624,Alternate Plasma Exhaust,0.25,-2%,
73625,Secondary Propulsion Unit,0.5,-3%,
73626,Secondary Electron Loom,1.0,-5%,
73627,Secondary Hydrogen Dynamo,0.5,,+2%
73628,Tuned Shockwave Shield,1.0,,+3%
73629,Secondary Thrust Controller,0.5,,+2%
73630,Secondary Thrust Controller,0.25,-2%,
73631,Efficient Magnetic Fan,1.0,,+3%
73632,Efficient Neutrino Injector,1.0,,+3%
73633,Efficient Plasma Exhaust,0.25,-2%,
73634,Secondary Neutrino Injector,0.5,,+2%
73635,Alternate Electron Loom,0.5,,+2%
73636,Backup Electron Loom,0.75,-4%,
73637,Tuned Neutrino Injector,0.5,,+2%
73638,Alternate Hydrogen Dynamo,0.25,-2%,
73639,Secondary Thrust Controller,0.25,-2%,
73640,Efficient Propulsion Unit,0.5,,+2%
73641,Secondary Electron Loom,0.25,-2%,
73642,Secondary Fuel Pipes,0.25,-2%,
73643,Secondary Fuel Pipes,0.25,-2%,
73644,Backup Neutrino Injector,0.25,-2%,
73645,Secondary Electron Loom,0.5,,+2%
73646,Efficient Neutrino Injector,0.5,,+2%
73647,Secondary Fuel Pipes,0.5,,+2%
73648,Secondary Plasma Exhaust,1.0,,+3%
73649,Efficient Shockwave Shield,1.0,,+3%
73650,Backup Thrust Controller,1.0,,+3%
73651,Tuned Electron Loom,1.0,,+3%
73652,Secondary Electron Loom,0.75,-4%,
73653,Secondary Impulse Nozzle,0.5,,+2%
73654,Tuned Impulse Nozzle,1.0,,+3%
73655,Alternate Neutrino Injector,1.0,,+3%
73656,Tuned Fuel Pipes,0.25,-2%,
73657,Efficient Neutrino Injector,1.0,-5%,
73658,Secondary Shockwave Shield,0.5,,+2%
73659,Alternate Hydrogen Dynamo,1.0,,+3%
73660,Efficient Magnetic Fan,0.75,-4%,
73661,Backup Electron Loom,0.5,,+2%
73662,Backup Thrust Controller,0.5,,+2%
73663,Alternate Electron Loom,1.0,,+3%
73664,Secondary Fuel Pipes,1.0,,+3%
73665,Alternate Electron Loom,0.5,,+2%
73666,Secondary Hydrogen Dynamo,1.0,,+3%
73667,Secondary Hydrogen Dynamo,0.75,-4%,
73668,Alternate Plasma Exhaust,0.25,-2%,
73669,Secondary Fuel Pipes,0.5,,+2%
73670,Secondary Impulse Nozzle,0.25,-2%,
73671,Backup Impulse Nozzle,0.25,-2%,
73672,Alternate Neutrino Injector,1.0,-5%,
73673,Backup Plasma Exhaust,0.5,,+2%
73674,Secondary Hydrogen Dynamo,1.0,-5%,
73675,Efficient Electron Loom,1.0,,+3%
73676,Tuned Propulsion Unit,0.25,-2%,
73677,Efficient Plasma Exhaust,0.5,,+2%
73678,Tuned Propulsion Unit,1.0,-5%,
73679,Tuned Propulsion Unit,0.0,-1%,
73680,Alternate Hydrogen Dynamo,0.25,-2%,
73681,Backup Fuel Pipes,0.75,-4%,
73682,Backup Fuel Pipes,0.25,-2%,
73683,Secondary Fuel Pipes,0.25,-2%,
73684,Backup Hydrogen Dynamo,0.75,-4%,
73685,Backup Magnetic Fan,0.25,-2%,
73686,Efficient Shockwave Shield,0.5,,+2%
73687,Efficient Electron Loom,0.25,-2%,
73688,Tuned Electron Loom,0.25,-2%,
73689,Efficient Magnetic Fan,0.5,,+2%
73690,Tuned Neutrino Injector,0.25,-2%,
73691,Backup Neutrino Injector,0.75,-4%,
73692,Efficient Shockwave Shield,1.0,-5%,
73693,Efficient Electron Loom,0.5,-3%,
73694,Secondary Hydrogen Dynamo,0.5,,+2%
73695,Alternate Magnetic Fan,0.25,-2%,
73696,Tuned Neutrino Injector,0.25,-2%,
73697,Efficient Neutrino Injector,0.25,-2%,
73698,Secondary Propulsion Unit,1.0,,+3%
73699,Alternate Fuel Pipes,0.5,-3%,
73700,Tuned Shockwave Shield,0.25,-2%,
73701,Secondary Plasma Exhaust,0.5,,+2%
73702,Tuned Neutrino Injector,1.0,,+3%
73703,Efficient Hydrogen Dynamo,0.5,,+2%
73704,Alternate Neutrino Injector,0.5,,+2%
73705,Tuned Plasma Exhaust,1.0,,+3%
73706,Alternate Propulsion Unit,0.5,,+2%
73707,Backup Plasma Exhaust,0.25,-2%,
73708,Alternate Electron Loom,0.25,-2%,
73709,Backup Electron Loom,1.0,,+3%
73710,Efficient Plasma Exhaust,0.25,-2%,
73711,Tuned Magnetic Fan,0.25,-2%,
73712,Backup Impulse Nozzle,0.25,-2%,
73713,Alternate Shockwave Shield,0.5,,+2%
73714,Tuned Thrust Controller,0.25,-2%,
73715,Efficient Hydrogen Dynamo,0.5,,+2%
73716,Backup Impulse Nozzle,0.25,-2%,
73717,Secondary Fuel Pipes,1.0,-5%,
73718,Tuned Propulsion Unit,1.0,,+3%
73719,Alternate Electron Loom,0.5,,+2%
73720,Secondary Shockwave Shield,0.5,,+2%
73721,Efficient Shockwave Shield,1.0,,+3%
73722,Tuned Plasma Exhaust,0.5,-3%,
73723,Alternate Fuel Pipes,1.0,-5%,
73724,Tuned Electron Loom,1.0,,+3%
73725,Tuned Neutrino Injector,1.0,-5%,
73726,Tuned Neutrino Injector,1.0,,+3%
73727,Secondary Propulsion Unit,0.25,-2%,
73728,Efficient Magnetic Fan,0.5,-3%,
73729,Secondary Propulsion Unit,1.0,-5%,
73730,Tuned Impulse Nozzle,0.25,-2%,
73731,Efficient Shockwave Shield,0.75,-4%,
73732,Secondary Plasma Exhaust,0.25,-2%,
73733,Backup Neutrino Injector,0.25,-2%,
73734,Alternate Propulsion Unit,0.5,,+2%
73735,Secondary Magnetic Fan,0.25,-2%,
73736,Secondary Shockwave Shield,0.5,,+2%
73737,Secondary Propulsion Unit,0.75,-4%,
73738,Alternate Magnetic Fan,0.25,-2%,
73739,Alternate Neutrino Injector,0.5,,+2%
73740,Efficient Impulse Nozzle,0.5,,+2%
73741,Secondary Electron Loom,0.5,,+2%
73742,Alternate Propulsion Unit,0.25,-2%,
73743,Alternate Fuel Pipes,0.5,,+2%
73744,Efficient Shockwave Shield,0.75,-4%,
73745,Secondary Magnetic Fan,0.5,,+2%
73746,Efficient Magnetic Fan,1.0,,+3%
73747,Tuned Fuel Pipes,0.5,,+2%
73748,Tuned Electron Loom,0.5,,+2%
73749,Secondary Fuel Pipes,0.25,-2%,
73750,Alternate Neutrino Injector,0.25,-2%,
73751,Tuned Thrust Controller,0.5,,+2%
73752,Backup Impulse Nozzle,0.25,-2%,
73753,Efficient Fuel Pipes,0.5,-3%,
73754,Alternate Electron Loom,0.75,-4%,
73755,Efficient Shockwave Shield,0.5,-3%,
73756,Tuned Plasma Exhaust,0.5,,+2%
73757,Alternate Fuel Pipes,0.25,-2%,
73758,Backup Propulsion Unit,0.75,-4%,
73759,Secondary Hydrogen Dynamo,0.5,,+2%
73760,Backup Plasma Exhaust,0.5,,+2%
73761,Efficient Thrust Controller,0.5,,+2%
73762,Tuned Plasma Exhaust,0.5,,+2%
73763,Tuned Shockwave Shield,1.0,,+3%
73764,Efficient Electron Loom,0.5,,+2%
73765,Tuned Neutrino Injector,0.5,,+2%
73766,Backup Electron Loom,1.0,-5%,
73767,Alternate Electron Loom,0.25,-2%,
73768,Efficient Hydrogen Dynamo,0.5,,+2%
73769,Secondary Neutrino Injector,0.5,,+2%
73770,Alternate Shockwave Shield,1.0,,+3%
73771,Efficient Shockwave Shield,0.5,,+2%
73772,Tuned Neutrino Injector,0.75,-4%,
73773,Backup Propulsion Unit,0.5,,+2%
73774,Tuned Hydrogen Dynamo,1.0,,+3%
73775,Tuned Thrust Controller,0.25,-2%,
73776,Tuned Electron Loom,0.5,-3%,
73777,Efficient Propulsion Unit,0.5,-3%,
73778,Alternate Hydrogen Dynamo,0.75,-4%,
73779,Secondary Plasma Exhaust,0.25,-2%,
73780,Efficient Magnetic Fan,1.0,,+3%
73781,Tuned Thrust Controller,1.0,,+3%
73782,Tuned Fuel Pipes,0.5,,+2%
73783,Secondary Neutrino Injector,0.5,,+2%
73784,Alternate Hydrogen Dynamo,0.5,,+2%
73785,Efficient Fuel Pipes,1.0,,+3%
73786,Backup Neutrino Injector,0.5,,+2%
73787,Secondary Electron Loom,0.25,-2%,
73788,Alternate Fuel Pipes,0.25,-2%,
73789,Backup Impulse Nozzle,0.5,,+2%
73790,Tuned Neutrino Injector,0.5,,+2%
73791,Secondary Shockwave Shield,1.0,,+3%
73792,Secondary Electron Loom,1.0,-5%,
73793,Efficient Thrust Controller,0.5,,+2%
73794,Secondary Fuel Pipes,0.5,,+2%
73795,Efficient Impulse Nozzle,0.25,-2%,
73796,Alternate Magnetic Fan,0.25,-2%,
73797,Efficient Neutrino Injector,0.5,,+2%
73798,Backup Shockwave Shield,1.0,,+3%
73799,Secondary Magnetic Fan,0.25,-2%,
73800,Tuned Electron Loom,1.0,,+3%
73801,Secondary Neutrino Injector,0.5,,+2%
73802,Secondary Shockwave Shield,0.5,,+2%
73803,Secondary Plasma Exhaust,0.25,-2%,
73804,Alternate Shockwave Shield,0.5,,+2%
73805,Alternate Neutrino Injector,0.5,,+2%
73806,Backup Plasma Exhaust,0.25,-2%,
73807,Tuned Shockwave Shield,0.25,-2%,
73808,Efficient Electron Loom,0.5,,+2%
73809,Efficient Propulsion Unit,1.0,,+3%
73810,Efficient Fuel Pipes,0.25,-2%,
73811,Efficient Neutrino Injector,0.5,,+2%
73812,Efficient Magnetic Fan,0.25,-2%,
73813,Alternate Plasma Exhaust,0.75,-4%,
73814,Tuned Plasma Exhaust,1.0,,+3%
73815,Efficient Fuel Pipes,1.0,,+3%
73816,Backup Plasma Exhaust,1.0,,+3%
73817,Efficient Plasma Exhaust,0.25,-2%,
73818,Alternate Electron Loom,0.5,,+2%
73819,Alternate Plasma Exhaust,1.0,,+3%
73820,Secondary Fuel Pipes,0.75,-4%,
73821,Secondary Thrust Controller,0.5,-3%,
73822,Efficient Electron Loom,0.25,-2%,
73823,Secondary Hydrogen Dynamo,0.5,-3%,
73824,Alternate Fuel Pipes,0.75,-4%,
73825,Tuned Electron Loom,0.75,-4%,
73826,Secondary Electron Loom,1.0,-5%,
73827,Alternate Neutrino Injector,0.5,,+2%
73828,Efficient Hydrogen Dynamo,0.25,-2%,
73829,Backup Hydrogen Dynamo,1.0,,+3%
73830,Alternate Impulse Nozzle,0.25,-2%,
73831,Backup Hydrogen Dynamo,0.5,,+2%
73832,Efficient Shockwave Shield,0.25,-2%,
73833,Backup Magnetic Fan,1.0,,+3%
73834,Alternate Impulse Nozzle,1.0,,+3%
73835,Backup Neutrino Injector,0.25,-2%,
73836,Tuned Thrust Controller,0.75,-4%,
73837,Efficient Fuel Pipes,0.5,-3%,
