Seed,Name,Perfection,Vehicle_EngineFuelUse,Vehicle_EngineTopSpeed
96095,Polished Impulse Nozzle,0.1,,+4%
96096,Stabilised Fuel Pipes,0.1,,+4%
96097,Rewired Propulsion Unit,0.1,,+4%
96098,Heated Impulse Nozzle,0.1,,+4%
96099,Upgraded Plasma Exhaust,0.2,,+5%
96100,Upgraded Neutrino Injector,0.0,-6%,
96101,Polished Neutrino Injector,0.5,,+8%
96102,Rewired Magnetic Fan,0.0,-6%,
96103,Heated Impulse Nozzle,0.0,-6%,
96104,Upgraded Propulsion Unit,0.5,-10%,
96105,Polished Magnetic Fan,0.5,,+8%
96106,Heated Thrust Controller,0.0,-6%,
96107,Heated Magnetic Fan,0.375,-9%,
96108,Polished Shockwave Shield,0.0,-6%,
96109,Stabilised Plasma Exhaust,0.325,-7%,+5%
96110,Heated Magnetic Fan,0.4,-6%,+7%
96111,Upgraded Thrust Controller,0.125,-7%,
96112,Polished Impulse Nozzle,0.0,-6%,
96113,Heated Hydrogen Dynamo,0.375,-9%,
96114,Rewired Shockwave Shield,0.3,,+6%
96115,Heated Magnetic Fan,0.25,-8%,
96116,Rewired Plasma Exhaust,0.125,-7%,
96117,Upgraded Impulse Nozzle,0.3,,+6%
96118,Upgraded Hydrogen Dynamo,0.1,,+4%
96119,Heated Hydrogen Dynamo,0.25,-8%,
96120,Rewired Plasma Exhaust,0.1,,+4%
96121,Heated Neutrino Injector,0.475,-9%,+4%
96122,Upgraded Shockwave Shield,0.1,,+4%
96123,Stabilised Hydrogen Dynamo,0.675,-9%,+6%
96124,Heated Magnetic Fan,0.0,-6%,
96125,Upgraded Shockwave Shield,0.1,,+4%
96126,Heated Thrust Controller,0.0,-6%,
96127,Heated Propulsion Unit,0.125,-7%,
96128,Polished Impulse Nozzle,0.1,,+4%
96129,Polished Neutrino Injector,0.1,,+4%
96130,Stabilised Magnetic Fan,0.2,,+5%
96131,Stabilised Impulse Nozzle,0.4,,+7%
96132,Upgraded Electron Loom,0.0,-6%,
96133,Polished Fuel Pipes,0.0,-6%,
96134,Polished Fuel Pipes,0.5,-10%,
96135,Stabilised Electron Loom,0.2,,+5%
96136,Upgraded Propulsion Unit,0.125,-7%,
96137,Rewired Electron Loom,0.1,,+4%
96138,Upgraded Impulse Nozzle,0.125,-7%,
96139,Heated Hydrogen Dynamo,0.25,-8%,
96140,Stabilised Plasma Exhaust,0.0,-6%,
96141,Upgraded Propulsion Unit,0.4,,+7%
96142,Stabilised Thrust Controller,0.1,,+4%
96143,Upgraded Neutrino Injector,0.0,-6%,
96144,Stabilised Impulse Nozzle,0.2,,+5%
96145,Heated Hydrogen Dynamo,0.2,,+5%
96146,Rewired Hydrogen Dynamo,0.25,-8%,
96147,Stabilised Neutrino Injector,0.3,-6%,+6%
96148,Heated Electron Loom,0.0,-6%,
96149,Polished Impulse Nozzle,0.1,,+4%
96150,Polished Propulsion Unit,0.1,,+4%
96151,Rewired Thrust Controller,0.5,,+8%
96152,Rewired Fuel Pipes,0.0,-6%,
96153,Polished Electron Loom,0.3,,+6%
96154,Rewired Fuel Pipes,0.0,-6%,
96155,Polished Fuel Pipes,0.1,,+4%
96156,Stabilised Hydrogen Dynamo,0.4,,+7%
96157,Heated Thrust Controller,0.1,,+4%
96158,Upgraded Electron Loom,0.8,-10%,+6%
96159,Rewired Impulse Nozzle,0.1,,+4%
96160,Heated Magnetic Fan,0.0,-6%,
96161,Polished Propulsion Unit,0.125,-7%,
96162,Polished Magnetic Fan,0.25,-8%,
96163,Stabilised Electron Loom,0.1,,+4%
96164,Upgraded Thrust Controller,0.5,-10%,
96165,Heated Hydrogen Dynamo,0.5,-10%,
96166,Stabilised Propulsion Unit,0.0,-6%,
96167,Stabilised Magnetic Fan,0.35,-8%,+4%
96168,Heated Electron Loom,0.1,,+4%
96169,Upgraded Propulsion Unit,0.4,,+7%
96170,Polished Neutrino Injector,0.125,-7%,
96171,Heated Electron Loom,0.3,,+6%
96172,Heated Neutrino Injector,0.0,-6%,
96173,Polished Plasma Exhaust,0.475,-9%,+4%
96174,Stabilised Neutrino Injector,0.2,,+5%
96175,Heated Hydrogen Dynamo,0.3,-6%,+6%
96176,Polished Shockwave Shield,0.0,-6%,
96177,Upgraded Neutrino Injector,0.5,-6%,+8%
96178,Polished Plasma Exhaust,0.3,,+6%
96179,Heated Thrust Controller,0.775,-9%,+7%
96180,Heated Shockwave Shield,0.25,-8%,
96181,Stabilised Magnetic Fan,0.25,-8%,
96182,Rewired Propulsion Unit,0.1,,+4%
96183,Polished Hydrogen Dynamo,0.0,-6%,
96184,Rewired Propulsion Unit,0.2,,+5%
96185,Rewired Impulse Nozzle,0.1,-6%,+4%
96186,Rewired Plasma Exhaust,0.0,-6%,
96187,Heated Thrust Controller,0.375,-9%,
96188,Rewired Neutrino Injector,0.4,,+7%
96189,Stabilised Plasma Exhaust,0.0,-6%,
96190,Polished Magnetic Fan,0.1,,+4%
96191,Stabilised Hydrogen Dynamo,0.3,-6%,+6%
96192,Upgraded Plasma Exhaust,0.0,-6%,
96193,Upgraded Impulse Nozzle,0.25,-8%,
96194,Polished Plasma Exhaust,0.2,,+5%
96195,Upgraded Fuel Pipes,0.125,-7%,
96196,Rewired Hydrogen Dynamo,0.3,-6%,+6%
96197,Upgraded Neutrino Injector,0.25,-8%,
96198,Stabilised Hydrogen Dynamo,0.1,,+4%
96199,Heated Propulsion Unit,0.4,,+7%
96200,Rewired Fuel Pipes,0.2,,+5%
96201,Stabilised Impulse Nozzle,0.225,-7%,+4%
96202,Polished Fuel Pipes,0.375,-9%,
96203,Stabilised Shockwave Shield,0.2,,+5%
96204,Polished Hydrogen Dynamo,0.425,-7%,+6%
96205,Upgraded Plasma Exhaust,0.1,,+4%
96206,Heated Thrust Controller,0.375,-9%,
96207,Heated Thrust Controller,0.0,-6%,
96208,Upgraded Shockwave Shield,0.5,,+8%
96209,Rewired Plasma Exhaust,0.1,,+4%
96210,Upgraded Thrust Controller,0.5,,+8%
96211,Polished Plasma Exhaust,0.125,-7%,
96212,Heated Plasma Exhaust,0.1,,+4%
96213,Polished Magnetic Fan,0.25,-8%,
96214,Polished Fuel Pipes,0.4,,+7%
96215,Rewired Thrust Controller,0.1,,+4%
96216,Stabilised Propulsion Unit,0.4,,+7%
96217,Heated Shockwave Shield,0.3,,+6%
96218,Stabilised Impulse Nozzle,0.6,-10%,+4%
96219,Heated Electron Loom,0.2,,+5%
96220,Polished Plasma Exhaust,0.5,-10%,
96221,Heated Propulsion Unit,0.0,-6%,
96222,Stabilised Shockwave Shield,0.5,,+8%
96223,Upgraded Fuel Pipes,0.125,-7%,
96224,Heated Electron Loom,0.25,-8%,
96225,Upgraded Thrust Controller,0.0,-6%,
96226,Heated Plasma Exhaust,0.125,-7%,
96227,Upgraded Hydrogen Dynamo,0.2,,+5%
96228,Stabilised Fuel Pipes,0.1,,+4%
96229,Polished Magnetic Fan,0.125,-7%,
96230,Upgraded Neutrino Injector,0.125,-7%,
96231,Stabilised Plasma Exhaust,0.25,-8%,
96232,Polished Hydrogen Dynamo,0.0,-6%,
96233,Stabilised Plasma Exhaust,0.0,-6%,
96234,Upgraded Neutrino Injector,0.1,,+4%
96235,Heated Propulsion Unit,0.125,-7%,
96236,Upgraded Plasma Exhaust,0.4,,+7%
96237,Upgraded Impulse Nozzle,0.0,-6%,
96238,Stabilised Shockwave Shield,0.1,,+4%
96239,Upgraded Neutrino Injector,0.375,-9%,
96240,Rewired Impulse Nozzle,0.25,-8%,
96241,Upgraded Fuel Pipes,0.4,,+7%
96242,Polished Propulsion Unit,0.0,-6%,
96243,Stabilised Plasma Exhaust,0.1,,+4%
96244,Stabilised Plasma Exhaust,0.5,-10%,
96245,Upgraded Magnetic Fan,0.375,-9%,
96246,Upgraded Plasma Exhaust,0.6,-10%,+4%
96247,Upgraded Neutrino Injector,0.7,-10%,+5%
96248,Upgraded Thrust Controller,0.4,,+7%
96249,Heated Neutrino Injector,0.3,-6%,+6%
96250,Polished Propulsion Unit,0.25,-8%,
96251,Upgraded Plasma Exhaust,0.125,-7%,
96252,Polished Neutrino Injector,0.0,-6%,
96253,Upgraded Neutrino Injector,0.2,,+5%
96254,Polished Impulse Nozzle,0.125,-7%,
96255,Polished Electron Loom,0.1,,+4%
96256,Rewired Electron Loom,0.2,,+5%
96257,Rewired Shockwave Shield,0.575,-9%,+5%
96258,Upgraded Magnetic Fan,0.25,-8%,
96259,Polished Shockwave Shield,0.5,-10%,
96260,Heated Electron Loom,0.375,-9%,
96261,Rewired Neutrino Injector,0.3,,+6%
96262,Heated Electron Loom,0.1,,+4%
96263,Polished Neutrino Injector,0.1,,+4%
96264,Polished Magnetic Fan,0.1,,+4%
96265,Polished Shockwave Shield,0.9,-10%,+7%
96266,Rewired Fuel Pipes,0.5,,+8%
96267,Stabilised Neutrino Injector,0.5,,+8%
96268,Upgraded Plasma Exhaust,0.3,,+6%
96269,Heated Fuel Pipes,0.5,,+8%
96270,Heated Neutrino Injector,0.1,,+4%
96271,Heated Shockwave Shield,0.375,-9%,
96272,Upgraded Impulse Nozzle,0.0,-6%,
96273,Rewired Propulsion Unit,0.5,,+8%
96274,Polished Electron Loom,0.3,,+6%
96275,Stabilised Propulsion Unit,0.2,,+5%
96276,Upgraded Magnetic Fan,0.4,,+7%
96277,Polished Plasma Exhaust,0.25,-8%,
96278,Polished Magnetic Fan,0.4,,+7%
96279,Upgraded Electron Loom,0.0,-6%,
96280,Polished Magnetic Fan,0.0,-6%,
96281,Heated Neutrino Injector,0.1,,+4%
96282,Polished Neutrino Injector,0.0,-6%,
96283,Rewired Impulse Nozzle,0.5,-10%,
96284,Upgraded Electron Loom,0.1,,+4%
96285,Upgraded Neutrino Injector,0.5,-10%,
96286,Polished Shockwave Shield,0.1,,+4%
96287,Heated Magnetic Fan,0.2,-6%,+5%
96288,Rewired Hydrogen Dynamo,0.1,,+4%
96289,Stabilised Neutrino Injector,0.5,,+8%
96290,Stabilised Magnetic Fan,0.1,-6%,+4%
96291,Upgraded Plasma Exhaust,0.0,-6%,
96292,Upgraded Shockwave Shield,0.1,,+4%
96293,Rewired Magnetic Fan,0.475,-9%,+4%
96294,Polished Propulsion Unit,0.1,,+4%
96295,Upgraded Thrust Controller,0.3,-6%,+6%
96296,Heated Propulsion Unit,0.4,,+7%
96297,Polished Fuel Pipes,0.5,,+8%
96298,Upgraded Fuel Pipes,0.2,,+5%
96299,Heated Thrust Controller,0.125,-7%,
96300,Stabilised Thrust Controller,0.2,,+5%
96301,Heated Neutrino Injector,0.55,-8%,+6%
96302,Polished Magnetic Fan,0.125,-7%,
96303,Rewired Propulsion Unit,0.1,,+4%
96304,Stabilised Fuel Pipes,0.5,-10%,
96305,Rewired Propulsion Unit,0.2,,+5%
96306,Heated Shockwave Shield,0.0,-6%,
96307,Upgraded Magnetic Fan,0.1,-6%,+4%
96308,Upgraded Neutrino Injector,0.25,-8%,
96309,Heated Neutrino Injector,0.1,,+4%
96310,Upgraded Fuel Pipes,0.2,,+5%
96311,Rewired Magnetic Fan,0.2,,+5%
96312,Heated Fuel Pipes,0.35,-8%,+4%
96313,Heated Thrust Controller,0.1,,+4%
96314,Upgraded Impulse Nozzle,0.2,,+5%
96315,Rewired Shockwave Shield,0.375,-9%,
96316,Rewired Electron Loom,0.2,,+5%
96317,Upgraded Magnetic Fan,0.5,-10%,
96318,Upgraded Neutrino Injector,0.375,-9%,
96319,Upgraded Electron Loom,0.125,-7%,
96320,Stabilised Shockwave Shield,0.2,,+5%
96321,Rewired Shockwave Shield,0.1,,+4%
96322,Polished Impulse Nozzle,0.2,,+5%
96323,Stabilised Fuel Pipes,0.4,,+7%
96324,Rewired Neutrino Injector,0.125,-7%,
96325,Upgraded Plasma Exhaust,0.3,,+6%
96326,Heated Thrust Controller,0.1,,+4%
96327,Heated Thrust Controller,0.0,-6%,
96328,Heated Magnetic Fan,0.0,-6%,
96329,Heated Plasma Exhaust,0.0,-6%,
96330,Upgraded Magnetic Fan,0.1,,+4%
96331,Rewired Plasma Exhaust,0.125,-7%,
96332,Upgraded Impulse Nozzle,0.1,,+4%
96333,Polished Fuel Pipes,0.0,-6%,
96334,Stabilised Propulsion Unit,0.0,-6%,
96335,Upgraded Shockwave Shield,0.1,,+4%
96336,Upgraded Electron Loom,0.1,,+4%
96337,Stabilised Magnetic Fan,0.0,-6%,
96338,Heated Neutrino Injector,0.5,,+8%
96339,Rewired Hydrogen Dynamo,0.1,,+4%
96340,Rewired Electron Loom,0.125,-7%,
96341,Heated Hydrogen Dynamo,0.475,-9%,+4%
96342,Upgraded Neutrino Injector,0.0,-6%,
96343,Heated Plasma Exhaust,0.125,-7%,
96344,Heated Neutrino Injector,0.1,,+4%
96345,Stabilised Fuel Pipes,0.125,-7%,
96346,Stabilised Shockwave Shield,0.2,,+5%
96347,Rewired Neutrino Injector,0.375,-9%,
96348,Upgraded Fuel Pipes,0.35,-8%,+4%
96349,Stabilised Impulse Nozzle,0.0,-6%,
96350,Heated Shockwave Shield,0.1,,+4%
96351,Rewired Electron Loom,0.4,,+7%
96352,Heated Impulse Nozzle,0.5,,+8%
96353,Rewired Impulse Nozzle,0.0,-6%,
96354,Rewired Propulsion Unit,0.0,-6%,
96355,Polished Impulse Nozzle,0.5,,+8%
96356,Heated Magnetic Fan,0.675,-9%,+6%
96357,Rewired Plasma Exhaust,0.0,-6%,
96358,Polished Plasma Exhaust,0.0,-6%,
96359,Stabilised Electron Loom,0.0,-6%,
96360,Heated Impulse Nozzle,0.35,-8%,+4%
96361,Stabilised Thrust Controller,0.3,,+6%
96362,Upgraded Neutrino Injector,0.3,,+6%
96363,Rewired Fuel Pipes,0.1,,+4%
96364,Rewired Electron Loom,0.2,,+5%
96365,Stabilised Fuel Pipes,0.1,,+4%
96366,Rewired Hydrogen Dynamo,0.0,-6%,
96367,Stabilised Plasma Exhaust,0.2,,+5%
96368,Upgraded Propulsion Unit,0.1,,+4%
96369,Upgraded Thrust Controller,0.1,,+4%
96370,Heated Shockwave Shield,0.0,-6%,
96371,Stabilised Neutrino Injector,0.1,,+4%
96372,Upgraded Propulsion Unit,0.1,,+4%
96373,Polished Neutrino Injector,0.1,,+4%
96374,Upgraded Propulsion Unit,0.0,-6%,
96375,Heated Neutrino Injector,0.2,,+5%
96376,Rewired Fuel Pipes,0.2,,+5%
96377,Upgraded Magnetic Fan,0.0,-6%,
96378,Rewired Thrust Controller,0.1,,+4%
96379,Upgraded Electron Loom,0.0,-6%,
96380,Polished Electron Loom,0.2,,+5%
96381,Heated Hydrogen Dynamo,0.3,,+6%
96382,Stabilised Impulse Nozzle,0.5,,+8%
96383,Rewired Magnetic Fan,0.0,-6%,
96384,Polished Propulsion Unit,0.5,,+8%
96385,Heated Electron Loom,0.125,-7%,
96386,Upgraded Magnetic Fan,0.3,,+6%
96387,Stabilised Impulse Nozzle,0.375,-9%,
96388,Rewired Electron Loom,0.1,,+4%
96389,Upgraded Hydrogen Dynamo,0.4,,+7%
96390,Rewired Shockwave Shield,0.0,-6%,
96391,Stabilised Electron Loom,0.25,-8%,
96392,Heated Shockwave Shield,0.5,,+8%
96393,Heated Shockwave Shield,0.1,,+4%
96394,Heated Propulsion Unit,0.125,-7%,
96395,Upgraded Thrust Controller,0.0,-6%,
96396,Stabilised Fuel Pipes,0.125,-7%,
96397,Polished Shockwave Shield,0.5,-10%,
96398,Heated Electron Loom,0.125,-7%,
96399,Stabilised Thrust Controller,0.1,,+4%
96400,Polished Shockwave Shield,0.5,-10%,
96401,Rewired Plasma Exhaust,0.1,,+4%
96402,Heated Plasma Exhaust,0.0,-6%,
96403,Upgraded Thrust Controller,0.1,,+4%
96404,Polished Fuel Pipes,0.0,-6%,
96405,Heated Electron Loom,0.5,-10%,
96406,Polished Thrust Controller,0.25,-8%,
96407,Stabilised Thrust Controller,0.0,-6%,
96408,Upgraded Neutrino Injector,0.1,,+4%
96409,Upgraded Fuel Pipes,0.2,-6%,+5%
96410,Upgraded Electron Loom,0.1,,+4%
96411,Polished Plasma Exhaust,0.2,,+5%
96412,Polished Impulse Nozzle,0.5,-10%,
96413,Heated Plasma Exhaust,0.1,,+4%
96414,Stabilised Magnetic Fan,0.3,,+6%
96415,Polished Fuel Pipes,0.25,-8%,
96416,Stabilised Plasma Exhaust,0.375,-9%,
96417,Polished Thrust Controller,0.125,-7%,
96418,Rewired Fuel Pipes,0.0,-6%,
96419,Polished Hydrogen Dynamo,0.0,-6%,
96420,Rewired Hydrogen Dynamo,0.1,,+4%
96421,Stabilised Thrust Controller,0.5,-10%,
96422,Upgraded Hydrogen Dynamo,0.0,-6%,
96423,Upgraded Fuel Pipes,0.4,,+7%
96424,Stabilised Propulsion Unit,0.0,-6%,
96425,Rewired Magnetic Fan,0.2,,+5%
96426,Stabilised Electron Loom,0.125,-7%,
96427,Rewired Hydrogen Dynamo,0.1,,+4%
96428,Polished Magnetic Fan,0.375,-9%,
96429,Rewired Plasma Exhaust,0.0,-6%,
96430,Rewired Neutrino Injector,0.25,-8%,
96431,Polished Hydrogen Dynamo,0.1,,+4%
96432,Rewired Electron Loom,0.225,-7%,+4%
96433,Upgraded Magnetic Fan,0.25,-8%,
96434,Heated Electron Loom,0.0,-6%,
96435,Polished Thrust Controller,0.125,-7%,
96436,Upgraded Plasma Exhaust,0.375,-9%,
96437,Polished Fuel Pipes,0.1,,+4%
96438,Rewired Plasma Exhaust,0.2,,+5%
96439,Heated Thrust Controller,0.375,-9%,
96440,Rewired Hydrogen Dynamo,0.1,,+4%
96441,Upgraded Plasma Exhaust,0.475,-9%,+4%
96442,Rewired Neutrino Injector,0.4,,+7%
96443,Rewired Thrust Controller,0.125,-7%,
96444,Rewired Electron Loom,0.5,,+8%
96445,Stabilised Impulse Nozzle,0.4,,+7%
96446,Polished Propulsion Unit,0.1,,+4%
96447,Polished Plasma Exhaust,0.3,-6%,+6%
96448,Rewired Plasma Exhaust,0.0,-6%,
96449,Rewired Shockwave Shield,0.375,-9%,
96450,Polished Electron Loom,0.0,-6%,
96451,Upgraded Impulse Nozzle,0.5,,+8%
96452,Stabilised Shockwave Shield,0.0,-6%,
96453,Upgraded Electron Loom,0.5,,+8%
96454,Polished Plasma Exhaust,0.1,,+4%
96455,Polished Fuel Pipes,0.375,-9%,
96456,Upgraded Plasma Exhaust,0.0,-6%,
96457,Rewired Plasma Exhaust,0.0,-6%,
96458,Upgraded Thrust Controller,0.3,,+6%
96459,Stabilised Shockwave Shield,0.0,-6%,
96460,Stabilised Neutrino Injector,0.5,,+8%
96461,Stabilised Shockwave Shield,0.1,,+4%
96462,Polished Shockwave Shield,0.1,,+4%
96463,Polished Electron Loom,0.25,-8%,
96464,Upgraded Fuel Pipes,0.3,,+6%
96465,Polished Electron Loom,0.5,,+8%
96466,Rewired Impulse Nozzle,0.3,-6%,+6%
96467,Rewired Plasma Exhaust,0.125,-7%,
96468,Heated Magnetic Fan,0.375,-9%,
96469,Polished Shockwave Shield,0.1,,+4%
96470,Upgraded Shockwave Shield,0.375,-9%,
96471,Rewired Electron Loom,0.2,,+5%
96472,Upgraded Thrust Controller,0.1,,+4%
96473,Heated Hydrogen Dynamo,0.0,-6%,
96474,Rewired Plasma Exhaust,0.0,-6%,
96475,Heated Magnetic Fan,0.5,-10%,
96476,Heated Plasma Exhaust,0.375,-9%,
96477,Rewired Impulse Nozzle,0.1,,+4%
96478,Stabilised Thrust Controller,0.1,,+4%
96479,Upgraded Impulse Nozzle,0.4,,+7%
96480,Stabilised Plasma Exhaust,0.0,-6%,
96481,Stabilised Shockwave Shield,0.0,-6%,
96482,Upgraded Electron Loom,0.5,-6%,+8%
96483,Upgraded Electron Loom,0.3,-6%,+6%
96484,Heated Hydrogen Dynamo,0.2,-6%,+5%
96485,Stabilised Propulsion Unit,0.25,-8%,
96486,Rewired Fuel Pipes,0.2,,+5%
96487,Stabilised Fuel Pipes,0.1,,+4%
96488,Stabilised Hydrogen Dynamo,0.1,,+4%
96489,Stabilised Thrust Controller,0.3,-6%,+6%
96490,Stabilised Magnetic Fan,0.1,,+4%
96491,Rewired Plasma Exhaust,0.2,,+5%
96492,Upgraded Thrust Controller,0.1,,+4%
96493,Polished Neutrino Injector,0.5,-10%,
96494,Rewired Hydrogen Dynamo,0.75,-8%,+8%
96495,Rewired Plasma Exhaust,0.0,-6%,
96496,Stabilised Magnetic Fan,0.5,,+8%
96497,Polished Magnetic Fan,0.2,,+5%
96498,Polished Propulsion Unit,0.1,,+4%
96499,Polished Fuel Pipes,0.4,,+7%
96500,Upgraded Thrust Controller,0.5,-10%,
96501,Heated Propulsion Unit,0.1,,+4%
96502,Rewired Hydrogen Dynamo,1.0,-10%,+8%
96503,Upgraded Fuel Pipes,0.0,-6%,
96504,Stabilised Fuel Pipes,0.0,-6%,
96505,Upgraded Magnetic Fan,0.375,-9%,
96506,Heated Plasma Exhaust,0.375,-9%,
96507,Stabilised Magnetic Fan,0.1,-6%,+4%
96508,Heated Shockwave Shield,0.375,-9%,
96509,Polished Hydrogen Dynamo,0.5,-10%,
96510,Stabilised Propulsion Unit,0.0,-6%,
96511,Rewired Shockwave Shield,0.3,,+6%
96512,Upgraded Electron Loom,0.25,-8%,
96513,Heated Neutrino Injector,0.25,-8%,
96514,Rewired Hydrogen Dynamo,0.375,-9%,
96515,Polished Plasma Exhaust,0.1,,+4%
96516,Heated Fuel Pipes,0.125,-7%,
96517,Polished Impulse Nozzle,0.1,,+4%
96518,Heated Magnetic Fan,0.25,-8%,
96519,Upgraded Fuel Pipes,0.1,,+4%
96520,Upgraded Thrust Controller,0.0,-6%,
96521,Stabilised Electron Loom,0.4,,+7%
96522,Heated Electron Loom,0.1,,+4%
96523,Upgraded Neutrino Injector,0.0,-6%,
96524,Upgraded Neutrino Injector,0.2,,+5%
96525,Polished Shockwave Shield,0.1,,+4%
96526,Rewired Hydrogen Dynamo,0.4,,+7%
96527,Stabilised Shockwave Shield,0.5,-10%,
96528,Stabilised Electron Loom,0.0,-6%,
96529,Upgraded Plasma Exhaust,0.1,,+4%
96530,Rewired Neutrino Injector,0.2,,+5%
96531,Rewired Hydrogen Dynamo,0.0,-6%,
96532,Polished Neutrino Injector,0.2,,+5%
96533,Stabilised Neutrino Injector,0.5,,+8%
96534,Upgraded Neutrino Injector,0.2,,+5%
96535,Polished Magnetic Fan,0.1,,+4%
96536,Polished Propulsion Unit,0.5,-10%,
96537,Polished Impulse Nozzle,0.1,,+4%
96538,Stabilised Shockwave Shield,0.0,-6%,
96539,Upgraded Fuel Pipes,0.5,,+8%
96540,Polished Impulse Nozzle,0.3,,+6%
96541,Upgraded Propulsion Unit,0.0,-6%,
96542,Rewired Fuel Pipes,0.125,-7%,
96543,Polished Magnetic Fan,0.375,-9%,
96544,Polished Hydrogen Dynamo,0.5,-10%,
96545,Rewired Shockwave Shield,0.0,-6%,
96546,Polished Fuel Pipes,0.4,,+7%
96547,Upgraded Plasma Exhaust,0.5,-10%,
96548,Polished Neutrino Injector,0.25,-8%,
96549,Rewired Electron Loom,0.1,,+4%
96550,Stabilised Neutrino Injector,0.2,-6%,+5%
96551,Heated Propulsion Unit,0.0,-6%,
96552,Upgraded Magnetic Fan,0.0,-6%,
96553,Polished Impulse Nozzle,0.4,,+7%
96554,Heated Impulse Nozzle,0.325,-7%,+5%
96555,Heated Impulse Nozzle,0.1,,+4%
96556,Stabilised Impulse Nozzle,0.3,-6%,+6%
96557,Upgraded Plasma Exhaust,0.3,,+6%
96558,Heated Neutrino Injector,0.5,-6%,+8%
96559,Upgraded Fuel Pipes,0.1,,+4%
96560,Polished Magnetic Fan,0.1,-6%,+4%
96561,Heated Impulse Nozzle,0.375,-9%,
96562,Upgraded Shockwave Shield,0.3,,+6%
96563,Polished Shockwave Shield,0.5,-10%,
96564,Heated Plasma Exhaust,0.0,-6%,
96565,Polished Hydrogen Dynamo,0.1,,+4%
96566,Stabilised Hydrogen Dynamo,0.25,-8%,
96567,Polished Propulsion Unit,0.0,-6%,
96568,Heated Hydrogen Dynamo,0.25,-8%,
96569,Polished Fuel Pipes,0.1,,+4%
96570,Heated Thrust Controller,0.4,,+7%
96571,Stabilised Plasma Exhaust,0.0,-6%,
96572,Rewired Magnetic Fan,0.4,,+7%
96573,Heated Neutrino Injector,0.4,,+7%
96574,Upgraded Thrust Controller,0.7,-10%,+5%
96575,Heated Electron Loom,0.3,,+6%
96576,Stabilised Hydrogen Dynamo,0.0,-6%,
96577,Upgraded Neutrino Injector,0.2,,+5%
96578,Polished Hydrogen Dynamo,0.0,-6%,
96579,Upgraded Impulse Nozzle,0.1,,+4%
96580,Stabilised Hydrogen Dynamo,0.125,-7%,
96581,Stabilised Magnetic Fan,0.1,,+4%
96582,Heated Plasma Exhaust,0.1,,+4%
96583,Heated Propulsion Unit,0.25,-8%,
96584,Stabilised Shockwave Shield,0.0,-6%,
96585,Rewired Impulse Nozzle,0.2,,+5%
96586,Stabilised Impulse Nozzle,0.0,-6%,
96587,Stabilised Plasma Exhaust,0.5,-10%,
96588,Upgraded Hydrogen Dynamo,0.1,,+4%
96589,Rewired Thrust Controller,0.1,,+4%
96590,Polished Thrust Controller,0.0,-6%,
96591,Polished Electron Loom,0.4,,+7%
96592,Polished Impulse Nozzle,0.2,,+5%
96593,Polished Thrust Controller,0.0,-6%,
96594,Stabilised Thrust Controller,0.0,-6%,
96595,Rewired Thrust Controller,0.125,-7%,
96596,Heated Electron Loom,0.125,-7%,
96597,Rewired Fuel Pipes,0.1,,+4%
96598,Upgraded Fuel Pipes,0.475,-9%,+4%
96599,Polished Hydrogen Dynamo,0.375,-9%,
96600,Upgraded Fuel Pipes,0.1,,+4%
96601,Stabilised Fuel Pipes,0.375,-9%,
96602,Rewired Neutrino Injector,0.5,-10%,
96603,Polished Hydrogen Dynamo,0.4,,+7%
96604,Rewired Propulsion Unit,0.1,,+4%
96605,Stabilised Electron Loom,0.4,,+7%
96606,Polished Plasma Exhaust,0.5,-10%,
96607,Polished Plasma Exhaust,0.2,,+5%
96608,Upgraded Plasma Exhaust,0.0,-6%,
96609,Stabilised Thrust Controller,0.0,-6%,
96610,Upgraded Electron Loom,0.0,-6%,
96611,Polished Fuel Pipes,0.1,,+4%
96612,Heated Thrust Controller,0.5,-10%,
96613,Polished Propulsion Unit,0.25,-8%,
96614,Polished Thrust Controller,0.5,-10%,
96615,Upgraded Magnetic Fan,0.0,-6%,
96616,Rewired Magnetic Fan,0.0,-6%,
96617,Polished Hydrogen Dynamo,0.375,-9%,
96618,Heated Hydrogen Dynamo,0.35,-8%,+4%
96619,Upgraded Shockwave Shield,0.4,,+7%
96620,Rewired Impulse Nozzle,0.5,,+8%
96621,Rewired Plasma Exhaust,0.375,-9%,
96622,Polished Fuel Pipes,0.1,,+4%
96623,Heated Fuel Pipes,0.5,-10%,
96624,Upgraded Hydrogen Dynamo,0.3,,+6%
96625,Polished Thrust Controller,0.1,,+4%
96626,Stabilised Neutrino Injector,0.5,,+8%
96627,Rewired Fuel Pipes,0.1,,+4%
96628,Polished Fuel Pipes,0.1,,+4%
96629,Rewired Thrust Controller,0.5,,+8%
96630,Heated Impulse Nozzle,0.5,,+8%
96631,Stabilised Neutrino Injector,0.0,-6%,
96632,Upgraded Impulse Nozzle,0.1,,+4%
96633,Heated Thrust Controller,0.2,,+5%
96634,Polished Shockwave Shield,0.25,-8%,
96635,Rewired Electron Loom,0.375,-9%,
96636,Rewired Magnetic Fan,0.5,,+8%
96637,Rewired Hydrogen Dynamo,0.0,-6%,
96638,Heated Thrust Controller,0.0,-6%,
96639,Heated Propulsion Unit,0.3,,+6%
96640,Upgraded Neutrino Injector,0.375,-9%,
96641,Upgraded Shockwave Shield,0.0,-6%,
