Seed,Name,Perfection,Vehicle_BoostSpeed,Vehicle_BoostTanks
95820,Antimatter Turbine,0.306,+62%,+51%
95821,Gravity Exhaust,0.365,+59%,+54%
95822,Antimatter Nozzles,0.147,+56%,+52%
95823,Gravity Tanks,0.329,+58%,+54%
95824,Perfect Turbine,0.274,+58%,+53%
95825,Gravity Nozzles,0.274,+58%,+53%
95826,Plutonium Tanks,0.464,+68%,+50%
95827,Plutonium Dynamo,0.0,+55%,+50%
95828,Supersonic Jets,0.091,+56%,+51%
95829,Antimatter Nozzles,0.306,+62%,+51%
95830,Antimatter Dynamo,0.667,+69%,+53%
95831,Supersonic Exhaust,0.52,+68%,+51%
95832,Supersonic Exhaust,0.762,+67%,+56%
95833,Supersonic Combustion Unit,0.464,+68%,+50%
95834,Gravity Jets,0.056,+55%,+51%
95835,Perfect Igniter,0.377,+64%,+51%
95836,Supersonic Dynamo,0.218,+58%,+52%
95837,Supersonic Diffuser,0.056,+55%,+51%
95838,Gravity Diffuser,1.0,+69%,+59%
95839,Supersonic Combustion Unit,0.468,+65%,+52%
95840,Supersonic Igniter,0.202,+56%,+53%
95841,Gravity Combustion Unit,0.0,+55%,+50%
95842,Supersonic Exhaust,0.202,+56%,+53%
95843,Plutonium Turbine,0.389,+55%,+57%
95844,Perfect Nozzles,0.0,+55%,+50%
95845,Supersonic Nozzles,0.889,+69%,+57%
95846,Supersonic Exhaust,0.321,+64%,+50%
95847,Perfect Combustion Unit,0.532,+59%,+57%
95848,Antimatter Tanks,0.321,+64%,+50%
95849,Gravity Pump,0.274,+58%,+53%
95850,Gravity Nozzles,0.5,+55%,+59%
95851,Perfect Nozzles,0.548,+61%,+56%
95852,Plutonium Dynamo,0.036,+56%,+50%
95853,Supersonic Igniter,0.357,+65%,+50%
95854,Gravity Tanks,0.54,+67%,+52%
95855,Antimatter Tanks,0.5,+55%,+59%
95856,Plutonium Dynamo,0.222,+55%,+54%
95857,Plutonium Pump,0.214,+61%,+50%
95858,Plutonium Tanks,0.369,+56%,+56%
95859,Plutonium Igniter,0.429,+67%,+50%
95860,Perfect Combustion Unit,0.071,+57%,+50%
95861,Supersonic Nozzles,0.46,+57%,+57%
95862,Gravity Igniter,0.778,+69%,+55%
95863,Perfect Pump,0.778,+69%,+55%
95864,Gravity Diffuser,0.393,+66%,+50%
95865,Gravity Nozzles,0.107,+58%,+50%
95866,Gravity Igniter,0.746,+65%,+57%
95867,Plutonium Turbine,0.484,+67%,+51%
95868,Perfect Jets,0.071,+57%,+50%
95869,Antimatter Pump,0.524,+65%,+53%
95870,Perfect Pump,0.0,+55%,+50%
95871,Antimatter Nozzles,0.238,+57%,+53%
95872,Antimatter Igniter,0.444,+55%,+58%
95873,Antimatter Diffuser,0.218,+58%,+52%
95874,Antimatter Combustion Unit,0.679,+60%,+59%
95875,Antimatter Tanks,0.222,+55%,+54%
95876,Antimatter Nozzles,0.675,+63%,+57%
95877,Supersonic Tanks,0.286,+63%,+50%
95878,Gravity Dynamo,0.853,+68%,+57%
95879,Perfect Exhaust,0.611,+69%,+52%
95880,Perfect Tanks,0.385,+58%,+55%
95881,Antimatter Dynamo,0.325,+61%,+52%
95882,Supersonic Turbine,0.5,+55%,+59%
95883,Antimatter Pump,0.306,+62%,+51%
95884,Perfect Pump,0.127,+57%,+51%
95885,Gravity Turbine,0.321,+64%,+50%
95886,Supersonic Combustion Unit,0.0,+55%,+50%
95887,Perfect Turbine,0.567,+60%,+57%
95888,Antimatter Dynamo,0.127,+57%,+51%
95889,Plutonium Pump,0.056,+55%,+51%
95890,Perfect Igniter,0.0,+55%,+50%
95891,Antimatter Exhaust,0.929,+67%,+59%
95892,Antimatter Pump,0.147,+56%,+52%
95893,Gravity Exhaust,0.278,+55%,+55%
95894,Gravity Tanks,0.429,+67%,+50%
95895,Gravity Dynamo,0.0,+55%,+50%
95896,Supersonic Igniter,0.036,+56%,+50%
95897,Gravity Dynamo,0.111,+55%,+52%
95898,Perfect Tanks,0.306,+62%,+51%
95899,Perfect Exhaust,0.238,+57%,+53%
95900,Gravity Diffuser,0.833,+69%,+56%
95901,Perfect Exhaust,0.198,+59%,+51%
95902,Perfect Turbine,0.643,+59%,+59%
95903,Supersonic Tanks,0.333,+55%,+56%
95904,Plutonium Exhaust,0.675,+63%,+57%
95905,Perfect Nozzles,0.357,+65%,+50%
95906,Perfect Diffuser,0.52,+68%,+51%
95907,Supersonic Diffuser,0.179,+60%,+50%
95908,Perfect Pump,0.552,+58%,+58%
95909,Supersonic Diffuser,0.071,+57%,+50%
95910,Plutonium Combustion Unit,0.0,+55%,+50%
95911,Supersonic Tanks,0.222,+55%,+54%
95912,Perfect Nozzles,0.167,+55%,+53%
95913,Plutonium Tanks,0.143,+59%,+50%
95914,Plutonium Turbine,0.603,+61%,+57%
95915,Antimatter Nozzles,0.321,+64%,+50%
95916,Perfect Combustion Unit,0.472,+62%,+54%
95917,Supersonic Combustion Unit,0.163,+58%,+51%
95918,Plutonium Diffuser,0.44,+58%,+56%
95919,Antimatter Tanks,0.0,+55%,+50%
95920,Gravity Tanks,1.0,+69%,+59%
95921,Plutonium Combustion Unit,0.345,+60%,+53%
95922,Gravity Diffuser,0.464,+68%,+50%
95923,Antimatter Nozzles,0.111,+55%,+52%
95924,Perfect Combustion Unit,0.401,+60%,+54%
95925,Supersonic Nozzles,0.357,+65%,+50%
95926,Gravity Turbine,0.214,+61%,+50%
95927,Supersonic Jets,0.5,+55%,+59%
95928,Gravity Igniter,0.0,+55%,+50%
95929,Perfect Nozzles,0.071,+57%,+50%
95930,Gravity Exhaust,0.179,+60%,+50%
95931,Plutonium Diffuser,0.0,+55%,+50%
95932,Antimatter Diffuser,0.222,+55%,+54%
95933,Gravity Pump,0.0,+55%,+50%
95934,Perfect Diffuser,0.524,+65%,+53%
95935,Plutonium Jets,0.52,+68%,+51%
95936,Perfect Turbine,0.0,+55%,+50%
95937,Plutonium Igniter,0.107,+58%,+50%
95938,Supersonic Nozzles,0.179,+60%,+50%
95939,Gravity Pump,0.75,+62%,+59%
95940,Gravity Tanks,0.111,+55%,+52%
95941,Perfect Jets,0.214,+61%,+50%
95942,Perfect Nozzles,0.726,+66%,+56%
95943,Perfect Diffuser,0.349,+57%,+55%
95944,Supersonic Igniter,0.254,+59%,+52%
95945,Antimatter Exhaust,0.0,+55%,+50%
95946,Plutonium Turbine,0.179,+60%,+50%
95947,Perfect Dynamo,0.385,+58%,+55%
95948,Perfect Igniter,0.167,+55%,+53%
95949,Gravity Igniter,0.357,+65%,+50%
95950,Antimatter Pump,0.274,+58%,+53%
95951,Perfect Pump,0.111,+55%,+52%
95952,Plutonium Pump,0.167,+55%,+53%
95953,Supersonic Nozzles,0.325,+61%,+52%
95954,Supersonic Combustion Unit,0.036,+56%,+50%
95955,Supersonic Dynamo,0.163,+58%,+51%
95956,Supersonic Jets,0.25,+62%,+50%
95957,Antimatter Jets,0.71,+64%,+57%
95958,Perfect Turbine,0.548,+61%,+56%
95959,Plutonium Nozzles,0.27,+61%,+51%
95960,Supersonic Igniter,0.377,+64%,+51%
95961,Antimatter Combustion Unit,0.48,+56%,+58%
95962,Antimatter Combustion Unit,0.313,+56%,+55%
95963,Antimatter Jets,0.071,+57%,+50%
95964,Perfect Dynamo,0.0,+55%,+50%
95965,Antimatter Dynamo,0.127,+57%,+51%
95966,Antimatter Igniter,0.274,+58%,+53%
95967,Perfect Exhaust,0.563,+63%,+55%
95968,Gravity Diffuser,0.381,+61%,+53%
95969,Antimatter Diffuser,0.417,+62%,+53%
95970,Gravity Nozzles,0.286,+63%,+50%
95971,Perfect Igniter,0.0,+55%,+50%
95972,Antimatter Jets,0.143,+59%,+50%
95973,Plutonium Diffuser,0.381,+61%,+53%
95974,Gravity Pump,0.484,+67%,+51%
95975,Antimatter Pump,0.345,+60%,+53%
95976,Gravity Dynamo,0.393,+66%,+50%
95977,Perfect Dynamo,0.623,+60%,+58%
95978,Antimatter Pump,0.234,+60%,+51%
95979,Plutonium Diffuser,0.218,+58%,+52%
95980,Perfect Turbine,0.107,+58%,+50%
95981,Antimatter Diffuser,0.452,+63%,+53%
95982,Plutonium Tanks,0.056,+55%,+51%
95983,Gravity Combustion Unit,0.056,+55%,+51%
95984,Supersonic Igniter,0.5,+55%,+59%
95985,Supersonic Tanks,0.325,+61%,+52%
95986,Perfect Tanks,0.214,+61%,+50%
95987,Plutonium Nozzles,0.643,+59%,+59%
95988,Perfect Combustion Unit,0.127,+57%,+51%
95989,Antimatter Pump,0.111,+55%,+52%
95990,Plutonium Turbine,0.27,+61%,+51%
95991,Antimatter Dynamo,0.313,+56%,+55%
95992,Antimatter Diffuser,0.5,+69%,+50%
95993,Supersonic Dynamo,0.321,+64%,+50%
95994,Antimatter Tanks,0.286,+63%,+50%
95995,Plutonium Exhaust,0.0,+55%,+50%
95996,Antimatter Combustion Unit,0.056,+55%,+51%
95997,Plutonium Pump,0.071,+57%,+50%
95998,Supersonic Combustion Unit,0.329,+58%,+54%
95999,Antimatter Combustion Unit,0.56,+66%,+53%
96000,Antimatter Dynamo,0.44,+58%,+56%
96001,Perfect Tanks,0.0,+55%,+50%
96002,Antimatter Exhaust,0.357,+65%,+50%
96003,Perfect Combustion Unit,0.143,+59%,+50%
96004,Perfect Dynamo,0.254,+59%,+52%
96005,Supersonic Tanks,0.143,+59%,+50%
96006,Perfect Igniter,0.444,+55%,+58%
96007,Supersonic Combustion Unit,0.143,+59%,+50%
96008,Perfect Igniter,0.452,+63%,+53%
96009,Antimatter Nozzles,0.0,+55%,+50%
96010,Gravity Combustion Unit,0.762,+67%,+56%
96011,Perfect Tanks,0.147,+56%,+52%
96012,Supersonic Exhaust,0.286,+63%,+50%
96013,Supersonic Diffuser,0.782,+66%,+57%
96014,Gravity Exhaust,0.218,+58%,+52%
96015,Antimatter Igniter,0.5,+69%,+50%
96016,Plutonium Exhaust,0.111,+55%,+52%
96017,Perfect Combustion Unit,0.143,+59%,+50%
96018,Plutonium Combustion Unit,0.091,+56%,+51%
96019,Perfect Dynamo,0.393,+66%,+50%
96020,Plutonium Turbine,0.536,+56%,+59%
96021,Plutonium Dynamo,0.778,+69%,+55%
96022,Supersonic Dynamo,0.274,+58%,+53%
96023,Supersonic Igniter,0.417,+62%,+53%
96024,Perfect Exhaust,0.056,+55%,+51%
96025,Antimatter Igniter,0.0,+55%,+50%
96026,Gravity Combustion Unit,0.429,+67%,+50%
96027,Supersonic Nozzles,0.0,+55%,+50%
96028,Gravity Dynamo,0.056,+55%,+51%
96029,Antimatter Tanks,0.357,+65%,+50%
96030,Perfect Pump,0.782,+66%,+57%
96031,Plutonium Jets,0.361,+62%,+52%
96032,Plutonium Combustion Unit,0.556,+69%,+51%
96033,Gravity Jets,0.167,+55%,+53%
96034,Antimatter Nozzles,0.0,+55%,+50%
96035,Plutonium Combustion Unit,0.0,+55%,+50%
96036,Gravity Exhaust,0.036,+56%,+50%
96037,Plutonium Turbine,0.468,+65%,+52%
96038,Plutonium Jets,0.429,+67%,+50%
96039,Antimatter Turbine,0.127,+57%,+51%
96040,Plutonium Tanks,0.27,+61%,+51%
96041,Supersonic Dynamo,0.599,+64%,+55%
96042,Perfect Dynamo,0.714,+61%,+59%
96043,Supersonic Tanks,0.762,+67%,+56%
96044,Supersonic Pump,0.107,+58%,+50%
96045,Plutonium Exhaust,0.111,+55%,+52%
96046,Supersonic Pump,0.0,+55%,+50%
96047,Plutonium Turbine,0.091,+56%,+51%
96048,Plutonium Dynamo,0.5,+55%,+59%
96049,Plutonium Exhaust,0.56,+66%,+53%
96050,Perfect Dynamo,0.401,+60%,+54%
96051,Perfect Nozzles,0.782,+66%,+57%
96052,Supersonic Tanks,0.234,+60%,+51%
96053,Plutonium Dynamo,0.397,+63%,+52%
96054,Antimatter Exhaust,0.179,+60%,+50%
96055,Gravity Nozzles,0.214,+61%,+50%
96056,Supersonic Combustion Unit,0.369,+56%,+56%
96057,Supersonic Igniter,0.179,+60%,+50%
96058,Gravity Nozzles,0.147,+56%,+52%
96059,Antimatter Tanks,0.385,+58%,+55%
96060,Supersonic Exhaust,0.274,+58%,+53%
96061,Perfect Diffuser,0.556,+69%,+51%
96062,Antimatter Exhaust,0.385,+58%,+55%
96063,Plutonium Jets,0.567,+60%,+57%
96064,Plutonium Exhaust,0.429,+67%,+50%
96065,Perfect Diffuser,0.444,+55%,+58%
96066,Plutonium Jets,0.29,+60%,+52%
96067,Gravity Pump,0.726,+66%,+56%
96068,Perfect Igniter,0.254,+59%,+52%
96069,Plutonium Pump,0.167,+55%,+53%
96070,Plutonium Nozzles,0.341,+63%,+51%
96071,Plutonium Tanks,0.036,+56%,+50%
96072,Antimatter Nozzles,0.552,+58%,+58%
96073,Perfect Exhaust,0.222,+55%,+54%
96074,Antimatter Pump,0.111,+55%,+52%
96075,Gravity Combustion Unit,0.147,+56%,+52%
96076,Gravity Diffuser,0.579,+65%,+54%
96077,Perfect Jets,1.0,+69%,+59%
96078,Perfect Diffuser,0.444,+55%,+58%
96079,Antimatter Pump,0.313,+56%,+55%
96080,Antimatter Igniter,0.345,+60%,+53%
96081,Antimatter Dynamo,0.369,+56%,+56%
96082,Antimatter Diffuser,0.524,+65%,+53%
96083,Gravity Tanks,0.667,+69%,+53%
96084,Supersonic Igniter,0.222,+55%,+54%
96085,Supersonic Jets,0.036,+56%,+50%
96086,Antimatter Nozzles,0.183,+57%,+52%
96087,Plutonium Nozzles,0.579,+65%,+54%
96088,Gravity Diffuser,0.167,+55%,+53%
96089,Supersonic Combustion Unit,0.393,+66%,+50%
96090,Perfect Tanks,0.0,+55%,+50%
96091,Perfect Jets,0.635,+65%,+55%
96092,Plutonium Jets,0.659,+61%,+58%
96093,Plutonium Diffuser,0.111,+55%,+52%
96094,Supersonic Tanks,0.143,+59%,+50%
96095,Gravity Exhaust,0.107,+58%,+50%
96096,Supersonic Combustion Unit,0.091,+56%,+51%
96097,Perfect Tanks,0.286,+63%,+50%
96098,Antimatter Exhaust,0.091,+56%,+51%
96099,Plutonium Turbine,0.183,+57%,+52%
96100,Plutonium Diffuser,0.456,+60%,+55%
96101,Gravity Diffuser,0.893,+66%,+59%
96102,Perfect Jets,0.179,+60%,+50%
96103,Antimatter Exhaust,0.417,+62%,+53%
96104,Plutonium Tanks,0.167,+55%,+53%
96105,Gravity Jets,0.5,+55%,+59%
96106,Antimatter Pump,0.873,+67%,+58%
96107,Antimatter Jets,0.278,+55%,+55%
96108,Gravity Igniter,0.659,+61%,+58%
96109,Supersonic Turbine,0.218,+58%,+52%
96110,Antimatter Jets,0.619,+63%,+56%
96111,Plutonium Pump,0.143,+59%,+50%
96112,Gravity Exhaust,0.429,+67%,+50%
96113,Antimatter Dynamo,0.333,+55%,+56%
96114,Perfect Igniter,0.222,+55%,+54%
96115,Antimatter Jets,0.313,+56%,+55%
96116,Perfect Turbine,0.46,+57%,+57%
96117,Plutonium Exhaust,0.456,+60%,+55%
96118,Plutonium Dynamo,0.0,+55%,+50%
96119,Antimatter Dynamo,0.167,+55%,+53%
96120,Perfect Turbine,0.056,+55%,+51%
96121,Antimatter Diffuser,0.0,+55%,+50%
96122,Plutonium Igniter,0.5,+69%,+50%
96123,Supersonic Dynamo,0.278,+55%,+55%
96124,Antimatter Jets,0.54,+67%,+52%
96125,Plutonium Igniter,0.071,+57%,+50%
96126,Antimatter Pump,0.464,+68%,+50%
96127,Antimatter Tanks,0.198,+59%,+51%
96128,Gravity Exhaust,0.5,+69%,+50%
96129,Gravity Diffuser,0.0,+55%,+50%
96130,Supersonic Jets,0.167,+55%,+53%
96131,Supersonic Exhaust,0.603,+61%,+57%
96132,Plutonium Nozzles,0.5,+69%,+50%
96133,Gravity Combustion Unit,0.179,+60%,+50%
96134,Gravity Combustion Unit,0.167,+55%,+53%
96135,Supersonic Nozzles,0.56,+66%,+53%
96136,Plutonium Tanks,0.349,+57%,+55%
96137,Perfect Nozzles,0.056,+55%,+51%
96138,Plutonium Exhaust,0.107,+58%,+50%
96139,Antimatter Dynamo,0.036,+56%,+50%
96140,Supersonic Turbine,0.29,+60%,+52%
96141,Plutonium Tanks,0.369,+56%,+56%
96142,Supersonic Pump,0.357,+65%,+50%
96143,Plutonium Diffuser,0.837,+66%,+58%
96144,Supersonic Exhaust,0.575,+68%,+52%
96145,Antimatter Dynamo,0.29,+60%,+52%
96146,Perfect Dynamo,0.036,+56%,+50%
96147,Supersonic Diffuser,0.508,+63%,+54%
96148,Antimatter Nozzles,0.762,+67%,+56%
96149,Gravity Exhaust,0.25,+62%,+50%
96150,Gravity Tanks,0.286,+63%,+50%
96151,Perfect Pump,0.5,+55%,+59%
96152,Perfect Combustion Unit,0.464,+68%,+50%
96153,Gravity Nozzles,0.456,+60%,+55%
96154,Perfect Combustion Unit,0.254,+59%,+52%
96155,Gravity Combustion Unit,0.0,+55%,+50%
96156,Supersonic Dynamo,0.389,+55%,+57%
96157,Antimatter Pump,0.071,+57%,+50%
96158,Plutonium Nozzles,0.222,+55%,+54%
96159,Perfect Exhaust,0.179,+60%,+50%
96160,Antimatter Jets,0.5,+69%,+50%
96161,Gravity Tanks,0.071,+57%,+50%
96162,Gravity Jets,0.036,+56%,+50%
96163,Supersonic Nozzles,0.0,+55%,+50%
96164,Plutonium Pump,0.167,+55%,+53%
96165,Antimatter Dynamo,0.0,+55%,+50%
96166,Supersonic Tanks,0.179,+60%,+50%
96167,Supersonic Jets,0.036,+56%,+50%
96168,Antimatter Nozzles,0.0,+55%,+50%
96169,Plutonium Tanks,0.476,+59%,+56%
96170,Gravity Diffuser,0.143,+59%,+50%
96171,Antimatter Nozzles,0.687,+68%,+54%
96172,Antimatter Diffuser,0.548,+61%,+56%
96173,Gravity Turbine,0.0,+55%,+50%
96174,Supersonic Diffuser,0.167,+55%,+53%
96175,Antimatter Dynamo,0.492,+61%,+55%
96176,Gravity Igniter,0.69,+65%,+56%
96177,Plutonium Diffuser,0.766,+64%,+58%
96178,Gravity Turbine,0.563,+63%,+55%
96179,Antimatter Pump,0.333,+55%,+56%
96180,Antimatter Igniter,0.202,+56%,+53%
96181,Supersonic Jets,0.0,+55%,+50%
96182,Perfect Tanks,0.0,+55%,+50%
96183,Gravity Dynamo,0.361,+62%,+52%
96184,Perfect Tanks,0.167,+55%,+53%
96185,Perfect Exhaust,0.341,+63%,+51%
96186,Perfect Turbine,0.548,+61%,+56%
96187,Antimatter Pump,0.056,+55%,+51%
96188,Perfect Diffuser,0.889,+69%,+57%
96189,Supersonic Turbine,0.365,+59%,+54%
96190,Gravity Jets,0.0,+55%,+50%
96191,Supersonic Dynamo,0.492,+61%,+55%
96192,Plutonium Turbine,0.27,+61%,+51%
96193,Plutonium Exhaust,0.444,+55%,+58%
96194,Gravity Turbine,0.147,+56%,+52%
96195,Plutonium Combustion Unit,0.163,+58%,+51%
96196,Perfect Dynamo,0.456,+60%,+55%
96197,Plutonium Diffuser,0.091,+56%,+51%
96198,Supersonic Dynamo,0.036,+56%,+50%
96199,Antimatter Tanks,0.567,+60%,+57%
96200,Perfect Combustion Unit,0.31,+59%,+53%
96201,Supersonic Exhaust,0.143,+59%,+50%
96202,Gravity Combustion Unit,0.0,+55%,+50%
96203,Supersonic Igniter,0.218,+58%,+52%
96204,Gravity Dynamo,0.294,+57%,+54%
96205,Plutonium Turbine,0.429,+67%,+50%
96206,Antimatter Pump,0.056,+55%,+51%
96207,Antimatter Pump,0.29,+60%,+52%
96208,Plutonium Igniter,0.5,+55%,+59%
96209,Perfect Turbine,0.0,+55%,+50%
96210,Plutonium Pump,0.623,+60%,+58%
96211,Gravity Turbine,0.294,+57%,+54%
96212,Antimatter Turbine,0.0,+55%,+50%
96213,Gravity Jets,0.369,+56%,+56%
96214,Gravity Combustion Unit,0.369,+56%,+56%
96215,Perfect Pump,0.071,+57%,+50%
96216,Supersonic Tanks,0.333,+55%,+56%
96217,Antimatter Igniter,0.579,+65%,+54%
96218,Supersonic Exhaust,0.0,+55%,+50%
96219,Antimatter Nozzles,0.667,+69%,+53%
96220,Gravity Turbine,0.333,+55%,+56%
96221,Antimatter Tanks,0.484,+67%,+51%
96222,Supersonic Igniter,0.837,+66%,+58%
96223,Plutonium Combustion Unit,0.365,+59%,+54%
96224,Antimatter Nozzles,0.258,+56%,+54%
96225,Plutonium Pump,0.766,+64%,+58%
96226,Antimatter Turbine,0.294,+57%,+54%
96227,Plutonium Dynamo,0.56,+66%,+53%
96228,Supersonic Combustion Unit,0.091,+56%,+51%
96229,Gravity Jets,0.365,+59%,+54%
96230,Plutonium Diffuser,0.218,+58%,+52%
96231,Supersonic Turbine,0.48,+56%,+58%
96232,Gravity Dynamo,0.357,+65%,+50%
96233,Supersonic Turbine,0.286,+63%,+50%
96234,Plutonium Diffuser,0.393,+66%,+50%
96235,Antimatter Tanks,0.107,+58%,+50%
96236,Plutonium Turbine,0.389,+55%,+57%
96237,Plutonium Exhaust,0.381,+61%,+53%
96238,Supersonic Igniter,0.0,+55%,+50%
96239,Plutonium Diffuser,0.5,+55%,+59%
96240,Perfect Exhaust,0.313,+56%,+55%
96241,Plutonium Combustion Unit,0.389,+55%,+57%
96242,Gravity Tanks,0.69,+65%,+56%
96243,Supersonic Turbine,0.5,+69%,+50%
96244,Supersonic Turbine,0.0,+55%,+50%
96245,Plutonium Jets,0.444,+55%,+58%
96246,Plutonium Turbine,0.056,+55%,+51%
96247,Plutonium Diffuser,0.167,+55%,+53%
96248,Plutonium Pump,0.817,+67%,+57%
96249,Antimatter Diffuser,0.492,+61%,+55%
96250,Gravity Tanks,0.167,+55%,+53%
96251,Plutonium Turbine,0.421,+59%,+55%
96252,Gravity Diffuser,0.615,+66%,+54%
96253,Plutonium Diffuser,0.218,+58%,+52%
96254,Gravity Exhaust,0.183,+57%,+52%
96255,Gravity Nozzles,0.0,+55%,+50%
96256,Perfect Nozzles,0.147,+56%,+52%
96257,Perfect Igniter,0.111,+55%,+52%
96258,Plutonium Jets,0.036,+56%,+50%
96259,Gravity Igniter,0.056,+55%,+51%
96260,Antimatter Nozzles,0.111,+55%,+52%
96261,Perfect Diffuser,0.437,+61%,+54%
96262,Antimatter Nozzles,0.091,+56%,+51%
96263,Gravity Diffuser,0.091,+56%,+51%
96264,Gravity Jets,0.0,+55%,+50%
96265,Gravity Igniter,0.389,+55%,+57%
96266,Perfect Combustion Unit,0.73,+63%,+58%
96267,Supersonic Diffuser,0.571,+57%,+59%
96268,Plutonium Turbine,0.365,+59%,+54%
96269,Antimatter Combustion Unit,0.587,+59%,+58%
96270,Antimatter Diffuser,0.27,+61%,+51%
96271,Antimatter Igniter,0.0,+55%,+50%
96272,Plutonium Exhaust,0.778,+69%,+55%
96273,Perfect Tanks,0.786,+63%,+59%
96274,Gravity Nozzles,0.222,+55%,+54%
96275,Supersonic Tanks,0.183,+57%,+52%
96276,Plutonium Jets,0.389,+55%,+57%
96277,Gravity Turbine,0.091,+56%,+51%
96278,Gravity Jets,0.798,+68%,+56%
96279,Plutonium Nozzles,0.393,+66%,+50%
96280,Gravity Jets,0.54,+67%,+52%
96281,Antimatter Diffuser,0.0,+55%,+50%
96282,Gravity Diffuser,0.27,+61%,+51%
96283,Perfect Exhaust,0.389,+55%,+57%
96284,Plutonium Nozzles,0.0,+55%,+50%
96285,Plutonium Diffuser,0.0,+55%,+50%
96286,Gravity Igniter,0.393,+66%,+50%
96287,Antimatter Jets,0.433,+64%,+52%
96288,Perfect Dynamo,0.0,+55%,+50%
96289,Supersonic Diffuser,0.837,+66%,+58%
96290,Supersonic Jets,0.393,+66%,+50%
96291,Plutonium Turbine,0.484,+67%,+51%
96292,Plutonium Igniter,0.143,+59%,+50%
96293,Perfect Jets,0.056,+55%,+51%
96294,Gravity Tanks,0.036,+56%,+50%
96295,Plutonium Pump,0.437,+61%,+54%
96296,Antimatter Tanks,0.548,+61%,+56%
96297,Gravity Combustion Unit,0.766,+64%,+58%
96298,Plutonium Combustion Unit,0.433,+64%,+52%
96299,Antimatter Pump,0.496,+58%,+57%
96300,Supersonic Pump,0.147,+56%,+52%
96301,Antimatter Diffuser,0.222,+55%,+54%
96302,Gravity Jets,0.107,+58%,+50%
96303,Perfect Tanks,0.107,+58%,+50%
96304,Supersonic Combustion Unit,0.5,+55%,+59%
96305,Perfect Tanks,0.183,+57%,+52%
96306,Antimatter Igniter,0.286,+63%,+50%
96307,Plutonium Jets,0.321,+64%,+50%
96308,Plutonium Diffuser,0.258,+56%,+54%
96309,Antimatter Diffuser,0.091,+56%,+51%
96310,Plutonium Combustion Unit,0.433,+64%,+52%
96311,Perfect Jets,0.595,+67%,+53%
96312,Antimatter Combustion Unit,0.0,+55%,+50%
96313,Antimatter Pump,0.071,+57%,+50%
96314,Plutonium Exhaust,0.254,+59%,+52%
96315,Perfect Igniter,0.0,+55%,+50%
96316,Perfect Nozzles,0.667,+69%,+53%
96317,Plutonium Jets,0.333,+55%,+56%
96318,Plutonium Diffuser,0.167,+55%,+53%
96319,Plutonium Nozzles,0.421,+59%,+55%
96320,Supersonic Igniter,0.667,+69%,+53%
96321,Perfect Igniter,0.056,+55%,+51%
96322,Gravity Exhaust,0.147,+56%,+52%
96323,Supersonic Combustion Unit,0.889,+69%,+57%
96324,Perfect Diffuser,0.143,+59%,+50%
96325,Plutonium Turbine,0.313,+56%,+55%
96326,Antimatter Pump,0.393,+66%,+50%
96327,Antimatter Pump,0.321,+64%,+50%
96328,Antimatter Jets,0.341,+63%,+51%
96329,Antimatter Turbine,0.817,+67%,+57%
96330,Plutonium Jets,0.127,+57%,+51%
96331,Perfect Turbine,0.552,+58%,+58%
96332,Plutonium Exhaust,0.091,+56%,+51%
96333,Gravity Combustion Unit,0.433,+64%,+52%
96334,Supersonic Tanks,0.929,+67%,+59%
96335,Plutonium Igniter,0.198,+59%,+51%
96336,Plutonium Nozzles,0.234,+60%,+51%
96337,Supersonic Jets,0.611,+69%,+52%
96338,Antimatter Diffuser,0.571,+57%,+59%
96339,Perfect Dynamo,0.25,+62%,+50%
96340,Perfect Nozzles,0.496,+58%,+57%
96341,Antimatter Dynamo,0.056,+55%,+51%
96342,Plutonium Diffuser,0.575,+68%,+52%
96343,Antimatter Turbine,0.643,+59%,+59%
96344,Antimatter Diffuser,0.0,+55%,+50%
96345,Supersonic Combustion Unit,0.163,+58%,+51%
96346,Supersonic Igniter,0.274,+58%,+53%
96347,Perfect Diffuser,0.056,+55%,+51%
96348,Plutonium Combustion Unit,0.056,+55%,+51%
96349,Supersonic Exhaust,0.782,+66%,+57%
96350,Antimatter Igniter,0.091,+56%,+51%
96351,Perfect Nozzles,0.369,+56%,+56%
96352,Antimatter Exhaust,0.837,+66%,+58%
96353,Perfect Exhaust,0.746,+65%,+57%
96354,Perfect Tanks,0.778,+69%,+55%
96355,Gravity Exhaust,0.821,+64%,+59%
96356,Antimatter Jets,0.222,+55%,+54%
96357,Perfect Turbine,0.492,+61%,+55%
96358,Gravity Turbine,0.417,+62%,+53%
96359,Supersonic Nozzles,0.631,+68%,+53%
96360,Antimatter Exhaust,0.0,+55%,+50%
96361,Supersonic Pump,0.456,+60%,+55%
96362,Plutonium Diffuser,0.579,+65%,+54%
96363,Perfect Combustion Unit,0.071,+57%,+50%
96364,Perfect Nozzles,0.111,+55%,+52%
96365,Supersonic Combustion Unit,0.286,+63%,+50%
96366,Perfect Dynamo,0.524,+65%,+53%
96367,Supersonic Turbine,0.147,+56%,+52%
96368,Plutonium Tanks,0.464,+68%,+50%
96369,Plutonium Pump,0.143,+59%,+50%
96370,Antimatter Igniter,0.214,+61%,+50%
96371,Supersonic Diffuser,0.286,+63%,+50%
96372,Plutonium Tanks,0.0,+55%,+50%
96373,Gravity Diffuser,0.357,+65%,+50%
