Seed	Name	Perfection	Vehicle_BoostSpeed	Vehicle_BoostTanks
80874	Synchronised Pump	0.667		+16%
80875	Upgraded Diffuser	0.0	+10%	
80876	Unstable Dynamo	0.0	+10%	
80877	Specialist Exhaust	0.0		+10%
80878	Upgraded Nozzles	0.889		+18%
80879	Specialist Jets	0.0	+10%	
80880	Synchronised Turbine	0.222	+12%	
80881	Synchronised Diffuser	0.222	+12%	
80882	Specialist Nozzles	0.0	+10%	
80883	Synchronised Diffuser	0.333		+13%
80884	Synchronised Nozzles	0.889		+18%
80885	Augmented Turbine	0.556	+15%	
80886	Unstable Dynamo	0.222		+12%
80887	Augmented Igniter	0.333	+13%	
80888	Upgraded Combustion Unit	0.222	+12%	
80889	Specialist Exhaust	0.0	+10%	
80890	Synchronised Dynamo	0.111	+11%	
80891	Specialist Igniter	0.333	+13%	
80892	Upgraded Jets	0.889		+18%
80893	Specialist Exhaust	0.889		+18%
80894	Augmented Exhaust	0.667	+16%	
80895	Augmented Dynamo	0.444		+14%
80896	Specialist Tanks	0.0	+10%	
80897	Unstable Turbine	0.222		+12%
80898	Augmented Igniter	0.111		+11%
80899	Synchronised Turbine	0.889	+18%	
80900	Specialist Turbine	0.556	+15%	
80901	Unstable Tanks	1.0		+19%
80902	Specialist Igniter	0.0		+10%
80903	Synchronised Diffuser	0.0		+10%
80904	Upgraded Combustion Unit	1.0		+19%
80905	Unstable Dynamo	0.111	+11%	
80906	Synchronised Exhaust	0.111	+11%	
80907	Augmented Pump	0.0		+10%
80908	Synchronised Tanks	0.0		+10%
80909	Synchronised Exhaust	0.0	+10%	
80910	Unstable Nozzles	0.222	+12%	
80911	Unstable Igniter	0.778	+17%	
80912	Upgraded Dynamo	0.333	+13%	
80913	Specialist Diffuser	0.0	+10%	
80914	Augmented Tanks	0.889	+18%	
80915	Upgraded Dynamo	0.111	+11%	
80916	Augmented Igniter	0.0		+10%
80917	Unstable Dynamo	0.0	+10%	
80918	Synchronised Igniter	0.0		+10%
80919	Unstable Pump	0.111	+11%	
80920	Unstable Jets	0.0		+10%
80921	Upgraded Igniter	0.556	+15%	
80922	Specialist Nozzles	0.444		+14%
80923	Synchronised Turbine	0.111	+11%	
80924	Synchronised Igniter	0.111	+11%	
80925	Synchronised Nozzles	0.0	+10%	
80926	Specialist Pump	0.444	+14%	
80927	Upgraded Combustion Unit	0.444		+14%
80928	Upgraded Dynamo	0.333		+13%
80929	Synchronised Tanks	0.667	+16%	
80930	Augmented Nozzles	0.556	+15%	
80931	Unstable Nozzles	0.0	+10%	
80932	Augmented Nozzles	0.444	+14%	
80933	Augmented Diffuser	0.0	+10%	
80934	Synchronised Tanks	1.0	+19%	
80935	Upgraded Dynamo	0.0		+10%
80936	Unstable Nozzles	0.889	+18%	
80937	Specialist Diffuser	0.667		+16%
80938	Specialist Combustion Unit	0.778		+17%
80939	Synchronised Dynamo	0.333	+13%	
80940	Augmented Turbine	0.0		+10%
80941	Augmented Combustion Unit	0.111	+11%	
80942	Synchronised Diffuser	0.889		+18%
80943	Augmented Pump	0.0	+10%	
80944	Augmented Tanks	0.222	+12%	
80945	Augmented Nozzles	0.0	+10%	
80946	Specialist Tanks	0.0	+10%	
80947	Augmented Nozzles	0.333		+13%
80948	Synchronised Pump	0.778	+17%	
80949	Upgraded Igniter	0.778	+17%	
80950	Unstable Nozzles	0.222		+12%
80951	Unstable Combustion Unit	0.0		+10%
80952	Specialist Jets	0.889	+18%	
80953	Unstable Tanks	0.111	+11%	
80954	Synchronised Diffuser	0.333		+13%
80955	Upgraded Tanks	0.0		+10%
80956	Augmented Diffuser	0.111		+11%
80957	Specialist Igniter	0.222		+12%
80958	Upgraded Pump	0.556		+15%
80959	Augmented Combustion Unit	0.0		+10%
80960	Augmented Diffuser	0.111		+11%
80961	Augmented Exhaust	0.0		+10%
80962	Upgraded Exhaust	0.0	+10%	
80963	Unstable Tanks	0.111		+11%
80964	Unstable Dynamo	0.0	+10%	
80965	Synchronised Igniter	0.0	+10%	
80966	Specialist Tanks	0.333	+13%	
80967	Augmented Dynamo	0.111	+11%	
80968	Augmented Nozzles	0.0	+10%	
80969	Specialist Combustion Unit	0.0	+10%	
80970	Augmented Igniter	0.111		+11%
80971	Specialist Nozzles	0.111		+11%
80972	Augmented Nozzles	0.444	+14%	
80973	Augmented Exhaust	0.667	+16%	
80974	Upgraded Diffuser	0.444		+14%
80975	Specialist Diffuser	0.333		+13%
80976	Augmented Dynamo	0.222		+12%
80977	Unstable Exhaust	0.889		+18%
80978	Unstable Nozzles	0.111		+11%
80979	Synchronised Diffuser	0.333		+13%
80980	Augmented Dynamo	0.889	+18%	
80981	Specialist Nozzles	0.333		+13%
80982	Augmented Turbine	0.556	+15%	
80983	Augmented Jets	0.444	+14%	
80984	Specialist Jets	0.333	+13%	
80985	Unstable Nozzles	0.222	+12%	
80986	Upgraded Combustion Unit	0.778	+17%	
80987	Augmented Turbine	1.0	+19%	
80988	Specialist Diffuser	0.778	+17%	
80989	Synchronised Jets	0.556		+15%
80990	Specialist Igniter	0.667		+16%
80991	Augmented Tanks	0.0	+10%	
80992	Specialist Tanks	0.0	+10%	
80993	Synchronised Jets	0.111		+11%
80994	Synchronised Combustion Unit	0.444		+14%
80995	Augmented Turbine	0.667		+16%
80996	Augmented Combustion Unit	0.0	+10%	
80997	Augmented Pump	0.667	+16%	
80998	Unstable Combustion Unit	0.667		+16%
80999	Upgraded Exhaust	1.0		+19%
81000	Synchronised Exhaust	0.778	+17%	
81001	Synchronised Combustion Unit	0.0		+10%
81002	Upgraded Exhaust	0.667		+16%
81003	Upgraded Dynamo	1.0	+19%	
81004	Upgraded Nozzles	0.667		+16%
81005	Synchronised Pump	0.111		+11%
81006	Augmented Tanks	0.0		+10%
81007	Upgraded Dynamo	0.0		+10%
81008	Upgraded Combustion Unit	0.333		+13%
81009	Specialist Exhaust	0.556		+15%
81010	Synchronised Exhaust	0.0		+10%
81011	Specialist Turbine	0.0		+10%
81012	Specialist Dynamo	0.333		+13%
81013	Synchronised Jets	0.111		+11%
81014	Unstable Jets	0.444		+14%
81015	Upgraded Turbine	0.778	+17%	
81016	Augmented Igniter	0.111	+11%	
81017	Specialist Nozzles	0.0	+10%	
81018	Unstable Pump	0.0		+10%
81019	Upgraded Pump	0.556		+15%
81020	Augmented Tanks	0.0	+10%	
81021	Unstable Exhaust	0.333	+13%	
81022	Augmented Exhaust	0.222		+12%
81023	Upgraded Jets	0.889	+18%	
81024	Specialist Jets	0.333		+13%
81025	Upgraded Igniter	0.111		+11%
81026	Specialist Diffuser	0.667		+16%
81027	Specialist Tanks	0.444		+14%
81028	Augmented Diffuser	0.556	+15%	
81029	Augmented Diffuser	0.667		+16%
81030	Specialist Tanks	0.222		+12%
81031	Synchronised Nozzles	0.889	+18%	
81032	Augmented Combustion Unit	0.222		+12%
81033	Specialist Pump	0.667		+16%
81034	Synchronised Combustion Unit	0.111	+11%	
81035	Unstable Exhaust	0.556	+15%	
81036	Unstable Turbine	0.667	+16%	
81037	Specialist Pump	0.0		+10%
81038	Unstable Combustion Unit	0.111		+11%
81039	Specialist Igniter	0.333	+13%	
81040	Unstable Pump	0.111	+11%	
81041	Upgraded Diffuser	0.111	+11%	
81042	Synchronised Nozzles	0.333		+13%
81043	Upgraded Igniter	0.111		+11%
81044	Unstable Jets	0.0	+10%	
81045	Upgraded Diffuser	0.0		+10%
81046	Augmented Tanks	0.778		+17%
81047	Upgraded Igniter	0.0		+10%
81048	Synchronised Combustion Unit	0.556	+15%	
81049	Specialist Tanks	0.0	+10%	
81050	Augmented Igniter	1.0	+19%	
81051	Upgraded Exhaust	0.0	+10%	
81052	Unstable Diffuser	0.667		+16%
81053	Specialist Diffuser	0.333	+13%	
81054	Specialist Igniter	0.0		+10%
81055	Upgraded Pump	0.0	+10%	
81056	Unstable Igniter	0.0		+10%
81057	Upgraded Igniter	0.0		+10%
81058	Specialist Turbine	0.889		+18%
81059	Synchronised Combustion Unit	0.111	+11%	
81060	Specialist Diffuser	1.0		+19%
81061	Synchronised Exhaust	0.0		+10%
81062	Augmented Exhaust	0.0	+10%	
81063	Synchronised Pump	0.0	+10%	
81064	Synchronised Tanks	0.0		+10%
81065	Specialist Dynamo	0.222	+12%	
81066	Specialist Igniter	0.333		+13%
81067	Upgraded Diffuser	0.222		+12%
81068	Specialist Igniter	0.222	+12%	
81069	Upgraded Diffuser	0.778		+17%
81070	Synchronised Nozzles	0.444	+14%	
81071	Upgraded Nozzles	0.0		+10%
81072	Upgraded Dynamo	0.0		+10%
81073	Specialist Pump	0.0		+10%
81074	Unstable Diffuser	0.0		+10%
81075	Synchronised Tanks	0.111		+11%
81076	Augmented Exhaust	0.0		+10%
81077	Augmented Pump	1.0		+19%
81078	Unstable Exhaust	0.778	+17%	
81079	Augmented Turbine	0.667	+16%	
81080	Augmented Combustion Unit	0.0	+10%	
81081	Upgraded Nozzles	0.778	+17%	
81082	Augmented Jets	0.333	+13%	
81083	Unstable Jets	0.333	+13%	
81084	Unstable Dynamo	0.333		+13%
81085	Specialist Igniter	0.222		+12%
81086	Unstable Igniter	0.0		+10%
81087	Upgraded Pump	1.0	+19%	
81088	Augmented Combustion Unit	0.0		+10%
81089	Synchronised Tanks	1.0		+19%
81090	Augmented Igniter	0.0		+10%
81091	Augmented Turbine	0.0		+10%
81092	Upgraded Exhaust	0.111	+11%	
81093	Synchronised Pump	0.0	+10%	
81094	Synchronised Exhaust	0.111	+11%	
81095	Upgraded Exhaust	0.0		+10%
81096	Specialist Turbine	0.0	+10%	
81097	Upgraded Igniter	0.556		+15%
81098	Specialist Dynamo	0.222	+12%	
81099	Unstable Dynamo	0.778	+17%	
81100	Synchronised Jets	0.111	+11%	
81101	Augmented Turbine	0.111		+11%
81102	Upgraded Nozzles	0.333		+13%
81103	Specialist Turbine	0.222		+12%
81104	Synchronised Igniter	0.111	+11%	
81105	Augmented Combustion Unit	0.111		+11%
81106	Augmented Nozzles	0.111		+11%
81107	Upgraded Nozzles	0.556	+15%	
81108	Unstable Combustion Unit	0.0		+10%
81109	Specialist Diffuser	0.0	+10%	
81110	Unstable Igniter	0.222		+12%
81111	Augmented Diffuser	0.333	+13%	
81112	Upgraded Pump	0.889		+18%
81113	Augmented Exhaust	0.889		+18%
81114	Upgraded Jets	0.111		+11%
81115	Specialist Combustion Unit	0.778	+17%	
81116	Synchronised Dynamo	0.111		+11%
81117	Augmented Pump	0.667		+16%
81118	Synchronised Pump	0.222		+12%
81119	Upgraded Jets	0.556	+15%	
81120	Specialist Combustion Unit	0.0		+10%
81121	Augmented Jets	0.0		+10%
81122	Specialist Exhaust	0.556	+15%	
81123	Upgraded Combustion Unit	0.222		+12%
81124	Upgraded Exhaust	0.0		+10%
81125	Synchronised Igniter	0.222	+12%	
81126	Augmented Nozzles	0.0		+10%
81127	Upgraded Igniter	0.778	+17%	
81128	Augmented Jets	0.889	+18%	
81129	Upgraded Turbine	0.889		+18%
81130	Unstable Diffuser	0.0	+10%	
81131	Augmented Turbine	1.0		+19%
81132	Upgraded Jets	0.222		+12%
81133	Specialist Nozzles	0.333	+13%	
81134	Synchronised Igniter	0.667		+16%
81135	Specialist Combustion Unit	0.111		+11%
81136	Specialist Exhaust	0.0		+10%
81137	Unstable Diffuser	0.0	+10%	
81138	Unstable Pump	0.556	+15%	
81139	Synchronised Dynamo	0.778		+17%
81140	Synchronised Igniter	0.444		+14%
81141	Upgraded Exhaust	0.0	+10%	
81142	Upgraded Tanks	0.333		+13%
81143	Upgraded Turbine	0.556		+15%
81144	Synchronised Exhaust	0.0		+10%
81145	Upgraded Combustion Unit	0.0	+10%	
81146	Augmented Turbine	0.111		+11%
81147	Upgraded Turbine	0.222		+12%
81148	Augmented Jets	0.667	+16%	
81149	Specialist Igniter	1.0		+19%
81150	Augmented Nozzles	0.333		+13%
81151	Unstable Turbine	0.556	+15%	
81152	Synchronised Nozzles	0.556		+15%
81153	Augmented Diffuser	0.111		+11%
81154	Synchronised Pump	0.222	+12%	
81155	Augmented Tanks	0.111	+11%	
81156	Upgraded Igniter	0.111		+11%
81157	Specialist Tanks	0.111		+11%
81158	Specialist Combustion Unit	0.333		+13%
81159	Synchronised Combustion Unit	0.222	+12%	
81160	Upgraded Dynamo	0.222	+12%	
81161	Upgraded Exhaust	1.0	+19%	
81162	Augmented Exhaust	0.667	+16%	
81163	Synchronised Turbine	0.556		+15%
81164	Unstable Combustion Unit	0.444	+14%	
81165	Upgraded Nozzles	0.333	+13%	
81166	Specialist Diffuser	0.667	+16%	
81167	Synchronised Combustion Unit	0.667		+16%
81168	Augmented Diffuser	0.333	+13%	
81169	Unstable Dynamo	0.0		+10%
81170	Unstable Dynamo	0.0		+10%
81171	Augmented Pump	0.444		+14%
81172	Unstable Combustion Unit	0.778		+17%
81173	Synchronised Igniter	0.111		+11%
81174	Augmented Igniter	0.111		+11%
81175	Augmented Turbine	0.667	+16%	
81176	Upgraded Igniter	0.111		+11%
81177	Upgraded Igniter	0.0	+10%	
81178	Unstable Turbine	0.444		+14%
81179	Synchronised Dynamo	0.222	+12%	
81180	Specialist Nozzles	0.111		+11%
81181	Upgraded Nozzles	0.111	+11%	
81182	Synchronised Tanks	0.111	+11%	
81183	Synchronised Igniter	0.333		+13%
81184	Synchronised Pump	1.0		+19%
81185	Specialist Diffuser	0.0	+10%	
81186	Synchronised Diffuser	0.0		+10%
81187	Upgraded Combustion Unit	0.778		+17%
81188	Augmented Exhaust	0.889		+18%
81189	Specialist Exhaust	0.0		+10%
81190	Synchronised Pump	0.222		+12%
81191	Synchronised Tanks	0.0	+10%	
81192	Specialist Igniter	0.889		+18%
81193	Specialist Diffuser	0.556		+15%
81194	Synchronised Diffuser	0.0		+10%
81195	Unstable Jets	0.889		+18%
81196	Upgraded Diffuser	0.556	+15%	
81197	Unstable Tanks	0.889		+18%
81198	Upgraded Tanks	1.0	+19%	
81199	Unstable Jets	0.556		+15%
81200	Unstable Jets	0.444	+14%	
81201	Synchronised Dynamo	0.667	+16%	
81202	Synchronised Nozzles	0.667	+16%	
81203	Synchronised Tanks	0.0		+10%
81204	Synchronised Nozzles	0.444		+14%
81205	Augmented Diffuser	0.222		+12%
81206	Upgraded Diffuser	0.111	+11%	
81207	Upgraded Pump	0.222	+12%	
81208	Unstable Dynamo	0.778		+17%
81209	Augmented Jets	0.667	+16%	
81210	Augmented Combustion Unit	0.444	+14%	
81211	Upgraded Nozzles	0.889	+18%	
81212	Synchronised Combustion Unit	0.0		+10%
81213	Specialist Exhaust	0.222	+12%	
81214	Unstable Nozzles	0.111		+11%
81215	Augmented Pump	0.0		+10%
81216	Specialist Turbine	0.0	+10%	
81217	Synchronised Exhaust	0.0	+10%	
81218	Unstable Diffuser	0.111		+11%
81219	Synchronised Exhaust	0.111	+11%	
81220	Unstable Pump	0.0		+10%
81221	Augmented Exhaust	0.667		+16%
81222	Upgraded Nozzles	0.556	+15%	
81223	Synchronised Nozzles	0.0		+10%
81224	Unstable Diffuser	1.0	+19%	
81225	Augmented Combustion Unit	0.333	+13%	
81226	Augmented Dynamo	0.889	+18%	
81227	Unstable Combustion Unit	0.0	+10%	
81228	Augmented Exhaust	0.444		+14%
81229	Synchronised Turbine	0.667	+16%	
81230	Upgraded Combustion Unit	0.444	+14%	
81231	Specialist Tanks	0.0	+10%	
81232	Specialist Jets	0.0	+10%	
81233	Upgraded Nozzles	0.222		+12%
81234	Unstable Tanks	0.889		+18%
81235	Augmented Jets	0.778	+17%	
81236	Synchronised Combustion Unit	0.0		+10%
81237	Augmented Dynamo	0.444	+14%	
81238	Unstable Dynamo	0.111	+11%	
81239	Upgraded Turbine	0.889	+18%	
81240	Specialist Exhaust	0.667		+16%
81241	Upgraded Exhaust	0.0		+10%
81242	Synchronised Exhaust	0.222	+12%	
81243	Synchronised Diffuser	0.0	+10%	
81244	Synchronised Tanks	0.111		+11%
81245	Augmented Combustion Unit	0.889	+18%	
81246	Synchronised Jets	0.778		+17%
81247	Upgraded Pump	0.556		+15%
81248	Synchronised Combustion Unit	0.0	+10%	
81249	Upgraded Igniter	0.111	+11%	
81250	Synchronised Dynamo	0.778	+17%	
81251	Synchronised Exhaust	0.0		+10%
81252	Specialist Pump	0.556	+15%	
81253	Specialist Jets	0.111	+11%	
81254	Specialist Jets	0.222	+12%	
81255	Unstable Jets	0.0	+10%	
81256	Augmented Diffuser	0.111		+11%
81257	Specialist Dynamo	0.111	+11%	
81258	Unstable Exhaust	0.0		+10%
81259	Synchronised Exhaust	0.0		+10%
81260	Unstable Exhaust	0.444	+14%	
81261	Augmented Igniter	0.0		+10%
81262	Specialist Turbine	0.111		+11%
81263	Unstable Turbine	0.889	+18%	
81264	Synchronised Turbine	0.111	+11%	
81265	Unstable Exhaust	0.111	+11%	
81266	Synchronised Jets	0.0	+10%	
81267	Augmented Combustion Unit	0.0	+10%	
81268	Upgraded Nozzles	0.0		+10%
81269	Augmented Nozzles	0.0	+10%	
81270	Specialist Tanks	0.111	+11%	
81271	Specialist Dynamo	0.0	+10%	
81272	Augmented Tanks	0.0	+10%	
81273	Specialist Dynamo	0.444		+14%
81274	Upgraded Combustion Unit	0.444		+14%
81275	Synchronised Nozzles	0.333		+13%
81276	Synchronised Combustion Unit	0.556	+15%	
81277	Unstable Exhaust	0.111	+11%	
81278	Specialist Combustion Unit	0.778	+17%	
81279	Unstable Diffuser	0.0	+10%	
81280	Upgraded Igniter	0.0		+10%
81281	Unstable Tanks	0.222		+12%
81282	Upgraded Jets	0.0		+10%
81283	Specialist Jets	0.889	+18%	
81284	Augmented Tanks	0.667		+16%
81285	Specialist Igniter	0.111		+11%
81286	Specialist Igniter	0.444	+14%	
81287	Specialist Igniter	0.778		+17%
81288	Upgraded Diffuser	0.0	+10%	
81289	Upgraded Igniter	0.0	+10%	
81290	Upgraded Jets	0.889		+18%
81291	Synchronised Jets	0.444	+14%	
81292	Augmented Nozzles	0.0	+10%	
81293	Synchronised Diffuser	0.0		+10%
81294	Specialist Nozzles	0.111	+11%	
81295	Synchronised Jets	0.0	+10%	
81296	Upgraded Combustion Unit	0.0	+10%	
81297	Unstable Pump	0.667		+16%
81298	Unstable Diffuser	0.222		+12%
81299	Synchronised Nozzles	0.667	+16%	
81300	Upgraded Dynamo	1.0	+19%	
81301	Unstable Combustion Unit	0.0		+10%
81302	Augmented Tanks	0.889		+18%
81303	Synchronised Pump	0.333	+13%	
81304	Upgraded Pump	0.111		+11%
81305	Synchronised Combustion Unit	0.444		+14%
81306	Augmented Pump	0.0		+10%
81307	Synchronised Dynamo	0.556	+15%	
81308	Synchronised Nozzles	0.333		+13%
81309	Unstable Combustion Unit	0.333		+13%
81310	Specialist Tanks	0.111		+11%
81311	Unstable Dynamo	0.444		+14%
81312	Specialist Pump	0.0	+10%	
81313	Unstable Tanks	0.111		+11%
81314	Augmented Igniter	0.0	+10%	
81315	Synchronised Tanks	0.0	+10%	
81316	Augmented Turbine	0.0	+10%	
81317	Augmented Tanks	0.0	+10%	
81318	Specialist Turbine	0.111	+11%	
81319	Upgraded Dynamo	0.778	+17%	
81320	Specialist Igniter	0.778	+17%	
81321	Synchronised Dynamo	0.222	+12%	
81322	Unstable Igniter	0.111		+11%
81323	Unstable Pump	0.111	+11%	
81324	Synchronised Nozzles	1.0	+19%	
81325	Upgraded Exhaust	0.444		+14%
81326	Augmented Combustion Unit	0.0	+10%	
81327	Specialist Combustion Unit	0.0		+10%
81328	Synchronised Diffuser	0.111		+11%
81329	Specialist Exhaust	0.0		+10%
81330	Synchronised Combustion Unit	0.778		+17%
81331	Synchronised Dynamo	0.111	+11%	
81332	Synchronised Combustion Unit	0.111	+11%	
81333	Synchronised Exhaust	0.0		+10%
81334	Upgraded Dynamo	0.111	+11%	
81335	Augmented Tanks	0.556		+15%
81336	Augmented Tanks	0.111		+11%
81337	Unstable Diffuser	0.111		+11%
81338	Synchronised Diffuser	0.667	+16%	
81339	Specialist Tanks	0.222		+12%
81340	Augmented Igniter	0.0	+10%	
81341	Synchronised Exhaust	0.0	+10%	
81342	Specialist Diffuser	0.444	+14%	
81343	Synchronised Jets	0.444		+14%
81344	Augmented Diffuser	0.333		+13%
81345	Synchronised Dynamo	0.333	+13%	
81346	Specialist Exhaust	0.111	+11%	
81347	Upgraded Turbine	0.444	+14%	
81348	Upgraded Diffuser	0.0	+10%	
81349	Augmented Diffuser	0.778		+17%
81350	Augmented Exhaust	0.333		+13%
81351	Unstable Exhaust	0.0		+10%
81352	Synchronised Tanks	0.0	+10%	
81353	Specialist Nozzles	0.0	+10%	
81354	Synchronised Nozzles	0.333		+13%
81355	Unstable Pump	0.0		+10%
81356	Unstable Jets	0.778	+17%	
81357	Unstable Diffuser	0.889		+18%
81358	Upgraded Dynamo	0.0	+10%	
81359	Augmented Tanks	0.333	+13%	
81360	Upgraded Exhaust	0.222	+12%	
81361	Specialist Tanks	0.889	+18%	
81362	Unstable Pump	0.111		+11%
81363	Upgraded Nozzles	0.222	+12%	
81364	Synchronised Diffuser	0.444		+14%
81365	Synchronised Dynamo	0.333	+13%	
81366	Synchronised Tanks	0.0	+10%	
81367	Upgraded Turbine	0.0	+10%	
81368	Augmented Jets	1.0		+19%
81369	Unstable Tanks	0.0		+10%
81370	Specialist Combustion Unit	0.111	+11%	
81371	Synchronised Dynamo	0.0	+10%	
81372	Specialist Pump	0.444	+14%	
81373	Upgraded Jets	1.0	+19%	
81374	Upgraded Dynamo	0.111		+11%
81375	Unstable Tanks	0.0		+10%
81376	Synchronised Pump	0.667	+16%	
81377	Synchronised Combustion Unit	0.889		+18%
81378	Upgraded Turbine	0.222	+12%	
81379	Specialist Nozzles	0.111	+11%	
81380	Unstable Nozzles	0.556	+15%	
81381	Specialist Pump	0.0		+10%
81382	Augmented Pump	0.889		+18%
81383	Unstable Diffuser	0.667		+16%
81384	Unstable Combustion Unit	0.778	+17%	
81385	Specialist Jets	0.111		+11%
81386	Unstable Combustion Unit	0.333	+13%	
81387	Unstable Turbine	0.111	+11%	
81388	Unstable Pump	0.333		+13%
81389	Unstable Exhaust	0.889		+18%
81390	Upgraded Combustion Unit	0.444		+14%
81391	Synchronised Turbine	0.444	+14%	
81392	Augmented Pump	1.0	+19%	
81393	Unstable Turbine	0.667	+16%	
81394	Synchronised Nozzles	0.0	+10%	
81395	Specialist Nozzles	0.0		+10%
81396	Augmented Dynamo	0.889	+18%	
81397	Augmented Tanks	0.444	+14%	
81398	Augmented Combustion Unit	1.0	+19%	
81399	Unstable Combustion Unit	0.667	+16%	
81400	Upgraded Pump	0.556		+15%
81401	Specialist Tanks	0.444		+14%
81402	Specialist Pump	0.0		+10%
81403	Unstable Diffuser	1.0	+19%	
81404	Augmented Turbine	0.444		+14%
81405	Augmented Jets	0.556		+15%
81406	Synchronised Igniter	0.889		+18%
81407	Specialist Pump	0.0	+10%	
81408	Augmented Igniter	0.0		+10%
81409	Unstable Diffuser	0.0		+10%
81410	Synchronised Dynamo	0.889		+18%
81411	Augmented Turbine	0.111		+11%
81412	Specialist Turbine	0.222	+12%	
81413	Augmented Jets	0.0		+10%
81414	Upgraded Dynamo	0.556		+15%
81415	Upgraded Exhaust	0.222	+12%	
81416	Unstable Exhaust	0.778		+17%
81417	Unstable Turbine	0.0	+10%	
81418	Specialist Exhaust	1.0	+19%	
81419	Unstable Dynamo	0.667		+16%
81420	Synchronised Dynamo	0.556	+15%	
81421	Synchronised Tanks	1.0	+19%	
81422	Unstable Dynamo	0.556	+15%	
81423	Unstable Dynamo	0.0		+10%
81424	Upgraded Diffuser	0.222	+12%	
81425	Specialist Diffuser	0.444		+14%
81426	Specialist Turbine	0.444	+14%	
81427	Specialist Nozzles	0.0	+10%	
81428	Upgraded Turbine	0.222		+12%
81429	Upgraded Combustion Unit	0.0	+10%	
81430	Specialist Jets	0.111	+11%	
81431	Upgraded Jets	0.778		+17%
81432	Specialist Diffuser	0.222	+12%	
81433	Upgraded Combustion Unit	0.667	+16%	
81434	Augmented Pump	0.444	+14%	
81435	Augmented Diffuser	1.0		+19%
81436	Upgraded Igniter	0.111		+11%
81437	Upgraded Exhaust	0.0		+10%
81438	Unstable Nozzles	0.0		+10%
81439	Upgraded Pump	0.889		+18%
81440	Upgraded Jets	0.222	+12%	
81441	Unstable Turbine	0.556		+15%
81442	Unstable Turbine	0.556		+15%
81443	Specialist Jets	0.667		+16%
81444	Upgraded Nozzles	0.444	+14%	
81445	Upgraded Combustion Unit	0.0	+10%	
81446	Synchronised Diffuser	0.0	+10%	
81447	Augmented Diffuser	0.0	+10%	
81448	Upgraded Tanks	0.0	+10%	
81449	Synchronised Turbine	0.556	+15%	
81450	Synchronised Turbine	0.0	+10%	
81451	Specialist Igniter	1.0	+19%	
81452	Augmented Turbine	0.333		+13%
81453	Unstable Igniter	0.0		+10%
81454	Synchronised Turbine	0.889	+18%	
81455	Synchronised Turbine	0.556		+15%
81456	Synchronised Dynamo	0.667	+16%	
81457	Synchronised Combustion Unit	0.444		+14%
81458	Unstable Pump	0.889		+18%
81459	Synchronised Jets	0.0	+10%	
81460	Specialist Exhaust	0.889		+18%
81461	Synchronised Diffuser	0.111	+11%	
81462	Upgraded Combustion Unit	0.0	+10%	
81463	Upgraded Dynamo	0.222	+12%	
81464	Augmented Exhaust	0.222		+12%
81465	Upgraded Exhaust	0.667		+16%
81466	Specialist Tanks	0.0		+10%
81467	Specialist Pump	0.889		+18%
81468	Specialist Jets	0.0	+10%	
81469	Augmented Dynamo	0.0		+10%
81470	Unstable Turbine	0.0	+10%	
81471	Upgraded Pump	0.667	+16%	
81472	Specialist Jets	0.333	+13%	
81473	Upgraded Tanks	0.778	+17%	
81474	Upgraded Turbine	1.0		+19%
81475	Specialist Combustion Unit	0.0		+10%
81476	Specialist Exhaust	0.556	+15%	
81477	Synchronised Pump	0.0		+10%
81478	Synchronised Dynamo	0.333	+13%	
81479	Augmented Pump	0.667		+16%
81480	Unstable Igniter	0.444		+14%
81481	Augmented Turbine	0.0		+10%
81482	Augmented Diffuser	0.111		+11%
81483	Augmented Nozzles	0.222	+12%	
81484	Upgraded Jets	0.778		+17%
81485	Augmented Tanks	0.778		+17%
81486	Synchronised Exhaust	0.0	+10%	
81487	Unstable Tanks	0.111		+11%
81488	Augmented Jets	0.0		+10%
81489	Specialist Nozzles	0.556		+15%
81490	Unstable Jets	0.222		+12%
81491	Unstable Nozzles	0.667		+16%
81492	Unstable Combustion Unit	0.333		+13%
81493	Upgraded Combustion Unit	0.222		+12%
81494	Synchronised Igniter	0.111		+11%
81495	Unstable Jets	1.0		+19%
81496	Specialist Turbine	0.667	+16%	
81497	Synchronised Dynamo	0.0		+10%
81498	Unstable Pump	0.0	+10%	
81499	Unstable Turbine	0.444		+14%
81500	Augmented Exhaust	0.333	+13%	
81501	Specialist Turbine	0.0	+10%	
81502	Unstable Dynamo	0.111	+11%	
81503	Upgraded Nozzles	0.0	+10%	
81504	Augmented Turbine	0.111	+11%	
81505	Unstable Exhaust	0.556	+15%	
81506	Synchronised Tanks	1.0	+19%	
81507	Upgraded Jets	0.111	+11%	
81508	Specialist Dynamo	0.667	+16%	
81509	Unstable Turbine	0.333	+13%	
81510	Augmented Pump	0.0		+10%
81511	Unstable Combustion Unit	0.111	+11%	
81512	Unstable Pump	0.111		+11%
81513	Synchronised Dynamo	0.444	+14%	
81514	Specialist Dynamo	0.667	+16%	
81515	Augmented Dynamo	0.778		+17%
81516	Synchronised Combustion Unit	0.444	+14%	
81517	Upgraded Pump	0.333	+13%	
81518	Augmented Igniter	0.0	+10%	
81519	Specialist Jets	1.0	+19%	
81520	Augmented Turbine	0.889		+18%
81521	Augmented Igniter	0.667		+16%
81522	Specialist Dynamo	0.0		+10%
81523	Upgraded Pump	0.333	+13%	
