Seed,Name,Perfection,Product_Age,Product_Basevalue
80527,Haunted Spores,0.40009,80,621103
80528,Abyssal Tendril,0.26013,90,444062
80529,Twitching Heart,0.10695,50,250291
80530,Hopeless Sample,0.05698,50,187073
80531,Lost Globe,0.06603,30,198527
80532,Woebegotten Gelsack,0.08977,40,228560
80533,Abyssal Globe,0.39524,100,614968
80534,Twitching Coils,0.03494,40,159200
80535,Haunted Gelsack,0.13384,30,284311
80536,Floppy Tendril,0.40148,90,622865
80537,Imagined Sample,0.29482,100,487945
80538,Twitching Tentacle,0.0379,50,162945
80539,Prismatic Tentacle,0.11832,50,264670
80540,Crying Gem,0.03224,30,155788
80541,Impossible Grubs,0.19506,70,361749
80542,Woebegotten Sphere,0.01246,40,130759
80543,Chilling Gelsack,0.42889,80,657533
80544,Twitching Grubs,0.04252,30,168787
80545,Eldritch Gem,0.2397,70,418217
80546,Timeless Sample,0.02975,20,152636
80547,Impossible Grubs,0.75597,200,1071294
80548,Unnerving Core,0.32803,80,529952
80549,Eldritch Worms,0.06249,30,194044
80550,Whispering Jelly,0.36137,70,572123
80551,Haunted Remains,0.21708,90,389601
80552,Unnerving Orb,0.99711,280,1376324
80553,Writhing Core,0.10685,20,250167
80554,Hypnotic Spores,0.0935,30,233275
80555,Impossible Lavae,0.04384,30,170456
80556,Dreadful Coils,0.06823,20,201313
80557,Chilling Grubs,0.09522,50,235451
80558,Dripping Globe,0.23649,100,414157
80559,Crying Gelsack,0.11329,20,258315
80560,Unnerving Sample,0.1941,70,360539
80561,Chilling Globe,0.10641,50,249606
80562,Crying Gelsack,0.28796,60,479270
80563,Floppy Jelly,0.05736,30,187558
80564,Dreadful Heart,0.10418,30,246787
80565,Dripping Bio-Anomaly,0.10462,20,247342
80566,Writhing Remains,0.01476,30,133671
80567,Hopeless Grubs,0.35158,100,559739
80568,Twisted Organs,0.12299,40,270586
80569,Floppy Bio-Anomaly,0.11313,50,258106
80570,Hypnotic Organs,0.09332,40,233044
80571,Prismatic Tendril,0.00869,20,125995
80572,Chilling Eye,0.2227,100,396709
80573,Eldritch Coils,0.41014,80,633822
80574,Crying Gelsack,0.06518,40,197455
80575,Timeless Eye,0.00373,50,119720
80576,Whispering Worms,0.18803,60,352861
80577,Frozen Lavae,0.05325,30,182357
80578,Deathly Bio-Anomaly,0.08876,40,227279
80579,Abyssal Sphere,0.02767,40,150006
80580,Woebegotten Tendril,0.06589,40,198345
80581,Dreadful Eye,0.10472,40,247471
80582,Haunted Remains,0.42597,60,653850
80583,Forlorn Eye,0.94407,220,1309238
80584,Crying Coils,0.29719,60,490946
80585,Deathly Grubs,0.03184,50,155277
80586,Crying Remains,0.18558,110,349751
80587,Grim Organs,0.00476,40,121022
80588,Eerie Organs,0.13066,50,280287
80589,Timeless Eye,0.0127,30,131063
80590,Impossible Tendril,0.10932,20,253290
80591,Inverted Orb,0.337,70,541299
80592,Timeless Organs,0.40246,100,624099
80593,Deathly Remains,0.26971,70,456176
80594,Deathly Lavae,0.113,50,257949
80595,Crying Gem,0.0602,30,191147
80596,Frozen Orb,0.06328,50,195045
80597,Writhing Sphere,0.08162,40,218243
80598,Unnerving Worms,0.80056,220,1127700
80599,Impossible Heart,0.06967,30,203134
80600,Woebegotten Tendril,0.11463,40,260011
80601,Ominous Tendril,0.38657,100,604008
80602,Abandoned Bio-Anomaly,0.12156,50,268766
80603,Ghastly Sphere,0.0244,20,145866
80604,Twitching Coils,0.35671,110,566233
80605,Twisted Worms,0.07971,50,215827
80606,Gloaming Tentacle,0.03757,30,162523
80607,Whispering Gelsack,0.02221,30,143091
80608,Ghastly Globe,0.21682,100,389271
80609,Frozen Heart,0.1208,30,267808
80610,Forlorn Sample,0.11246,30,257256
80611,Screaming Globe,0.02301,30,144106
80612,Eldritch Gem,0.10701,40,250364
80613,Ominous Coils,0.32437,60,525326
80614,Inverted Jelly,0.10748,50,250966
80615,Writhing Orb,0.07127,20,205157
80616,Screaming Heart,0.45003,110,684277
80617,Woebegotten Jelly,0.04314,20,169573
80618,Abandoned Worms,0.09832,20,239377
80619,Unnerving Lavae,0.41466,80,639532
80620,Hopeless Core,0.12804,20,276969
80621,Grim Lavae,0.11578,20,261465
80622,Unnerving Heart,0.25201,80,433788
80623,Prismatic Worms,0.02065,20,141122
80624,Prismatic Heart,0.13179,40,281713
80625,Lost Jelly,0.01641,30,135755
80626,Frozen Sphere,0.21835,100,391210
80627,Twitching Eye,0.05544,40,185135
80628,Eerie Tentacle,0.00478,30,121052
80629,Abandoned Remains,0.00657,20,123314
80630,Frozen Eye,0.28984,80,481645
80631,Whispering Spores,0.74822,150,1061489
80632,Haunted Orb,0.04704,50,174507
80633,Inverted Sphere,0.00816,20,125327
80634,Whispering Orb,0.29495,90,488109
80635,Abandoned Tendril,0.31232,70,510082
80636,Eldritch Globe,0.07662,40,211923
80637,Inverted Gem,0.06878,40,202002
80638,Lost Lavae,0.38278,90,599215
80639,Whispering Spores,0.03086,20,154033
80640,Hypnotic Gem,0.0829,30,219862
80641,Imagined Grubs,0.06959,40,203035
80642,Ghastly Spores,0.05666,50,186671
80643,Forlorn Jelly,0.23545,100,412835
80644,Twisted Grubs,0.0888,20,227329
80645,Screaming Coils,0.05455,30,184009
80646,Chilling Coils,0.30178,110,496748
80647,Whispering Orb,0.23213,100,408642
80648,Ghastly Sample,0.05102,20,179542
80649,Hypnotic Core,0.0602,40,191155
80650,Deathly Coils,0.01797,20,137729
80651,Hypnotic Bio-Anomaly,0.01245,50,130743
80652,Prismatic Jelly,0.05915,30,189819
80653,Twitching Orb,0.07514,20,210045
80654,Unnerving Tentacle,0.12188,50,269180
80655,Eldritch Sample,0.23048,90,406554
80656,Twisted Eye,0.0474,30,174955
80657,Twitching Tendril,0.02935,20,152132
80658,Frozen Core,0.08914,20,227760
80659,Unnerving Bio-Anomaly,0.90636,140,1261530
80660,Ghastly Gelsack,0.07086,50,204642
80661,Nightmarish Gelsack,0.20233,70,370942
80662,Screaming Gem,0.05728,30,187458
80663,Lost Eye,0.01664,20,136055
80664,Hypnotic Bio-Anomaly,0.29598,60,489413
80665,Grim Remains,0.30087,110,495593
80666,Lost Gem,0.84324,260,1181689
80667,Inverted Orb,0.03751,50,162451
80668,Eerie Orb,0.32211,60,522464
80669,Twisted Sample,0.10318,40,245522
80670,Gloaming Sphere,0.07571,40,210773
80671,Twitching Gelsack,0.09669,40,237316
80672,Floppy Core,0.08413,30,221422
80673,Eldritch Tendril,0.18601,70,350304
80674,Dripping Gelsack,0.34758,80,554681
80675,Abandoned Lavae,0.02068,50,141162
80676,Unnerving Organs,0.32073,110,520722
80677,Twisted Sample,0.2899,110,481722
80678,Woebegotten Bio-Anomaly,0.91802,280,1276280
80679,Floppy Sphere,0.00956,50,127093
80680,Unnerving Sample,0.10926,30,253207
80681,Forlorn Jelly,0.93052,240,1292092
80682,Forlorn Sphere,0.28813,90,479485
80683,Imagined Core,0.20082,60,369036
80684,Dripping Eye,0.04077,40,166568
80685,Unnerving Spores,0.1014,40,243273
80686,Grim Tendril,0.13328,40,283598
80687,Timeless Tentacle,0.12153,40,268737
80688,Gloaming Gelsack,0.86595,250,1210416
80689,Ghastly Worms,0.18356,60,347196
80690,Deathly Bio-Anomaly,0.04713,50,174616
80691,Frozen Globe,0.35651,90,565975
80692,Dreadful Lavae,0.05472,20,184223
80693,Frozen Organs,0.11716,30,263201
80694,Unnerving Bio-Anomaly,0.229,110,404682
80695,Frozen Organs,0.39707,80,617291
80696,Frozen Spores,0.09565,40,235993
80697,Hypnotic Sample,0.07727,30,212743
80698,Woebegotten Spores,0.44573,80,678847
80699,Nightmarish Bio-Anomaly,0.07527,20,210211
80700,Gloaming Remains,0.20552,110,374982
80701,Floppy Tentacle,0.1254,20,273632
80702,Timeless Bio-Anomaly,0.78136,220,1103413
80703,Inverted Organs,0.05498,20,184543
80704,Ominous Worms,0.00192,50,117423
80705,Eldritch Organs,0.21502,90,386994
80706,Abandoned Lavae,0.39632,80,616340
80707,Twitching Gem,0.0518,50,180531
80708,Woebegotten Spores,0.21764,100,390315
80709,Floppy Gem,0.28844,90,479868
80710,Crying Eye,0.37216,70,585776
80711,Crying Jelly,0.08563,30,223319
80712,Abandoned Sample,0.28552,110,476183
80713,Nightmarish Gelsack,0.38438,100,601238
80714,Abyssal Tendril,0.00699,30,123846
80715,Frozen Lavae,0.36725,90,579559
80716,Hopeless Tendril,0.06263,30,194231
80717,Writhing Globe,0.03982,50,165374
80718,Crying Tendril,0.07721,30,212672
80719,Abandoned Orb,0.33327,100,536583
80720,Lost Gelsack,0.11227,20,257020
80721,Hopeless Gem,0.13248,30,282581
80722,Hopeless Coils,0.36878,80,581495
80723,Chilling Sample,0.09222,30,231651
80724,Timeless Gem,0.37624,80,590935
80725,Chilling Sphere,0.05182,50,180548
80726,Grim Bio-Anomaly,0.0354,50,159778
80727,Grim Jelly,0.25795,110,441301
80728,Ominous Eye,0.02309,40,144208
80729,Ghastly Orb,0.07273,50,206998
80730,Whispering Sample,0.12725,50,275974
80731,Floppy Remains,0.44777,60,681419
80732,Writhing Jelly,0.11504,30,260527
80733,Imagined Sphere,0.03812,40,163220
80734,Crying Jelly,0.23163,80,408006
80735,Twisted Sphere,0.07582,50,210915
80736,Hopeless Eye,0.3188,110,518277
80737,Chilling Worms,0.04188,20,167977
80738,Frozen Sample,0.37204,80,585620
80739,Whispering Sample,0.09368,40,233505
80740,Grim Worms,0.44539,90,678405
80741,Frozen Eye,0.11976,50,266490
80742,Whispering Orb,0.42056,110,647002
80743,Dripping Sphere,0.01534,50,134399
80744,Haunted Spores,0.09472,40,234820
80745,Unnerving Sample,0.7805,260,1102325
80746,Abandoned Sphere,0.01834,20,138194
80747,Forlorn Gem,0.80597,160,1134541
80748,Impossible Gelsack,0.43572,80,666173
80749,Gloaming Gem,0.29389,100,486763
80750,Abyssal Heart,0.41018,110,633873
80751,Deathly Heart,0.40226,100,623858
80752,Unnerving Lavae,0.00443,40,120610
80753,Prismatic Tendril,0.11734,50,263429
80754,Abyssal Jelly,0.07199,20,206069
80755,Floppy Heart,0.045,50,171927
80756,Grim Lavae,0.33398,60,537483
80757,Abyssal Core,0.19788,60,365318
80758,Frozen Heart,0.03413,40,158172
80759,Crying Eye,0.10329,20,245660
80760,Woebegotten Grubs,0.05667,40,186685
80761,Floppy Worms,0.0268,20,148897
80762,Forlorn Sample,0.02529,50,146991
80763,Gloaming Lavae,0.76035,300,1076835
80764,Inverted Grubs,0.12521,40,273386
80765,Prismatic Remains,0.10544,20,248379
80766,Abyssal Tendril,0.41278,70,637154
80767,Haunted Worms,0.00074,50,115932
80768,Nightmarish Grubs,0.11444,50,259760
80769,Grim Eye,0.06973,40,203211
80770,Unnerving Gelsack,0.08724,30,225356
80771,Inverted Core,0.02335,30,144534
80772,Frozen Grubs,0.0502,40,178499
80773,Abyssal Bio-Anomaly,0.35426,60,563133
80774,Dripping Globe,0.01812,30,137924
80775,Forlorn Organs,0.25359,100,435781
80776,Screaming Orb,0.2436,110,423154
80777,Whispering Tendril,0.02188,40,142678
80778,Hypnotic Organs,0.00319,30,119038
80779,Lost Orb,0.39141,100,610125
80780,Hopeless Grubs,0.12375,50,271538
80781,Ominous Tentacle,0.11006,40,254221
80782,Impossible Globe,0.07212,30,206235
80783,Eldritch Heart,0.10815,50,251814
80784,Crying Grubs,0.34496,100,551368
80785,Dreadful Remains,0.20729,70,377219
80786,Nightmarish Orb,0.12481,30,272880
80787,Forlorn Globe,0.21287,100,384282
80788,Impossible Worms,0.41017,90,633858
80789,Timeless Orb,0.07109,20,204928
80790,Floppy Sphere,0.2211,110,394685
80791,Imagined Sphere,0.32384,60,524654
80792,Floppy Spores,0.36245,80,573491
80793,Lost Coils,0.96065,260,1330200
80794,Writhing Core,0.12843,30,277463
80795,Screaming Worms,0.02213,20,142995
80796,Frozen Grubs,0.08429,30,221624
80797,Inverted Globe,0.0275,30,149793
80798,Inverted Gem,0.94736,270,1313388
80799,Eerie Core,0.08355,20,220688
80800,Writhing Core,0.2246,110,399109
80801,Writhing Bio-Anomaly,0.91172,290,1268310
80802,Frozen Organs,0.18325,70,346812
80803,Frozen Sphere,0.82462,140,1158130
80804,Abandoned Bio-Anomaly,0.06246,20,194017
80805,Dreadful Sphere,0.34603,100,552726
80806,Unnerving Gelsack,0.00193,30,117436
80807,Writhing Gem,0.06939,40,202777
80808,Screaming Eye,0.04421,30,170931
80809,Chilling Heart,0.30866,80,505446
80810,Imagined Eye,0.00931,50,126772
80811,Abandoned Jelly,0.05064,50,179056
80812,Deathly Worms,0.00439,30,120551
80813,Grim Sphere,0.12679,50,275383
80814,Eerie Organs,0.08284,40,219794
80815,Grim Sample,0.38525,60,602338
80816,Ominous Gem,0.05614,50,186014
80817,Whispering Tendril,0.24322,70,422664
80818,Eldritch Tendril,0.90032,270,1253892
80819,Abandoned Heart,0.12682,50,275428
80820,Inverted Remains,0.04501,30,171941
80821,Gloaming Worms,0.07748,40,213012
80822,Woebegotten Gelsack,0.02813,30,150579
80823,Screaming Gelsack,0.18584,100,350085
80824,Abandoned Globe,0.01163,40,129717
80825,Inverted Lavae,0.34485,110,551235
80826,Eldritch Gelsack,0.13182,20,281744
80827,Woebegotten Organs,0.08568,40,223389
80828,Gloaming Orb,0.12751,30,276296
80829,Impossible Gem,0.44874,80,682653
80830,Deathly Tentacle,0.4027,60,624407
80831,Ominous Gelsack,0.06913,50,202448
80832,Gloaming Spores,0.08048,20,216807
80833,Abyssal Tendril,0.07789,30,213534
80834,Impossible Worms,0.31704,80,516053
80835,Twisted Heart,0.20369,60,372670
80836,Abyssal Tentacle,0.08634,50,224221
80837,Floppy Lavae,0.3897,80,607961
80838,Nightmarish Sphere,0.11891,30,265417
80839,Dreadful Sample,0.11852,40,264930
80840,Eerie Eye,0.01187,50,130020
80841,Hopeless Bio-Anomaly,0.13612,30,287187
80842,Unnerving Spores,0.34401,80,550169
80843,Ominous Coils,0.24393,100,423564
80844,Chilling Orb,0.19055,70,356046
80845,Twisted Tendril,0.32016,80,520001
80846,Haunted Heart,0.00269,40,118398
80847,Hopeless Coils,0.23175,60,408154
80848,Abyssal Lavae,0.08048,50,216811
80849,Nightmarish Worms,0.22487,110,399462
80850,Abyssal Lavae,0.10666,40,249918
80851,Writhing Gem,0.44028,70,671946
80852,Frozen Bio-Anomaly,0.18785,70,352621
80853,Ghastly Eye,0.10191,50,243920
80854,Inverted Spores,0.02897,20,151651
80855,Hypnotic Grubs,0.08664,50,224599
80856,Ominous Jelly,0.31198,60,509652
80857,Floppy Coils,0.08462,20,222038
80858,Hopeless Remains,0.2135,90,385069
80859,Abyssal Heart,0.3592,90,569381
80860,Eerie Remains,0.23124,90,407514
80861,Impossible Worms,0.03962,40,165121
80862,Crying Gelsack,0.08309,50,220112
80863,Deathly Gelsack,0.02944,30,152239
80864,Gloaming Worms,0.12569,40,274000
80865,Unnerving Heart,0.0426,40,168884
80866,Grim Sphere,0.00365,50,119611
80867,Hypnotic Organs,0.05316,20,182241
80868,Lost Orb,0.06674,30,199427
80869,Ominous Lavae,0.00387,50,119901
80870,Unnerving Coils,0.08742,20,225584
80871,Prismatic Eye,0.11163,50,256214
80872,Ghastly Tentacle,0.31541,80,513982
80873,Dreadful Gelsack,0.0993,20,240609
80874,Timeless Gem,0.06093,30,192078
80875,Ghastly Bio-Anomaly,0.03024,20,153254
80876,Eldritch Core,0.34389,110,550012
80877,Chilling Bio-Anomaly,0.41056,90,634349
80878,Forlorn Heart,0.45119,110,685742
80879,Gloaming Tentacle,0.79266,170,1117705
80880,Writhing Core,0.07224,40,206384
80881,Woebegotten Heart,0.04414,40,170834
80882,Ghastly Grubs,0.35014,100,557921
80883,Abyssal Worms,0.3681,100,580640
80884,Eerie Tentacle,0.34398,70,550123
80885,Deathly Spores,0.08971,30,228482
80886,Eerie Tendril,0.09325,50,232965
80887,Eerie Jelly,0.28419,80,474492
80888,Frozen Tendril,0.12543,30,273671
80889,Imagined Coils,0.12841,20,277442
80890,Twitching Coils,0.07285,20,207154
80891,Impossible Gelsack,0.05793,50,188275
80892,Lost Gem,0.40989,110,633503
80893,Woebegotten Sample,0.0059,40,122463
80894,Timeless Tendril,0.21691,80,389384
80895,Eerie Grubs,0.27006,80,456625
80896,Ghastly Gem,0.02898,50,151656
80897,Frozen Orb,0.08241,40,219252
80898,Deathly Lavae,0.09054,40,229526
80899,Abyssal Jelly,0.20974,80,380321
80900,Nightmarish Tentacle,0.21678,80,389225
80901,Imagined Orb,0.06476,30,196915
80902,Woebegotten Organs,0.05149,50,180136
80903,Crying Jelly,0.1261,50,274519
80904,Floppy Jelly,0.29241,70,484890
80905,Grim Sphere,0.09259,50,232122
80906,Abandoned Sphere,0.3748,60,589113
80907,Deathly Worms,0.10435,40,246995
80908,Haunted Sphere,0.11108,20,255511
80909,Woebegotten Spores,0.07386,50,208426
80910,Twitching Tendril,0.01502,30,133998
80911,Forlorn Lavae,0.40374,60,625724
80912,Haunted Core,0.07005,40,203610
80913,Screaming Orb,0.03931,20,164726
80914,Ominous Worms,0.00802,30,125148
80915,Dripping Coils,0.08555,50,223217
80916,Twitching Lavae,0.04825,40,176038
80917,Dreadful Globe,0.19613,70,363096
80918,Gloaming Heart,0.88706,180,1237120
80919,Impossible Coils,0.01401,40,132721
80920,Whispering Organs,0.09359,30,233387
80921,Forlorn Sphere,0.05389,40,183165
80922,Gloaming Gem,0.84995,190,1190169
80923,Hopeless Sphere,0.01944,50,139588
80924,Timeless Sphere,0.45082,90,685282
80925,Writhing Tendril,0.09672,50,237347
80926,Twitching Tendril,0.05161,50,180287
80927,Whispering Grubs,0.07189,40,205945
80928,Frozen Spores,0.02456,30,146073
80929,Crying Tendril,0.07495,50,209811
80930,Twisted Sphere,0.0742,40,208857
80931,Floppy Jelly,0.13069,20,280320
80932,Lost Jelly,0.05795,30,188307
80933,Chilling Worms,0.07911,30,215071
80934,Dripping Jelly,0.01499,30,133956
80935,Lost Bio-Anomaly,0.102,20,244023
80936,Haunted Globe,0.10622,30,249370
80937,Writhing Grubs,0.02856,40,151131
80938,Abyssal Gelsack,0.33424,100,537809
80939,Writhing Tentacle,0.03278,30,156462
80940,Nightmarish Tentacle,0.10807,20,251709
80941,Eerie Gem,0.12372,50,271509
80942,Unnerving Globe,0.2383,70,416449
80943,Imagined Globe,0.43175,90,661155
80944,Nightmarish Spores,0.86242,280,1205952
80945,Abyssal Gem,0.01764,40,137320
80946,Imagined Worms,0.05201,30,180794
80947,Gloaming Lavae,0.32254,110,523003
80948,Screaming Remains,0.31346,100,511524
80949,Ominous Lavae,0.22404,80,398406
80950,Frozen Grubs,0.06933,20,202707
80951,Gloaming Spores,0.08431,50,221654
80952,Abyssal Jelly,0.13365,20,284059
80953,Abyssal Globe,0.91956,240,1278228
80954,Prismatic Heart,0.40393,110,625966
80955,Hypnotic Jelly,0.23714,60,414978
80956,Dripping Spores,0.06234,30,193865
80957,Writhing Gelsack,0.02296,40,144039
80958,Haunted Remains,0.01441,20,133227
80959,Imagined Gelsack,0.84697,160,1186398
80960,Deathly Coils,0.04408,50,170756
80961,Abandoned Tendril,0.10839,50,252115
80962,Twitching Coils,0.11502,30,260493
80963,Dripping Orb,0.00624,50,122898
80964,Ghastly Eye,0.25366,90,435877
80965,Twisted Tentacle,0.01667,40,136086
80966,Crying Jelly,0.0358,50,160283
80967,Twisted Bio-Anomaly,0.00556,20,122036
80968,Abandoned Orb,0.03306,30,156826
80969,Screaming Heart,0.11309,40,258057
80970,Ghastly Coils,0.44812,90,681858
80971,Screaming Bio-Anomaly,0.13286,30,283066
80972,Whispering Orb,0.06752,30,200410
80973,Dripping Jelly,0.05234,50,181205
80974,Eldritch Tendril,0.06511,20,197358
80975,Woebegotten Remains,0.03875,50,164017
80976,Grim Coils,0.02254,30,143516
80977,Lost Gem,0.06446,20,196538
80978,Eerie Jelly,0.04247,50,168723
80979,Prismatic Tentacle,0.11183,30,256460
80980,Chilling Tentacle,0.21827,70,391109
80981,Timeless Orb,0.00317,30,119006
80982,Twitching Worms,0.05961,40,190400
80983,Twisted Orb,0.25125,70,432831
80984,Imagined Heart,0.20593,60,375500
80985,Abyssal Spores,0.0045,20,120692
80986,Twitching Eye,0.13262,20,282768
80987,Haunted Orb,0.42985,60,658752
80988,Writhing Lavae,0.07951,40,215582
80989,Hopeless Core,0.2926,80,485139
80990,Nightmarish Tendril,0.35972,80,570042
80991,Dreadful Spores,0.02025,50,140613
80992,Impossible Tentacle,0.07467,30,209450
80993,Abandoned Gelsack,0.41293,80,637349
80994,Eldritch Sample,0.39135,70,610053
80995,Deathly Worms,0.04319,40,169629
80996,Dripping Bio-Anomaly,0.31779,60,517004
80997,Whispering Spores,0.06151,40,192804
80998,Frozen Eye,0.37482,110,589145
80999,Chilling Worms,0.03853,40,163741
81000,Grim Bio-Anomaly,0.3577,110,567488
81001,Chilling Heart,0.3689,110,581651
81002,Frozen Core,0.27865,80,467484
81003,Unnerving Heart,0.08857,40,227034
81004,Grim Globe,0.2976,90,491459
81005,Frozen Gem,0.03151,20,154860
81006,Prismatic Eye,0.41805,60,643824
81007,Abandoned Lavae,0.18942,100,354610
81008,Inverted Bio-Anomaly,0.06859,20,201766
81009,Hopeless Lavae,0.03947,50,164935
81010,Imagined Jelly,0.00483,30,121114
81011,Twitching Orb,0.83098,230,1166172
81012,Ghastly Remains,0.20896,60,379337
81013,Abyssal Orb,0.23976,60,418290
81014,Chilling Core,0.92861,230,1289677
81015,Forlorn Worms,0.03608,20,160646
81016,Twisted Sample,0.02442,30,145886
81017,Eerie Tentacle,0.97369,140,1346707
81018,Screaming Gelsack,0.10787,50,251457
81019,Inverted Remains,0.25259,110,434525
81020,Abyssal Tendril,0.4173,90,642875
81021,Unnerving Coils,0.19451,100,361048
81022,Abyssal Sphere,0.11995,40,266735
81023,Grim Lavae,0.22067,80,394140
81024,Inverted Organs,0.01788,30,137622
81025,Inverted Coils,0.07518,50,210102
81026,Inverted Sample,0.11234,40,257112
81027,Hopeless Worms,0.08745,40,225624
81028,Impossible Tendril,0.06725,40,200070
81029,Nightmarish Tentacle,0.10655,30,249782
81030,Woebegotten Gem,0.09745,40,238278
81031,Lost Bio-Anomaly,0.88005,270,1228247
81032,Imagined Gem,0.22732,100,402550
81033,Grim Orb,0.03483,30,159056
81034,Ominous Orb,0.27595,60,464068
81035,Eldritch Spores,0.39789,70,618328
81036,Ominous Heart,0.13373,20,284162
81037,Screaming Heart,0.33238,90,535456
81038,Inverted Coils,0.0592,40,189893
81039,Dreadful Organs,0.07344,20,207903
81040,Eerie Worms,0.12954,50,278865
81041,Eldritch Grubs,0.30557,100,501547
81042,Writhing Bio-Anomaly,0.40836,60,631573
81043,Chilling Organs,0.21838,90,391247
81044,Prismatic Globe,0.13302,30,283272
81045,Gloaming Remains,0.04205,30,168189
81046,Impossible Heart,0.35135,110,559449
81047,Grim Gem,0.4326,100,662236
81048,Twisted Worms,0.42405,90,651420
81049,Floppy Orb,0.37877,90,594139
81050,Whispering Bio-Anomaly,0.32046,100,520375
81051,Frozen Organs,0.32999,100,532432
81052,Writhing Heart,0.78369,290,1106354
81053,Writhing Gelsack,0.09094,30,230034
81054,Prismatic Gelsack,0.44408,70,676752
81055,Nightmarish Core,0.05577,30,185550
81056,Twitching Spores,0.43491,60,665150
81057,Twisted Gelsack,0.20348,110,372405
81058,Impossible Lavae,0.77439,180,1094584
81059,Hopeless Tendril,0.38398,60,600724
81060,Eerie Eye,0.45182,90,686548
81061,Inverted Lavae,0.06803,50,201063
81062,Lost Gem,0.13485,20,285587
81063,Ghastly Bio-Anomaly,7e-05,20,115093
81064,Nightmarish Tentacle,0.01415,50,132902
81065,Unnerving Tendril,0.26682,60,452522
81066,Writhing Tentacle,0.00307,50,118884
81067,Hopeless Worms,0.00025,50,115316
81068,Nightmarish Gelsack,0.12635,40,274830
81069,Nightmarish Bio-Anomaly,0.28115,60,470645
81070,Ominous Sphere,0.81181,260,1141930
81071,Dreadful Worms,0.91266,220,1269502
81072,Dreadful Grubs,0.05912,50,189785
81073,Eerie Bio-Anomaly,0.05094,20,179439
81074,Eldritch Worms,0.12724,50,275952
81075,Woebegotten Tendril,0.26758,100,453487
81076,Eldritch Remains,0.0795,40,215572
81077,Twitching Tendril,0.07706,50,212480
81078,Haunted Eye,0.80843,220,1137645
81079,Hopeless Gem,0.07445,40,209182
81080,Eldritch Worms,0.11985,40,266610
81081,Whispering Jelly,0.01459,40,133458
81082,Timeless Spores,0.12635,40,274828
81083,Unnerving Gelsack,0.85719,150,1199330
81084,Nightmarish Gelsack,0.02961,30,152458
81085,Lost Gem,0.00553,50,121995
81086,Writhing Tentacle,0.04696,50,174399
81087,Timeless Orb,0.12099,40,268052
81088,Frozen Core,0.35732,80,567005
81089,Deathly Sample,0.27533,80,463282
81090,Deathly Bio-Anomaly,0.07155,30,205515
81091,Eerie Globe,0.23942,100,417862
81092,Whispering Organs,0.11843,50,264812
81093,Ominous Eye,0.3918,80,610615
81094,Eldritch Sphere,0.04169,40,167739
81095,Haunted Organs,0.20775,100,377799
81096,Dreadful Lavae,0.31862,90,518055
81097,Haunted Gem,0.2162,80,388494
81098,Frozen Grubs,0.03697,20,161768
81099,Inverted Gelsack,0.13575,50,286719
81100,Impossible Gelsack,0.05562,50,185359
81101,Dreadful Eye,0.38086,110,596786
81102,Hopeless Sphere,0.11939,30,266021
81103,Writhing Gelsack,0.10584,20,248880
81104,Writhing Core,0.88992,250,1240733
81105,Abyssal Gem,0.13245,50,282553
81106,Prismatic Tendril,0.02705,30,149224
81107,Writhing Grubs,0.05234,30,181211
81108,Grim Eye,0.30609,60,502195
81109,Chilling Bio-Anomaly,0.0231,50,144218
81110,Hopeless Gem,0.01882,30,138806
81111,Frozen Lavae,0.41135,100,635347
81112,Chilling Globe,0.36868,110,581377
81113,Lost Orb,0.39344,70,612692
81114,Hopeless Core,0.08066,20,217034
81115,Woebegotten Spores,0.12849,50,277539
81116,Imagined Coils,0.1032,20,245552
81117,Hopeless Core,0.98473,290,1360667
81118,Twisted Worms,0.30601,80,502095
81119,Crying Grubs,0.00043,50,115542
81120,Floppy Gem,0.18365,90,347314
81121,Inverted Eye,0.07183,20,205869
81122,Dreadful Globe,0.05271,20,181671
81123,Chilling Globe,0.78804,150,1111851
81124,Ghastly Sample,0.06054,40,191586
81125,Gloaming Lavae,0.1129,20,257816
81126,Woebegotten Orb,0.0334,50,157254
81127,Lost Orb,0.0558,20,185590
81128,Ghastly Eye,0.32429,70,525221
81129,Abandoned Core,0.034,50,158004
81130,Abyssal Bio-Anomaly,0.28856,110,480019
81131,Gloaming Remains,0.42887,100,657518
81132,Frozen Orb,0.10216,40,244231
81133,Floppy Globe,0.11976,30,266490
81134,Twitching Orb,0.43872,80,669976
81135,Imagined Jelly,0.07817,40,213883
81136,Twitching Tendril,0.00273,50,118458
81137,Nightmarish Globe,0.07623,30,211433
81138,Imagined Sphere,0.36368,90,575049
81139,Inverted Organs,0.00267,40,118383
81140,Crying Eye,0.03584,30,160336
81141,Haunted Heart,0.30865,70,505441
81142,Impossible Orb,0.3389,60,543706
81143,Abandoned Orb,0.01964,20,139848
81144,Hopeless Tentacle,0.40246,110,624109
81145,Hopeless Remains,0.40155,110,622958
81146,Eldritch Core,0.81696,150,1148439
81147,Floppy Gelsack,0.06385,50,195763
81148,Grim Grubs,0.33152,110,534364
81149,Writhing Grubs,0.10443,40,247103
81150,Abyssal Globe,0.07576,50,210834
81151,Twitching Spores,0.39117,60,609819
81152,Eldritch Gelsack,0.05912,20,189791
81153,Writhing Jelly,0.35282,80,561313
81154,Ghastly Spores,0.10025,30,241811
81155,Twitching Bio-Anomaly,0.21663,110,389028
