Seed	Name	Perfection	Product_Age	Product_Basevalue
94302	Ominous Gem	0.21423	100	385995
94303	Twitching Heart	0.23336	80	410198
94304	Unnerving Gelsack	0.04611	40	173324
94305	Woebegotten Spores	0.20744	70	377404
94306	Frozen Grubs	0.0752	20	210122
94307	Abandoned Grubs	0.2602	110	444149
94308	Twisted Tentacle	0.12686	40	275476
94309	Ominous Coils	0.32865	110	530731
94310	Dripping Gem	0.00129	40	116631
94311	Twitching Coils	0.03417	20	158230
94312	Prismatic Worms	0.13276	40	282941
94313	Writhing Core	0.07456	20	209314
94314	Lost Tentacle	0.01718	20	136735
94315	Imagined Eye	0.11181	40	256440
94316	Frozen Remains	0.05445	20	183873
94317	Crying Eye	0.05745	40	187677
94318	Frozen Tentacle	0.43066	90	659775
94319	Crying Eye	0.29264	70	485179
94320	Whispering Orb	0.11978	40	266514
94321	Screaming Gelsack	0.29924	70	493528
94322	Dreadful Jelly	0.87531	220	1222255
94323	Eldritch Sphere	0.05001	30	178260
94324	Eerie Grubs	0.05382	50	183084
94325	Impossible Gem	0.27718	80	465622
94326	Grim Lavae	0.37951	70	595079
94327	Eerie Sample	0.19854	100	366148
94328	Hypnotic Sphere	0.00074	30	115930
94329	Grim Sphere	0.10621	20	249351
94330	Dripping Gem	0.10043	50	242046
94331	Timeless Jelly	0.04874	50	176659
94332	Woebegotten Spores	0.12652	20	275047
94333	Floppy Lavae	0.03063	50	153745
94334	Hypnotic Jelly	0.36372	70	575100
94335	Eldritch Heart	0.06581	40	198248
94336	Floppy Grubs	0.44366	90	676221
94337	Ominous Coils	0.4455	60	678555
94338	Abyssal Organs	0.0082	30	125379
94339	Floppy Remains	0.00882	30	126163
94340	Ominous Bio-Anomaly	0.44027	100	671933
94341	Writhing Remains	0.98058	270	1355413
94342	Abandoned Gem	0.09952	20	240890
94343	Crying Eye	0.21002	70	380671
94344	Writhing Grubs	0.13361	30	284013
94345	Prismatic Heart	0.08298	20	219974
94346	Prismatic Coils	0.00256	50	118241
94347	Crying Heart	0.06377	40	195665
94348	Frozen Tentacle	0.36793	100	580421
94349	Haunted Sample	0.11635	20	262177
94350	Gloaming Jelly	0.10333	50	245712
94351	Dripping Gem	0.43812	80	669218
94352	Hypnotic Sample	0.09711	50	237841
94353	Crying Tentacle	0.28221	60	471991
94354	Timeless Organs	0.30546	90	501396
94355	Twisted Sample	0.13017	50	279660
94356	Frozen Tentacle	0.38652	100	603944
94357	Inverted Gem	0.33377	70	537213
94358	Frozen Eye	0.29478	60	487892
94359	Frozen Globe	0.11352	40	258598
94360	Gloaming Jelly	0.18245	110	345791
94361	Prismatic Core	0.1305	50	280077
94362	Nightmarish Sample	0.03481	40	159038
94363	Unnerving Grubs	0.24433	70	424068
94364	Nightmarish Lavae	0.10925	40	253204
94365	Abyssal Gelsack	0.08523	30	222815
94366	Dripping Tentacle	0.11597	20	261695
94367	Twitching Eye	0.0409	30	166738
94368	Prismatic Tentacle	0.32617	100	527603
94369	Woebegotten Bio-Anomaly	0.07923	40	215228
94370	Inverted Eye	0.24289	90	422252
94371	Eerie Worms	0.41261	90	636943
94372	Eerie Bio-Anomaly	0.20941	60	379904
94373	Hypnotic Organs	0.11013	20	254316
94374	Twisted Lavae	0.09862	30	239756
94375	Nightmarish Spores	0.06831	40	201408
94376	Grim Grubs	0.34246	110	548211
94377	Writhing Sample	0.06638	40	198974
94378	Gloaming Sphere	0.08554	30	223201
94379	Ominous Eye	0.44766	60	681279
94380	Hypnotic Globe	0.3865	90	603912
94381	Chilling Lavae	0.11529	40	260841
94382	Chilling Jelly	0.19594	80	362862
94383	Deathly Jelly	0.02793	30	150336
94384	Lost Grubs	0.04446	30	171239
94385	Nightmarish Bio-Anomaly	0.27773	110	466328
94386	Gloaming Eye	0.00896	40	126333
94387	Ghastly Bio-Anomaly	0.10588	20	248941
94388	Timeless Lavae	0.28913	60	480750
94389	Chilling Bio-Anomaly	0.0723	50	206464
94390	Eerie Jelly	0.0027	30	118421
94391	Chilling Tendril	0.74366	200	1055721
94392	Gloaming Lavae	0.08409	30	221376
94393	Screaming Tentacle	0.09674	20	237372
94394	Dripping Tentacle	0.33283	90	536021
94395	Forlorn Worms	0.10265	30	244849
94396	Eldritch Tendril	0.00952	30	127043
94397	Haunted Jelly	0.28301	90	473003
94398	Screaming Grubs	0.40321	110	625058
94399	Crying Gem	0.41315	100	637622
94400	Ominous Bio-Anomaly	0.07753	20	213070
94401	Twitching Worms	0.03227	40	155827
94402	Woebegotten Gelsack	0.3405	100	545727
94403	Twitching Tendril	0.75154	250	1065680
94404	Woebegotten Orb	0.10974	30	253813
94405	Frozen Grubs	0.12362	40	271373
94406	Forlorn Tendril	0.07777	50	213377
94407	Chilling Globe	0.08901	50	227596
94408	Frozen Tendril	0.09529	50	235546
94409	Crying Tendril	0.09607	20	236522
94410	Nightmarish Gelsack	0.40202	110	623548
94411	Whispering Coils	0.33573	100	539697
94412	Frozen Grubs	0.10235	20	244473
94413	Forlorn Globe	0.09353	40	233312
94414	Dreadful Tentacle	0.33272	100	535888
94415	Gloaming Worms	0.32994	90	532372
94416	Dreadful Worms	0.38664	80	604090
94417	Prismatic Eye	0.21424	100	386005
94418	Floppy Worms	0.05554	30	185252
94419	Hopeless Spores	0.09489	30	235028
94420	Gloaming Tentacle	0.05873	40	189298
94421	Gloaming Sphere	0.01169	50	129793
94422	Screaming Bio-Anomaly	0.34749	90	554574
94423	Screaming Coils	0.01184	50	129978
94424	Woebegotten Spores	0.04247	30	168728
94425	Forlorn Globe	0.75095	250	1064944
94426	Haunted Tentacle	0.07935	50	215374
94427	Forlorn Sample	0.02272	30	143743
94428	Timeless Bio-Anomaly	0.43472	60	664915
94429	Forlorn Gem	0.25202	80	433805
94430	Grim Tendril	0.88786	270	1238130
94431	Eldritch Eye	0.13585	20	286850
94432	Forlorn Worms	0.05885	50	189442
94433	Eerie Worms	0.80617	200	1134794
94434	Haunted Bio-Anomaly	0.32511	70	526256
94435	Ominous Organs	0.12244	30	269880
94436	Whispering Sphere	0.06481	40	196982
94437	Frozen Tendril	0.93441	230	1297009
94438	Dreadful Lavae	0.03722	40	162078
94439	Forlorn Spores	0.11987	30	266632
94440	Ominous Remains	0.12399	40	271843
94441	Abyssal Worms	0.20159	90	370002
94442	Ominous Organs	0.01926	30	139367
94443	Haunted Orb	0.1258	20	274138
94444	Twisted Orb	0.03641	20	161058
94445	Deathly Organs	0.40581	80	628349
94446	Forlorn Worms	0.12026	20	267122
94447	Timeless Spores	0.1321	50	282100
94448	Dripping Heart	0.27132	60	458215
94449	Hopeless Spores	0.04531	20	172322
94450	Timeless Tendril	0.11943	30	266075
94451	Dreadful Sample	0.11933	50	265952
94452	Frozen Tentacle	0.04175	30	167816
94453	Ghastly Coils	0.04542	20	172450
94454	Grim Sample	0.19573	80	362593
94455	Crying Spores	0.37104	80	584358
94456	Haunted Heart	0.79495	160	1120593
94457	Twisted Tendril	0.10982	30	253917
94458	Woebegotten Grubs	0.00049	50	115614
94459	Whispering Gem	0.05017	20	178462
94460	Frozen Lavae	0.0414	20	167371
94461	Eerie Tentacle	0.2935	90	486276
94462	Grim Remains	0.40184	80	623321
94463	Screaming Worms	0.00297	40	118754
94464	Screaming Sphere	0.27941	60	468443
94465	Forlorn Spores	0.7567	240	1072214
94466	Ominous Core	0.12693	20	275560
94467	Chilling Spores	0.21036	70	381108
94468	Writhing Spores	0.02963	30	152485
94469	Frozen Spores	0.32625	80	527697
94470	Floppy Heart	0.92457	170	1284562
94471	Floppy Sphere	0.08838	20	226794
94472	Chilling Spores	0.31295	100	510873
94473	Frozen Remains	0.11673	30	262660
94474	Writhing Globe	0.25154	60	433196
94475	Unnerving Spores	0.03638	20	161019
94476	Abandoned Coils	0.1362	40	287297
94477	Inverted Gelsack	0.10939	20	253377
94478	Whispering Remains	0.35713	60	566759
94479	Screaming Jelly	0.02697	50	149114
94480	Dreadful Spores	0.34807	80	555301
94481	Frozen Sphere	0.30522	60	501095
94482	Nightmarish Globe	0.08056	50	216909
94483	Dreadful Gelsack	0.08522	40	222807
94484	Impossible Gelsack	0.41653	100	641901
94485	Ominous Organs	0.01265	50	131008
94486	Floppy Spores	0.0174	50	137013
94487	Impossible Tendril	0.06438	20	196444
94488	Deathly Tendril	0.86225	220	1205727
94489	Ghastly Sample	0.38441	90	601277
94490	Frozen Core	0.10705	20	250415
94491	Frozen Organs	0.78388	150	1106594
94492	Frozen Tendril	0.30428	110	499914
94493	Frozen Gem	0.20108	100	369365
94494	Timeless Globe	0.00929	50	126751
94495	Eldritch Remains	0.133	40	283241
94496	Hopeless Remains	0.02543	40	147166
94497	Ghastly Worms	0.05545	50	185147
94498	Nightmarish Core	0.12096	50	268010
94499	Prismatic Bio-Anomaly	0.99386	280	1372214
94500	Twisted Coils	0.34031	110	545482
94501	Twitching Grubs	0.08989	30	228713
94502	Crying Tendril	0.08525	40	222837
94503	Floppy Sample	0.0651	50	197346
94504	Inverted Organs	0.13407	30	284599
94505	Prismatic Grubs	0.00221	30	117795
94506	Eldritch Heart	0.04881	40	176744
94507	Dripping Jelly	0.42668	100	654741
94508	Abandoned Remains	0.88477	270	1234217
94509	Grim Coils	0.06319	40	194937
94510	Deathly Lavae	0.06696	40	199703
94511	Screaming Jelly	0.83576	190	1172219
94512	Deathly Sphere	0.44898	110	682956
94513	Nightmarish Lavae	0.0436	50	170158
94514	Abandoned Coils	0.25211	60	433911
94515	Eldritch Jelly	0.04315	40	169579
94516	Ghastly Gelsack	0.00013	30	115161
94517	Dreadful Gelsack	0.13199	40	281970
94518	Crying Jelly	0.43325	60	663050
94519	Impossible Remains	0.39107	60	609695
94520	Imagined Worms	0.02655	50	148591
94521	Crying Lavae	0.30301	90	498300
94522	Grim Jelly	0.25479	70	437300
94523	Abandoned Tentacle	0.21452	70	386370
94524	Screaming Tentacle	0.00024	40	115307
94525	Chilling Coils	0.19598	90	362908
94526	Imagined Gelsack	0.04203	40	168171
94527	Ghastly Orb	0.04354	40	170073
94528	Impossible Grubs	0.03144	40	154769
94529	Screaming Eye	0.05834	20	188793
94530	Twisted Sample	0.44731	60	680839
94531	Eerie Gelsack	0.11425	20	259530
94532	Woebegotten Spores	0.39958	80	620464
94533	Timeless Gelsack	0.05748	20	187715
94534	Twitching Core	0.21114	60	382090
94535	Grim Remains	0.20939	70	379876
94536	Inverted Tentacle	0.10312	40	245449
94537	Hopeless Gem	0.21866	110	391600
94538	Dripping Core	0.9826	230	1357970
94539	Haunted Organs	0.42904	70	657728
94540	Nightmarish Bio-Anomaly	0.2478	70	428458
94541	Twisted Worms	0.27905	110	467990
94542	Eerie Globe	0.37054	80	583722
94543	Abyssal Remains	0.09063	50	229648
94544	Inverted Organs	0.011	40	128915
94545	Ghastly Jelly	0.27545	100	463443
94546	Crying Core	0.29489	90	488025
94547	Forlorn Coils	0.26701	100	452759
94548	Gloaming Jelly	0.12801	20	276931
94549	Eldritch Core	0.10809	50	251737
94550	Grim Organs	0.13176	50	281670
94551	Haunted Globe	0.32868	90	530774
94552	Lost Bio-Anomaly	0.97346	200	1346416
94553	Woebegotten Organs	0.13475	40	285456
94554	Frozen Bio-Anomaly	0.12249	50	269944
94555	Gloaming Heart	0.31173	80	509329
94556	Woebegotten Heart	0.00563	20	122117
94557	Woebegotten Spores	0.41061	80	634412
94558	Woebegotten Gem	0.0826	40	219486
94559	Imagined Sample	0.36186	110	572751
94560	Ominous Eye	0.04928	50	177343
94561	Eerie Spores	0.25177	60	433491
94562	Twitching Orb	0.01197	50	130136
94563	Writhing Jelly	0.0484	20	176219
94564	Twitching Lavae	0.06872	20	201928
94565	Dripping Grubs	0.13365	40	284067
94566	Screaming Lavae	0.04569	50	172803
94567	Lost Coils	0.0104	20	128162
94568	Deathly Sample	0.2344	80	411511
94569	Screaming Sample	0.0015	50	116896
94570	Timeless Gem	0.02845	40	150990
94571	Writhing Gem	0.24582	60	425958
94572	Frozen Tendril	0.82942	160	1164199
94573	Abyssal Tentacle	0.02229	20	143201
94574	Writhing Gem	0.38389	70	600617
94575	Inverted Coils	0.3936	60	612901
94576	Eldritch Remains	0.06863	50	201814
94577	Floppy Globe	0.00425	50	120372
94578	Writhing Worms	0.06478	20	196950
94579	Ghastly Lavae	0.24126	100	420185
94580	Gloaming Gem	0.23497	100	412233
94581	Twitching Sample	0.07519	40	210117
94582	Dripping Heart	0.43049	90	659568
94583	Eerie Orb	0.21347	80	385031
94584	Imagined Heart	0.03926	50	164665
94585	Screaming Remains	0.0987	20	239852
94586	Twitching Lavae	0.09027	30	229192
94587	Timeless Tendril	0.3553	90	564446
94588	Abyssal Eye	0.24652	110	426845
94589	Frozen Orb	0.08636	20	224239
94590	Timeless Lavae	0.122	20	269323
94591	Lost Gem	0.12852	50	277578
94592	Abyssal Eye	0.11215	30	256873
94593	Inverted Eye	0.1049	40	247703
94594	Unnerving Coils	0.4488	100	682722
94595	Screaming Gem	0.21742	90	390035
94596	Hopeless Core	0.0942	30	234166
94597	Writhing Spores	0.38183	100	598011
94598	Ghastly Eye	0.30502	80	500839
94599	Nightmarish Bio-Anomaly	0.09898	20	240205
94600	Screaming Grubs	0.10594	50	249015
94601	Twisted Eye	0.22739	100	402646
94602	Abandoned Remains	0.07281	30	207103
94603	Unnerving Tendril	0.00067	30	115849
94604	Inverted Eye	0.02396	50	145308
94605	Abandoned Bio-Anomaly	0.01979	30	140033
94606	Lost Tentacle	0.24897	60	429940
94607	Forlorn Lavae	0.05367	50	182890
94608	Dreadful Lavae	0.05628	50	186187
94609	Eerie Sphere	0.05242	50	181306
94610	Woebegotten Gem	0.82645	230	1160451
94611	Crying Grubs	0.01448	50	133314
94612	Timeless Core	0.08337	50	220457
94613	Unnerving Lavae	0.11385	50	259020
94614	Lost Heart	0.89553	150	1247824
94615	Dreadful Eye	0.28304	110	473036
94616	Woebegotten Gem	0.25611	60	438981
94617	Ominous Sphere	0.40099	100	622251
94618	Dripping Spores	0.28774	100	478980
94619	Eldritch Remains	0.06698	50	199727
94620	Chilling Remains	0.10476	50	247520
94621	Nightmarish Spores	0.01536	40	134425
94622	Grim Eye	0.13336	40	283700
94623	Twisted Spores	0.08989	50	228708
94624	Forlorn Eye	0.04847	30	176320
94625	Ghastly Lavae	0.4539	110	689174
94626	Abyssal Jelly	0.07294	30	207273
94627	Frozen Core	0.36446	60	576040
94628	Whispering Gem	0.07329	30	207708
94629	Haunted Globe	0.02062	50	141079
94630	Crying Bio-Anomaly	0.06976	40	203245
94631	Nightmarish Organs	0.04619	30	173430
94632	Hypnotic Jelly	0.08779	30	226049
94633	Floppy Worms	0.13348	40	283849
94634	Nightmarish Gem	0.03745	40	162374
94635	Screaming Sample	0.10999	40	254137
94636	Dripping Gem	0.27392	70	461504
94637	Hypnotic Bio-Anomaly	0.08662	40	224577
94638	Eldritch Sphere	0.01014	30	127821
94639	Abandoned Tentacle	0.08028	50	216554
94640	Imagined Orb	0.13551	50	286420
94641	Screaming Tendril	0.04245	30	168696
94642	Lost Jelly	0.4465	80	679815
94643	Deathly Jelly	0.04019	50	165843
94644	Abandoned Sphere	0.1326	50	282736
94645	Impossible Gem	0.12032	40	267201
94646	Inverted Globe	0.08537	30	222996
94647	Whispering Bio-Anomaly	0.06503	30	197262
94648	Prismatic Coils	0.43754	110	668481
94649	Prismatic Tendril	0.03226	20	155813
94650	Twisted Gem	0.09105	30	230172
94651	Grim Eye	0.05717	20	187322
94652	Hopeless Tendril	0.11373	40	258866
94653	Imagined Core	0.3683	70	580888
94654	Inverted Sphere	0.03993	20	165516
94655	Abyssal Sphere	0.00188	50	117380
94656	Writhing Grubs	0.27329	60	460710
94657	Haunted Bio-Anomaly	0.0361	20	160666
94658	Nightmarish Organs	0.05614	40	186012
94659	Abyssal Spores	0.05835	30	188809
94660	Woebegotten Spores	0.24877	80	429686
94661	Dripping Worms	0.00684	40	123650
94662	Eldritch Gelsack	0.04281	50	169159
94663	Floppy Orb	0.10114	20	242936
94664	Prismatic Tentacle	0.06568	20	198078
94665	Hypnotic Gelsack	0.00758	30	124588
94666	Abandoned Tendril	0.34127	100	546697
94667	Abyssal Lavae	0.13346	40	283820
94668	Impossible Orb	0.28635	110	477230
94669	Ghastly Lavae	0.32246	110	522906
94670	Timeless Lavae	0.10745	40	250917
94671	Timeless Heart	0.39423	100	613688
94672	Ghastly Tentacle	0.08701	30	225064
94673	Ghastly Coils	0.20992	100	380547
94674	Twitching Organs	0.09479	50	234907
94675	Eldritch Gelsack	0.01931	40	139428
94676	Screaming Organs	0.78393	200	1106657
94677	Writhing Organs	0.11539	40	260961
94678	Abyssal Lavae	0.77939	230	1100911
94679	Writhing Gelsack	0.12704	50	275703
94680	Twisted Tentacle	0.08182	50	218505
94681	Woebegotten Bio-Anomaly	0.08047	30	216792
94682	Eldritch Coils	0.08082	30	217235
94683	Frozen Globe	0.4372	110	668048
94684	Nightmarish Sample	0.83762	190	1174572
94685	Eldritch Sample	0.35052	90	558406
94686	Impossible Core	0.07673	20	212068
94687	Floppy Orb	0.03336	30	157198
94688	Timeless Heart	0.20042	80	368527
94689	Screaming Sample	0.38159	60	597711
94690	Ominous Globe	0.12423	50	272154
94691	Writhing Organs	0.39672	100	616847
94692	Twitching Remains	0.05257	30	181505
94693	Gloaming Remains	0.03441	30	158534
94694	Imagined Eye	0.09617	20	236650
94695	Prismatic Lavae	0.2958	80	489188
94696	Dripping Remains	0.26455	110	449651
94697	Timeless Eye	0.78454	170	1107432
94698	Prismatic Gelsack	0.05936	30	190091
94699	Eldritch Spores	0.34997	90	557712
94700	Imagined Coils	0.96346	210	1333758
94701	Abandoned Heart	0.13002	50	279476
94702	Whispering Globe	0.38782	80	605590
94703	Prismatic Core	0.45078	90	685235
94704	Hopeless Sphere	0.03983	20	165379
94705	Ominous Worms	0.05735	50	187551
94706	Nightmarish Globe	0.85413	180	1195462
94707	Lost Eye	0.84715	230	1186630
94708	Nightmarish Tendril	0.13147	20	281310
94709	Dripping Globe	0.06492	50	197129
94710	Grim Heart	0.05435	30	183747
94711	Timeless Bio-Anomaly	0.75513	290	1070231
94712	Whispering Eye	0.01749	20	137130
94713	Gloaming Orb	0.31907	110	518614
94714	Dripping Eye	0.1264	50	274889
94715	Grim Gem	0.05694	50	187023
94716	Eldritch Orb	0.03561	50	160045
94717	Dreadful Tentacle	0.13302	30	283270
94718	Whispering Coils	0.21422	70	385987
94719	Haunted Spores	0.08364	40	220809
94720	Chilling Core	0.0323	40	155858
94721	Hypnotic Globe	0.13319	40	283483
94722	Ominous Orb	0.20119	70	369507
94723	Prismatic Sphere	0.26922	60	455554
94724	Impossible Worms	0.37953	80	595093
94725	Lost Lavae	0.06512	40	197372
94726	Forlorn Coils	0.02364	20	144908
94727	Abyssal Jelly	0.26056	70	444602
94728	Chilling Lavae	0.12151	50	268705
94729	Timeless Tentacle	0.09749	20	238329
94730	Chilling Tendril	0.29962	80	494012
94731	Hopeless Remains	0.10727	30	250691
94732	Frozen Lavae	0.38486	110	601847
94733	Dripping Bio-Anomaly	0.30968	70	506736
94734	Screaming Eye	0.34179	90	547357
94735	Unnerving Spores	0.01446	40	133296
94736	Writhing Worms	0.05236	30	181231
94737	Impossible Sample	0.18498	80	348993
94738	Frozen Organs	0.05258	20	181511
94739	Grim Bio-Anomaly	0.10868	20	252476
94740	Frozen Eye	0.09566	20	236007
94741	Grim Organs	0.01099	40	128905
94742	Twitching Bio-Anomaly	0.00647	20	123185
94743	Abyssal Eye	0.08201	40	218746
94744	Twitching Grubs	0.38659	110	604034
94745	Eldritch Tentacle	0.08151	20	218109
94746	Eerie Eye	0.18208	60	345322
94747	Eldritch Core	0.03208	40	155580
94748	Whispering Coils	0.33266	80	535805
94749	Unnerving Tendril	0.13365	20	284066
94750	Abandoned Spores	0.00489	50	121192
94751	Eldritch Coils	0.03551	40	159925
94752	Haunted Jelly	0.0907	50	229740
94753	Woebegotten Heart	0.11949	50	266154
94754	Imagined Gelsack	0.12088	50	267906
94755	Frozen Orb	0.20816	80	378314
94756	Crying Heart	0.35344	80	562093
94757	Inverted Jelly	0.08964	20	228391
94758	Dreadful Gelsack	0.77017	200	1089253
94759	Chilling Core	0.11723	40	263298
94760	Inverted Heart	0.39137	100	610076
94761	Haunted Bio-Anomaly	0.00876	20	126076
94762	Hypnotic Grubs	0.32935	80	531625
94763	Dripping Sphere	0.06002	30	190928
94764	Unnerving Grubs	0.06628	40	198840
94765	Dreadful Eye	0.11627	40	262083
94766	Floppy Grubs	0.45024	60	684542
94767	Whispering Spores	0.26977	90	456253
94768	Dripping Bio-Anomaly	0.28841	100	479832
94769	Deathly Gem	0.11941	20	266047
94770	Abandoned Globe	0.3258	70	527137
94771	Writhing Lavae	0.04075	20	166547
94772	Abandoned Jelly	0.05292	40	181941
94773	Eerie Sphere	0.08283	40	219779
94774	Lost Remains	0.0737	20	208223
94775	Abyssal Organs	0.30971	60	506783
94776	Inverted Worms	0.04528	40	172280
94777	Twitching Lavae	0.09936	30	240691
94778	Hopeless Tentacle	0.07602	50	211168
94779	Whispering Sample	0.01251	30	130830
94780	Deathly Lavae	0.06841	40	201536
94781	Forlorn Bio-Anomaly	0.42865	100	657230
94782	Screaming Orb	0.13468	20	285364
94783	Haunted Tentacle	0.87373	190	1220252
94784	Impossible Worms	0.20824	90	378414
94785	Woebegotten Organs	0.42024	80	646593
94786	Frozen Bio-Anomaly	0.08533	50	222947
94787	Hopeless Gem	0.06803	20	201057
94788	Nightmarish Sample	0.86688	200	1211591
94789	Frozen Jelly	0.03335	20	157186
94790	Floppy Gem	0.41303	110	637479
94791	Haunted Worms	0.07518	50	210103
94792	Whispering Bio-Anomaly	0.13431	20	284905
94793	Chilling Bio-Anomaly	0.05824	20	188671
94794	Twitching Gem	0.03961	30	165103
94795	Hypnotic Heart	0.0138	30	132463
94796	Forlorn Globe	0.34651	110	553325
94797	Forlorn Heart	0.02154	20	142249
94798	Impossible Sphere	0.44497	110	677881
94799	Impossible Sphere	0.12346	40	271181
94800	Chilling Organs	0.05236	40	181240
94801	Hopeless Tendril	0.04867	20	176568
94802	Twitching Core	0.05613	30	186005
94803	Chilling Gem	0.36753	70	579915
94804	Floppy Heart	0.38434	110	601182
94805	Twisted Tentacle	0.30557	70	501543
94806	Inverted Sample	0.34548	60	552026
94807	Gloaming Worms	0.25922	100	442912
94808	Timeless Grubs	0.03225	20	155799
94809	Twisted Tendril	0.07408	50	208715
94810	Impossible Globe	0.04613	50	173359
94811	Writhing Tendril	0.37953	100	595096
94812	Deathly Globe	0.09232	30	231789
94813	Writhing Jelly	0.02612	40	148044
94814	Hopeless Tendril	0.09285	50	232451
94815	Grim Gelsack	0.19662	70	363725
94816	Prismatic Gem	0.03726	50	162137
94817	Woebegotten Grubs	0.1062	40	249346
94818	Imagined Globe	0.19033	100	355758
94819	Haunted Coils	0.03952	30	164997
94820	Inverted Organs	0.19157	60	357334
94821	Eldritch Gelsack	0.93307	240	1295317
94822	Dreadful Organs	0.21872	110	391679
94823	Crying Globe	0.96856	250	1340207
94824	Twitching Sample	0.04227	50	168470
94825	Grim Heart	0.08036	20	216650
94826	Forlorn Eye	0.01218	30	130404
94827	Nightmarish Sample	0.01082	40	128687
94828	Writhing Jelly	0.02543	30	147174
94829	Whispering Bio-Anomaly	0.4039	100	625928
94830	Timeless Worms	0.11044	50	254706
94831	Ominous Sample	0.28665	60	477603
94832	Timeless Sphere	0.18998	80	355316
94833	Imagined Gelsack	0.07629	30	211511
94834	Twisted Coils	0.26113	100	445322
94835	Dripping Eye	0.05107	50	179608
94836	Unnerving Organs	0.29085	60	482925
94837	Dripping Grubs	0.32838	110	530390
94838	Frozen Sphere	0.02255	30	143522
94839	Dreadful Globe	0.01762	50	137284
94840	Ghastly Coils	0.09894	20	240157
94841	Deathly Heart	0.02031	50	140686
94842	Abyssal Globe	0.39424	100	613710
94843	Abyssal Eye	0.23922	100	417614
94844	Inverted Lavae	0.40626	70	628914
94845	Forlorn Organs	0.05288	20	181890
94846	Impossible Worms	0.3783	90	593541
94847	Abyssal Core	0.06713	50	199916
94848	Gloaming Sample	0.12866	20	277752
94849	Eldritch Globe	0.41011	60	633779
94850	Crying Gelsack	0.09649	40	237062
94851	Prismatic Lavae	0.10282	50	245066
94852	Imagined Jelly	0.02274	30	143762
94853	Whispering Heart	0.45058	110	684982
94854	Dripping Gem	0.43218	100	661705
94855	Eldritch Worms	0.37091	90	584198
94856	Twitching Organs	0.84749	180	1187064
94857	Impossible Organs	0.34457	80	550869
94858	Twitching Tentacle	0.85523	150	1196857
94859	Crying Grubs	0.28033	60	469615
94860	Chilling Heart	0.01653	50	135912
94861	Lost Sphere	0.30287	110	498121
94862	Woebegotten Gem	0.09784	40	238765
94863	Lost Core	0.39436	90	613863
94864	Twisted Bio-Anomaly	0.33819	90	542806
94865	Abandoned Sphere	0.11665	40	262565
94866	Ominous Eye	0.06398	20	195939
94867	Chilling Orb	0.04755	20	175149
94868	Floppy Eye	0.20227	70	370868
94869	Timeless Jelly	0.26102	90	445192
94870	Woebegotten Sample	0.37475	60	589055
94871	Deathly Coils	0.04786	50	175540
94872	Haunted Worms	0.12148	20	268667
94873	Inverted Sample	0.2696	70	456044
94874	Deathly Lavae	0.30763	70	504151
94875	Frozen Grubs	0.2014	60	369771
94876	Ghastly Gelsack	0.40855	60	631806
94877	Writhing Jelly	0.06647	50	199089
94878	Hopeless Worms	0.93596	170	1298969
94879	Forlorn Gelsack	0.04311	30	169534
94880	Timeless Orb	0.03328	20	157098
94881	Ominous Remains	0.37943	100	594972
94882	Deathly Sample	0.08149	20	218083
94883	Hopeless Gem	0.10899	50	252865
94884	Abyssal Organs	0.00441	30	120577
94885	Impossible Sphere	0.03215	30	155668
94886	Chilling Globe	0.84405	210	1182715
94887	Twisted Lavae	0.06402	30	195985
94888	Lost Worms	0.33821	110	542832
94889	Hypnotic Sample	0.0303	20	153326
94890	Abyssal Eye	0.34327	110	549227
94891	Nightmarish Sphere	0.07382	50	208386
94892	Eerie Worms	0.11661	30	262507
94893	Eldritch Jelly	0.40956	110	633085
94894	Frozen Organs	0.09749	30	238317
94895	Dreadful Gelsack	0.05866	50	189204
94896	Hopeless Orb	0.08856	40	227029
94897	Woebegotten Tentacle	0.28135	70	470900
94898	Hypnotic Coils	0.06896	20	202229
94899	Ominous Heart	0.289	80	480578
94900	Frozen Sample	0.1112	20	255672
94901	Grim Tendril	0.07552	40	210537
94902	Frozen Eye	0.90512	290	1259963
94903	Hypnotic Coils	0.01193	50	130094
94904	Forlorn Orb	0.31314	90	511120
94905	Dreadful Core	0.06822	30	201293
94906	Lost Jelly	0.04467	50	171511
94907	Whispering Orb	0.02804	30	150474
94908	Gloaming Coils	0.36105	110	571728
94909	Haunted Eye	0.43794	100	668983
94910	Whispering Organs	0.10177	50	243739
94911	Dripping Gelsack	0.34216	110	547831
94912	Abyssal Sphere	0.0367	50	161424
94913	Twitching Worms	0.02558	30	147357
94914	Crying Spores	0.0695	20	202922
94915	Imagined Spores	0.04744	50	175012
94916	Whispering Grubs	0.06919	30	202526
94917	Screaming Jelly	0.10332	40	245692
94918	Forlorn Organs	0.20703	90	376886
94919	Crying Lavae	0.1168	30	262755
94920	Floppy Worms	0.12161	30	268832
94921	Gloaming Coils	0.00632	50	122999
94922	Dripping Grubs	0.01488	20	133818
94923	Twisted Organs	0.06376	20	195659
94924	Writhing Globe	0.23219	110	408719
94925	Screaming Grubs	0.0875	30	225680
94926	Haunted Lavae	0.01919	30	139271
94927	Gloaming Globe	0.05589	40	185704
94928	Screaming Worms	0.41498	110	639945
94929	Prismatic Spores	0.0115	50	129544
94930	Hopeless Spores	0.05803	20	188407
94931	Unnerving Globe	0.38071	60	596591
