sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
76453,Congealed Aorta,0.5,+6%,+5%,
76454,Pungent Ventricle,0.25,+8%,,
76455,Gooey Blood Pump,0.25,,,+3%
76456,Gooey Aorta,0.375,,,+4%
76457,Congealed Blood Sac,0.125,,+2%,
76458,Slimy Vessel,0.125,,+2%,
76459,Gooey Muscle,0.125,,+2%,
76460,Gooey Heart Lump,0.25,+7%,+2%,
76461,Slimy Trunk Tissue,0.75,+10%,,+3%
76462,Gooey Blood Sac,0.125,,,+2%
76463,Sticky Blood Sac,0.5,,,+5%
76464,Pungent Chamber,0.0,+6%,,
76465,Sticky Aorta,0.375,+6%,+4%,
76466,Congealed Thorax,0.375,+9%,,
76467,Slimy Vessel,0.125,,,+2%
76468,Congealed Blood Sac,0.0,+6%,,
76469,Gooey Trunk Tissue,0.0,+6%,,
76470,Congealed Trunk Tissue,0.5,+10%,,
76471,Gooey Aorta,0.0,+6%,,
76472,Gooey Ventricle,0.25,,+2%,+2%
76473,Gooey Muscle,0.125,,+2%,
76474,Sticky Ventricle,0.5,+7%,+4%,
76475,Slimy Aorta,0.125,,+2%,
76476,Sticky Thorax,0.875,,+4%,+5%
76477,Gooey Aorta,0.125,,,+2%
76478,Congealed Ventricle,0.125,,+2%,
76479,Sticky Chamber,0.125,,,+2%
76480,Sticky Heart Lump,0.25,+7%,,+2%
76481,Congealed Heart Lump,0.25,,+3%,
76482,Pungent Vessel,0.5,,+2%,+4%
76483,Sticky Thorax,0.125,,,+2%
76484,Slimy Muscle,0.5,,,+5%
76485,Sticky Blood Pump,0.125,+7%,,
76486,Slimy Heart Lump,0.125,,,+2%
76487,Sticky Heart Lump,0.25,+7%,+2%,
76488,Pungent Heart Lump,0.625,+10%,,+2%
76489,Slimy Blood Sac,0.125,,,+2%
76490,Slimy Ventricle,0.0,+6%,,
76491,Pungent Aorta,0.0,+6%,,
76492,Gooey Chamber,0.125,+7%,,
76493,Slimy Trunk Tissue,0.125,,,+2%
76494,Pungent Blood Pump,0.5,,,+5%
76495,Sticky Trunk Tissue,0.125,,+2%,
76496,Pungent Aorta,0.125,,,+2%
76497,Gooey Muscle,0.375,,+3%,+2%
76498,Congealed Heart Lump,0.25,,,+3%
76499,Pungent Muscle,0.375,+9%,,
76500,Slimy Vessel,0.125,,+2%,
76501,Slimy Ventricle,0.0,+6%,,
76502,Pungent Blood Pump,0.125,+7%,,
76503,Slimy Aorta,0.25,,,+3%
76504,Gooey Vessel,0.5,,,+5%
76505,Pungent Heart Lump,0.125,,+2%,
76506,Slimy Blood Sac,0.125,,,+2%
76507,Congealed Blood Pump,0.125,,+2%,
76508,Pungent Blood Sac,0.0,+6%,,
76509,Sticky Blood Pump,0.25,+8%,,
76510,Congealed Thorax,0.125,,,+2%
76511,Sticky Ventricle,0.375,,+2%,+3%
76512,Sticky Aorta,0.5,+10%,,
76513,Sticky Aorta,0.125,,,+2%
76514,Sticky Trunk Tissue,0.125,+7%,,
76515,Slimy Heart Lump,0.25,,+3%,
76516,Congealed Blood Sac,0.5,+10%,,
76517,Slimy Blood Sac,0.125,,+2%,
76518,Sticky Thorax,0.125,+7%,,
76519,Slimy Vessel,0.625,,+5%,+2%
76520,Slimy Vessel,0.125,,+2%,
76521,Sticky Ventricle,0.125,,,+2%
76522,Sticky Vessel,0.25,,+3%,
76523,Sticky Vessel,0.375,,+4%,
76524,Sticky Blood Pump,0.25,,+3%,
76525,Pungent Blood Pump,0.125,,,+2%
76526,Pungent Blood Sac,0.0,+6%,,
76527,Pungent Vessel,0.125,,,+2%
76528,Slimy Chamber,0.5,+10%,,
76529,Gooey Aorta,0.5,,+5%,
76530,Congealed Blood Pump,0.25,,,+3%
76531,Congealed Vessel,0.125,,+2%,
76532,Congealed Chamber,0.125,,,+2%
76533,Congealed Blood Sac,0.125,,,+2%
76534,Pungent Blood Sac,0.25,,+3%,
76535,Pungent Heart Lump,0.125,,+2%,
76536,Congealed Heart Lump,0.125,,+2%,
76537,Congealed Chamber,0.125,,+2%,
76538,Gooey Heart Lump,0.25,,+3%,
76539,Congealed Heart Lump,0.125,,,+2%
76540,Sticky Blood Pump,0.125,+7%,,
76541,Pungent Heart Lump,0.25,,,+3%
76542,Slimy Vessel,0.125,,+2%,
76543,Gooey Heart Lump,0.125,,,+2%
76544,Pungent Trunk Tissue,0.5,+7%,+4%,
76545,Sticky Chamber,0.125,,,+2%
76546,Congealed Aorta,0.0,+6%,,
76547,Slimy Muscle,0.5,+10%,,
76548,Sticky Aorta,0.25,,+3%,
76549,Pungent Ventricle,0.375,+9%,,
76550,Congealed Blood Sac,0.375,,+4%,
76551,Slimy Blood Pump,0.5,,,+5%
76552,Gooey Heart Lump,0.25,,+2%,+2%
76553,Pungent Trunk Tissue,0.125,,,+2%
76554,Pungent Thorax,0.375,,+4%,
76555,Sticky Trunk Tissue,0.0,+6%,,
76556,Sticky Heart Lump,0.125,,+2%,+1%
76557,Pungent Trunk Tissue,0.0,+6%,,
76558,Slimy Chamber,0.25,,+3%,
76559,Sticky Muscle,0.375,,+2%,+3%
76560,Slimy Chamber,0.25,,+2%,+2%
76561,Congealed Muscle,0.125,+7%,,
76562,Slimy Blood Sac,0.125,,,+2%
76563,Congealed Trunk Tissue,0.125,,+2%,
76564,Slimy Heart Lump,0.25,,+3%,
76565,Gooey Vessel,0.125,+7%,,
76566,Sticky Vessel,0.25,+8%,,
76567,Slimy Heart Lump,0.875,,+5%,+4%
76568,Gooey Muscle,0.125,,+2%,
76569,Pungent Vessel,0.125,,,+2%
76570,Sticky Muscle,0.5,+10%,,
76571,Sticky Thorax,0.375,,+4%,
76572,Pungent Aorta,0.5,,+5%,
76573,Gooey Heart Lump,0.125,,,+2%
76574,Sticky Chamber,0.25,,+3%,
76575,Congealed Chamber,0.125,+6%,+2%,
76576,Slimy Heart Lump,0.0,+6%,,
76577,Slimy Thorax,0.25,,+3%,
76578,Congealed Blood Sac,0.25,+8%,,
76579,Gooey Aorta,0.25,,,+3%
76580,Pungent Muscle,0.125,,,+2%
76581,Gooey Ventricle,0.375,+9%,,
76582,Slimy Aorta,0.125,,,+2%
76583,Slimy Heart Lump,0.125,,+2%,
76584,Slimy Muscle,0.125,,,+2%
76585,Gooey Aorta,0.125,+7%,,
76586,Sticky Trunk Tissue,0.25,,+2%,+2%
76587,Sticky Blood Sac,0.125,,+2%,
76588,Gooey Blood Sac,0.125,,,+2%
76589,Gooey Heart Lump,0.125,,,+2%
76590,Pungent Heart Lump,0.0,+6%,,
76591,Gooey Trunk Tissue,0.125,,+2%,
76592,Pungent Chamber,0.0,,,+1%
76593,Gooey Trunk Tissue,0.125,,,+2%
76594,Sticky Aorta,0.25,+8%,,
76595,Congealed Thorax,0.25,,,+3%
76596,Sticky Ventricle,0.875,+10%,+4%,
76597,Gooey Chamber,0.25,,+3%,
76598,Gooey Blood Sac,0.125,,+2%,
76599,Congealed Blood Sac,0.25,,+3%,
76600,Sticky Thorax,0.125,,,+2%
76601,Sticky Muscle,0.125,+7%,,
76602,Pungent Chamber,0.5,+9%,,+2%
76603,Gooey Blood Sac,0.0,+6%,,
76604,Slimy Muscle,0.5,+10%,,
76605,Pungent Blood Sac,0.125,,+2%,
76606,Slimy Vessel,0.125,+7%,,
76607,Pungent Thorax,0.125,,+2%,
76608,Pungent Muscle,0.125,+7%,,
76609,Gooey Muscle,0.125,,,+2%
76610,Slimy Ventricle,0.0,+6%,,
76611,Gooey Blood Pump,0.125,,+2%,
76612,Gooey Blood Sac,0.375,+8%,+2%,
76613,Pungent Aorta,0.125,,+2%,
76614,Gooey Muscle,0.125,,,+2%
76615,Sticky Blood Sac,0.25,,+3%,
76616,Pungent Trunk Tissue,0.375,,+4%,
76617,Congealed Blood Sac,0.5,,,+5%
76618,Gooey Trunk Tissue,0.25,,,+3%
76619,Congealed Thorax,0.5,+9%,+2%,
76620,Congealed Vessel,0.125,,,+2%
76621,Slimy Blood Sac,0.0,,,+1%
76622,Sticky Blood Pump,0.125,+7%,,
76623,Gooey Muscle,0.5,,+3%,+3%
76624,Pungent Thorax,0.125,,,+2%
76625,Pungent Muscle,0.25,,,+3%
76626,Pungent Thorax,0.125,,,+2%
76627,Congealed Thorax,0.125,,,+2%
76628,Pungent Ventricle,0.25,+6%,,+3%
76629,Congealed Heart Lump,0.125,,+2%,
76630,Pungent Muscle,0.25,,+3%,
76631,Pungent Chamber,0.125,,,+2%
76632,Congealed Ventricle,0.125,,,+2%
76633,Sticky Ventricle,0.125,,+2%,
76634,Congealed Chamber,0.0,+6%,,
76635,Slimy Chamber,0.125,+7%,,
76636,Pungent Aorta,0.375,,,+4%
76637,Pungent Blood Pump,0.25,,+3%,
76638,Congealed Aorta,0.5,,+5%,
76639,Gooey Blood Pump,0.125,,,+2%
76640,Slimy Blood Pump,0.0,+6%,,+1%
76641,Pungent Vessel,0.125,,+2%,
76642,Congealed Blood Sac,0.125,,+2%,
76643,Gooey Trunk Tissue,0.0,+6%,,
76644,Congealed Muscle,0.125,,,+2%
76645,Gooey Ventricle,0.125,,,+2%
76646,Gooey Chamber,0.125,+7%,,
76647,Gooey Heart Lump,0.25,,,+3%
76648,Pungent Ventricle,0.0,+6%,,
76649,Congealed Chamber,0.5,,+5%,
76650,Slimy Trunk Tissue,0.125,,+2%,
76651,Pungent Vessel,0.125,,,+2%
76652,Gooey Aorta,0.25,,+3%,
76653,Slimy Chamber,0.125,,+2%,
76654,Congealed Aorta,0.375,+7%,+3%,
76655,Sticky Heart Lump,0.125,,+2%,
76656,Gooey Blood Pump,0.5,+10%,,
76657,Gooey Aorta,0.125,,,+2%
76658,Pungent Thorax,0.25,,,+3%
76659,Congealed Heart Lump,0.25,,+3%,
76660,Gooey Thorax,0.375,,+4%,
76661,Slimy Thorax,0.375,,,+4%
76662,Congealed Trunk Tissue,0.5,,,+5%
76663,Congealed Blood Sac,0.125,,,+2%
76664,Congealed Trunk Tissue,0.375,,+4%,
76665,Sticky Blood Sac,0.25,,+2%,+2%
76666,Slimy Aorta,0.125,,+2%,
76667,Pungent Trunk Tissue,0.125,,+2%,
76668,Slimy Aorta,0.625,+8%,,+4%
76669,Sticky Ventricle,0.0,+6%,,
76670,Sticky Thorax,0.125,,+2%,
76671,Congealed Muscle,0.125,+6%,+2%,
76672,Gooey Ventricle,0.125,,,+2%
76673,Pungent Muscle,0.375,+6%,+4%,
76674,Slimy Muscle,0.125,,,+2%
76675,Slimy Chamber,0.5,,,+5%
76676,Slimy Heart Lump,0.125,,,+2%
76677,Sticky Muscle,0.125,,+2%,
76678,Pungent Muscle,0.25,,+3%,
76679,Slimy Heart Lump,0.25,,+3%,
76680,Gooey Trunk Tissue,0.25,+8%,,
76681,Congealed Ventricle,0.0,+6%,,
76682,Pungent Chamber,0.0,+6%,,
76683,Gooey Muscle,0.25,,+3%,
76684,Congealed Blood Sac,0.25,+8%,,
76685,Slimy Blood Pump,0.375,+9%,,
76686,Congealed Aorta,0.125,,,+2%
76687,Sticky Blood Sac,0.25,,+3%,
76688,Sticky Trunk Tissue,0.25,,+2%,+2%
76689,Pungent Vessel,0.625,,+5%,+2%
76690,Slimy Blood Pump,0.5,+10%,,
76691,Congealed Chamber,0.25,+8%,,
76692,Sticky Heart Lump,0.125,,+2%,
76693,Pungent Trunk Tissue,0.125,,,+2%
76694,Congealed Trunk Tissue,0.125,,+2%,
76695,Pungent Trunk Tissue,0.125,,+2%,
76696,Slimy Chamber,0.0,+6%,,
76697,Sticky Muscle,0.0,+6%,,
76698,Congealed Thorax,0.125,,+2%,
76699,Slimy Vessel,0.0,+6%,,
76700,Sticky Trunk Tissue,0.0,+6%,,
76701,Congealed Muscle,0.125,,+2%,
76702,Slimy Aorta,0.25,+8%,,
76703,Pungent Ventricle,0.125,,+2%,
76704,Gooey Vessel,0.125,+7%,,
76705,Sticky Heart Lump,0.125,,+2%,
76706,Pungent Muscle,0.25,,+2%,+2%
76707,Slimy Blood Sac,0.5,+9%,,+2%
76708,Sticky Ventricle,0.25,,+3%,
76709,Gooey Muscle,0.5,,,+5%
76710,Gooey Thorax,0.125,+7%,,
76711,Sticky Blood Pump,0.25,,+3%,
76712,Congealed Blood Pump,0.5,,+5%,
76713,Congealed Thorax,0.375,,+4%,
76714,Congealed Aorta,0.125,,,+2%
76715,Congealed Ventricle,0.125,+7%,,
76716,Gooey Vessel,0.125,+7%,,
76717,Slimy Blood Pump,0.125,+7%,,
76718,Slimy Thorax,0.125,,,+2%
76719,Congealed Blood Pump,0.125,,,+2%
76720,Pungent Vessel,0.375,+6%,,+4%
76721,Gooey Blood Sac,0.5,,,+5%
76722,Sticky Thorax,0.25,,,+3%
76723,Slimy Blood Pump,0.125,,,+2%
76724,Congealed Aorta,0.375,,+4%,
76725,Slimy Aorta,0.25,,,+3%
76726,Sticky Aorta,0.25,,,+3%
76727,Pungent Muscle,0.125,+7%,,
76728,Sticky Chamber,0.25,,+2%,+2%
76729,Pungent Trunk Tissue,0.125,,+2%,
76730,Slimy Blood Pump,0.375,,+4%,
76731,Gooey Ventricle,0.625,+10%,,+2%
76732,Slimy Heart Lump,0.375,,+4%,
76733,Congealed Chamber,0.125,+7%,,
76734,Sticky Ventricle,0.0,+6%,,
76735,Gooey Vessel,0.125,,,+2%
76736,Pungent Vessel,0.0,+6%,,
76737,Sticky Trunk Tissue,0.375,,,+4%
76738,Gooey Blood Sac,0.125,,,+2%
76739,Slimy Heart Lump,0.5,,+5%,
76740,Gooey Thorax,0.5,,+5%,
76741,Gooey Vessel,0.5,,+5%,
76742,Gooey Thorax,0.125,,+2%,
76743,Gooey Aorta,0.125,,+2%,
76744,Sticky Muscle,0.125,,,+2%
76745,Sticky Muscle,0.0,+6%,,
76746,Congealed Aorta,0.125,,,+2%
76747,Gooey Blood Pump,0.125,,,+2%
76748,Sticky Blood Sac,0.25,,+2%,+2%
76749,Congealed Blood Sac,0.125,,+2%,
76750,Gooey Vessel,0.125,,,+2%
76751,Gooey Thorax,0.125,,+2%,
76752,Slimy Chamber,0.125,+6%,+2%,
76753,Pungent Chamber,0.125,+7%,,
76754,Slimy Blood Pump,0.25,,+3%,
76755,Pungent Blood Pump,0.125,,,+2%
76756,Gooey Blood Sac,0.5,,+5%,
76757,Congealed Trunk Tissue,0.125,,,+2%
76758,Congealed Vessel,0.125,+7%,,
76759,Sticky Blood Pump,0.125,,,+2%
76760,Congealed Trunk Tissue,0.125,,,+2%
76761,Sticky Thorax,0.25,,+3%,
76762,Congealed Ventricle,0.25,+8%,,
76763,Pungent Trunk Tissue,0.0,+6%,,
76764,Gooey Trunk Tissue,0.5,,+5%,
76765,Gooey Heart Lump,0.25,+8%,,
76766,Slimy Trunk Tissue,0.375,,,+4%
76767,Congealed Vessel,0.125,+6%,,+2%
76768,Congealed Muscle,0.5,,+5%,
76769,Pungent Thorax,0.5,,+5%,
76770,Sticky Blood Sac,0.125,,,+2%
76771,Sticky Blood Pump,0.125,,+2%,
76772,Congealed Ventricle,0.125,,+2%,
76773,Pungent Blood Sac,0.25,,+3%,
76774,Pungent Trunk Tissue,0.125,,+2%,
76775,Congealed Ventricle,0.0,+6%,,
76776,Gooey Vessel,0.375,,,+4%
76777,Congealed Aorta,0.0,+6%,,
76778,Slimy Muscle,0.375,,+2%,+3%
76779,Congealed Heart Lump,0.0,+6%,,
76780,Slimy Heart Lump,0.125,+6%,,+2%
76781,Sticky Trunk Tissue,0.125,,,+2%
76782,Gooey Blood Sac,0.375,+7%,+3%,
76783,Pungent Muscle,0.5,+10%,,
76784,Congealed Blood Sac,0.125,,,+2%
76785,Gooey Chamber,0.25,,+2%,+2%
76786,Congealed Heart Lump,0.125,,,+2%
76787,Slimy Trunk Tissue,0.125,,,+2%
76788,Sticky Ventricle,0.125,,+2%,
76789,Gooey Trunk Tissue,0.0,+6%,,
76790,Gooey Chamber,1.0,,+5%,+5%
76791,Pungent Aorta,0.125,,,+2%
76792,Pungent Chamber,0.125,,+2%,
76793,Slimy Chamber,0.125,+7%,,
76794,Pungent Thorax,0.375,+8%,+2%,
76795,Sticky Blood Pump,0.25,+7%,,+2%
76796,Pungent Blood Pump,0.375,,,+4%
76797,Gooey Chamber,0.125,,,+2%
76798,Pungent Blood Sac,0.125,,,+2%
76799,Gooey Heart Lump,0.125,+7%,,
76800,Gooey Blood Pump,0.125,,+2%,
76801,Pungent Muscle,0.125,,+2%,
76802,Gooey Heart Lump,0.375,,,+4%
76803,Congealed Blood Pump,0.375,+9%,,
76804,Slimy Trunk Tissue,0.375,+8%,+2%,
76805,Gooey Blood Pump,0.375,,+4%,
76806,Slimy Trunk Tissue,0.125,,,+2%
76807,Pungent Chamber,0.125,,,+2%
76808,Slimy Aorta,0.375,,+4%,
76809,Gooey Ventricle,0.25,,+3%,
76810,Congealed Aorta,0.125,,,+2%
76811,Congealed Heart Lump,0.125,,,+2%
76812,Pungent Heart Lump,0.125,+6%,+2%,
76813,Sticky Vessel,0.125,+6%,,+2%
76814,Sticky Chamber,0.25,,,+3%
76815,Sticky Trunk Tissue,0.125,,+2%,
76816,Congealed Blood Pump,0.5,,,+5%
76817,Pungent Heart Lump,0.25,,,+3%
76818,Gooey Vessel,0.5,+10%,,
76819,Congealed Ventricle,0.125,,+2%,
76820,Pungent Blood Sac,0.5,+10%,,
76821,Slimy Thorax,0.5,,+4%,+2%
76822,Congealed Blood Pump,0.375,,+3%,+2%
76823,Congealed Blood Sac,0.375,,,+4%
76824,Pungent Heart Lump,0.125,,,+2%
76825,Pungent Ventricle,0.5,+9%,+2%,
76826,Slimy Aorta,0.125,,,+2%
76827,Slimy Vessel,0.375,,,+4%
76828,Pungent Muscle,0.125,,,+2%
76829,Pungent Vessel,0.25,,+3%,
76830,Slimy Blood Pump,0.0,+6%,,
76831,Sticky Chamber,0.375,,,+4%
76832,Sticky Chamber,0.125,,+2%,
76833,Sticky Heart Lump,0.25,,+3%,
76834,Sticky Thorax,0.125,,+2%,
76835,Gooey Blood Pump,0.25,,+3%,
76836,Pungent Muscle,0.125,,+2%,
76837,Congealed Trunk Tissue,0.0,+6%,,
76838,Sticky Muscle,0.125,,,+2%
76839,Gooey Muscle,0.0,+6%,,
76840,Pungent Aorta,0.125,,+2%,
76841,Slimy Blood Sac,0.5,,,+5%
76842,Pungent Muscle,0.125,,,+2%
76843,Pungent Thorax,0.375,+6%,+4%,
76844,Slimy Thorax,0.0,+6%,,
76845,Gooey Aorta,0.125,,+2%,
76846,Sticky Muscle,0.375,+6%,,+4%
76847,Pungent Ventricle,0.125,,+2%,
76848,Pungent Thorax,0.0,+6%,,
76849,Sticky Blood Sac,0.125,,,+2%
76850,Slimy Blood Sac,0.375,,,+4%
76851,Sticky Heart Lump,0.25,,+3%,
76852,Pungent Ventricle,0.0,+6%,,
76853,Congealed Chamber,0.125,,,+2%
76854,Congealed Muscle,0.25,,,+3%
76855,Gooey Ventricle,0.0,,,+1%
76856,Congealed Trunk Tissue,0.375,,+4%,
76857,Gooey Muscle,0.375,,+4%,
76858,Congealed Ventricle,0.375,+9%,,
76859,Slimy Blood Pump,0.375,+6%,+4%,
76860,Sticky Vessel,0.5,,+5%,
76861,Congealed Muscle,0.125,,,+2%
76862,Congealed Muscle,0.0,+6%,,
76863,Pungent Aorta,0.125,+6%,,+2%
76864,Pungent Heart Lump,0.375,,,+4%
76865,Slimy Trunk Tissue,0.125,,+2%,
76866,Congealed Vessel,0.125,,,+2%
76867,Pungent Chamber,0.125,,+2%,
76868,Congealed Thorax,0.125,,+2%,
76869,Pungent Chamber,0.25,,,+3%
76870,Gooey Trunk Tissue,0.125,+7%,,
76871,Congealed Thorax,0.5,,+3%,+3%
76872,Gooey Trunk Tissue,0.25,+7%,,+2%
76873,Congealed Chamber,0.125,,,+2%
76874,Pungent Blood Sac,0.375,,+2%,+3%
76875,Sticky Blood Pump,0.25,,+2%,+2%
76876,Pungent Heart Lump,0.125,,,+2%
76877,Congealed Muscle,0.125,,,+2%
76878,Gooey Aorta,0.0,+6%,,
76879,Gooey Aorta,0.25,+6%,+3%,
76880,Sticky Vessel,0.0,+6%,,
76881,Pungent Blood Sac,0.125,,+2%,
76882,Congealed Aorta,0.375,,+4%,
76883,Sticky Thorax,0.0,+6%,,
76884,Congealed Heart Lump,0.25,,+3%,
76885,Sticky Muscle,0.375,,+4%,
76886,Slimy Thorax,0.0,+6%,,
76887,Gooey Heart Lump,0.375,,+4%,
76888,Gooey Vessel,0.5,,,+5%
76889,Congealed Aorta,0.5,,+5%,
76890,Pungent Trunk Tissue,0.0,+6%,,
76891,Congealed Blood Pump,0.125,,,+2%
76892,Congealed Heart Lump,0.375,,+4%,
76893,Gooey Chamber,0.375,+9%,,
76894,Pungent Thorax,0.5,+7%,+4%,
76895,Gooey Heart Lump,0.125,,+2%,
76896,Slimy Aorta,0.0,+6%,,
76897,Gooey Blood Pump,0.375,,+4%,
76898,Slimy Thorax,0.625,,+5%,+2%
76899,Congealed Muscle,0.375,+6%,+4%,
76900,Pungent Trunk Tissue,0.0,+6%,,
76901,Pungent Ventricle,0.125,,,+2%
76902,Congealed Heart Lump,0.125,,,+2%
76903,Slimy Ventricle,0.5,,,+5%
76904,Pungent Muscle,0.125,,+2%,
76905,Congealed Blood Pump,0.125,,+2%,
76906,Pungent Muscle,0.25,,,+3%
76907,Congealed Muscle,0.125,,,+2%
76908,Slimy Vessel,0.125,,,+2%
76909,Slimy Blood Sac,0.125,,+2%,
76910,Sticky Ventricle,0.125,,+2%,
76911,Congealed Heart Lump,0.125,+6%,+2%,
76912,Slimy Chamber,0.5,+6%,+5%,
76913,Pungent Aorta,0.25,+6%,+3%,
76914,Slimy Trunk Tissue,0.0,+6%,,
76915,Sticky Vessel,0.0,+6%,,
76916,Pungent Trunk Tissue,0.375,,,+4%
76917,Sticky Ventricle,0.125,,,+2%
76918,Sticky Heart Lump,0.125,,+2%,
76919,Sticky Muscle,0.25,,+3%,
76920,Pungent Muscle,0.125,,,+2%
76921,Sticky Thorax,0.0,,,+1%
76922,Gooey Blood Sac,0.375,,+4%,
76923,Slimy Aorta,0.5,,+5%,
76924,Gooey Thorax,0.0,+6%,,
76925,Congealed Blood Pump,0.5,,+4%,+2%
76926,Congealed Chamber,0.0,+6%,,
76927,Sticky Trunk Tissue,0.125,+7%,,
76928,Pungent Blood Sac,0.125,,,+2%
76929,Congealed Blood Sac,0.625,+10%,,+2%
76930,Sticky Heart Lump,0.125,,,+2%
76931,Slimy Vessel,0.125,+7%,,
76932,Slimy Ventricle,0.125,,,+2%
76933,Congealed Aorta,0.375,+9%,,
76934,Sticky Chamber,0.125,,,+2%
76935,Congealed Blood Pump,0.125,,,+2%
76936,Gooey Blood Sac,0.125,,,+2%
76937,Slimy Vessel,0.5,,+5%,
76938,Sticky Muscle,0.25,,+2%,+2%
76939,Slimy Trunk Tissue,0.5,+10%,,
76940,Slimy Blood Sac,0.125,,+2%,
76941,Slimy Blood Pump,0.5,,+5%,
76942,Gooey Chamber,0.125,+7%,,
76943,Congealed Heart Lump,0.125,,,+2%
76944,Congealed Heart Lump,0.0,+6%,,
76945,Congealed Chamber,0.125,,+2%,
76946,Pungent Muscle,0.125,,,+2%
76947,Sticky Trunk Tissue,0.125,,+2%,
76948,Slimy Ventricle,0.25,,,+3%
76949,Pungent Ventricle,0.375,+8%,,+2%
76950,Congealed Blood Pump,0.125,,,+2%
76951,Sticky Heart Lump,0.125,,+2%,
76952,Gooey Vessel,0.25,+8%,,
76953,Gooey Blood Sac,0.25,,+2%,+2%
76954,Sticky Muscle,0.125,,+2%,
76955,Sticky Trunk Tissue,0.125,+6%,+2%,
76956,Pungent Blood Pump,0.125,,+2%,
76957,Gooey Blood Pump,0.5,+6%,+5%,
76958,Congealed Muscle,0.125,+7%,,
76959,Congealed Ventricle,0.125,,+2%,
76960,Congealed Vessel,0.125,+7%,,
76961,Congealed Ventricle,0.25,+8%,,
76962,Sticky Chamber,0.125,,,+2%
76963,Sticky Blood Sac,0.375,,+2%,+3%
76964,Congealed Aorta,0.25,+8%,,
76965,Gooey Blood Sac,0.25,,+3%,
76966,Slimy Heart Lump,0.125,+7%,,
76967,Sticky Heart Lump,0.125,,,+2%
76968,Gooey Ventricle,0.25,,,+3%
76969,Gooey Blood Pump,0.125,+7%,,
76970,Slimy Blood Sac,0.25,,+3%,
76971,Sticky Ventricle,0.5,,+4%,+2%
76972,Slimy Blood Sac,0.375,,+4%,
76973,Slimy Muscle,0.125,,+2%,
76974,Pungent Muscle,0.125,+7%,,
76975,Gooey Vessel,0.125,+7%,,
76976,Sticky Vessel,0.0,+6%,,
76977,Gooey Heart Lump,0.125,+6%,,+2%
76978,Pungent Heart Lump,0.5,,+5%,
76979,Congealed Vessel,0.125,,,+2%
76980,Congealed Heart Lump,0.375,+9%,,
76981,Gooey Blood Pump,0.125,,,+2%
76982,Sticky Blood Pump,0.125,,+2%,
76983,Congealed Ventricle,0.125,,,+2%
76984,Sticky Vessel,0.125,,,+2%
76985,Slimy Thorax,0.25,,+3%,
76986,Congealed Blood Sac,0.0,+6%,,
76987,Congealed Blood Pump,0.0,+6%,,
76988,Congealed Chamber,0.25,+8%,,
76989,Pungent Muscle,0.5,,+5%,
76990,Sticky Ventricle,0.25,,+3%,
76991,Gooey Thorax,0.25,+6%,,+3%
76992,Sticky Thorax,0.125,+6%,,+2%
76993,Slimy Blood Sac,0.625,,+5%,+2%
76994,Pungent Blood Pump,0.125,,+2%,
76995,Slimy Trunk Tissue,0.25,,+3%,
76996,Gooey Vessel,0.25,+8%,,
76997,Sticky Aorta,0.375,+9%,,
76998,Congealed Heart Lump,0.0,+6%,,
76999,Slimy Chamber,0.125,,,+2%
77000,Gooey Chamber,0.5,,+5%,
77001,Sticky Vessel,0.125,,,+2%
77002,Congealed Ventricle,0.5,,+2%,+4%
77003,Congealed Blood Sac,0.0,+6%,,
77004,Congealed Blood Sac,0.125,+6%,+2%,
77005,Slimy Thorax,0.125,,+2%,
77006,Congealed Muscle,0.0,+6%,,
77007,Congealed Aorta,0.125,,,+2%
77008,Sticky Heart Lump,0.5,,+5%,
77009,Congealed Muscle,0.125,,+2%,
77010,Sticky Vessel,0.125,,,+2%
77011,Gooey Chamber,0.125,+7%,,
77012,Sticky Trunk Tissue,0.125,,+2%,
77013,Pungent Thorax,0.125,,,+2%
77014,Sticky Heart Lump,0.125,,+2%,
77015,Congealed Thorax,0.375,,+4%,
77016,Pungent Blood Pump,0.0,+6%,,
77017,Congealed Muscle,0.125,+7%,,
77018,Pungent Chamber,0.375,+8%,+2%,
77019,Pungent Heart Lump,0.25,,,+3%
77020,Pungent Chamber,0.375,+9%,,
77021,Pungent Blood Sac,0.25,,,+3%
77022,Congealed Trunk Tissue,0.375,,+4%,
77023,Sticky Blood Sac,0.5,,+5%,
77024,Slimy Muscle,0.25,,+3%,
77025,Sticky Aorta,0.125,+6%,+2%,
77026,Slimy Blood Pump,0.375,+9%,,
77027,Congealed Trunk Tissue,0.0,+6%,,
77028,Congealed Heart Lump,0.5,+6%,,+5%
77029,Slimy Thorax,0.5,,+4%,+2%
77030,Sticky Trunk Tissue,0.25,,,+3%
77031,Sticky Blood Sac,0.125,,,+2%
77032,Slimy Blood Sac,0.0,+6%,,
77033,Gooey Chamber,0.125,,,+2%
77034,Pungent Thorax,0.0,+6%,,
77035,Sticky Heart Lump,0.25,,+3%,
77036,Congealed Heart Lump,0.75,+8%,,+5%
77037,Congealed Muscle,0.125,+6%,,+2%
77038,Slimy Blood Sac,0.25,,+3%,
77039,Gooey Thorax,0.125,,,+2%
77040,Pungent Blood Pump,0.125,+7%,,
77041,Gooey Blood Sac,0.375,+9%,,
