sep=,
Seed,Name,Perfection,Ship_Weapons_Lasers_HeatTime,Ship_Weapons_Lasers_Damage,Ship_Weapons_ShieldLeech
72175,Shining Mirror,0.138,,+23%,+75%
72176,Searching Reflector,0.042,+56%,+20%,
72177,Variegated Reflector,0.226,,+21%,+80%
72178,Delicate Pupil,0.068,+58%,,+75%
72179,Uniform Iris,0.307,,+22%,+81%
72180,Variegated Cornea,0.042,+56%,+20%,
72181,Delicate Retina,0.191,+57%,+22%,
72182,Shining Iris,0.0,,+20%,+75%
72183,Shining Pupil,0.622,+66%,+23%,
72184,Searching Mirror,0.637,+74%,,+84%
72185,Searching Fluids,0.8,,+21%,+96%
72186,Variegated Cornea,0.863,+73%,+22%,
72187,Shining Iris,0.0,,+20%,+75%
72188,Delicate Cornea,0.395,,+20%,+86%
72189,Shining Iris,0.233,+58%,+22%,
72190,Variegated Pupil,0.159,+58%,,+79%
72191,Uniform Iris,0.612,+58%,,+99%
72192,Variegated Projector,0.042,+56%,+20%,
72193,Variegated Fluids,0.395,,+20%,+86%
72194,Delicate Lens,0.136,+57%,,+79%
72195,Delicate Retina,0.378,+64%,+20%,
72196,Searching Retina,0.126,+58%,+20%,
72197,Shining Fluids,0.359,+61%,+22%,
72198,Variegated Projector,0.323,,+20%,+84%
72199,Shining Pupil,0.202,+56%,+23%,
72200,Shining Projector,0.647,,+20%,+93%
72201,Delicate Iris,0.275,+59%,+22%,
72202,Shining Fluids,0.364,+65%,,+81%
72203,Uniform Reflector,0.273,+62%,,+80%
72204,Delicate Mirror,0.37,+60%,+23%,
72205,Shining Projector,0.523,+67%,,+86%
72206,Searching Fluids,0.8,,+21%,+96%
72207,Delicate Fluids,0.179,+58%,+21%,
72208,Searching Iris,0.682,,+20%,+94%
72209,Shining Pupil,0.635,+62%,,+96%
72210,Variegated Projector,0.244,+57%,+23%,
72211,Delicate Iris,0.523,,+22%,+87%
72212,Variegated Projector,0.068,+57%,,+76%
72213,Uniform Aperture,0.042,+56%,+20%,
72214,Variegated Aperture,0.182,+62%,,+76%
72215,Delicate Pupil,0.149,+56%,+22%,
72216,Delicate Aperture,0.159,+56%,,+81%
72217,Shining Retina,0.274,+65%,,+77%
72218,Variegated Reflector,0.118,,+21%,+77%
72219,Delicate Aperture,0.072,,+20%,+77%
72220,Shining Aperture,0.042,+56%,+20%,
72221,Delicate Lens,0.434,+74%,,+75%
72222,Uniform Projector,0.046,+57%,,+75%
72223,Shining Pupil,0.042,+56%,+20%,
72224,Shining Mirror,0.557,+67%,+21%,
72225,Delicate Projector,0.149,+56%,+22%,
72226,Shining Retina,0.457,+75%,,+75%
72227,Shining Cornea,0.091,+56%,,+78%
72228,Shining Cornea,0.113,+56%,,+79%
72229,Shining Projector,0.319,+64%,,+80%
72230,Delicate Retina,0.341,+64%,,+81%
72231,Shining Reflector,0.79,,+20%,+97%
72232,Uniform Iris,0.179,+58%,+21%,
72233,Uniform Reflector,0.296,+65%,,+78%
72234,Delicate Fluids,0.149,+56%,+22%,
72235,Delicate Mirror,0.295,+57%,,+86%
72236,Uniform Retina,0.072,,+20%,+77%
72237,Shining Reflector,0.072,,+20%,+77%
72238,Searching Iris,0.272,+56%,,+86%
72239,Uniform Retina,0.341,+62%,,+83%
72240,Delicate Iris,0.0,,+20%,+75%
72241,Uniform Lens,0.612,+60%,,+97%
72242,Uniform Cornea,0.638,+75%,,+83%
72243,Shining Cornea,0.405,,+21%,+85%
72244,Variegated Aperture,0.575,,+20%,+91%
72245,Delicate Aperture,0.126,+58%,+20%,
72246,Delicate Pupil,0.336,+63%,+20%,
72247,Delicate Lens,0.251,+66%,,+75%
72248,Variegated Projector,0.461,,+23%,+84%
72249,Uniform Projector,0.084,+57%,+20%,
72250,Searching Cornea,0.095,+56%,+21%,
72251,Variegated Cornea,0.108,,+20%,+78%
72252,Uniform Cornea,0.667,,+22%,+91%
72253,Searching Iris,0.095,+56%,+21%,
72254,Delicate Cornea,0.084,+57%,+20%,
72255,Variegated Lens,0.467,,+20%,+88%
72256,Shining Iris,0.379,,+22%,+83%
72257,Variegated Lens,0.249,+56%,,+85%
72258,Uniform Mirror,0.441,,+21%,+86%
72259,Searching Pupil,0.34,+56%,,+89%
72260,Variegated Iris,0.046,,+21%,+75%
72261,Searching Cornea,0.667,,+22%,+91%
72262,Searching Mirror,0.524,+72%,,+81%
72263,Searching Fluids,0.336,+63%,+20%,
72264,Variegated Cornea,0.294,+62%,+20%,
72265,Variegated Cornea,0.252,+61%,+20%,
72266,Uniform Mirror,0.415,,+22%,+84%
72267,Uniform Mirror,0.496,+63%,+23%,
72268,Variegated Lens,0.862,,+20%,+99%
72269,Shining Fluids,0.66,+72%,,+87%
72270,Variegated Aperture,0.114,+57%,,+78%
72271,Shining Cornea,0.042,+56%,+20%,
72272,Shining Mirror,0.082,,+21%,+76%
72273,Variegated Pupil,0.263,+60%,+21%,
72274,Searching Iris,0.21,,+23%,+77%
72275,Uniform Lens,0.2,,+22%,+78%
72276,Searching Aperture,0.21,+60%,+20%,
72277,Delicate Lens,0.431,+58%,,+91%
72278,Searching Aperture,0.647,,+20%,+93%
72279,Variegated Reflector,0.862,,+20%,+99%
72280,Searching Iris,0.462,+66%,+20%,
72281,Uniform Aperture,0.79,,+20%,+97%
72282,Shining Cornea,0.667,,+22%,+91%
72283,Delicate Fluids,0.756,+73%,+20%,
72284,Delicate Aperture,0.042,+56%,+20%,
72285,Delicate Retina,0.091,+59%,,+75%
72286,Uniform Pupil,0.046,,+21%,+75%
72287,Delicate Lens,0.068,+58%,,+75%
72288,Variegated Cornea,0.434,+74%,,+75%
72289,Searching Iris,0.042,+56%,+20%,
72290,Variegated Pupil,0.068,+58%,,+75%
72291,Searching Pupil,0.296,+64%,,+79%
72292,Uniform Pupil,0.431,,+20%,+87%
72293,Variegated Iris,0.66,+74%,,+85%
72294,Delicate Cornea,0.893,+75%,+21%,
72295,Shining Mirror,0.221,+59%,+21%,
72296,Delicate Pupil,0.504,+67%,+20%,
72297,Variegated Mirror,0.042,+56%,+20%,
72298,Uniform Aperture,0.137,+61%,,+75%
72299,Shining Reflector,0.657,,+21%,+92%
72300,Searching Fluids,0.0,,+20%,+75%
72301,Shining Retina,0.251,+64%,,+77%
72302,Shining Mirror,0.084,+57%,+20%,
72303,Searching Projector,0.79,,+20%,+97%
72304,Uniform Projector,0.485,+64%,+22%,
72305,Shining Mirror,0.395,,+20%,+86%
72306,Uniform Retina,0.479,+75%,,+76%
72307,Shining Retina,0.59,+64%,,+92%
72308,Delicate Reflector,0.137,+57%,+21%,
72309,Delicate Lens,0.477,,+21%,+87%
72310,Uniform Mirror,0.0,,+20%,+75%
72311,Variegated Pupil,0.767,+72%,+21%,
72312,Uniform Aperture,0.546,+68%,+20%,
72313,Variegated Retina,0.336,+63%,+20%,
72314,Shining Fluids,0.703,,+22%,+92%
72315,Delicate Iris,0.378,+64%,+20%,
72316,Uniform Iris,0.63,+70%,+20%,
72317,Delicate Reflector,0.249,+56%,,+85%
72318,Searching Retina,0.412,+61%,+23%,
72319,Delicate Lens,0.191,+57%,+22%,
72320,Delicate Cornea,0.754,,+20%,+96%
72321,Variegated Mirror,0.046,+57%,,+75%
72322,Uniform Fluids,0.108,,+20%,+78%
72323,Shining Mirror,0.095,+56%,+21%,
72324,Variegated Fluids,0.42,+65%,+20%,
72325,Searching Mirror,0.287,,+20%,+83%
72326,Delicate Cornea,0.317,+60%,+22%,
72327,Variegated Fluids,0.128,,+22%,+76%
72328,Shining Iris,0.036,,+20%,+76%
72329,Uniform Projector,0.068,+58%,,+75%
72330,Shining Aperture,0.042,+56%,+20%,
72331,Searching Cornea,0.0,,+20%,+75%
72332,Searching Mirror,0.082,,+21%,+76%
72333,Uniform Cornea,0.072,,+20%,+77%
72334,Uniform Iris,0.068,+58%,,+75%
72335,Delicate Cornea,0.042,+56%,+20%,
72336,Shining Reflector,0.522,+59%,,+94%
72337,Uniform Reflector,0.272,+56%,,+86%
72338,Shining Iris,0.369,,+21%,+84%
72339,Searching Lens,0.114,+60%,,+75%
72340,Searching Fluids,0.216,,+20%,+81%
72341,Uniform Pupil,0.0,,+20%,+75%
72342,Variegated Lens,0.359,,+20%,+85%
72343,Variegated Pupil,1.0,,+23%,+99%
72344,Searching Retina,0.443,+63%,+22%,
72345,Uniform Retina,0.695,+69%,+22%,
72346,Delicate Mirror,0.0,,+20%,+75%
72347,Variegated Retina,0.095,+56%,+21%,
72348,Shining Projector,0.138,,+23%,+75%
72349,Variegated Reflector,0.042,+56%,+20%,
72350,Uniform Projector,0.353,,+23%,+81%
72351,Uniform Cornea,0.114,+60%,,+75%
72352,Searching Mirror,0.261,,+21%,+81%
72353,Variegated Aperture,0.272,,+22%,+80%
72354,Searching Projector,0.363,+57%,,+89%
72355,Variegated Reflector,0.725,+71%,+21%,
72356,Searching Fluids,0.714,+72%,+20%,
72357,Variegated Iris,0.487,,+22%,+86%
72358,Searching Projector,0.118,,+21%,+77%
72359,Searching Reflector,0.174,,+23%,+76%
72360,Delicate Retina,0.605,,+23%,+88%
72361,Shining Mirror,0.317,+60%,+22%,
72362,Variegated Lens,0.046,+57%,,+75%
72363,Variegated Projector,0.042,+56%,+20%,
72364,Delicate Retina,0.137,+61%,,+75%
72365,Uniform Lens,0.538,+64%,+23%,
72366,Delicate Mirror,0.221,+59%,+21%,
72367,Shining Lens,0.728,,+21%,+94%
72368,Uniform Reflector,0.18,,+20%,+80%
72369,Variegated Pupil,0.385,+56%,,+91%
72370,Delicate Projector,0.149,+56%,+22%,
72371,Variegated Projector,0.2,,+22%,+78%
72372,Shining Reflector,0.523,+66%,,+87%
72373,Searching Cornea,0.084,+57%,+20%,
72374,Searching Aperture,0.559,,+22%,+88%
72375,Delicate Fluids,0.275,+59%,+22%,
72376,Searching Cornea,0.453,+57%,,+93%
72377,Shining Pupil,0.272,+59%,,+83%
72378,Uniform Retina,0.59,+63%,,+93%
72379,Variegated Projector,0.523,+68%,,+85%
72380,Searching Aperture,0.497,,+23%,+85%
72381,Delicate Lens,0.046,,+21%,+75%
72382,Shining Aperture,0.287,,+20%,+83%
72383,Variegated Pupil,0.168,+59%,+20%,
72384,Shining Retina,0.725,+71%,+21%,
72385,Delicate Aperture,0.754,,+20%,+96%
72386,Shining Lens,0.683,+70%,+21%,
72387,Uniform Mirror,0.42,+65%,+20%,
72388,Shining Iris,0.046,,+21%,+75%
72389,Variegated Iris,0.18,,+20%,+80%
72390,Searching Lens,0.082,,+21%,+76%
72391,Uniform Lens,0.441,,+21%,+86%
72392,Searching Pupil,0.113,+56%,,+79%
72393,Searching Iris,0.138,,+23%,+75%
72394,Variegated Fluids,0.0,,+20%,+75%
72395,Shining Cornea,0.431,,+20%,+87%
72396,Uniform Retina,0.251,+66%,,+75%
72397,Searching Projector,0.136,+56%,,+80%
72398,Variegated Mirror,0.19,,+21%,+79%
72399,Delicate Iris,0.204,+57%,,+82%
72400,Shining Aperture,0.149,+56%,+22%,
72401,Variegated Reflector,0.546,+68%,+20%,
72402,Delicate Lens,0.137,+60%,,+76%
72403,Variegated Retina,0.411,+73%,,+75%
72404,Uniform Lens,0.21,+60%,+20%,
72405,Variegated Lens,0.023,+56%,,+75%
72406,Delicate Cornea,0.136,+57%,,+79%
72407,Shining Cornea,0.756,+73%,+20%,
72408,Searching Lens,0.434,+74%,,+75%
72409,Searching Cornea,0.205,+61%,,+78%
72410,Uniform Cornea,0.611,,+20%,+92%
72411,Uniform Retina,0.451,,+22%,+85%
72412,Shining Iris,0.084,+57%,+20%,
72413,Uniform Fluids,0.364,+64%,,+82%
72414,Searching Fluids,0.204,+56%,,+83%
72415,Uniform Mirror,0.497,,+23%,+85%
72416,Uniform Retina,0.174,,+23%,+76%
72417,Delicate Lens,0.138,,+23%,+75%
72418,Uniform Fluids,0.0,,+20%,+75%
72419,Variegated Reflector,0.042,+56%,+20%,
72420,Searching Reflector,0.149,+56%,+22%,
72421,Searching Projector,0.41,+67%,,+81%
72422,Variegated Lens,0.072,,+20%,+77%
72423,Searching Lens,0.795,+67%,,+98%
72424,Delicate Aperture,0.425,,+23%,+83%
72425,Delicate Aperture,0.359,+61%,+22%,
72426,Shining Retina,0.524,+71%,,+82%
72427,Searching Iris,0.084,+57%,+20%,
72428,Shining Iris,0.958,+74%,+23%,
72429,Shining Pupil,0.251,,+20%,+82%
72430,Searching Pupil,0.202,+56%,+23%,
72431,Delicate Reflector,0.295,+56%,,+87%
72432,Delicate Aperture,0.34,+59%,,+86%
72433,Uniform Fluids,0.036,,+20%,+76%
72434,Delicate Retina,0.432,+66%,,+83%
72435,Shining Pupil,0.0,,+20%,+75%
72436,Searching Reflector,0.386,+61%,,+86%
72437,Searching Retina,0.647,,+20%,+93%
72438,Delicate Reflector,0.168,+59%,+20%,
72439,Uniform Lens,0.932,+74%,,+97%
72440,Variegated Iris,0.544,+56%,,+98%
72441,Uniform Fluids,0.611,,+20%,+92%
72442,Shining Fluids,0.082,,+21%,+76%
72443,Searching Fluids,0.095,+56%,+21%,
72444,Searching Projector,0.434,+73%,,+76%
72445,Uniform Iris,0.872,,+21%,+98%
72446,Shining Mirror,0.657,,+21%,+92%
72447,Delicate Mirror,0.478,+67%,,+84%
72448,Variegated Iris,0.154,,+21%,+78%
72449,Uniform Lens,0.144,,+20%,+79%
72450,Delicate Cornea,0.227,+58%,,+82%
72451,Variegated Lens,0.319,+66%,,+78%
72452,Uniform Fluids,0.251,+65%,,+76%
72453,Searching Aperture,0.023,+56%,,+75%
72454,Variegated Lens,0.168,+59%,+20%,
72455,Searching Retina,0.246,,+23%,+78%
72456,Shining Reflector,0.341,+63%,,+82%
72457,Shining Retina,0.893,+75%,+21%,
72458,Shining Cornea,0.441,,+21%,+86%
72459,Shining Reflector,0.333,,+21%,+83%
72460,Delicate Retina,0.405,,+21%,+85%
72461,Delicate Lens,0.569,+71%,,+84%
72462,Shining Fluids,0.294,+62%,+20%,
72463,Delicate Aperture,0.401,+62%,+22%,
72464,Uniform Pupil,0.128,,+22%,+76%
72465,Variegated Lens,0.118,,+21%,+77%
72466,Uniform Fluids,0.226,,+21%,+80%
72467,Searching Lens,0.467,,+20%,+88%
72468,Searching Mirror,0.168,+59%,+20%,
72469,Shining Mirror,0.046,+57%,,+75%
72470,Searching Aperture,0.042,+56%,+20%,
72471,Delicate Aperture,0.272,+56%,,+86%
72472,Searching Pupil,0.0,,+20%,+75%
72473,Shining Fluids,0.431,+64%,+21%,
72474,Shining Lens,0.0,,+20%,+75%
72475,Uniform Mirror,0.023,+56%,,+75%
72476,Shining Fluids,0.653,+68%,+22%,
72477,Delicate Lens,0.179,+58%,+21%,
72478,Shining Pupil,0.611,+67%,+22%,
72479,Searching Fluids,0.672,+71%,+20%,
72480,Uniform Projector,0.657,,+21%,+92%
72481,Searching Retina,0.294,+62%,+20%,
72482,Delicate Iris,0.641,+69%,+21%,
72483,Delicate Lens,0.739,,+22%,+93%
72484,Shining Cornea,0.363,+59%,,+87%
72485,Shining Pupil,0.114,+60%,,+75%
72486,Uniform Projector,0.851,+74%,+21%,
72487,Variegated Aperture,0.042,+56%,+20%,
72488,Uniform Projector,0.451,,+22%,+85%
72489,Uniform Iris,0.79,,+20%,+97%
72490,Uniform Mirror,0.072,,+20%,+77%
72491,Variegated Projector,0.19,,+21%,+79%
72492,Uniform Projector,0.513,,+21%,+88%
72493,Shining Mirror,0.347,+62%,+21%,
72494,Shining Retina,0.727,+70%,,+92%
72495,Searching Reflector,0.387,+65%,,+82%
72496,Delicate Fluids,0.473,+65%,+21%,
72497,Uniform Projector,0.159,+56%,,+81%
72498,Searching Aperture,0.191,+57%,+22%,
72499,Uniform Aperture,0.545,+62%,,+92%
72500,Delicate Iris,0.41,+68%,,+80%
72501,Delicate Pupil,0.205,+62%,,+77%
72502,Shining Mirror,0.137,+57%,+21%,
72503,Searching Lens,0.497,,+23%,+85%
72504,Searching Fluids,0.916,+73%,+23%,
72505,Searching Pupil,0.754,,+20%,+96%
72506,Searching Projector,0.713,,+23%,+91%
72507,Delicate Lens,0.533,,+23%,+86%
72508,Delicate Retina,0.164,,+22%,+77%
72509,Delicate Reflector,0.228,+64%,,+76%
72510,Shining Iris,0.476,+56%,,+95%
72511,Variegated Retina,0.501,+69%,,+83%
72512,Searching Iris,0.114,+59%,,+76%
72513,Uniform Aperture,0.779,+71%,+22%,
72514,Searching Retina,0.364,+62%,,+84%
72515,Uniform Retina,0.045,+56%,,+76%
72516,Shining Mirror,0.136,+56%,,+80%
72517,Shining Projector,0.216,,+20%,+81%
72518,Shining Pupil,0.221,+59%,+21%,
72519,Shining Fluids,0.851,+74%,+21%,
72520,Uniform Aperture,0.0,,+20%,+75%
72521,Uniform Mirror,0.591,+65%,,+91%
72522,Uniform Iris,0.546,+68%,+20%,
72523,Variegated Aperture,0.386,+58%,,+89%
72524,Delicate Aperture,0.216,,+20%,+81%
72525,Variegated Retina,0.305,+61%,+21%,
72526,Delicate Reflector,0.068,+58%,,+75%
72527,Variegated Retina,0.545,+66%,,+88%
72528,Shining Retina,0.714,+72%,+20%,
72529,Searching Lens,0.32,+69%,,+75%
72530,Uniform Retina,0.21,,+23%,+77%
72531,Delicate Mirror,0.568,+68%,,+87%
72532,Shining Reflector,0.084,+57%,+20%,
72533,Delicate Fluids,0.779,+71%,+22%,
72534,Shining Cornea,0.046,+57%,,+75%
72535,Variegated Retina,0.204,+57%,,+82%
72536,Uniform Mirror,0.479,+75%,,+76%
72537,Shining Retina,0.227,+60%,,+80%
72538,Uniform Retina,0.695,+69%,+22%,
72539,Delicate Cornea,0.181,+56%,,+82%
72540,Shining Mirror,0.136,+56%,,+80%
72541,Shining Fluids,0.79,,+20%,+97%
72542,Shining Iris,0.342,+70%,,+75%
72543,Variegated Retina,0.272,+56%,,+86%
72544,Uniform Cornea,0.672,+71%,+20%,
72545,Uniform Projector,0.784,,+23%,+93%
72546,Variegated Iris,0.0,,+20%,+75%
72547,Variegated Retina,0.25,+58%,,+83%
72548,Shining Reflector,0.144,,+20%,+79%
72549,Delicate Mirror,0.411,+73%,,+75%
72550,Uniform Mirror,0.221,+59%,+21%,
72551,Delicate Cornea,0.294,+62%,+20%,
72552,Delicate Pupil,0.21,+60%,+20%,
72553,Shining Retina,0.036,,+20%,+76%
72554,Delicate Aperture,0.504,+67%,+20%,
72555,Delicate Cornea,0.0,,+20%,+75%
72556,Delicate Projector,0.467,,+20%,+88%
72557,Uniform Reflector,0.168,+59%,+20%,
72558,Uniform Pupil,0.023,+56%,,+75%
72559,Searching Mirror,0.252,+61%,+20%,
72560,Variegated Cornea,0.228,+61%,,+79%
72561,Shining Projector,0.046,,+21%,+75%
72562,Delicate Retina,0.431,+58%,,+91%
72563,Searching Projector,0.091,+56%,,+78%
72564,Shining Pupil,0.545,+61%,,+93%
72565,Searching Aperture,0.174,,+23%,+76%
72566,Uniform Projector,0.538,+64%,+23%,
72567,Delicate Fluids,0.072,,+20%,+77%
72568,Searching Reflector,0.164,,+22%,+77%
72569,Delicate Aperture,0.862,,+20%,+99%
72570,Shining Projector,0.114,+60%,,+75%
72571,Delicate Iris,0.658,+64%,,+95%
72572,Variegated Iris,0.136,+57%,,+79%
72573,Uniform Retina,0.286,+58%,+23%,
72574,Searching Retina,0.25,+58%,,+83%
72575,Variegated Lens,0.347,+62%,+21%,
72576,Shining Reflector,0.703,,+22%,+92%
72577,Shining Aperture,0.863,+69%,,+99%
72578,Delicate Projector,0.128,,+22%,+76%
72579,Variegated Lens,0.513,,+21%,+88%
72580,Searching Mirror,0.713,,+23%,+91%
72581,Searching Mirror,0.126,+58%,+20%,
72582,Searching Iris,0.042,+56%,+20%,
72583,Uniform Projector,0.386,+59%,,+88%
72584,Uniform Mirror,0.932,+73%,,+98%
72585,Searching Pupil,0.415,,+22%,+84%
72586,Shining Fluids,0.045,+56%,,+76%
72587,Uniform Fluids,0.095,+56%,+21%,
72588,Delicate Retina,0.159,+59%,,+78%
72589,Variegated Pupil,0.453,+57%,,+93%
72590,Delicate Projector,0.154,,+21%,+78%
72591,Delicate Lens,0.118,,+21%,+77%
72592,Shining Reflector,0.095,+56%,+21%,
72593,Shining Projector,0.432,+63%,,+86%
72594,Searching Projector,0.216,,+20%,+81%
72595,Variegated Reflector,0.515,+66%,+21%,
72596,Delicate Iris,0.42,+65%,+20%,
72597,Uniform Fluids,0.473,+65%,+21%,
72598,Variegated Lens,0.751,+74%,,+89%
72599,Shining Fluids,0.0,,+20%,+75%
72600,Variegated Mirror,0.068,+56%,,+77%
72601,Delicate Mirror,0.353,,+23%,+81%
72602,Uniform Lens,0.795,+71%,,+94%
72603,Searching Iris,0.66,+74%,,+85%
72604,Uniform Iris,0.498,+56%,,+96%
72605,Variegated Reflector,0.569,+66%,+22%,
72606,Variegated Lens,0.809,+73%,+21%,
72607,Searching Cornea,0.272,+56%,,+86%
72608,Searching Retina,0.126,+58%,+20%,
72609,Uniform Retina,0.023,+56%,,+75%
72610,Searching Mirror,0.318,+60%,,+84%
72611,Delicate Mirror,0.095,+56%,+21%,
72612,Uniform Pupil,0.128,,+22%,+76%
72613,Delicate Iris,0.476,+56%,,+95%
72614,Shining Pupil,0.728,+75%,,+87%
72615,Searching Cornea,0.323,,+20%,+84%
72616,Delicate Fluids,0.323,,+20%,+84%
72617,Searching Retina,0.084,+57%,+20%,
72618,Variegated Fluids,0.251,,+20%,+82%
72619,Searching Iris,0.244,+57%,+23%,
72620,Shining Projector,0.251,,+20%,+82%
72621,Uniform Lens,0.43,+56%,,+93%
72622,Searching Fluids,0.682,+70%,,+90%
72623,Uniform Iris,0.0,,+20%,+75%
72624,Variegated Reflector,0.042,+56%,+20%,
72625,Shining Pupil,0.441,,+21%,+86%
72626,Variegated Reflector,0.57,+75%,,+80%
72627,Shining Iris,0.819,+75%,,+91%
72628,Shining Iris,0.658,+61%,,+98%
72629,Variegated Lens,0.622,+66%,+23%,
72630,Delicate Mirror,0.599,+68%,+21%,
72631,Shining Mirror,0.144,,+20%,+79%
72632,Variegated Pupil,0.0,,+20%,+75%
72633,Variegated Pupil,0.431,,+20%,+87%
72634,Shining Fluids,0.084,+57%,+20%,
72635,Variegated Fluids,0.092,,+22%,+75%
72636,Uniform Aperture,0.886,+72%,,+97%
72637,Searching Pupil,0.113,+56%,,+79%
72638,Searching Cornea,0.128,,+22%,+76%
72639,Searching Fluids,0.191,+57%,+22%,
72640,Delicate Fluids,0.672,+71%,+20%,
72641,Uniform Iris,0.295,+60%,,+83%
72642,Variegated Cornea,0.202,+56%,+23%,
72643,Searching Aperture,0.182,+60%,,+78%
72644,Searching Fluids,0.0,,+20%,+75%
72645,Delicate Pupil,0.095,+56%,+21%,
72646,Uniform Lens,0.455,+68%,,+82%
72647,Uniform Retina,0.704,+66%,,+95%
72648,Shining Pupil,0.409,+61%,,+87%
72649,Uniform Reflector,0.272,+56%,,+86%
72650,Uniform Iris,0.328,+59%,+23%,
72651,Uniform Retina,0.082,,+21%,+76%
72652,Delicate Retina,0.179,+58%,+21%,
72653,Shining Pupil,0.862,,+20%,+99%
72654,Shining Projector,0.216,,+20%,+81%
72655,Delicate Iris,0.364,+66%,,+80%
72656,Delicate Cornea,0.544,+58%,,+96%
72657,Uniform Iris,0.664,+67%,+23%,
72658,Searching Aperture,0.547,+74%,,+80%
72659,Shining Reflector,0.388,+71%,,+76%
72660,Uniform Cornea,0.249,+56%,,+85%
72661,Shining Projector,0.082,,+21%,+76%
72662,Variegated Mirror,0.108,,+20%,+78%
72663,Uniform Reflector,0.549,,+21%,+89%
72664,Uniform Aperture,0.473,+65%,+21%,
72665,Searching Fluids,0.042,+56%,+20%,
72666,Variegated Lens,0.144,,+20%,+79%
72667,Uniform Pupil,0.202,+56%,+23%,
72668,Searching Reflector,0.274,+67%,,+75%
72669,Variegated Retina,0.388,+72%,,+75%
72670,Shining Cornea,0.409,+62%,,+86%
72671,Searching Aperture,0.378,+64%,+20%,
72672,Shining Cornea,0.287,,+20%,+83%
72673,Variegated Fluids,0.657,,+21%,+92%
72674,Shining Aperture,0.082,,+21%,+76%
72675,Searching Fluids,0.521,+58%,,+95%
72676,Shining Aperture,0.874,+72%,+23%,
72677,Uniform Projector,0.408,+56%,,+92%
72678,Uniform Reflector,0.353,,+23%,+81%
72679,Variegated Cornea,0.477,,+21%,+87%
72680,Shining Cornea,0.0,,+20%,+75%
72681,Searching Projector,0.036,,+20%,+76%
72682,Variegated Aperture,0.297,+67%,,+76%
72683,Shining Pupil,0.388,+70%,,+77%
72684,Variegated Projector,0.204,+56%,,+83%
72685,Delicate Lens,0.275,+59%,+22%,
72686,Variegated Retina,0.664,+67%,+23%,
72687,Shining Fluids,0.072,,+20%,+77%
72688,Delicate Lens,0.095,+56%,+21%,
72689,Uniform Retina,0.544,+59%,,+95%
72690,Delicate Aperture,0.168,+59%,+20%,
72691,Delicate Lens,0.179,+58%,+21%,
72692,Shining Cornea,0.0,,+20%,+75%
72693,Searching Aperture,0.832,+71%,+23%,
72694,Searching Retina,0.095,+56%,+21%,
72695,Uniform Reflector,0.137,+59%,,+77%
72696,Uniform Projector,0.216,,+20%,+81%
72697,Searching Retina,0.159,+56%,,+81%
72698,Uniform Pupil,0.695,+69%,+22%,
72699,Delicate Pupil,0.0,,+20%,+75%
72700,Variegated Pupil,0.084,+57%,+20%,
72701,Shining Iris,0.432,+63%,,+86%
72702,Variegated Iris,0.126,+58%,+20%,
72703,Searching Aperture,0.378,+64%,+20%,
72704,Searching Fluids,0.362,+56%,,+90%
72705,Uniform Projector,0.126,+58%,+20%,
72706,Uniform Projector,0.159,+56%,,+81%
72707,Variegated Projector,0.091,+56%,,+78%
72708,Uniform Cornea,0.575,,+20%,+91%
72709,Uniform Mirror,0.042,+56%,+20%,
72710,Shining Reflector,0.84,+75%,+20%,
72711,Variegated Fluids,0.378,+64%,+20%,
72712,Searching Reflector,0.496,+63%,+23%,
72713,Searching Pupil,0.388,+72%,,+75%
72714,Shining Mirror,0.118,,+21%,+77%
72715,Variegated Iris,0.575,,+20%,+91%
72716,Variegated Aperture,0.772,+68%,,+96%
72717,Variegated Reflector,0.317,+60%,+22%,
72718,Variegated Reflector,0.023,+56%,,+75%
72719,Variegated Reflector,0.181,+56%,,+82%
72720,Searching Iris,0.149,+56%,+22%,
72721,Variegated Iris,0.042,+56%,+20%,
72722,Delicate Projector,0.411,+73%,,+75%
72723,Delicate Cornea,0.046,,+21%,+75%
72724,Searching Cornea,0.159,+58%,,+79%
72725,Uniform Reflector,0.046,,+21%,+75%
72726,Shining Iris,0.318,+59%,,+85%
72727,Delicate Projector,0.042,+56%,+20%,
72728,Uniform Projector,0.046,,+21%,+75%
72729,Delicate Aperture,0.216,,+20%,+81%
72730,Searching Reflector,0.365,+69%,,+77%
72731,Variegated Projector,0.614,+69%,,+88%
72732,Variegated Aperture,0.754,,+20%,+96%
72733,Searching Iris,0.042,+56%,+20%,
72734,Searching Lens,0.091,+59%,,+75%
72735,Uniform Cornea,0.082,,+21%,+76%
72736,Uniform Aperture,0.095,+56%,+21%,
72737,Shining Iris,0.042,+56%,+20%,
72738,Shining Retina,0.084,+57%,+20%,
72739,Delicate Fluids,0.174,,+23%,+76%
72740,Delicate Fluids,0.179,+58%,+21%,
72741,Variegated Retina,0.328,+59%,+23%,
72742,Variegated Cornea,0.0,,+20%,+75%
72743,Delicate Mirror,0.0,,+20%,+75%
72744,Searching Mirror,0.43,+56%,,+93%
72745,Variegated Pupil,0.072,,+20%,+77%
72746,Variegated Fluids,0.405,,+21%,+85%
72747,Searching Lens,0.932,+72%,,+99%
72748,Uniform Pupil,0.0,,+20%,+75%
72749,Variegated Pupil,0.204,+57%,,+82%
72750,Variegated Retina,0.425,,+23%,+83%
