Seed	Name	Perfection	Ship_Launcher_TakeOffCost
89129	Mucilaginous Tendril	0.0	-6%
89130	Mucilaginous Brain Node	0.0	-6%
89131	Soft Membrane	0.75	-9%
89132	Viscous Brain Node	0.0	-6%
89133	Fibrous Jelly	0.0	-6%
89134	Glutinous Coils	0.25	-7%
89135	Fibrous Bio-Anomaly	0.0	-6%
89136	Fibrous Clusters	0.0	-6%
89137	Viscous Brain Node	0.0	-6%
89138	Soft Membrane	0.0	-6%
89139	Viscous Brain Node	0.5	-8%
89140	Viscous Tendril	0.25	-7%
89141	Glutinous Brain Node	0.0	-6%
89142	Viscous Jelly	0.0	-6%
89143	Viscous Tendril	0.0	-6%
89144	Glutinous Brain Node	0.0	-6%
89145	Soft Nodules	0.0	-6%
89146	Glutinous Nodules	0.0	-6%
89147	Mucilaginous Coils	0.0	-6%
89148	Soft Membrane	0.75	-9%
89149	Soft Coils	0.0	-6%
89150	Mucilaginous Jelly	0.5	-8%
89151	Glutinous Tendril	0.0	-6%
89152	Glutinous Membrane	0.0	-6%
89153	Fibrous Tendril	0.0	-6%
89154	Mucilaginous Tendril	0.25	-7%
89155	Glutinous Bio-Anomaly	0.0	-6%
89156	Mucilaginous Lobes	0.0	-6%
89157	Soft Lobes	0.0	-6%
89158	Glutinous Lobes	0.0	-6%
89159	Mucilaginous Coils	0.25	-7%
89160	Fibrous Jelly	0.0	-6%
89161	Viscous Brain Node	0.0	-6%
89162	Soft Brain Node	0.0	-6%
89163	Fibrous Tendril	0.0	-6%
89164	Soft Coils	0.0	-6%
89165	Glutinous Coils	0.5	-8%
89166	Fibrous Coils	0.0	-6%
89167	Soft Bio-Anomaly	0.0	-6%
89168	Soft Bio-Anomaly	0.0	-6%
89169	Viscous Membrane	0.75	-9%
89170	Viscous Clusters	0.0	-6%
89171	Soft Clusters	0.5	-8%
89172	Mucilaginous Coils	0.0	-6%
89173	Soft Brain Node	0.0	-6%
89174	Soft Brain Node	0.0	-6%
89175	Fibrous Brain Node	0.0	-6%
89176	Viscous Bio-Anomaly	0.5	-8%
89177	Soft Brain Node	0.0	-6%
89178	Viscous Nodules	0.0	-6%
89179	Soft Clusters	0.0	-6%
89180	Glutinous Lobes	0.25	-7%
89181	Mucilaginous Clusters	0.0	-6%
89182	Viscous Jelly	0.0	-6%
89183	Fibrous Nodules	0.0	-6%
89184	Mucilaginous Brain Node	0.0	-6%
89185	Mucilaginous Brain Node	0.0	-6%
89186	Mucilaginous Coils	0.0	-6%
89187	Viscous Bio-Anomaly	0.0	-6%
89188	Fibrous Brain Node	0.0	-6%
89189	Soft Membrane	0.0	-6%
89190	Viscous Clusters	0.0	-6%
89191	Fibrous Coils	0.0	-6%
89192	Soft Bio-Anomaly	0.0	-6%
89193	Mucilaginous Coils	0.0	-6%
89194	Soft Lobes	0.0	-6%
89195	Fibrous Tendril	0.25	-7%
89196	Glutinous Coils	0.0	-6%
89197	Fibrous Nodules	0.0	-6%
89198	Soft Lobes	0.0	-6%
89199	Soft Brain Node	0.0	-6%
89200	Glutinous Bio-Anomaly	0.25	-7%
89201	Soft Jelly	0.25	-7%
89202	Mucilaginous Coils	0.0	-6%
89203	Soft Tendril	0.0	-6%
89204	Viscous Brain Node	0.5	-8%
89205	Soft Brain Node	0.75	-9%
89206	Soft Brain Node	0.75	-9%
89207	Fibrous Brain Node	0.0	-6%
89208	Viscous Membrane	0.0	-6%
89209	Mucilaginous Lobes	0.0	-6%
89210	Viscous Bio-Anomaly	0.0	-6%
89211	Soft Tendril	0.5	-8%
89212	Mucilaginous Clusters	0.0	-6%
89213	Soft Brain Node	0.0	-6%
89214	Soft Bio-Anomaly	0.0	-6%
89215	Mucilaginous Tendril	0.25	-7%
89216	Fibrous Nodules	0.0	-6%
89217	Mucilaginous Nodules	0.0	-6%
89218	Fibrous Membrane	0.0	-6%
89219	Mucilaginous Nodules	1.0	-10%
89220	Fibrous Clusters	0.0	-6%
89221	Viscous Tendril	0.0	-6%
89222	Glutinous Brain Node	0.0	-6%
89223	Fibrous Brain Node	0.0	-6%
89224	Viscous Brain Node	0.0	-6%
89225	Glutinous Lobes	0.0	-6%
89226	Mucilaginous Membrane	0.0	-6%
89227	Soft Coils	0.0	-6%
89228	Mucilaginous Nodules	0.0	-6%
89229	Viscous Clusters	0.0	-6%
89230	Soft Membrane	0.0	-6%
89231	Fibrous Coils	0.0	-6%
89232	Soft Lobes	0.0	-6%
89233	Soft Coils	0.75	-9%
89234	Glutinous Bio-Anomaly	0.0	-6%
89235	Viscous Lobes	0.0	-6%
89236	Mucilaginous Tendril	0.5	-8%
89237	Mucilaginous Tendril	0.0	-6%
89238	Soft Jelly	0.0	-6%
89239	Fibrous Lobes	0.0	-6%
89240	Mucilaginous Clusters	0.0	-6%
89241	Soft Nodules	0.0	-6%
89242	Fibrous Tendril	0.0	-6%
89243	Mucilaginous Jelly	0.0	-6%
89244	Fibrous Nodules	0.0	-6%
89245	Glutinous Bio-Anomaly	0.0	-6%
89246	Glutinous Nodules	0.0	-6%
89247	Soft Clusters	0.25	-7%
89248	Fibrous Lobes	0.0	-6%
89249	Fibrous Nodules	0.0	-6%
89250	Soft Lobes	0.75	-9%
89251	Fibrous Clusters	1.0	-10%
89252	Viscous Lobes	0.0	-6%
89253	Fibrous Tendril	0.0	-6%
89254	Mucilaginous Tendril	0.0	-6%
89255	Glutinous Lobes	0.0	-6%
89256	Viscous Membrane	0.0	-6%
89257	Viscous Coils	0.0	-6%
89258	Soft Membrane	0.0	-6%
89259	Fibrous Nodules	0.5	-8%
89260	Fibrous Bio-Anomaly	0.5	-8%
89261	Glutinous Brain Node	0.0	-6%
89262	Mucilaginous Bio-Anomaly	1.0	-10%
89263	Mucilaginous Brain Node	0.0	-6%
89264	Fibrous Brain Node	0.0	-6%
89265	Fibrous Brain Node	0.0	-6%
89266	Fibrous Clusters	0.0	-6%
89267	Viscous Clusters	0.0	-6%
89268	Soft Jelly	0.0	-6%
89269	Soft Membrane	0.0	-6%
89270	Glutinous Jelly	0.0	-6%
89271	Viscous Membrane	0.5	-8%
89272	Fibrous Brain Node	0.0	-6%
89273	Viscous Membrane	0.25	-7%
89274	Glutinous Brain Node	0.0	-6%
89275	Fibrous Bio-Anomaly	0.0	-6%
89276	Soft Jelly	0.5	-8%
89277	Viscous Jelly	0.0	-6%
89278	Fibrous Nodules	0.0	-6%
89279	Viscous Lobes	0.0	-6%
89280	Glutinous Coils	0.0	-6%
89281	Viscous Brain Node	0.0	-6%
89282	Soft Membrane	0.5	-8%
89283	Soft Coils	1.0	-10%
89284	Glutinous Coils	0.0	-6%
89285	Glutinous Brain Node	0.25	-7%
89286	Glutinous Nodules	0.0	-6%
89287	Soft Jelly	0.0	-6%
89288	Glutinous Bio-Anomaly	0.0	-6%
89289	Glutinous Brain Node	1.0	-10%
89290	Glutinous Lobes	0.0	-6%
89291	Soft Nodules	0.5	-8%
89292	Mucilaginous Brain Node	0.0	-6%
89293	Glutinous Jelly	0.0	-6%
89294	Fibrous Lobes	0.0	-6%
89295	Soft Clusters	0.75	-9%
89296	Fibrous Bio-Anomaly	0.25	-7%
89297	Viscous Brain Node	0.0	-6%
89298	Glutinous Nodules	0.25	-7%
89299	Mucilaginous Clusters	0.0	-6%
89300	Soft Coils	0.0	-6%
89301	Viscous Jelly	0.25	-7%
89302	Mucilaginous Bio-Anomaly	0.25	-7%
89303	Viscous Bio-Anomaly	0.25	-7%
89304	Mucilaginous Bio-Anomaly	0.0	-6%
89305	Soft Jelly	0.0	-6%
89306	Fibrous Bio-Anomaly	0.0	-6%
89307	Glutinous Bio-Anomaly	0.25	-7%
89308	Fibrous Clusters	0.0	-6%
89309	Mucilaginous Nodules	0.5	-8%
89310	Viscous Tendril	0.75	-9%
89311	Glutinous Tendril	0.0	-6%
89312	Viscous Membrane	0.5	-8%
89313	Mucilaginous Brain Node	0.0	-6%
89314	Viscous Bio-Anomaly	0.25	-7%
89315	Glutinous Nodules	0.5	-8%
89316	Mucilaginous Nodules	0.0	-6%
89317	Viscous Coils	0.0	-6%
89318	Viscous Tendril	0.0	-6%
89319	Viscous Nodules	0.0	-6%
89320	Glutinous Membrane	0.0	-6%
89321	Soft Coils	0.0	-6%
89322	Mucilaginous Lobes	0.0	-6%
89323	Mucilaginous Membrane	0.0	-6%
89324	Fibrous Coils	0.0	-6%
89325	Viscous Tendril	0.0	-6%
89326	Fibrous Tendril	0.0	-6%
89327	Soft Jelly	0.0	-6%
89328	Glutinous Lobes	0.0	-6%
89329	Mucilaginous Nodules	0.0	-6%
89330	Mucilaginous Brain Node	1.0	-10%
89331	Soft Lobes	0.0	-6%
89332	Viscous Nodules	0.0	-6%
89333	Soft Clusters	0.5	-8%
89334	Glutinous Tendril	0.0	-6%
89335	Glutinous Clusters	0.25	-7%
89336	Mucilaginous Tendril	0.0	-6%
89337	Fibrous Bio-Anomaly	0.0	-6%
89338	Soft Nodules	0.5	-8%
89339	Fibrous Clusters	0.0	-6%
89340	Viscous Brain Node	0.5	-8%
89341	Soft Clusters	0.0	-6%
89342	Fibrous Coils	0.0	-6%
89343	Fibrous Clusters	0.0	-6%
89344	Mucilaginous Nodules	0.0	-6%
89345	Fibrous Clusters	0.0	-6%
89346	Mucilaginous Coils	0.0	-6%
89347	Glutinous Membrane	0.25	-7%
89348	Viscous Membrane	0.0	-6%
89349	Mucilaginous Bio-Anomaly	0.0	-6%
89350	Glutinous Lobes	0.25	-7%
89351	Viscous Tendril	0.0	-6%
89352	Fibrous Nodules	0.0	-6%
89353	Viscous Membrane	0.0	-6%
89354	Soft Tendril	0.0	-6%
89355	Viscous Clusters	0.0	-6%
89356	Mucilaginous Brain Node	0.0	-6%
89357	Soft Nodules	0.75	-9%
89358	Soft Bio-Anomaly	0.0	-6%
89359	Fibrous Bio-Anomaly	0.75	-9%
89360	Soft Nodules	0.5	-8%
89361	Viscous Nodules	0.0	-6%
89362	Fibrous Lobes	0.0	-6%
89363	Mucilaginous Jelly	0.75	-9%
89364	Fibrous Brain Node	0.75	-9%
89365	Viscous Nodules	0.0	-6%
89366	Fibrous Jelly	0.0	-6%
89367	Soft Clusters	0.0	-6%
89368	Glutinous Jelly	0.0	-6%
89369	Soft Tendril	0.0	-6%
89370	Soft Jelly	0.0	-6%
89371	Glutinous Jelly	0.0	-6%
89372	Soft Lobes	0.75	-9%
89373	Mucilaginous Tendril	0.0	-6%
89374	Mucilaginous Membrane	0.0	-6%
89375	Mucilaginous Lobes	0.0	-6%
89376	Mucilaginous Brain Node	0.0	-6%
89377	Mucilaginous Lobes	0.0	-6%
89378	Glutinous Nodules	0.0	-6%
89379	Fibrous Lobes	0.0	-6%
89380	Viscous Membrane	0.0	-6%
89381	Viscous Bio-Anomaly	0.75	-9%
89382	Mucilaginous Bio-Anomaly	0.0	-6%
89383	Glutinous Bio-Anomaly	0.25	-7%
89384	Soft Nodules	0.0	-6%
89385	Soft Coils	0.0	-6%
89386	Viscous Clusters	0.25	-7%
89387	Viscous Nodules	0.0	-6%
89388	Viscous Clusters	0.0	-6%
89389	Soft Jelly	0.0	-6%
89390	Glutinous Brain Node	0.0	-6%
89391	Fibrous Nodules	0.0	-6%
89392	Viscous Membrane	0.0	-6%
89393	Viscous Membrane	0.0	-6%
89394	Glutinous Lobes	0.0	-6%
89395	Soft Coils	0.0	-6%
89396	Soft Coils	0.0	-6%
89397	Viscous Lobes	0.0	-6%
89398	Mucilaginous Tendril	0.0	-6%
89399	Mucilaginous Bio-Anomaly	0.25	-7%
89400	Viscous Membrane	0.0	-6%
89401	Soft Membrane	0.25	-7%
89402	Fibrous Bio-Anomaly	0.0	-6%
89403	Viscous Brain Node	0.0	-6%
89404	Mucilaginous Brain Node	0.0	-6%
89405	Mucilaginous Membrane	0.0	-6%
89406	Glutinous Brain Node	0.0	-6%
89407	Soft Lobes	0.0	-6%
89408	Fibrous Tendril	0.0	-6%
89409	Soft Bio-Anomaly	0.0	-6%
89410	Fibrous Bio-Anomaly	0.0	-6%
89411	Soft Jelly	0.0	-6%
89412	Mucilaginous Coils	0.25	-7%
89413	Mucilaginous Membrane	0.0	-6%
89414	Fibrous Brain Node	0.0	-6%
89415	Soft Bio-Anomaly	0.0	-6%
89416	Soft Membrane	0.0	-6%
89417	Fibrous Lobes	0.0	-6%
89418	Soft Lobes	1.0	-10%
89419	Mucilaginous Brain Node	0.0	-6%
89420	Viscous Brain Node	0.0	-6%
89421	Soft Tendril	0.75	-9%
89422	Glutinous Jelly	0.0	-6%
89423	Fibrous Clusters	0.0	-6%
89424	Glutinous Clusters	0.0	-6%
89425	Fibrous Membrane	0.0	-6%
89426	Soft Tendril	0.0	-6%
89427	Fibrous Coils	0.0	-6%
89428	Fibrous Jelly	0.0	-6%
89429	Viscous Lobes	0.0	-6%
89430	Fibrous Bio-Anomaly	0.0	-6%
89431	Viscous Jelly	0.0	-6%
89432	Mucilaginous Brain Node	0.0	-6%
89433	Viscous Jelly	0.0	-6%
89434	Fibrous Tendril	0.25	-7%
89435	Viscous Membrane	0.0	-6%
89436	Glutinous Bio-Anomaly	0.0	-6%
89437	Soft Membrane	0.0	-6%
89438	Viscous Coils	0.0	-6%
89439	Soft Bio-Anomaly	0.25	-7%
89440	Mucilaginous Brain Node	0.0	-6%
89441	Soft Clusters	0.0	-6%
89442	Mucilaginous Brain Node	0.25	-7%
89443	Fibrous Clusters	0.0	-6%
89444	Glutinous Coils	0.0	-6%
89445	Mucilaginous Brain Node	0.0	-6%
89446	Soft Coils	0.25	-7%
89447	Fibrous Tendril	0.0	-6%
89448	Fibrous Coils	1.0	-10%
89449	Glutinous Lobes	0.0	-6%
89450	Fibrous Coils	0.0	-6%
89451	Viscous Coils	0.5	-8%
89452	Fibrous Coils	0.0	-6%
89453	Soft Lobes	0.0	-6%
89454	Viscous Tendril	0.0	-6%
89455	Viscous Brain Node	0.0	-6%
89456	Mucilaginous Lobes	0.0	-6%
89457	Viscous Brain Node	0.0	-6%
89458	Viscous Bio-Anomaly	0.0	-6%
89459	Soft Clusters	0.0	-6%
89460	Mucilaginous Brain Node	0.0	-6%
89461	Glutinous Bio-Anomaly	0.25	-7%
89462	Mucilaginous Bio-Anomaly	0.25	-7%
89463	Fibrous Brain Node	0.0	-6%
89464	Mucilaginous Coils	0.0	-6%
89465	Glutinous Tendril	0.25	-7%
89466	Mucilaginous Bio-Anomaly	0.0	-6%
89467	Viscous Jelly	0.0	-6%
89468	Mucilaginous Brain Node	0.0	-6%
89469	Glutinous Nodules	0.0	-6%
89470	Glutinous Bio-Anomaly	0.0	-6%
89471	Soft Brain Node	0.0	-6%
89472	Fibrous Nodules	0.0	-6%
89473	Mucilaginous Clusters	0.0	-6%
89474	Soft Membrane	0.0	-6%
89475	Viscous Nodules	0.5	-8%
89476	Fibrous Bio-Anomaly	0.25	-7%
89477	Mucilaginous Lobes	0.0	-6%
89478	Fibrous Jelly	0.0	-6%
89479	Viscous Lobes	0.0	-6%
89480	Glutinous Lobes	0.75	-9%
89481	Viscous Coils	0.0	-6%
89482	Glutinous Bio-Anomaly	0.0	-6%
89483	Viscous Membrane	0.0	-6%
89484	Viscous Clusters	0.0	-6%
89485	Mucilaginous Tendril	0.0	-6%
89486	Mucilaginous Brain Node	0.0	-6%
89487	Viscous Nodules	0.0	-6%
89488	Fibrous Coils	0.0	-6%
89489	Glutinous Brain Node	0.0	-6%
89490	Fibrous Coils	0.0	-6%
89491	Mucilaginous Nodules	0.0	-6%
89492	Viscous Jelly	0.0	-6%
89493	Soft Brain Node	0.0	-6%
89494	Glutinous Bio-Anomaly	0.25	-7%
89495	Viscous Tendril	0.5	-8%
89496	Glutinous Brain Node	0.25	-7%
89497	Soft Lobes	0.0	-6%
89498	Mucilaginous Brain Node	0.0	-6%
89499	Mucilaginous Brain Node	0.0	-6%
89500	Viscous Clusters	0.0	-6%
89501	Fibrous Brain Node	0.0	-6%
89502	Fibrous Membrane	0.0	-6%
89503	Soft Brain Node	0.0	-6%
89504	Glutinous Brain Node	0.0	-6%
89505	Glutinous Clusters	0.0	-6%
89506	Fibrous Tendril	0.5	-8%
89507	Soft Nodules	0.0	-6%
89508	Viscous Coils	0.25	-7%
89509	Fibrous Membrane	0.25	-7%
89510	Fibrous Jelly	0.0	-6%
89511	Soft Clusters	0.0	-6%
89512	Mucilaginous Brain Node	0.0	-6%
89513	Fibrous Jelly	0.25	-7%
89514	Fibrous Tendril	0.0	-6%
89515	Mucilaginous Brain Node	0.0	-6%
89516	Glutinous Clusters	0.0	-6%
89517	Soft Jelly	0.0	-6%
89518	Glutinous Clusters	0.0	-6%
89519	Soft Bio-Anomaly	0.5	-8%
89520	Soft Membrane	0.25	-7%
89521	Glutinous Coils	1.0	-10%
89522	Glutinous Brain Node	0.0	-6%
89523	Soft Tendril	0.0	-6%
89524	Fibrous Nodules	0.0	-6%
89525	Soft Bio-Anomaly	0.0	-6%
89526	Mucilaginous Brain Node	0.0	-6%
89527	Soft Tendril	0.0	-6%
89528	Glutinous Bio-Anomaly	0.0	-6%
89529	Mucilaginous Jelly	0.0	-6%
89530	Fibrous Tendril	0.0	-6%
89531	Soft Clusters	0.0	-6%
89532	Viscous Brain Node	0.0	-6%
89533	Fibrous Membrane	0.0	-6%
89534	Viscous Membrane	0.0	-6%
89535	Soft Brain Node	0.25	-7%
89536	Mucilaginous Lobes	0.0	-6%
89537	Glutinous Bio-Anomaly	0.5	-8%
89538	Fibrous Tendril	0.0	-6%
89539	Mucilaginous Bio-Anomaly	0.0	-6%
89540	Fibrous Brain Node	0.0	-6%
89541	Viscous Lobes	0.0	-6%
89542	Glutinous Tendril	0.25	-7%
89543	Fibrous Lobes	0.25	-7%
89544	Fibrous Coils	0.0	-6%
89545	Viscous Brain Node	0.75	-9%
89546	Viscous Clusters	0.0	-6%
89547	Soft Bio-Anomaly	0.0	-6%
89548	Viscous Lobes	0.0	-6%
89549	Viscous Brain Node	0.25	-7%
89550	Soft Bio-Anomaly	0.0	-6%
89551	Soft Tendril	0.0	-6%
89552	Viscous Bio-Anomaly	0.5	-8%
89553	Mucilaginous Nodules	0.0	-6%
89554	Viscous Lobes	0.0	-6%
89555	Fibrous Nodules	0.0	-6%
89556	Glutinous Tendril	0.0	-6%
89557	Soft Coils	0.0	-6%
89558	Soft Lobes	0.0	-6%
89559	Soft Nodules	0.0	-6%
89560	Mucilaginous Nodules	0.0	-6%
89561	Viscous Tendril	0.0	-6%
89562	Mucilaginous Jelly	0.0	-6%
89563	Soft Coils	0.75	-9%
89564	Soft Nodules	0.0	-6%
89565	Mucilaginous Membrane	0.0	-6%
89566	Mucilaginous Bio-Anomaly	0.0	-6%
89567	Fibrous Tendril	0.0	-6%
89568	Soft Brain Node	0.0	-6%
89569	Glutinous Nodules	0.0	-6%
89570	Fibrous Clusters	0.0	-6%
89571	Viscous Brain Node	0.0	-6%
89572	Mucilaginous Lobes	0.0	-6%
89573	Soft Nodules	1.0	-10%
89574	Viscous Bio-Anomaly	0.75	-9%
89575	Mucilaginous Brain Node	0.0	-6%
89576	Fibrous Jelly	0.25	-7%
89577	Viscous Membrane	0.25	-7%
89578	Soft Jelly	0.0	-6%
89579	Soft Jelly	0.0	-6%
89580	Mucilaginous Lobes	1.0	-10%
89581	Soft Brain Node	0.0	-6%
89582	Fibrous Tendril	0.0	-6%
89583	Viscous Bio-Anomaly	0.0	-6%
89584	Soft Coils	0.0	-6%
89585	Viscous Jelly	0.0	-6%
89586	Viscous Coils	0.25	-7%
89587	Mucilaginous Brain Node	0.25	-7%
89588	Fibrous Brain Node	0.25	-7%
89589	Mucilaginous Bio-Anomaly	0.0	-6%
89590	Viscous Membrane	0.0	-6%
89591	Viscous Brain Node	0.25	-7%
89592	Glutinous Membrane	0.5	-8%
89593	Fibrous Brain Node	0.0	-6%
89594	Glutinous Brain Node	0.0	-6%
89595	Glutinous Brain Node	0.0	-6%
89596	Glutinous Jelly	0.0	-6%
89597	Glutinous Jelly	0.0	-6%
89598	Viscous Jelly	0.0	-6%
89599	Soft Brain Node	0.0	-6%
89600	Viscous Brain Node	0.0	-6%
89601	Mucilaginous Lobes	0.5	-8%
89602	Fibrous Brain Node	0.0	-6%
89603	Mucilaginous Jelly	0.0	-6%
89604	Mucilaginous Clusters	0.75	-9%
89605	Glutinous Brain Node	0.0	-6%
89606	Glutinous Brain Node	0.0	-6%
89607	Glutinous Brain Node	0.0	-6%
89608	Fibrous Tendril	0.0	-6%
89609	Glutinous Membrane	0.0	-6%
89610	Viscous Bio-Anomaly	0.0	-6%
89611	Glutinous Lobes	0.0	-6%
89612	Fibrous Nodules	0.0	-6%
89613	Viscous Jelly	0.0	-6%
89614	Soft Membrane	0.0	-6%
89615	Glutinous Clusters	0.25	-7%
89616	Soft Tendril	0.0	-6%
89617	Mucilaginous Tendril	0.0	-6%
89618	Soft Tendril	0.5	-8%
89619	Soft Clusters	0.0	-6%
89620	Viscous Clusters	0.0	-6%
89621	Glutinous Bio-Anomaly	0.0	-6%
89622	Glutinous Lobes	0.0	-6%
89623	Fibrous Brain Node	0.0	-6%
89624	Soft Brain Node	0.0	-6%
89625	Soft Jelly	0.25	-7%
89626	Soft Clusters	0.0	-6%
89627	Mucilaginous Lobes	0.25	-7%
89628	Soft Coils	0.0	-6%
89629	Mucilaginous Bio-Anomaly	0.0	-6%
89630	Soft Brain Node	0.0	-6%
89631	Mucilaginous Nodules	0.0	-6%
89632	Soft Coils	0.0	-6%
89633	Mucilaginous Coils	0.0	-6%
89634	Soft Brain Node	0.0	-6%
89635	Glutinous Lobes	0.0	-6%
89636	Soft Clusters	0.0	-6%
89637	Glutinous Lobes	0.0	-6%
89638	Soft Clusters	0.0	-6%
89639	Glutinous Membrane	0.75	-9%
89640	Glutinous Tendril	0.0	-6%
89641	Soft Brain Node	0.0	-6%
89642	Viscous Lobes	0.0	-6%
89643	Glutinous Membrane	0.0	-6%
89644	Soft Jelly	0.0	-6%
89645	Viscous Lobes	0.0	-6%
89646	Mucilaginous Membrane	0.0	-6%
89647	Viscous Bio-Anomaly	0.0	-6%
89648	Viscous Lobes	0.25	-7%
89649	Fibrous Jelly	0.0	-6%
89650	Fibrous Membrane	0.0	-6%
89651	Mucilaginous Brain Node	0.5	-8%
89652	Glutinous Tendril	0.0	-6%
89653	Soft Coils	0.0	-6%
89654	Glutinous Brain Node	0.25	-7%
89655	Fibrous Lobes	0.25	-7%
89656	Mucilaginous Membrane	0.0	-6%
89657	Viscous Nodules	0.25	-7%
89658	Mucilaginous Coils	0.0	-6%
89659	Glutinous Bio-Anomaly	0.25	-7%
89660	Mucilaginous Nodules	0.0	-6%
89661	Fibrous Nodules	0.0	-6%
89662	Viscous Membrane	0.0	-6%
89663	Fibrous Tendril	0.0	-6%
89664	Viscous Membrane	0.0	-6%
89665	Viscous Bio-Anomaly	0.0	-6%
89666	Viscous Nodules	0.25	-7%
89667	Fibrous Lobes	0.0	-6%
89668	Fibrous Brain Node	0.25	-7%
89669	Glutinous Nodules	0.0	-6%
89670	Soft Brain Node	0.0	-6%
89671	Soft Tendril	0.0	-6%
89672	Fibrous Tendril	0.0	-6%
89673	Mucilaginous Jelly	0.0	-6%
89674	Soft Bio-Anomaly	0.0	-6%
89675	Fibrous Jelly	0.25	-7%
89676	Viscous Brain Node	0.0	-6%
89677	Viscous Clusters	0.0	-6%
89678	Glutinous Lobes	0.0	-6%
89679	Glutinous Clusters	0.0	-6%
89680	Fibrous Membrane	0.0	-6%
89681	Fibrous Bio-Anomaly	0.0	-6%
89682	Mucilaginous Coils	0.0	-6%
89683	Soft Clusters	0.0	-6%
89684	Glutinous Lobes	0.0	-6%
89685	Viscous Jelly	0.0	-6%
89686	Soft Clusters	0.75	-9%
89687	Glutinous Nodules	0.0	-6%
89688	Glutinous Lobes	0.0	-6%
89689	Viscous Jelly	0.0	-6%
89690	Viscous Bio-Anomaly	0.0	-6%
89691	Viscous Brain Node	0.0	-6%
89692	Viscous Nodules	0.0	-6%
89693	Fibrous Membrane	0.0	-6%
89694	Soft Brain Node	0.0	-6%
89695	Viscous Brain Node	0.75	-9%
89696	Fibrous Lobes	0.0	-6%
89697	Glutinous Coils	0.0	-6%
89698	Mucilaginous Lobes	0.0	-6%
89699	Viscous Tendril	0.0	-6%
89700	Soft Membrane	0.0	-6%
89701	Fibrous Brain Node	0.0	-6%
89702	Soft Bio-Anomaly	0.0	-6%
89703	Glutinous Tendril	0.0	-6%
89704	Soft Lobes	0.0	-6%
89705	Soft Lobes	0.0	-6%
89706	Viscous Clusters	0.0	-6%
89707	Soft Jelly	0.0	-6%
89708	Fibrous Membrane	0.0	-6%
89709	Glutinous Coils	1.0	-10%
89710	Mucilaginous Coils	0.0	-6%
89711	Fibrous Clusters	0.0	-6%
89712	Fibrous Nodules	0.0	-6%
89713	Soft Bio-Anomaly	0.0	-6%
89714	Glutinous Nodules	0.5	-8%
89715	Soft Brain Node	0.0	-6%
89716	Fibrous Brain Node	0.0	-6%
89717	Viscous Brain Node	0.0	-6%
89718	Fibrous Bio-Anomaly	0.25	-7%
89719	Fibrous Nodules	0.0	-6%
89720	Mucilaginous Brain Node	0.0	-6%
89721	Soft Jelly	0.25	-7%
89722	Mucilaginous Lobes	0.5	-8%
89723	Mucilaginous Jelly	0.0	-6%
89724	Soft Tendril	0.0	-6%
89725	Glutinous Membrane	0.0	-6%
89726	Mucilaginous Coils	0.25	-7%
89727	Soft Membrane	0.0	-6%
89728	Viscous Lobes	0.0	-6%
89729	Glutinous Brain Node	0.0	-6%
89730	Soft Coils	0.0	-6%
89731	Fibrous Bio-Anomaly	0.0	-6%
89732	Soft Brain Node	0.5	-8%
89733	Glutinous Coils	0.0	-6%
89734	Viscous Clusters	0.0	-6%
89735	Fibrous Lobes	0.25	-7%
89736	Soft Brain Node	1.0	-10%
89737	Glutinous Coils	0.0	-6%
89738	Soft Brain Node	0.0	-6%
89739	Mucilaginous Tendril	0.0	-6%
89740	Mucilaginous Jelly	0.0	-6%
89741	Mucilaginous Brain Node	0.0	-6%
89742	Viscous Tendril	0.0	-6%
89743	Mucilaginous Coils	0.5	-8%
89744	Soft Coils	0.0	-6%
89745	Viscous Tendril	0.0	-6%
89746	Glutinous Bio-Anomaly	0.0	-6%
89747	Mucilaginous Clusters	1.0	-10%
89748	Mucilaginous Brain Node	0.0	-6%
89749	Viscous Coils	0.0	-6%
89750	Glutinous Bio-Anomaly	0.0	-6%
89751	Mucilaginous Brain Node	0.0	-6%
89752	Fibrous Nodules	0.0	-6%
89753	Viscous Tendril	0.0	-6%
89754	Mucilaginous Clusters	0.75	-9%
89755	Mucilaginous Lobes	0.25	-7%
89756	Soft Jelly	0.0	-6%
89757	Glutinous Bio-Anomaly	1.0	-10%
89758	Mucilaginous Clusters	0.0	-6%
89759	Soft Tendril	0.0	-6%
89760	Mucilaginous Jelly	0.0	-6%
89761	Viscous Membrane	0.75	-9%
89762	Viscous Brain Node	0.0	-6%
89763	Mucilaginous Clusters	0.0	-6%
89764	Glutinous Lobes	0.0	-6%
89765	Soft Jelly	0.0	-6%
89766	Glutinous Brain Node	0.0	-6%
89767	Mucilaginous Jelly	0.0	-6%
89768	Viscous Nodules	0.0	-6%
89769	Soft Tendril	0.25	-7%
89770	Viscous Nodules	0.0	-6%
89771	Fibrous Jelly	0.0	-6%
89772	Fibrous Coils	0.0	-6%
89773	Mucilaginous Nodules	0.0	-6%
89774	Viscous Jelly	0.0	-6%
89775	Viscous Bio-Anomaly	0.0	-6%
89776	Viscous Brain Node	0.0	-6%
89777	Glutinous Nodules	0.0	-6%
89778	Glutinous Brain Node	0.25	-7%
89779	Soft Jelly	0.0	-6%
89780	Viscous Membrane	0.0	-6%
89781	Glutinous Tendril	0.0	-6%
