Seed,Name,Perfection,Ship_Launcher_TakeOffCost
91153,Thinking Jelly,0.0,-16%
91154,Thinking Clusters,1.0,-20%
91155,Thinking Jelly,1.0,-20%
91156,Prismatic Brain Node,1.0,-20%
91157,Invisible Bio-Anomaly,0.0,-16%
91158,Invisible Jelly,1.0,-20%
91159,Prismatic Clusters,0.75,-19%
91160,Prismatic Clusters,1.0,-20%
91161,Inverted Jelly,0.0,-16%
91162,Prismatic Tendril,1.0,-20%
91163,Thinking Coils,1.0,-20%
91164,Dripping Lobes,1.0,-20%
91165,Thinking Brain Node,0.75,-19%
91166,Invisible Brain Node,0.0,-16%
91167,Invisible Bio-Anomaly,1.0,-20%
91168,Inverted Tendril,0.75,-19%
91169,Dripping Tendril,1.0,-20%
91170,Dripping Clusters,0.75,-19%
91171,Prismatic Jelly,0.25,-17%
91172,Thinking Membrane,1.0,-20%
91173,Prismatic Clusters,1.0,-20%
91174,Invisible Bio-Anomaly,1.0,-20%
91175,Inverted Brain Node,1.0,-20%
91176,Prismatic Bio-Anomaly,1.0,-20%
91177,Invisible Brain Node,1.0,-20%
91178,Prismatic Membrane,0.5,-18%
91179,Prismatic Tendril,1.0,-20%
91180,Inverted Coils,0.75,-19%
91181,Prismatic Coils,0.75,-19%
91182,Thinking Brain Node,0.0,-16%
91183,Prismatic Clusters,1.0,-20%
91184,Invisible Clusters,0.25,-17%
91185,Thinking Jelly,1.0,-20%
91186,Invisible Brain Node,1.0,-20%
91187,Prismatic Membrane,1.0,-20%
91188,Invisible Lobes,1.0,-20%
91189,Thinking Bio-Anomaly,1.0,-20%
91190,Inverted Clusters,1.0,-20%
91191,Invisible Brain Node,1.0,-20%
91192,Thinking Nodules,1.0,-20%
91193,Thinking Coils,1.0,-20%
91194,Invisible Membrane,1.0,-20%
91195,Dripping Membrane,1.0,-20%
91196,Dripping Membrane,0.75,-19%
91197,Dripping Membrane,0.0,-16%
91198,Prismatic Lobes,1.0,-20%
91199,Inverted Brain Node,1.0,-20%
91200,Invisible Tendril,0.75,-19%
91201,Inverted Nodules,1.0,-20%
91202,Thinking Brain Node,1.0,-20%
91203,Inverted Membrane,0.5,-18%
91204,Invisible Nodules,0.5,-18%
91205,Inverted Brain Node,0.0,-16%
91206,Thinking Nodules,1.0,-20%
91207,Dripping Brain Node,0.5,-18%
91208,Invisible Tendril,1.0,-20%
91209,Invisible Brain Node,1.0,-20%
91210,Inverted Membrane,1.0,-20%
91211,Prismatic Brain Node,1.0,-20%
91212,Dripping Lobes,1.0,-20%
91213,Prismatic Coils,0.5,-18%
91214,Inverted Jelly,1.0,-20%
91215,Prismatic Brain Node,1.0,-20%
91216,Thinking Coils,0.5,-18%
91217,Prismatic Clusters,1.0,-20%
91218,Thinking Bio-Anomaly,0.75,-19%
91219,Invisible Brain Node,0.75,-19%
91220,Inverted Bio-Anomaly,0.0,-16%
91221,Thinking Brain Node,1.0,-20%
91222,Invisible Nodules,1.0,-20%
91223,Prismatic Lobes,1.0,-20%
91224,Inverted Jelly,1.0,-20%
91225,Prismatic Bio-Anomaly,1.0,-20%
91226,Invisible Coils,1.0,-20%
91227,Thinking Clusters,0.75,-19%
91228,Invisible Bio-Anomaly,1.0,-20%
91229,Thinking Brain Node,1.0,-20%
91230,Prismatic Membrane,0.75,-19%
91231,Invisible Tendril,0.75,-19%
91232,Thinking Brain Node,1.0,-20%
91233,Invisible Nodules,1.0,-20%
91234,Inverted Tendril,1.0,-20%
91235,Prismatic Brain Node,1.0,-20%
91236,Invisible Lobes,0.25,-17%
91237,Thinking Bio-Anomaly,1.0,-20%
91238,Dripping Nodules,1.0,-20%
91239,Prismatic Nodules,1.0,-20%
91240,Thinking Brain Node,1.0,-20%
91241,Prismatic Coils,1.0,-20%
91242,Thinking Jelly,0.0,-16%
91243,Invisible Bio-Anomaly,0.75,-19%
91244,Invisible Tendril,1.0,-20%
91245,Dripping Lobes,0.75,-19%
91246,Prismatic Bio-Anomaly,0.75,-19%
91247,Inverted Brain Node,1.0,-20%
91248,Inverted Bio-Anomaly,1.0,-20%
91249,Invisible Clusters,1.0,-20%
91250,Dripping Lobes,1.0,-20%
91251,Dripping Nodules,0.75,-19%
91252,Invisible Clusters,1.0,-20%
91253,Invisible Coils,0.0,-16%
91254,Thinking Lobes,1.0,-20%
91255,Prismatic Tendril,0.75,-19%
91256,Inverted Lobes,1.0,-20%
91257,Dripping Brain Node,1.0,-20%
91258,Invisible Bio-Anomaly,1.0,-20%
91259,Thinking Brain Node,1.0,-20%
91260,Dripping Membrane,1.0,-20%
91261,Invisible Jelly,1.0,-20%
91262,Invisible Bio-Anomaly,1.0,-20%
91263,Inverted Jelly,1.0,-20%
91264,Invisible Bio-Anomaly,1.0,-20%
91265,Dripping Membrane,1.0,-20%
91266,Dripping Lobes,1.0,-20%
91267,Inverted Clusters,1.0,-20%
91268,Inverted Brain Node,1.0,-20%
91269,Thinking Tendril,0.75,-19%
91270,Inverted Tendril,0.5,-18%
91271,Inverted Membrane,0.5,-18%
91272,Inverted Bio-Anomaly,0.5,-18%
91273,Prismatic Coils,1.0,-20%
91274,Invisible Brain Node,1.0,-20%
91275,Prismatic Bio-Anomaly,1.0,-20%
91276,Invisible Membrane,0.75,-19%
91277,Inverted Tendril,0.5,-18%
91278,Prismatic Tendril,1.0,-20%
91279,Prismatic Brain Node,0.75,-19%
91280,Invisible Brain Node,1.0,-20%
91281,Inverted Brain Node,1.0,-20%
91282,Dripping Lobes,1.0,-20%
91283,Inverted Bio-Anomaly,1.0,-20%
91284,Inverted Coils,1.0,-20%
91285,Prismatic Brain Node,1.0,-20%
91286,Dripping Clusters,0.75,-19%
91287,Thinking Nodules,1.0,-20%
91288,Dripping Clusters,1.0,-20%
91289,Invisible Brain Node,1.0,-20%
91290,Inverted Nodules,1.0,-20%
91291,Invisible Brain Node,0.75,-19%
91292,Prismatic Coils,0.75,-19%
91293,Thinking Brain Node,1.0,-20%
91294,Invisible Brain Node,0.75,-19%
91295,Dripping Clusters,1.0,-20%
91296,Invisible Bio-Anomaly,1.0,-20%
91297,Thinking Jelly,0.75,-19%
91298,Prismatic Tendril,0.25,-17%
91299,Thinking Brain Node,1.0,-20%
91300,Thinking Membrane,1.0,-20%
91301,Inverted Brain Node,1.0,-20%
91302,Prismatic Brain Node,1.0,-20%
91303,Inverted Brain Node,0.75,-19%
91304,Dripping Tendril,1.0,-20%
91305,Dripping Brain Node,0.25,-17%
91306,Invisible Brain Node,0.75,-19%
91307,Dripping Clusters,1.0,-20%
91308,Prismatic Tendril,1.0,-20%
91309,Thinking Nodules,0.0,-16%
91310,Thinking Bio-Anomaly,1.0,-20%
91311,Invisible Jelly,0.0,-16%
91312,Thinking Bio-Anomaly,1.0,-20%
91313,Prismatic Coils,1.0,-20%
91314,Invisible Clusters,1.0,-20%
91315,Inverted Brain Node,1.0,-20%
91316,Invisible Lobes,1.0,-20%
91317,Inverted Brain Node,1.0,-20%
91318,Dripping Bio-Anomaly,0.5,-18%
91319,Prismatic Brain Node,1.0,-20%
91320,Thinking Jelly,1.0,-20%
91321,Dripping Clusters,1.0,-20%
91322,Prismatic Tendril,0.25,-17%
91323,Prismatic Membrane,1.0,-20%
91324,Dripping Lobes,1.0,-20%
91325,Invisible Bio-Anomaly,1.0,-20%
91326,Invisible Brain Node,1.0,-20%
91327,Thinking Coils,1.0,-20%
91328,Invisible Tendril,1.0,-20%
91329,Prismatic Clusters,0.75,-19%
91330,Prismatic Brain Node,1.0,-20%
91331,Invisible Brain Node,1.0,-20%
91332,Invisible Brain Node,1.0,-20%
91333,Thinking Coils,1.0,-20%
91334,Invisible Jelly,0.5,-18%
91335,Inverted Brain Node,1.0,-20%
91336,Inverted Brain Node,1.0,-20%
91337,Invisible Coils,1.0,-20%
91338,Invisible Lobes,1.0,-20%
91339,Thinking Brain Node,0.5,-18%
91340,Dripping Lobes,1.0,-20%
91341,Inverted Clusters,1.0,-20%
91342,Invisible Tendril,0.25,-17%
91343,Thinking Nodules,1.0,-20%
91344,Dripping Tendril,1.0,-20%
91345,Invisible Membrane,1.0,-20%
91346,Inverted Brain Node,0.5,-18%
91347,Dripping Lobes,1.0,-20%
91348,Inverted Coils,0.75,-19%
91349,Invisible Bio-Anomaly,1.0,-20%
91350,Invisible Clusters,1.0,-20%
91351,Dripping Clusters,1.0,-20%
91352,Dripping Bio-Anomaly,0.25,-17%
91353,Dripping Lobes,1.0,-20%
91354,Dripping Brain Node,0.25,-17%
91355,Invisible Membrane,0.25,-17%
91356,Inverted Jelly,1.0,-20%
91357,Inverted Lobes,1.0,-20%
91358,Inverted Coils,1.0,-20%
91359,Inverted Coils,1.0,-20%
91360,Prismatic Bio-Anomaly,1.0,-20%
91361,Inverted Coils,1.0,-20%
91362,Prismatic Coils,1.0,-20%
91363,Invisible Membrane,0.5,-18%
91364,Inverted Coils,1.0,-20%
91365,Inverted Bio-Anomaly,1.0,-20%
91366,Prismatic Brain Node,1.0,-20%
91367,Dripping Brain Node,1.0,-20%
91368,Prismatic Membrane,1.0,-20%
91369,Invisible Brain Node,0.75,-19%
91370,Invisible Brain Node,0.25,-17%
91371,Prismatic Jelly,0.25,-17%
91372,Thinking Membrane,1.0,-20%
91373,Prismatic Membrane,1.0,-20%
91374,Thinking Coils,1.0,-20%
91375,Invisible Jelly,1.0,-20%
91376,Prismatic Brain Node,1.0,-20%
91377,Thinking Jelly,1.0,-20%
91378,Dripping Tendril,0.5,-18%
91379,Thinking Nodules,0.75,-19%
91380,Inverted Clusters,0.0,-16%
91381,Inverted Coils,1.0,-20%
91382,Inverted Membrane,1.0,-20%
91383,Dripping Coils,0.0,-16%
91384,Dripping Brain Node,0.75,-19%
91385,Inverted Bio-Anomaly,0.25,-17%
91386,Inverted Lobes,1.0,-20%
91387,Prismatic Tendril,0.5,-18%
91388,Prismatic Bio-Anomaly,1.0,-20%
91389,Invisible Membrane,1.0,-20%
91390,Inverted Brain Node,1.0,-20%
91391,Inverted Nodules,0.0,-16%
91392,Invisible Brain Node,1.0,-20%
91393,Thinking Clusters,1.0,-20%
91394,Thinking Nodules,1.0,-20%
91395,Prismatic Jelly,1.0,-20%
91396,Invisible Brain Node,1.0,-20%
91397,Prismatic Brain Node,1.0,-20%
91398,Thinking Bio-Anomaly,1.0,-20%
91399,Dripping Brain Node,1.0,-20%
91400,Prismatic Lobes,0.75,-19%
91401,Inverted Jelly,1.0,-20%
91402,Invisible Brain Node,1.0,-20%
91403,Inverted Brain Node,1.0,-20%
91404,Thinking Brain Node,1.0,-20%
91405,Thinking Brain Node,0.25,-17%
91406,Inverted Lobes,0.25,-17%
91407,Invisible Brain Node,0.75,-19%
91408,Prismatic Lobes,0.5,-18%
91409,Thinking Brain Node,1.0,-20%
91410,Thinking Lobes,1.0,-20%
91411,Thinking Membrane,1.0,-20%
91412,Invisible Coils,1.0,-20%
91413,Invisible Bio-Anomaly,1.0,-20%
91414,Invisible Coils,1.0,-20%
91415,Dripping Bio-Anomaly,1.0,-20%
91416,Inverted Membrane,0.5,-18%
91417,Prismatic Tendril,1.0,-20%
91418,Inverted Membrane,1.0,-20%
91419,Thinking Coils,1.0,-20%
91420,Prismatic Tendril,0.75,-19%
91421,Inverted Jelly,1.0,-20%
91422,Inverted Brain Node,1.0,-20%
91423,Thinking Lobes,1.0,-20%
91424,Inverted Nodules,1.0,-20%
91425,Thinking Clusters,0.75,-19%
91426,Prismatic Coils,1.0,-20%
91427,Invisible Bio-Anomaly,1.0,-20%
91428,Invisible Lobes,1.0,-20%
91429,Prismatic Clusters,1.0,-20%
91430,Invisible Tendril,1.0,-20%
91431,Prismatic Brain Node,0.5,-18%
91432,Inverted Brain Node,1.0,-20%
91433,Invisible Lobes,1.0,-20%
91434,Thinking Tendril,0.5,-18%
91435,Invisible Tendril,1.0,-20%
91436,Dripping Tendril,1.0,-20%
91437,Prismatic Nodules,1.0,-20%
91438,Thinking Jelly,0.75,-19%
91439,Invisible Bio-Anomaly,0.5,-18%
91440,Inverted Membrane,1.0,-20%
91441,Dripping Nodules,0.75,-19%
91442,Invisible Clusters,1.0,-20%
91443,Dripping Lobes,0.25,-17%
91444,Thinking Tendril,0.5,-18%
91445,Inverted Bio-Anomaly,1.0,-20%
91446,Prismatic Membrane,0.5,-18%
91447,Thinking Coils,0.25,-17%
91448,Prismatic Nodules,1.0,-20%
91449,Thinking Clusters,1.0,-20%
91450,Prismatic Bio-Anomaly,0.5,-18%
91451,Prismatic Coils,0.0,-16%
91452,Dripping Lobes,1.0,-20%
91453,Thinking Clusters,1.0,-20%
91454,Prismatic Coils,1.0,-20%
91455,Inverted Bio-Anomaly,1.0,-20%
91456,Prismatic Membrane,0.25,-17%
91457,Dripping Bio-Anomaly,0.0,-16%
91458,Thinking Nodules,1.0,-20%
91459,Inverted Coils,1.0,-20%
91460,Thinking Clusters,0.0,-16%
91461,Dripping Clusters,0.75,-19%
91462,Invisible Bio-Anomaly,0.75,-19%
91463,Prismatic Clusters,1.0,-20%
91464,Dripping Clusters,1.0,-20%
91465,Dripping Membrane,1.0,-20%
91466,Prismatic Brain Node,0.0,-16%
91467,Dripping Tendril,0.25,-17%
91468,Prismatic Bio-Anomaly,1.0,-20%
91469,Inverted Coils,1.0,-20%
91470,Thinking Tendril,0.0,-16%
91471,Invisible Membrane,1.0,-20%
91472,Prismatic Nodules,0.75,-19%
91473,Dripping Brain Node,0.75,-19%
91474,Prismatic Membrane,0.75,-19%
91475,Prismatic Nodules,0.75,-19%
91476,Thinking Brain Node,1.0,-20%
91477,Inverted Tendril,1.0,-20%
91478,Inverted Nodules,1.0,-20%
91479,Dripping Tendril,1.0,-20%
91480,Dripping Bio-Anomaly,1.0,-20%
91481,Dripping Membrane,0.75,-19%
91482,Dripping Membrane,0.5,-18%
91483,Dripping Lobes,0.75,-19%
91484,Invisible Jelly,1.0,-20%
91485,Dripping Jelly,0.75,-19%
91486,Dripping Jelly,0.75,-19%
91487,Inverted Nodules,0.25,-17%
91488,Prismatic Lobes,1.0,-20%
91489,Prismatic Nodules,1.0,-20%
91490,Thinking Clusters,0.75,-19%
91491,Thinking Brain Node,1.0,-20%
91492,Invisible Brain Node,0.5,-18%
91493,Dripping Nodules,0.75,-19%
91494,Prismatic Lobes,1.0,-20%
91495,Prismatic Coils,1.0,-20%
91496,Inverted Brain Node,0.75,-19%
91497,Inverted Jelly,1.0,-20%
91498,Invisible Jelly,1.0,-20%
91499,Prismatic Tendril,1.0,-20%
91500,Dripping Membrane,1.0,-20%
91501,Thinking Brain Node,1.0,-20%
91502,Inverted Clusters,0.5,-18%
91503,Dripping Nodules,1.0,-20%
91504,Thinking Brain Node,1.0,-20%
91505,Inverted Brain Node,0.5,-18%
91506,Thinking Clusters,1.0,-20%
91507,Inverted Tendril,1.0,-20%
91508,Inverted Brain Node,1.0,-20%
91509,Inverted Tendril,1.0,-20%
91510,Invisible Membrane,1.0,-20%
91511,Invisible Brain Node,0.0,-16%
91512,Thinking Membrane,1.0,-20%
91513,Dripping Brain Node,1.0,-20%
91514,Prismatic Coils,1.0,-20%
91515,Prismatic Jelly,1.0,-20%
91516,Thinking Jelly,1.0,-20%
91517,Prismatic Tendril,1.0,-20%
91518,Thinking Lobes,0.25,-17%
91519,Dripping Brain Node,1.0,-20%
91520,Inverted Brain Node,1.0,-20%
91521,Dripping Tendril,1.0,-20%
91522,Inverted Brain Node,0.0,-16%
91523,Prismatic Tendril,0.0,-16%
91524,Thinking Bio-Anomaly,1.0,-20%
91525,Inverted Clusters,1.0,-20%
91526,Dripping Coils,1.0,-20%
91527,Dripping Coils,1.0,-20%
91528,Prismatic Clusters,1.0,-20%
91529,Dripping Nodules,1.0,-20%
91530,Dripping Nodules,0.25,-17%
91531,Prismatic Clusters,0.75,-19%
91532,Prismatic Bio-Anomaly,0.75,-19%
91533,Invisible Nodules,1.0,-20%
91534,Invisible Membrane,1.0,-20%
91535,Inverted Membrane,1.0,-20%
91536,Dripping Brain Node,1.0,-20%
91537,Inverted Lobes,1.0,-20%
91538,Invisible Jelly,1.0,-20%
91539,Invisible Tendril,0.5,-18%
91540,Thinking Brain Node,1.0,-20%
91541,Dripping Jelly,0.5,-18%
91542,Prismatic Jelly,0.75,-19%
91543,Thinking Tendril,1.0,-20%
91544,Invisible Tendril,0.5,-18%
91545,Invisible Nodules,1.0,-20%
91546,Dripping Jelly,0.0,-16%
91547,Inverted Clusters,0.75,-19%
91548,Invisible Tendril,1.0,-20%
91549,Thinking Membrane,1.0,-20%
91550,Invisible Membrane,0.25,-17%
91551,Invisible Lobes,1.0,-20%
91552,Thinking Lobes,1.0,-20%
91553,Invisible Brain Node,1.0,-20%
91554,Inverted Brain Node,0.25,-17%
91555,Inverted Nodules,0.5,-18%
91556,Inverted Lobes,1.0,-20%
91557,Inverted Coils,0.5,-18%
91558,Inverted Lobes,1.0,-20%
91559,Thinking Nodules,1.0,-20%
91560,Dripping Bio-Anomaly,1.0,-20%
91561,Dripping Membrane,1.0,-20%
91562,Dripping Clusters,0.5,-18%
91563,Dripping Jelly,0.75,-19%
91564,Inverted Lobes,0.25,-17%
91565,Invisible Nodules,1.0,-20%
91566,Prismatic Coils,1.0,-20%
91567,Dripping Coils,0.25,-17%
91568,Thinking Jelly,0.75,-19%
91569,Prismatic Nodules,1.0,-20%
91570,Invisible Coils,0.5,-18%
91571,Prismatic Lobes,0.75,-19%
91572,Prismatic Jelly,1.0,-20%
91573,Thinking Coils,1.0,-20%
91574,Dripping Clusters,0.75,-19%
91575,Thinking Tendril,0.0,-16%
91576,Prismatic Clusters,0.25,-17%
91577,Prismatic Nodules,1.0,-20%
91578,Thinking Nodules,1.0,-20%
91579,Thinking Bio-Anomaly,0.0,-16%
91580,Dripping Jelly,1.0,-20%
91581,Inverted Clusters,1.0,-20%
91582,Dripping Jelly,1.0,-20%
91583,Inverted Membrane,1.0,-20%
91584,Invisible Coils,1.0,-20%
91585,Thinking Brain Node,1.0,-20%
91586,Dripping Coils,1.0,-20%
91587,Inverted Brain Node,1.0,-20%
91588,Dripping Jelly,1.0,-20%
91589,Invisible Coils,0.75,-19%
91590,Inverted Brain Node,1.0,-20%
91591,Invisible Lobes,1.0,-20%
91592,Invisible Jelly,1.0,-20%
91593,Inverted Coils,0.75,-19%
91594,Inverted Clusters,0.0,-16%
91595,Inverted Brain Node,1.0,-20%
91596,Thinking Tendril,0.25,-17%
91597,Inverted Nodules,1.0,-20%
91598,Invisible Bio-Anomaly,1.0,-20%
91599,Inverted Lobes,1.0,-20%
91600,Inverted Coils,1.0,-20%
91601,Inverted Lobes,0.75,-19%
91602,Inverted Brain Node,1.0,-20%
91603,Prismatic Nodules,1.0,-20%
91604,Dripping Bio-Anomaly,0.75,-19%
91605,Inverted Bio-Anomaly,1.0,-20%
91606,Prismatic Tendril,1.0,-20%
91607,Thinking Bio-Anomaly,0.5,-18%
91608,Invisible Bio-Anomaly,1.0,-20%
91609,Invisible Lobes,1.0,-20%
91610,Prismatic Jelly,1.0,-20%
91611,Inverted Nodules,1.0,-20%
91612,Prismatic Brain Node,1.0,-20%
91613,Invisible Jelly,1.0,-20%
91614,Dripping Jelly,1.0,-20%
91615,Inverted Coils,1.0,-20%
91616,Invisible Coils,1.0,-20%
91617,Inverted Lobes,1.0,-20%
91618,Dripping Tendril,1.0,-20%
91619,Invisible Clusters,0.0,-16%
91620,Prismatic Coils,0.25,-17%
91621,Dripping Jelly,1.0,-20%
91622,Thinking Lobes,1.0,-20%
91623,Invisible Brain Node,0.75,-19%
91624,Thinking Bio-Anomaly,0.0,-16%
91625,Thinking Bio-Anomaly,0.25,-17%
91626,Inverted Brain Node,1.0,-20%
91627,Thinking Jelly,1.0,-20%
91628,Inverted Tendril,0.5,-18%
91629,Dripping Nodules,1.0,-20%
91630,Inverted Brain Node,1.0,-20%
91631,Dripping Clusters,0.0,-16%
91632,Dripping Jelly,1.0,-20%
91633,Invisible Membrane,0.0,-16%
91634,Invisible Lobes,0.5,-18%
91635,Dripping Lobes,0.75,-19%
91636,Invisible Clusters,1.0,-20%
91637,Prismatic Lobes,1.0,-20%
91638,Invisible Nodules,0.0,-16%
91639,Thinking Nodules,1.0,-20%
91640,Invisible Nodules,0.25,-17%
91641,Prismatic Jelly,1.0,-20%
91642,Invisible Lobes,0.5,-18%
91643,Thinking Bio-Anomaly,1.0,-20%
91644,Thinking Membrane,1.0,-20%
91645,Thinking Bio-Anomaly,1.0,-20%
91646,Inverted Membrane,0.75,-19%
91647,Prismatic Coils,0.75,-19%
91648,Inverted Membrane,1.0,-20%
91649,Inverted Brain Node,1.0,-20%
91650,Thinking Tendril,1.0,-20%
91651,Thinking Tendril,0.0,-16%
91652,Thinking Coils,0.5,-18%
91653,Invisible Bio-Anomaly,0.5,-18%
91654,Invisible Lobes,0.0,-16%
91655,Prismatic Nodules,0.75,-19%
91656,Invisible Membrane,0.75,-19%
91657,Invisible Nodules,1.0,-20%
91658,Dripping Membrane,0.5,-18%
91659,Invisible Membrane,1.0,-20%
91660,Invisible Brain Node,0.75,-19%
91661,Inverted Bio-Anomaly,1.0,-20%
91662,Inverted Brain Node,0.5,-18%
91663,Dripping Lobes,1.0,-20%
91664,Dripping Clusters,1.0,-20%
91665,Dripping Bio-Anomaly,0.5,-18%
91666,Invisible Tendril,0.0,-16%
91667,Prismatic Tendril,0.75,-19%
91668,Thinking Nodules,0.75,-19%
91669,Inverted Tendril,1.0,-20%
91670,Prismatic Tendril,1.0,-20%
91671,Thinking Tendril,1.0,-20%
91672,Invisible Membrane,1.0,-20%
91673,Inverted Membrane,0.25,-17%
91674,Thinking Bio-Anomaly,1.0,-20%
91675,Prismatic Clusters,1.0,-20%
91676,Dripping Clusters,1.0,-20%
91677,Inverted Brain Node,1.0,-20%
91678,Dripping Brain Node,1.0,-20%
91679,Thinking Tendril,1.0,-20%
91680,Prismatic Bio-Anomaly,0.75,-19%
91681,Prismatic Brain Node,1.0,-20%
91682,Prismatic Coils,1.0,-20%
91683,Invisible Brain Node,1.0,-20%
91684,Prismatic Brain Node,1.0,-20%
91685,Inverted Clusters,1.0,-20%
91686,Prismatic Nodules,0.0,-16%
91687,Dripping Tendril,1.0,-20%
91688,Prismatic Coils,1.0,-20%
91689,Dripping Nodules,0.5,-18%
91690,Invisible Brain Node,0.25,-17%
91691,Inverted Clusters,1.0,-20%
91692,Thinking Nodules,1.0,-20%
91693,Inverted Jelly,0.25,-17%
91694,Invisible Bio-Anomaly,0.0,-16%
91695,Invisible Brain Node,0.75,-19%
91696,Thinking Jelly,1.0,-20%
91697,Prismatic Jelly,1.0,-20%
91698,Invisible Coils,1.0,-20%
91699,Dripping Jelly,0.75,-19%
91700,Prismatic Brain Node,0.75,-19%
91701,Invisible Lobes,1.0,-20%
91702,Invisible Brain Node,1.0,-20%
91703,Invisible Brain Node,1.0,-20%
91704,Dripping Membrane,1.0,-20%
91705,Inverted Tendril,1.0,-20%
91706,Thinking Coils,1.0,-20%
91707,Inverted Brain Node,1.0,-20%
91708,Thinking Nodules,0.0,-16%
91709,Thinking Brain Node,0.75,-19%
91710,Thinking Tendril,1.0,-20%
91711,Thinking Nodules,0.5,-18%
91712,Thinking Bio-Anomaly,1.0,-20%
91713,Inverted Lobes,0.25,-17%
91714,Invisible Coils,0.25,-17%
91715,Inverted Lobes,0.25,-17%
91716,Prismatic Lobes,1.0,-20%
91717,Dripping Bio-Anomaly,0.5,-18%
91718,Thinking Nodules,0.0,-16%
91719,Prismatic Brain Node,1.0,-20%
91720,Prismatic Clusters,1.0,-20%
91721,Thinking Lobes,1.0,-20%
91722,Dripping Bio-Anomaly,0.25,-17%
91723,Prismatic Brain Node,0.75,-19%
91724,Inverted Bio-Anomaly,0.0,-16%
91725,Dripping Lobes,1.0,-20%
91726,Inverted Brain Node,0.75,-19%
91727,Prismatic Brain Node,1.0,-20%
91728,Prismatic Brain Node,1.0,-20%
91729,Thinking Bio-Anomaly,0.75,-19%
91730,Prismatic Coils,0.75,-19%
91731,Prismatic Tendril,1.0,-20%
91732,Inverted Coils,1.0,-20%
91733,Dripping Membrane,0.25,-17%
91734,Prismatic Membrane,0.75,-19%
91735,Prismatic Coils,1.0,-20%
91736,Dripping Nodules,1.0,-20%
91737,Invisible Lobes,1.0,-20%
91738,Inverted Membrane,1.0,-20%
91739,Thinking Brain Node,1.0,-20%
91740,Dripping Membrane,1.0,-20%
91741,Thinking Bio-Anomaly,1.0,-20%
91742,Dripping Tendril,1.0,-20%
91743,Prismatic Lobes,0.75,-19%
91744,Prismatic Brain Node,1.0,-20%
91745,Invisible Nodules,0.0,-16%
91746,Invisible Lobes,1.0,-20%
91747,Dripping Bio-Anomaly,1.0,-20%
91748,Invisible Coils,1.0,-20%
91749,Thinking Lobes,0.0,-16%
91750,Thinking Coils,0.25,-17%
91751,Thinking Membrane,1.0,-20%
91752,Prismatic Bio-Anomaly,1.0,-20%
91753,Thinking Bio-Anomaly,0.5,-18%
91754,Inverted Lobes,1.0,-20%
91755,Invisible Jelly,1.0,-20%
91756,Dripping Nodules,1.0,-20%
91757,Invisible Brain Node,0.0,-16%
91758,Invisible Brain Node,0.75,-19%
91759,Thinking Tendril,1.0,-20%
91760,Inverted Coils,0.75,-19%
91761,Invisible Nodules,0.75,-19%
91762,Invisible Brain Node,1.0,-20%
91763,Inverted Tendril,0.25,-17%
91764,Invisible Brain Node,1.0,-20%
91765,Inverted Lobes,1.0,-20%
91766,Inverted Jelly,1.0,-20%
91767,Dripping Brain Node,1.0,-20%
91768,Thinking Clusters,1.0,-20%
91769,Thinking Lobes,0.5,-18%
91770,Thinking Lobes,1.0,-20%
91771,Prismatic Bio-Anomaly,1.0,-20%
91772,Dripping Coils,0.5,-18%
91773,Prismatic Brain Node,1.0,-20%
91774,Thinking Tendril,1.0,-20%
91775,Prismatic Nodules,1.0,-20%
91776,Dripping Tendril,1.0,-20%
91777,Invisible Jelly,1.0,-20%
91778,Prismatic Brain Node,1.0,-20%
91779,Dripping Membrane,0.25,-17%
91780,Dripping Bio-Anomaly,0.25,-17%
91781,Dripping Tendril,0.5,-18%
91782,Invisible Membrane,1.0,-20%
91783,Thinking Lobes,1.0,-20%
91784,Thinking Tendril,0.5,-18%
91785,Invisible Tendril,0.25,-17%
91786,Dripping Coils,1.0,-20%
91787,Prismatic Jelly,1.0,-20%
91788,Invisible Membrane,1.0,-20%
91789,Inverted Membrane,1.0,-20%
91790,Prismatic Tendril,0.75,-19%
91791,Inverted Membrane,0.5,-18%
91792,Thinking Bio-Anomaly,1.0,-20%
91793,Inverted Bio-Anomaly,0.75,-19%
91794,Inverted Nodules,1.0,-20%
91795,Prismatic Clusters,0.5,-18%
91796,Inverted Coils,1.0,-20%
91797,Dripping Lobes,1.0,-20%
91798,Inverted Tendril,1.0,-20%
91799,Dripping Jelly,1.0,-20%
91800,Inverted Coils,0.0,-16%
91801,Dripping Coils,0.5,-18%
91802,Inverted Tendril,1.0,-20%
91803,Inverted Tendril,0.25,-17%
91804,Dripping Nodules,1.0,-20%
91805,Dripping Bio-Anomaly,1.0,-20%
91806,Prismatic Jelly,1.0,-20%
91807,Inverted Tendril,1.0,-20%
91808,Prismatic Clusters,1.0,-20%
91809,Thinking Membrane,1.0,-20%
91810,Invisible Coils,1.0,-20%
91811,Thinking Brain Node,0.75,-19%
91812,Invisible Brain Node,1.0,-20%
91813,Thinking Lobes,1.0,-20%
91814,Inverted Brain Node,0.5,-18%
91815,Dripping Tendril,0.75,-19%
91816,Inverted Membrane,1.0,-20%
91817,Thinking Clusters,0.0,-16%
91818,Inverted Membrane,1.0,-20%
91819,Invisible Brain Node,1.0,-20%
91820,Prismatic Jelly,1.0,-20%
91821,Thinking Membrane,1.0,-20%
91822,Invisible Tendril,0.5,-18%
