sep=,
Seed,Name,Perfection,Ship_PulseDrive_MiniJumpFuelSpending,Ship_Boost,Ship_BoostManeuverability
87308,Synthetic Aorta,0.114,+16%,,+6%
87309,Dripping Aorta,0.281,,+12%,+6%
87310,Artificial Heart Lump,0.167,+17%,+6%,
87311,Energetic Thorax,0.067,+16%,,+5%
87312,Energetic Ventricle,0.2,+18%,,+5%
87313,Artificial Heart Lump,0.167,+16%,+8%,
87314,Artificial Heart Lump,0.462,+20%,+6%,+7%
87315,Bionic Ventricle,0.114,,+7%,+6%
87316,Artificial Trunk Tissue,0.443,,+14%,+8%
87317,Dripping Blood Pump,0.333,+19%,+7%,
87318,Energetic Heart Lump,0.4,+20%,+7%,
87319,Artificial Chamber,0.243,,+8%,+8%
87320,Dripping Blood Pump,0.6,+19%,+15%,
87321,Bionic Vessel,0.181,+17%,,+6%
87322,Artificial Blood Sac,0.214,,+10%,+6%
87323,Artificial Chamber,0.1,+16%,+6%,
87324,Bionic Trunk Tissue,0.467,+17%,,+12%
87325,Dripping Trunk Tissue,0.1,+16%,+6%,
87326,Energetic Heart Lump,0.248,+16%,+9%,+6%
87327,Dripping Ventricle,0.1,+16%,+6%,
87328,Artificial Muscle,0.248,+17%,+7%,+6%
87329,Bionic Heart Lump,0.2,+16%,+9%,
87330,Energetic Chamber,0.229,,+9%,+7%
87331,Bionic Blood Pump,0.3,+17%,+10%,
87332,Artificial Blood Pump,0.257,+16%,,+9%
87333,Bionic Blood Sac,0.395,+19%,+6%,+7%
87334,Artificial Blood Sac,0.081,,+6%,+6%
87335,Energetic Heart Lump,0.176,,+6%,+8%
87336,Dripping Vessel,0.1,+16%,+6%,
87337,Synthetic Chamber,0.267,+18%,+7%,
87338,Bionic Blood Sac,0.233,+18%,+6%,
87339,Dripping Vessel,0.429,,+15%,+7%
87340,Bionic Blood Pump,0.348,,+14%,+6%
87341,Dripping Chamber,0.281,+16%,+10%,+6%
87342,Artificial Trunk Tissue,0.181,+17%,,+6%
87343,Artificial Vessel,0.314,+19%,,+6%
87344,Energetic Ventricle,0.39,,+11%,+9%
87345,Synthetic Heart Lump,0.667,+20%,+15%,
87346,Bionic Thorax,0.367,+20%,+6%,
87347,Energetic Blood Pump,0.376,+18%,+6%,+8%
87348,Synthetic Chamber,0.348,,+14%,+6%
87349,Bionic Ventricle,0.348,,+14%,+6%
87350,Energetic Heart Lump,0.367,+20%,+6%,
87351,Dripping Trunk Tissue,0.305,+16%,,+10%
87352,Energetic Aorta,0.114,,+7%,+6%
87353,Dripping Thorax,0.133,+16%,+7%,
87354,Bionic Blood Sac,0.2,+17%,+7%,
87355,Energetic Thorax,0.381,+20%,,+6%
87356,Artificial Muscle,0.081,,+6%,+6%
87357,Energetic Ventricle,0.167,+16%,+8%,
87358,Dripping Blood Pump,0.114,+16%,,+6%
87359,Synthetic Aorta,0.2,+17%,+7%,
87360,Energetic Chamber,0.114,,+7%,+6%
87361,Dripping Ventricle,0.181,+17%,,+6%
87362,Energetic Blood Pump,0.162,+16%,,+7%
87363,Synthetic Heart Lump,0.248,+18%,,+6%
87364,Synthetic Muscle,0.257,+16%,,+9%
87365,Bionic Vessel,0.248,,+11%,+6%
87366,Dripping Trunk Tissue,0.243,,+8%,+8%
87367,Dripping Vessel,0.214,+17%,+6%,+6%
87368,Energetic Blood Pump,0.167,+16%,+8%,
87369,Dripping Blood Sac,0.267,+18%,+7%,
87370,Artificial Heart Lump,0.167,+17%,+6%,
87371,Bionic Trunk Tissue,0.552,,+13%,+11%
87372,Bionic Thorax,0.181,+17%,,+6%
87373,Dripping Ventricle,0.229,,+9%,+7%
87374,Dripping Chamber,0.114,+16%,,+6%
87375,Energetic Thorax,0.271,,+6%,+10%
87376,Artificial Vessel,0.267,+16%,+11%,
87377,Artificial Aorta,0.381,+20%,,+6%
87378,Energetic Muscle,0.376,+17%,+8%,+8%
87379,Artificial Muscle,0.114,+16%,,+6%
87380,Synthetic Trunk Tissue,0.181,+16%,+7%,+6%
87381,Synthetic Heart Lump,0.181,+17%,,+6%
87382,Bionic Muscle,0.167,+17%,+6%,
87383,Artificial Chamber,0.129,,+6%,+7%
87384,Dripping Muscle,0.329,+18%,+6%,+7%
87385,Artificial Trunk Tissue,0.4,+19%,+9%,
87386,Energetic Heart Lump,0.41,+19%,,+8%
87387,Synthetic Heart Lump,0.314,+16%,+11%,+6%
87388,Bionic Blood Pump,0.114,+16%,,+6%
87389,Dripping Vessel,0.129,,+6%,+7%
87390,Artificial Vessel,0.414,+19%,+8%,+6%
87391,Energetic Blood Pump,0.195,,+8%,+7%
87392,Synthetic Muscle,0.114,+16%,,+6%
87393,Bionic Ventricle,0.314,+19%,,+6%
87394,Artificial Blood Pump,0.133,+16%,+7%,
87395,Synthetic Thorax,0.081,,+6%,+6%
87396,Dripping Trunk Tissue,0.667,+18%,+9%,+12%
87397,Artificial Muscle,0.457,+19%,,+9%
87398,Synthetic Blood Pump,0.214,,+10%,+6%
87399,Artificial Aorta,0.21,+16%,,+8%
87400,Bionic Muscle,0.133,+16%,+7%,
87401,Dripping Blood Pump,0.552,+19%,,+11%
87402,Synthetic Trunk Tissue,0.067,+16%,,+5%
87403,Artificial Aorta,0.257,+16%,,+9%
87404,Dripping Chamber,0.257,+16%,,+9%
87405,Dripping Blood Pump,0.067,+16%,,+5%
87406,Synthetic Thorax,0.333,+16%,+13%,
87407,Synthetic Trunk Tissue,0.181,+17%,,+6%
87408,Dripping Vessel,0.2,+16%,+9%,
87409,Energetic Heart Lump,0.314,+19%,,+6%
87410,Bionic Aorta,0.31,,+10%,+8%
87411,Artificial Trunk Tissue,0.1,+16%,+6%,
87412,Dripping Aorta,0.114,+16%,,+6%
87413,Energetic Muscle,0.2,+16%,+9%,
87414,Dripping Vessel,0.1,+16%,+6%,
87415,Energetic Blood Sac,0.3,+16%,+12%,
87416,Bionic Blood Sac,0.381,,+15%,+6%
87417,Synthetic Muscle,0.281,+16%,+10%,+6%
87418,Bionic Blood Sac,0.3,+17%,+10%,
87419,Bionic Vessel,0.114,+16%,,+6%
87420,Synthetic Aorta,0.314,+17%,+9%,+6%
87421,Synthetic Aorta,0.114,+16%,,+6%
87422,Bionic Heart Lump,0.467,+18%,+13%,
87423,Artificial Aorta,0.081,,+6%,+6%
87424,Artificial Chamber,0.367,+16%,+14%,
87425,Energetic Blood Pump,0.4,+19%,+9%,
87426,Synthetic Thorax,0.448,+17%,+13%,+6%
87427,Artificial Blood Sac,0.181,+16%,+7%,+6%
87428,Synthetic Blood Pump,0.248,+18%,,+6%
87429,Dripping Thorax,0.762,+20%,+15%,+7%
87430,Energetic Ventricle,0.381,+20%,,+6%
87431,Energetic Chamber,0.314,,+13%,+6%
87432,Synthetic Thorax,0.314,,+13%,+6%
87433,Artificial Muscle,0.081,,+6%,+6%
87434,Artificial Blood Sac,0.39,+18%,,+9%
87435,Energetic Chamber,0.181,+17%,,+6%
87436,Dripping Trunk Tissue,0.067,+16%,,+5%
87437,Energetic Vessel,0.233,+18%,+6%,
87438,Energetic Ventricle,0.448,+16%,+15%,+6%
87439,Dripping Thorax,0.114,,+7%,+6%
87440,Synthetic Heart Lump,0.21,+16%,,+8%
87441,Dripping Trunk Tissue,0.1,+16%,+6%,
87442,Bionic Muscle,0.248,+17%,+7%,+6%
87443,Synthetic Muscle,0.081,,+6%,+6%
87444,Artificial Heart Lump,0.376,+17%,+8%,+8%
87445,Dripping Ventricle,0.348,,+14%,+6%
87446,Energetic Heart Lump,0.438,+16%,+9%,+10%
87447,Dripping Chamber,0.271,,+6%,+10%
87448,Dripping Trunk Tissue,0.114,+16%,,+6%
87449,Dripping Blood Sac,0.181,,+9%,+6%
87450,Artificial Muscle,0.381,+20%,,+6%
87451,Synthetic Aorta,0.248,+17%,+7%,+6%
87452,Energetic Blood Sac,0.081,,+6%,+6%
87453,Energetic Ventricle,0.148,,+8%,+6%
87454,Dripping Ventricle,0.367,+16%,+14%,
87455,Synthetic Blood Pump,0.319,,+6%,+11%
87456,Bionic Aorta,0.148,,+8%,+6%
87457,Synthetic Ventricle,0.29,+16%,+6%,+9%
87458,Artificial Heart Lump,0.5,+20%,+10%,
87459,Synthetic Chamber,0.4,+16%,,+12%
87460,Artificial Chamber,0.276,,+9%,+8%
87461,Artificial Trunk Tissue,0.114,+16%,,+6%
87462,Synthetic Vessel,0.1,+16%,+6%,
87463,Synthetic Thorax,0.167,+17%,+6%,
87464,Bionic Chamber,0.281,+18%,+6%,+6%
87465,Artificial Thorax,0.167,+17%,+6%,
87466,Dripping Heart Lump,0.081,,+6%,+6%
87467,Synthetic Vessel,0.081,,+6%,+6%
87468,Dripping Blood Sac,0.314,+18%,+7%,+6%
87469,Energetic Trunk Tissue,0.129,,+6%,+7%
87470,Artificial Trunk Tissue,0.2,+16%,+9%,
87471,Energetic Trunk Tissue,0.381,+20%,,+6%
87472,Dripping Trunk Tissue,0.314,,+13%,+6%
87473,Dripping Ventricle,0.267,+16%,+11%,
87474,Artificial Blood Sac,0.114,,+7%,+6%
87475,Synthetic Vessel,0.114,,+7%,+6%
87476,Artificial Vessel,0.295,+18%,,+7%
87477,Synthetic Heart Lump,0.429,,+15%,+7%
87478,Bionic Vessel,0.114,+16%,,+6%
87479,Bionic Muscle,0.181,+17%,,+6%
87480,Dripping Heart Lump,0.257,+16%,,+9%
87481,Energetic Vessel,0.248,+16%,+9%,+6%
87482,Synthetic Trunk Tissue,0.1,+16%,+6%,
87483,Artificial Muscle,0.367,+20%,+6%,
87484,Synthetic Trunk Tissue,0.419,,+9%,+11%
87485,Bionic Vessel,0.1,+16%,+6%,
87486,Dripping Chamber,0.081,,+6%,+6%
87487,Synthetic Aorta,0.133,+16%,+7%,
87488,Dripping Blood Sac,0.338,+16%,+6%,+10%
87489,Energetic Blood Pump,0.3,+16%,+12%,
87490,Dripping Aorta,0.3,+16%,+12%,
87491,Dripping Vessel,0.357,,+10%,+9%
87492,Bionic Aorta,0.314,+19%,,+6%
87493,Energetic Chamber,0.248,+18%,,+6%
87494,Artificial Chamber,0.114,+16%,,+6%
87495,Artificial Aorta,0.081,,+6%,+6%
87496,Synthetic Ventricle,0.1,+16%,+6%,
87497,Artificial Vessel,0.41,+19%,,+8%
87498,Synthetic Blood Pump,0.271,,+6%,+10%
87499,Energetic Thorax,0.314,,+13%,+6%
87500,Bionic Blood Sac,0.162,,+7%,+7%
87501,Synthetic Aorta,0.381,+20%,,+6%
87502,Bionic Ventricle,0.429,+20%,,+7%
87503,Energetic Heart Lump,0.162,,+7%,+7%
87504,Artificial Ventricle,0.362,+19%,,+7%
87505,Synthetic Thorax,0.381,+20%,,+6%
87506,Bionic Ventricle,0.4,+20%,+7%,
87507,Artificial Vessel,0.148,,+8%,+6%
87508,Dripping Aorta,0.114,+16%,,+6%
87509,Dripping Vessel,0.362,,+13%,+7%
87510,Bionic Trunk Tissue,0.467,+18%,+13%,
87511,Energetic Trunk Tissue,0.114,+16%,,+6%
87512,Dripping Trunk Tissue,0.633,+20%,+14%,
87513,Bionic Aorta,0.181,+17%,,+6%
87514,Energetic Aorta,0.114,+16%,,+6%
87515,Dripping Ventricle,0.467,+19%,+11%,
87516,Dripping Ventricle,0.167,+16%,+8%,
87517,Bionic Vessel,0.4,+20%,+7%,
87518,Artificial Trunk Tissue,0.324,,+9%,+9%
87519,Bionic Chamber,0.414,+19%,+8%,+6%
87520,Energetic Aorta,0.2,+17%,+7%,
87521,Bionic Trunk Tissue,0.505,+19%,,+10%
87522,Artificial Heart Lump,0.281,+17%,+8%,+6%
87523,Artificial Heart Lump,0.167,+16%,+8%,
87524,Bionic Blood Pump,0.181,,+9%,+6%
87525,Artificial Blood Pump,0.4,+16%,+15%,
87526,Bionic Chamber,0.281,+16%,+10%,+6%
87527,Dripping Blood Sac,0.229,+17%,,+7%
87528,Dripping Vessel,0.181,+17%,,+6%
87529,Energetic Aorta,0.352,,+7%,+11%
87530,Artificial Chamber,0.114,+16%,,+6%
87531,Synthetic Vessel,0.248,+18%,,+6%
87532,Artificial Thorax,0.257,+16%,,+9%
87533,Energetic Heart Lump,0.281,,+12%,+6%
87534,Dripping Chamber,0.233,+18%,+6%,
87535,Synthetic Aorta,0.552,+19%,,+11%
87536,Dripping Ventricle,0.39,+18%,,+9%
87537,Synthetic Blood Pump,0.295,+18%,,+7%
87538,Dripping Thorax,0.4,+18%,+11%,
87539,Dripping Blood Pump,0.114,+16%,,+6%
87540,Dripping Ventricle,0.619,+20%,,+11%
87541,Synthetic Ventricle,0.314,,+13%,+6%
87542,Artificial Blood Pump,0.114,+16%,,+6%
87543,Energetic Ventricle,0.367,+19%,+8%,
87544,Synthetic Vessel,0.162,,+7%,+7%
87545,Dripping Aorta,0.381,+20%,,+6%
87546,Energetic Trunk Tissue,0.229,,+9%,+7%
87547,Bionic Trunk Tissue,0.176,,+6%,+8%
87548,Dripping Trunk Tissue,0.1,+16%,+6%,
87549,Artificial Ventricle,0.081,,+6%,+6%
87550,Energetic Muscle,0.114,+16%,,+6%
87551,Dripping Aorta,0.381,+20%,,+6%
87552,Bionic Heart Lump,0.133,+16%,+7%,
87553,Energetic Thorax,0.719,+20%,+8%,+11%
87554,Bionic Blood Sac,0.433,+19%,+10%,
87555,Energetic Muscle,0.21,,+7%,+8%
87556,Synthetic Chamber,0.314,+19%,,+6%
87557,Artificial Vessel,0.4,+16%,+15%,
87558,Bionic Muscle,0.3,,+14%,+5%
87559,Energetic Heart Lump,0.471,,+12%,+10%
87560,Synthetic Aorta,0.233,+18%,+6%,
87561,Bionic Heart Lump,0.248,,+11%,+6%
87562,Energetic Blood Sac,0.343,,+11%,+8%
87563,Bionic Vessel,0.114,+16%,,+6%
87564,Bionic Ventricle,0.181,+17%,,+6%
87565,Bionic Blood Sac,0.243,+16%,+6%,+8%
87566,Dripping Blood Sac,0.367,+20%,+6%,
87567,Artificial Thorax,0.081,,+6%,+6%
87568,Synthetic Vessel,0.181,+16%,+7%,+6%
87569,Dripping Vessel,0.667,+20%,,+12%
87570,Bionic Heart Lump,0.3,+16%,+12%,+5%
87571,Artificial Muscle,0.081,,+6%,+6%
87572,Dripping Vessel,0.114,+16%,,+6%
87573,Bionic Vessel,0.229,+17%,,+7%
87574,Synthetic Chamber,0.305,,+7%,+10%
87575,Bionic Ventricle,0.324,+17%,,+9%
87576,Synthetic Thorax,0.567,+19%,+14%,
87577,Bionic Thorax,0.3,+17%,+10%,
87578,Energetic Blood Sac,0.352,+16%,,+11%
87579,Artificial Aorta,0.233,+17%,+8%,
87580,Energetic Thorax,0.129,,+6%,+7%
87581,Bionic Muscle,0.248,+18%,,+6%
87582,Energetic Blood Pump,0.181,+17%,,+6%
87583,Energetic Chamber,0.081,,+6%,+6%
87584,Synthetic Chamber,0.433,+17%,+14%,
87585,Bionic Blood Pump,0.248,+17%,+7%,+6%
87586,Dripping Blood Pump,0.148,+16%,+6%,+6%
87587,Energetic Blood Pump,0.114,,+7%,+6%
87588,Synthetic Chamber,0.114,+16%,,+6%
87589,Bionic Trunk Tissue,0.129,,+6%,+7%
87590,Dripping Ventricle,0.419,+17%,,+11%
87591,Artificial Chamber,0.4,,+7%,+12%
87592,Bionic Muscle,0.167,+17%,+6%,
87593,Artificial Chamber,0.248,,+11%,+6%
87594,Energetic Aorta,0.181,+17%,,+6%
87595,Artificial Vessel,0.438,,+11%,+10%
87596,Dripping Blood Pump,0.233,+16%,+10%,
87597,Synthetic Blood Pump,0.3,+16%,+12%,
87598,Bionic Thorax,0.248,+17%,+7%,+6%
87599,Synthetic Chamber,0.314,+16%,+11%,+6%
87600,Artificial Blood Pump,0.081,,+6%,+6%
87601,Dripping Aorta,0.148,+16%,+6%,+6%
87602,Synthetic Chamber,0.281,,+12%,+6%
87603,Dripping Blood Pump,0.181,+17%,,+6%
87604,Artificial Heart Lump,0.2,+16%,+9%,
87605,Synthetic Muscle,0.181,+16%,+7%,+6%
87606,Energetic Ventricle,0.081,,+6%,+6%
87607,Bionic Chamber,0.319,,+6%,+11%
87608,Dripping Heart Lump,0.276,+16%,+7%,+8%
87609,Synthetic Blood Sac,0.295,+18%,,+7%
87610,Bionic Vessel,0.367,,+6%,+12%
87611,Artificial Vessel,0.433,+18%,+12%,
87612,Artificial Trunk Tissue,0.167,+17%,+6%,
87613,Energetic Heart Lump,0.167,+16%,+8%,
87614,Artificial Muscle,0.367,,+6%,+12%
87615,Artificial Ventricle,0.514,+18%,+13%,+6%
87616,Bionic Ventricle,0.229,,+9%,+7%
87617,Artificial Chamber,0.148,,+8%,+6%
87618,Energetic Blood Sac,0.1,+16%,+6%,
87619,Bionic Chamber,0.133,+16%,+7%,
87620,Dripping Ventricle,0.114,+16%,,+6%
87621,Artificial Vessel,0.167,+16%,+8%,
87622,Dripping Trunk Tissue,0.181,+17%,,+6%
87623,Energetic Heart Lump,0.2,+17%,+7%,
87624,Dripping Trunk Tissue,0.2,+16%,+9%,
87625,Bionic Ventricle,0.6,+18%,+7%,+12%
87626,Artificial Trunk Tissue,0.619,,+15%,+11%
87627,Artificial Muscle,0.114,,+7%,+6%
87628,Energetic Blood Pump,0.5,+20%,+10%,
87629,Bionic Heart Lump,0.429,+20%,,+7%
87630,Energetic Blood Sac,0.162,,+7%,+7%
87631,Synthetic Blood Pump,0.081,,+6%,+6%
87632,Energetic Vessel,0.167,+16%,+8%,
87633,Dripping Aorta,0.567,+20%,+12%,
87634,Dripping Heart Lump,0.248,+16%,+9%,+6%
87635,Energetic Blood Pump,0.214,+16%,+8%,+6%
87636,Artificial Heart Lump,0.271,,+6%,+10%
87637,Bionic Vessel,0.033,,+6%,+5%
87638,Synthetic Blood Pump,0.214,+17%,+6%,+6%
87639,Bionic Heart Lump,0.033,,+6%,+5%
87640,Bionic Trunk Tissue,0.305,+16%,,+10%
87641,Dripping Aorta,0.333,+16%,+13%,
87642,Artificial Heart Lump,0.114,,+7%,+6%
87643,Artificial Aorta,0.1,+16%,+6%,
87644,Dripping Blood Pump,0.148,,+8%,+6%
87645,Dripping Chamber,0.4,+19%,+9%,
87646,Dripping Vessel,0.1,+16%,+6%,
87647,Synthetic Aorta,0.324,,+9%,+9%
87648,Energetic Muscle,0.114,+16%,,+6%
87649,Bionic Muscle,0.462,+20%,+6%,+7%
87650,Energetic Thorax,0.167,+17%,+6%,
87651,Energetic Ventricle,0.114,+16%,,+6%
87652,Energetic Blood Pump,0.1,+16%,+6%,
87653,Bionic Muscle,0.248,+18%,,+6%
87654,Artificial Chamber,0.429,+20%,,+7%
87655,Dripping Heart Lump,0.148,+16%,+6%,+6%
87656,Energetic Trunk Tissue,0.167,+16%,+8%,
87657,Bionic Trunk Tissue,0.533,+19%,+13%,
87658,Dripping Blood Pump,0.3,+19%,+6%,
87659,Bionic Vessel,0.114,+16%,,+6%
87660,Bionic Blood Sac,0.367,,+6%,+12%
87661,Synthetic Blood Pump,0.114,+16%,,+6%
87662,Dripping Thorax,0.229,,+9%,+7%
87663,Bionic Thorax,0.514,+19%,+11%,+6%
87664,Dripping Heart Lump,0.433,+19%,+10%,
87665,Dripping Muscle,0.348,+18%,+8%,+6%
87666,Energetic Aorta,0.248,+18%,,+6%
87667,Artificial Aorta,0.114,,+7%,+6%
87668,Dripping Trunk Tissue,0.148,,+8%,+6%
87669,Bionic Muscle,0.752,+19%,+11%,+11%
87670,Synthetic Blood Pump,0.419,+17%,,+11%
87671,Dripping Heart Lump,0.181,+17%,,+6%
87672,Dripping Blood Pump,0.114,+16%,,+6%
87673,Artificial Chamber,0.114,+16%,,+6%
87674,Synthetic Muscle,0.162,+16%,,+7%
87675,Artificial Muscle,0.314,,+13%,+6%
87676,Dripping Blood Sac,0.114,+16%,,+6%
87677,Energetic Aorta,0.248,+18%,,+6%
87678,Energetic Muscle,0.176,,+6%,+8%
87679,Artificial Ventricle,0.4,+16%,,+12%
87680,Energetic Vessel,0.214,+16%,+8%,+6%
87681,Bionic Blood Sac,0.1,+16%,+6%,
87682,Artificial Heart Lump,0.233,+18%,+6%,
87683,Synthetic Thorax,0.7,+20%,+6%,+12%
87684,Energetic Blood Sac,0.39,+18%,,+9%
87685,Artificial Heart Lump,0.348,+17%,+10%,+6%
87686,Energetic Trunk Tissue,0.114,,+7%,+6%
87687,Synthetic Chamber,0.305,+16%,,+10%
87688,Artificial Muscle,0.381,,+15%,+6%
87689,Energetic Thorax,0.348,,+14%,+6%
87690,Bionic Blood Pump,0.081,,+6%,+6%
87691,Artificial Trunk Tissue,0.224,,+6%,+9%
87692,Artificial Blood Sac,0.567,+16%,+10%,+12%
87693,Bionic Chamber,0.081,,+6%,+6%
87694,Artificial Muscle,0.129,,+6%,+7%
87695,Dripping Ventricle,0.4,+19%,+9%,
87696,Bionic Aorta,0.4,+17%,+13%,
87697,Synthetic Ventricle,0.6,+20%,+13%,
87698,Bionic Trunk Tissue,0.176,,+6%,+8%
87699,Artificial Muscle,0.262,+17%,+6%,+7%
87700,Bionic Vessel,0.314,+17%,+9%,+6%
87701,Synthetic Heart Lump,0.181,+17%,,+6%
87702,Dripping Chamber,0.2,+18%,,+5%
87703,Artificial Muscle,0.1,+16%,+6%,
87704,Dripping Chamber,0.181,+17%,,+6%
87705,Artificial Muscle,0.533,+18%,,+12%
87706,Energetic Muscle,0.114,+16%,,+6%
87707,Energetic Aorta,0.367,+17%,+12%,
87708,Energetic Heart Lump,0.348,,+14%,+6%
87709,Energetic Blood Sac,0.31,+17%,+6%,+8%
87710,Bionic Chamber,0.081,,+6%,+6%
87711,Artificial Heart Lump,0.319,,+6%,+11%
87712,Synthetic Blood Pump,0.381,+20%,,+6%
87713,Dripping Heart Lump,0.314,+19%,,+6%
87714,Synthetic Thorax,0.1,+16%,+6%,
87715,Bionic Ventricle,0.433,+17%,+14%,
87716,Bionic Muscle,0.467,+19%,+11%,
87717,Synthetic Trunk Tissue,0.314,+19%,,+6%
87718,Synthetic Trunk Tissue,0.248,+16%,+9%,+6%
87719,Bionic Blood Pump,0.114,+16%,,+6%
87720,Bionic Chamber,0.181,+17%,,+6%
87721,Artificial Ventricle,0.229,+17%,,+7%
87722,Bionic Blood Pump,0.162,+16%,,+7%
87723,Energetic Vessel,0.619,+18%,+9%,+11%
87724,Energetic Blood Sac,0.133,+16%,+7%,
87725,Dripping Muscle,0.114,+16%,,+6%
87726,Energetic Heart Lump,0.2,+16%,+9%,
87727,Artificial Blood Pump,0.114,+16%,,+6%
87728,Bionic Vessel,0.3,+19%,+6%,
87729,Artificial Trunk Tissue,0.3,+19%,+6%,
87730,Bionic Muscle,0.233,+18%,+6%,
87731,Energetic Blood Sac,0.467,+17%,+15%,
87732,Artificial Chamber,0.114,,+7%,+6%
87733,Bionic Ventricle,0.114,+16%,,+6%
87734,Artificial Chamber,0.267,+16%,+11%,
87735,Bionic Heart Lump,0.267,+16%,+11%,
87736,Artificial Blood Sac,0.067,+16%,,+5%
87737,Artificial Aorta,0.267,+16%,+11%,
87738,Bionic Muscle,0.381,+20%,,+6%
87739,Dripping Aorta,0.114,+16%,,+6%
87740,Synthetic Muscle,0.229,,+9%,+7%
87741,Energetic Heart Lump,0.114,+16%,,+6%
87742,Artificial Thorax,0.081,,+6%,+6%
87743,Energetic Heart Lump,0.114,+16%,,+6%
87744,Dripping Blood Pump,0.133,+16%,+7%,
87745,Synthetic Muscle,0.3,+16%,+12%,
87746,Energetic Ventricle,0.224,,+6%,+9%
87747,Synthetic Vessel,0.21,,+7%,+8%
87748,Energetic Blood Sac,0.4,+20%,+7%,
87749,Artificial Blood Sac,0.167,+16%,+8%,
87750,Bionic Blood Pump,0.167,+17%,+6%,
87751,Dripping Blood Sac,0.248,+18%,,+6%
87752,Synthetic Ventricle,0.348,,+14%,+6%
87753,Artificial Vessel,0.452,,+10%,+11%
87754,Artificial Chamber,0.067,+16%,,+5%
87755,Synthetic Aorta,0.267,+16%,+11%,
87756,Energetic Chamber,0.333,+19%,+7%,
87757,Artificial Thorax,0.667,+20%,+15%,
87758,Energetic Blood Sac,0.181,+17%,,+6%
87759,Energetic Aorta,0.148,,+8%,+6%
87760,Bionic Trunk Tissue,0.233,+18%,+6%,
87761,Bionic Aorta,0.314,,+13%,+6%
87762,Dripping Chamber,0.362,,+13%,+7%
87763,Dripping Vessel,0.181,+17%,,+6%
87764,Artificial Muscle,0.181,+16%,+7%,+6%
87765,Artificial Muscle,0.214,,+10%,+6%
87766,Energetic Blood Sac,0.267,+17%,+9%,
87767,Artificial Chamber,0.114,+16%,,+6%
87768,Synthetic Muscle,0.081,,+6%,+6%
87769,Energetic Heart Lump,0.167,+16%,+8%,
87770,Dripping Chamber,0.295,+18%,,+7%
87771,Bionic Heart Lump,0.333,+19%,+7%,
87772,Artificial Muscle,0.181,+17%,,+6%
87773,Artificial Vessel,0.181,+17%,,+6%
87774,Artificial Trunk Tissue,0.3,+19%,+6%,
87775,Dripping Aorta,0.6,+20%,+13%,
87776,Dripping Ventricle,0.4,,+7%,+12%
87777,Synthetic Trunk Tissue,0.381,+20%,,+6%
87778,Artificial Aorta,0.067,,+7%,+5%
87779,Dripping Thorax,0.2,+16%,+9%,
87780,Synthetic Blood Sac,0.419,+17%,,+11%
87781,Bionic Ventricle,0.114,+16%,,+6%
87782,Bionic Vessel,0.167,+16%,+8%,
87783,Energetic Trunk Tissue,0.333,+16%,+13%,
87784,Synthetic Blood Sac,0.333,+16%,+13%,
87785,Dripping Blood Pump,0.133,+17%,,+5%
87786,Energetic Blood Pump,0.2,+16%,+9%,
87787,Energetic Chamber,0.2,+17%,+7%,
87788,Bionic Aorta,0.181,+17%,,+6%
87789,Dripping Thorax,0.519,,+12%,+11%
87790,Dripping Blood Sac,0.333,+16%,+13%,
87791,Energetic Heart Lump,0.3,+18%,+8%,
87792,Artificial Blood Pump,0.267,+16%,+11%,
87793,Artificial Ventricle,0.148,+16%,+6%,+6%
87794,Synthetic Thorax,0.114,+16%,,+6%
87795,Energetic Chamber,0.49,,+14%,+9%
87796,Synthetic Muscle,0.248,+18%,,+6%
87797,Synthetic Blood Pump,0.314,,+13%,+6%
87798,Synthetic Ventricle,0.114,+16%,,+6%
87799,Dripping Vessel,0.31,,+10%,+8%
87800,Synthetic Trunk Tissue,0.167,+16%,+8%,
87801,Dripping Aorta,0.1,+16%,+6%,
87802,Bionic Muscle,0.276,+17%,,+8%
87803,Synthetic Vessel,0.343,,+11%,+8%
87804,Synthetic Heart Lump,0.381,+20%,,+6%
87805,Dripping Aorta,0.381,+20%,,+6%
87806,Bionic Chamber,0.114,+16%,,+6%
87807,Energetic Muscle,0.248,+18%,,+6%
87808,Dripping Blood Sac,0.333,+16%,+13%,
87809,Bionic Heart Lump,0.148,+16%,+6%,+6%
87810,Bionic Trunk Tissue,0.133,+16%,+7%,
87811,Dripping Ventricle,0.148,+16%,+6%,+6%
87812,Synthetic Trunk Tissue,0.381,+19%,+7%,+6%
87813,Synthetic Ventricle,0.314,,+13%,+6%
87814,Synthetic Ventricle,0.114,+16%,,+6%
87815,Bionic Thorax,0.114,,+7%,+6%
87816,Dripping Vessel,0.4,+16%,+15%,
87817,Synthetic Chamber,0.181,+17%,,+6%
87818,Energetic Blood Sac,0.6,+19%,+15%,
87819,Dripping Aorta,0.1,+16%,+6%,
87820,Bionic Trunk Tissue,0.214,+17%,+6%,+6%
87821,Energetic Chamber,0.21,+16%,,+8%
87822,Energetic Trunk Tissue,0.176,,+6%,+8%
87823,Energetic Blood Pump,0.524,+20%,,+9%
87824,Synthetic Blood Pump,0.248,+18%,,+6%
87825,Energetic Chamber,0.167,+16%,+8%,
87826,Energetic Chamber,0.348,,+14%,+6%
87827,Artificial Blood Sac,0.381,+19%,+7%,+6%
87828,Synthetic Aorta,0.2,+16%,+9%,
