Seed	Name	Perfection	Ship_Launcher_TakeOffCost
89039	Gelatinous Bio-Anomaly	1.0	-15%
89040	Crying Brain Node	0.25	-12%
89041	Humming Coils	1.0	-15%
89042	Floppy Clusters	1.0	-15%
89043	Connected Bio-Anomaly	0.5	-13%
89044	Crying Lobes	0.0	-11%
89045	Connected Clusters	1.0	-15%
89046	Gelatinous Coils	0.5	-13%
89047	Humming Coils	1.0	-15%
89048	Humming Brain Node	1.0	-15%
89049	Gelatinous Clusters	1.0	-15%
89050	Floppy Membrane	1.0	-15%
89051	Gelatinous Membrane	1.0	-15%
89052	Gelatinous Membrane	1.0	-15%
89053	Gelatinous Brain Node	0.5	-13%
89054	Humming Brain Node	1.0	-15%
89055	Humming Bio-Anomaly	1.0	-15%
89056	Floppy Brain Node	1.0	-15%
89057	Gelatinous Membrane	0.75	-14%
89058	Connected Brain Node	0.5	-13%
89059	Humming Lobes	0.25	-12%
89060	Floppy Nodules	0.75	-14%
89061	Connected Clusters	1.0	-15%
89062	Floppy Nodules	0.0	-11%
89063	Crying Lobes	1.0	-15%
89064	Gelatinous Lobes	0.75	-14%
89065	Crying Lobes	0.75	-14%
89066	Floppy Membrane	0.75	-14%
89067	Crying Brain Node	0.0	-11%
89068	Floppy Membrane	1.0	-15%
89069	Humming Membrane	1.0	-15%
89070	Floppy Clusters	1.0	-15%
89071	Humming Membrane	0.5	-13%
89072	Floppy Tendril	1.0	-15%
89073	Gelatinous Lobes	0.25	-12%
89074	Floppy Nodules	1.0	-15%
89075	Crying Membrane	1.0	-15%
89076	Humming Coils	1.0	-15%
89077	Connected Brain Node	0.0	-11%
89078	Gelatinous Nodules	1.0	-15%
89079	Connected Nodules	0.0	-11%
89080	Humming Nodules	1.0	-15%
89081	Humming Clusters	1.0	-15%
89082	Humming Nodules	0.75	-14%
89083	Gelatinous Brain Node	1.0	-15%
89084	Gelatinous Clusters	1.0	-15%
89085	Floppy Bio-Anomaly	1.0	-15%
89086	Crying Coils	0.25	-12%
89087	Floppy Lobes	0.75	-14%
89088	Connected Membrane	1.0	-15%
89089	Floppy Lobes	1.0	-15%
89090	Humming Brain Node	1.0	-15%
89091	Gelatinous Lobes	0.75	-14%
89092	Gelatinous Brain Node	1.0	-15%
89093	Floppy Tendril	1.0	-15%
89094	Floppy Membrane	1.0	-15%
89095	Humming Bio-Anomaly	0.5	-13%
89096	Connected Brain Node	1.0	-15%
89097	Connected Lobes	1.0	-15%
89098	Floppy Nodules	1.0	-15%
89099	Humming Tendril	1.0	-15%
89100	Floppy Nodules	1.0	-15%
89101	Floppy Clusters	1.0	-15%
89102	Gelatinous Bio-Anomaly	1.0	-15%
89103	Crying Clusters	1.0	-15%
89104	Connected Membrane	1.0	-15%
89105	Connected Coils	1.0	-15%
89106	Humming Bio-Anomaly	0.0	-11%
89107	Gelatinous Tendril	1.0	-15%
89108	Gelatinous Clusters	0.5	-13%
89109	Humming Lobes	1.0	-15%
89110	Humming Bio-Anomaly	1.0	-15%
89111	Floppy Brain Node	1.0	-15%
89112	Connected Brain Node	1.0	-15%
89113	Humming Coils	0.75	-14%
89114	Gelatinous Lobes	1.0	-15%
89115	Crying Brain Node	0.75	-14%
89116	Floppy Clusters	0.0	-11%
89117	Floppy Jelly	1.0	-15%
89118	Humming Nodules	0.0	-11%
89119	Gelatinous Brain Node	1.0	-15%
89120	Floppy Clusters	1.0	-15%
89121	Floppy Clusters	1.0	-15%
89122	Crying Nodules	1.0	-15%
89123	Gelatinous Brain Node	0.0	-11%
89124	Crying Brain Node	0.0	-11%
89125	Humming Brain Node	1.0	-15%
89126	Gelatinous Lobes	1.0	-15%
89127	Gelatinous Membrane	1.0	-15%
89128	Crying Brain Node	1.0	-15%
89129	Gelatinous Tendril	1.0	-15%
89130	Gelatinous Brain Node	0.75	-14%
89131	Crying Membrane	1.0	-15%
89132	Connected Brain Node	1.0	-15%
89133	Humming Jelly	0.25	-12%
89134	Floppy Coils	1.0	-15%
89135	Humming Bio-Anomaly	0.0	-11%
89136	Humming Clusters	1.0	-15%
89137	Connected Brain Node	0.75	-14%
89138	Crying Membrane	0.25	-12%
89139	Connected Brain Node	1.0	-15%
89140	Connected Tendril	1.0	-15%
89141	Floppy Brain Node	1.0	-15%
89142	Connected Jelly	1.0	-15%
89143	Connected Tendril	1.0	-15%
89144	Floppy Brain Node	1.0	-15%
89145	Crying Nodules	1.0	-15%
89146	Floppy Nodules	0.0	-11%
89147	Gelatinous Coils	1.0	-15%
89148	Crying Membrane	1.0	-15%
89149	Crying Coils	0.25	-12%
89150	Gelatinous Jelly	1.0	-15%
89151	Floppy Tendril	0.75	-14%
89152	Floppy Membrane	0.5	-13%
89153	Humming Tendril	1.0	-15%
89154	Gelatinous Tendril	1.0	-15%
89155	Floppy Bio-Anomaly	0.0	-11%
89156	Gelatinous Lobes	0.5	-13%
89157	Crying Lobes	0.0	-11%
89158	Floppy Lobes	0.25	-12%
89159	Gelatinous Coils	1.0	-15%
89160	Humming Jelly	1.0	-15%
89161	Connected Brain Node	0.5	-13%
89162	Crying Brain Node	0.5	-13%
89163	Humming Tendril	1.0	-15%
89164	Crying Coils	1.0	-15%
89165	Floppy Coils	1.0	-15%
89166	Humming Coils	0.25	-12%
89167	Crying Bio-Anomaly	0.5	-13%
89168	Crying Bio-Anomaly	1.0	-15%
89169	Connected Membrane	1.0	-15%
89170	Connected Clusters	0.75	-14%
89171	Crying Clusters	1.0	-15%
89172	Gelatinous Coils	0.75	-14%
89173	Crying Brain Node	0.0	-11%
89174	Crying Brain Node	0.25	-12%
89175	Humming Brain Node	0.75	-14%
89176	Connected Bio-Anomaly	1.0	-15%
89177	Crying Brain Node	0.75	-14%
89178	Connected Nodules	0.25	-12%
89179	Crying Clusters	1.0	-15%
89180	Floppy Lobes	1.0	-15%
89181	Gelatinous Clusters	1.0	-15%
89182	Connected Jelly	1.0	-15%
89183	Humming Nodules	1.0	-15%
89184	Gelatinous Brain Node	0.75	-14%
89185	Gelatinous Brain Node	0.5	-13%
89186	Gelatinous Coils	0.0	-11%
89187	Connected Bio-Anomaly	1.0	-15%
89188	Humming Brain Node	1.0	-15%
89189	Crying Membrane	0.0	-11%
89190	Connected Clusters	0.75	-14%
89191	Humming Coils	0.75	-14%
89192	Crying Bio-Anomaly	0.0	-11%
89193	Gelatinous Coils	0.75	-14%
89194	Crying Lobes	1.0	-15%
89195	Humming Tendril	1.0	-15%
89196	Floppy Coils	0.75	-14%
89197	Humming Nodules	0.0	-11%
89198	Crying Lobes	0.0	-11%
89199	Crying Brain Node	1.0	-15%
89200	Floppy Bio-Anomaly	1.0	-15%
89201	Crying Jelly	1.0	-15%
89202	Gelatinous Coils	1.0	-15%
89203	Crying Tendril	1.0	-15%
89204	Connected Brain Node	1.0	-15%
89205	Crying Brain Node	1.0	-15%
89206	Crying Brain Node	1.0	-15%
89207	Humming Brain Node	0.0	-11%
89208	Connected Membrane	1.0	-15%
89209	Gelatinous Lobes	1.0	-15%
89210	Connected Bio-Anomaly	0.5	-13%
89211	Crying Tendril	1.0	-15%
89212	Gelatinous Clusters	0.25	-12%
89213	Crying Brain Node	0.75	-14%
89214	Crying Bio-Anomaly	0.75	-14%
89215	Gelatinous Tendril	1.0	-15%
89216	Humming Nodules	1.0	-15%
89217	Gelatinous Nodules	1.0	-15%
89218	Humming Membrane	1.0	-15%
89219	Gelatinous Nodules	1.0	-15%
89220	Humming Clusters	0.0	-11%
89221	Connected Tendril	0.75	-14%
89222	Floppy Brain Node	1.0	-15%
89223	Humming Brain Node	0.0	-11%
89224	Connected Brain Node	1.0	-15%
89225	Floppy Lobes	1.0	-15%
89226	Gelatinous Membrane	0.25	-12%
89227	Crying Coils	1.0	-15%
89228	Gelatinous Nodules	1.0	-15%
89229	Connected Clusters	1.0	-15%
89230	Crying Membrane	0.0	-11%
89231	Humming Coils	0.75	-14%
89232	Crying Lobes	0.25	-12%
89233	Crying Coils	1.0	-15%
89234	Floppy Bio-Anomaly	1.0	-15%
89235	Connected Lobes	0.75	-14%
89236	Gelatinous Tendril	1.0	-15%
89237	Gelatinous Tendril	1.0	-15%
89238	Crying Jelly	0.25	-12%
89239	Humming Lobes	0.75	-14%
89240	Gelatinous Clusters	0.5	-13%
89241	Crying Nodules	1.0	-15%
89242	Humming Tendril	1.0	-15%
89243	Gelatinous Jelly	1.0	-15%
89244	Humming Nodules	1.0	-15%
89245	Floppy Bio-Anomaly	1.0	-15%
89246	Floppy Nodules	1.0	-15%
89247	Crying Clusters	1.0	-15%
89248	Humming Lobes	1.0	-15%
89249	Humming Nodules	1.0	-15%
89250	Crying Lobes	1.0	-15%
89251	Humming Clusters	1.0	-15%
89252	Connected Lobes	0.5	-13%
89253	Humming Tendril	1.0	-15%
89254	Gelatinous Tendril	1.0	-15%
89255	Floppy Lobes	1.0	-15%
89256	Connected Membrane	0.75	-14%
89257	Connected Coils	1.0	-15%
89258	Crying Membrane	0.75	-14%
89259	Humming Nodules	1.0	-15%
89260	Humming Bio-Anomaly	1.0	-15%
89261	Floppy Brain Node	1.0	-15%
89262	Gelatinous Bio-Anomaly	1.0	-15%
89263	Gelatinous Brain Node	0.0	-11%
89264	Humming Brain Node	0.5	-13%
89265	Humming Brain Node	1.0	-15%
89266	Humming Clusters	1.0	-15%
89267	Connected Clusters	1.0	-15%
89268	Crying Jelly	1.0	-15%
89269	Crying Membrane	1.0	-15%
89270	Floppy Jelly	1.0	-15%
89271	Connected Membrane	1.0	-15%
89272	Humming Brain Node	1.0	-15%
89273	Connected Membrane	1.0	-15%
89274	Floppy Brain Node	1.0	-15%
89275	Humming Bio-Anomaly	1.0	-15%
89276	Crying Jelly	1.0	-15%
89277	Connected Jelly	1.0	-15%
89278	Humming Nodules	1.0	-15%
89279	Connected Lobes	1.0	-15%
89280	Floppy Coils	1.0	-15%
89281	Connected Brain Node	0.0	-11%
89282	Crying Membrane	1.0	-15%
89283	Crying Coils	1.0	-15%
89284	Floppy Coils	0.0	-11%
89285	Floppy Brain Node	1.0	-15%
89286	Floppy Nodules	1.0	-15%
89287	Crying Jelly	1.0	-15%
89288	Floppy Bio-Anomaly	0.75	-14%
89289	Floppy Brain Node	1.0	-15%
89290	Floppy Lobes	0.5	-13%
89291	Crying Nodules	1.0	-15%
89292	Gelatinous Brain Node	0.5	-13%
89293	Floppy Jelly	1.0	-15%
89294	Humming Lobes	0.75	-14%
89295	Crying Clusters	1.0	-15%
89296	Humming Bio-Anomaly	1.0	-15%
89297	Connected Brain Node	0.5	-13%
89298	Floppy Nodules	1.0	-15%
89299	Gelatinous Clusters	0.75	-14%
89300	Crying Coils	1.0	-15%
89301	Connected Jelly	1.0	-15%
89302	Gelatinous Bio-Anomaly	1.0	-15%
89303	Connected Bio-Anomaly	1.0	-15%
89304	Gelatinous Bio-Anomaly	1.0	-15%
89305	Crying Jelly	1.0	-15%
89306	Humming Bio-Anomaly	1.0	-15%
89307	Floppy Bio-Anomaly	1.0	-15%
89308	Humming Clusters	1.0	-15%
89309	Gelatinous Nodules	1.0	-15%
89310	Connected Tendril	1.0	-15%
89311	Floppy Tendril	0.75	-14%
89312	Connected Membrane	1.0	-15%
89313	Gelatinous Brain Node	1.0	-15%
89314	Connected Bio-Anomaly	1.0	-15%
89315	Floppy Nodules	1.0	-15%
89316	Gelatinous Nodules	1.0	-15%
89317	Connected Coils	0.5	-13%
89318	Connected Tendril	0.75	-14%
89319	Connected Nodules	0.25	-12%
89320	Floppy Membrane	1.0	-15%
89321	Crying Coils	0.75	-14%
89322	Gelatinous Lobes	1.0	-15%
89323	Gelatinous Membrane	1.0	-15%
89324	Humming Coils	1.0	-15%
89325	Connected Tendril	1.0	-15%
89326	Humming Tendril	0.0	-11%
89327	Crying Jelly	0.0	-11%
89328	Floppy Lobes	0.0	-11%
89329	Gelatinous Nodules	1.0	-15%
89330	Gelatinous Brain Node	1.0	-15%
89331	Crying Lobes	1.0	-15%
89332	Connected Nodules	0.5	-13%
89333	Crying Clusters	1.0	-15%
89334	Floppy Tendril	0.25	-12%
89335	Floppy Clusters	1.0	-15%
89336	Gelatinous Tendril	1.0	-15%
89337	Humming Bio-Anomaly	0.75	-14%
89338	Crying Nodules	1.0	-15%
89339	Humming Clusters	1.0	-15%
89340	Connected Brain Node	1.0	-15%
89341	Crying Clusters	0.25	-12%
89342	Humming Coils	1.0	-15%
89343	Humming Clusters	0.5	-13%
89344	Gelatinous Nodules	1.0	-15%
89345	Humming Clusters	0.0	-11%
89346	Gelatinous Coils	0.0	-11%
89347	Floppy Membrane	1.0	-15%
89348	Connected Membrane	1.0	-15%
89349	Gelatinous Bio-Anomaly	1.0	-15%
89350	Floppy Lobes	1.0	-15%
89351	Connected Tendril	0.25	-12%
89352	Humming Nodules	1.0	-15%
89353	Connected Membrane	1.0	-15%
89354	Crying Tendril	1.0	-15%
89355	Connected Clusters	1.0	-15%
89356	Gelatinous Brain Node	0.25	-12%
89357	Crying Nodules	1.0	-15%
89358	Crying Bio-Anomaly	1.0	-15%
89359	Humming Bio-Anomaly	1.0	-15%
89360	Crying Nodules	1.0	-15%
89361	Connected Nodules	1.0	-15%
89362	Humming Lobes	1.0	-15%
89363	Gelatinous Jelly	1.0	-15%
89364	Humming Brain Node	1.0	-15%
89365	Connected Nodules	0.75	-14%
89366	Humming Jelly	1.0	-15%
89367	Crying Clusters	0.5	-13%
89368	Floppy Jelly	0.75	-14%
89369	Crying Tendril	0.0	-11%
89370	Crying Jelly	0.75	-14%
89371	Floppy Jelly	1.0	-15%
89372	Crying Lobes	1.0	-15%
89373	Gelatinous Tendril	0.25	-12%
89374	Gelatinous Membrane	1.0	-15%
89375	Gelatinous Lobes	0.75	-14%
89376	Gelatinous Brain Node	0.75	-14%
89377	Gelatinous Lobes	0.25	-12%
89378	Floppy Nodules	0.75	-14%
89379	Humming Lobes	0.75	-14%
89380	Connected Membrane	0.75	-14%
89381	Connected Bio-Anomaly	1.0	-15%
89382	Gelatinous Bio-Anomaly	1.0	-15%
89383	Floppy Bio-Anomaly	1.0	-15%
89384	Crying Nodules	0.25	-12%
89385	Crying Coils	1.0	-15%
89386	Connected Clusters	1.0	-15%
89387	Connected Nodules	1.0	-15%
89388	Connected Clusters	0.5	-13%
89389	Crying Jelly	1.0	-15%
89390	Floppy Brain Node	1.0	-15%
89391	Humming Nodules	0.5	-13%
89392	Connected Membrane	1.0	-15%
89393	Connected Membrane	1.0	-15%
89394	Floppy Lobes	1.0	-15%
89395	Crying Coils	1.0	-15%
89396	Crying Coils	1.0	-15%
89397	Connected Lobes	1.0	-15%
89398	Gelatinous Tendril	1.0	-15%
89399	Gelatinous Bio-Anomaly	1.0	-15%
89400	Connected Membrane	1.0	-15%
89401	Crying Membrane	1.0	-15%
89402	Humming Bio-Anomaly	1.0	-15%
89403	Connected Brain Node	0.5	-13%
89404	Gelatinous Brain Node	1.0	-15%
89405	Gelatinous Membrane	1.0	-15%
89406	Floppy Brain Node	0.75	-14%
89407	Crying Lobes	0.25	-12%
89408	Humming Tendril	1.0	-15%
89409	Crying Bio-Anomaly	0.75	-14%
89410	Humming Bio-Anomaly	1.0	-15%
89411	Crying Jelly	0.25	-12%
89412	Gelatinous Coils	1.0	-15%
89413	Gelatinous Membrane	1.0	-15%
89414	Humming Brain Node	1.0	-15%
89415	Crying Bio-Anomaly	0.75	-14%
89416	Crying Membrane	0.75	-14%
89417	Humming Lobes	0.0	-11%
89418	Crying Lobes	1.0	-15%
89419	Gelatinous Brain Node	0.75	-14%
89420	Connected Brain Node	1.0	-15%
89421	Crying Tendril	1.0	-15%
89422	Floppy Jelly	1.0	-15%
89423	Humming Clusters	1.0	-15%
89424	Floppy Clusters	0.0	-11%
89425	Humming Membrane	0.25	-12%
89426	Crying Tendril	1.0	-15%
89427	Humming Coils	1.0	-15%
89428	Humming Jelly	0.75	-14%
89429	Connected Lobes	1.0	-15%
89430	Humming Bio-Anomaly	1.0	-15%
89431	Connected Jelly	0.25	-12%
89432	Gelatinous Brain Node	1.0	-15%
89433	Connected Jelly	0.25	-12%
89434	Humming Tendril	1.0	-15%
89435	Connected Membrane	1.0	-15%
89436	Floppy Bio-Anomaly	1.0	-15%
89437	Crying Membrane	1.0	-15%
89438	Connected Coils	1.0	-15%
89439	Crying Bio-Anomaly	1.0	-15%
89440	Gelatinous Brain Node	1.0	-15%
89441	Crying Clusters	0.25	-12%
89442	Gelatinous Brain Node	1.0	-15%
89443	Humming Clusters	1.0	-15%
89444	Floppy Coils	1.0	-15%
89445	Gelatinous Brain Node	1.0	-15%
89446	Crying Coils	1.0	-15%
89447	Humming Tendril	0.5	-13%
89448	Humming Coils	1.0	-15%
89449	Floppy Lobes	0.0	-11%
89450	Humming Coils	0.25	-12%
89451	Connected Coils	1.0	-15%
89452	Humming Coils	0.75	-14%
89453	Crying Lobes	1.0	-15%
89454	Connected Tendril	0.5	-13%
89455	Connected Brain Node	0.75	-14%
89456	Gelatinous Lobes	0.25	-12%
89457	Connected Brain Node	1.0	-15%
89458	Connected Bio-Anomaly	1.0	-15%
89459	Crying Clusters	1.0	-15%
89460	Gelatinous Brain Node	0.0	-11%
89461	Floppy Bio-Anomaly	1.0	-15%
89462	Gelatinous Bio-Anomaly	1.0	-15%
89463	Humming Brain Node	1.0	-15%
89464	Gelatinous Coils	0.5	-13%
89465	Floppy Tendril	1.0	-15%
89466	Gelatinous Bio-Anomaly	1.0	-15%
89467	Connected Jelly	1.0	-15%
89468	Gelatinous Brain Node	1.0	-15%
89469	Floppy Nodules	1.0	-15%
89470	Floppy Bio-Anomaly	0.0	-11%
89471	Crying Brain Node	1.0	-15%
89472	Humming Nodules	0.25	-12%
89473	Gelatinous Clusters	0.5	-13%
89474	Crying Membrane	0.75	-14%
89475	Connected Nodules	1.0	-15%
89476	Humming Bio-Anomaly	1.0	-15%
89477	Gelatinous Lobes	1.0	-15%
89478	Humming Jelly	0.75	-14%
89479	Connected Lobes	0.25	-12%
89480	Floppy Lobes	1.0	-15%
89481	Connected Coils	0.5	-13%
89482	Floppy Bio-Anomaly	0.75	-14%
89483	Connected Membrane	0.25	-12%
89484	Connected Clusters	0.25	-12%
89485	Gelatinous Tendril	0.5	-13%
89486	Gelatinous Brain Node	1.0	-15%
89487	Connected Nodules	0.75	-14%
89488	Humming Coils	1.0	-15%
89489	Floppy Brain Node	1.0	-15%
89490	Humming Coils	1.0	-15%
89491	Gelatinous Nodules	0.75	-14%
89492	Connected Jelly	0.25	-12%
89493	Crying Brain Node	1.0	-15%
89494	Floppy Bio-Anomaly	1.0	-15%
89495	Connected Tendril	1.0	-15%
89496	Floppy Brain Node	1.0	-15%
89497	Crying Lobes	1.0	-15%
89498	Gelatinous Brain Node	1.0	-15%
89499	Gelatinous Brain Node	0.5	-13%
89500	Connected Clusters	0.75	-14%
89501	Humming Brain Node	0.75	-14%
89502	Humming Membrane	1.0	-15%
89503	Crying Brain Node	0.5	-13%
89504	Floppy Brain Node	0.5	-13%
89505	Floppy Clusters	0.25	-12%
89506	Humming Tendril	1.0	-15%
89507	Crying Nodules	1.0	-15%
89508	Connected Coils	1.0	-15%
89509	Humming Membrane	1.0	-15%
89510	Humming Jelly	0.75	-14%
89511	Crying Clusters	0.0	-11%
89512	Gelatinous Brain Node	0.25	-12%
89513	Humming Jelly	1.0	-15%
89514	Humming Tendril	1.0	-15%
89515	Gelatinous Brain Node	0.25	-12%
89516	Floppy Clusters	0.75	-14%
89517	Crying Jelly	1.0	-15%
89518	Floppy Clusters	1.0	-15%
89519	Crying Bio-Anomaly	1.0	-15%
89520	Crying Membrane	1.0	-15%
89521	Floppy Coils	1.0	-15%
89522	Floppy Brain Node	0.5	-13%
89523	Crying Tendril	1.0	-15%
89524	Humming Nodules	0.5	-13%
89525	Crying Bio-Anomaly	1.0	-15%
89526	Gelatinous Brain Node	0.25	-12%
89527	Crying Tendril	0.0	-11%
89528	Floppy Bio-Anomaly	0.75	-14%
89529	Gelatinous Jelly	0.25	-12%
89530	Humming Tendril	1.0	-15%
89531	Crying Clusters	1.0	-15%
89532	Connected Brain Node	1.0	-15%
89533	Humming Membrane	0.75	-14%
89534	Connected Membrane	0.5	-13%
89535	Crying Brain Node	1.0	-15%
89536	Gelatinous Lobes	1.0	-15%
89537	Floppy Bio-Anomaly	1.0	-15%
89538	Humming Tendril	1.0	-15%
89539	Gelatinous Bio-Anomaly	1.0	-15%
89540	Humming Brain Node	0.5	-13%
89541	Connected Lobes	1.0	-15%
89542	Floppy Tendril	1.0	-15%
89543	Humming Lobes	1.0	-15%
89544	Humming Coils	0.5	-13%
89545	Connected Brain Node	1.0	-15%
89546	Connected Clusters	1.0	-15%
89547	Crying Bio-Anomaly	0.0	-11%
89548	Connected Lobes	1.0	-15%
89549	Connected Brain Node	1.0	-15%
89550	Crying Bio-Anomaly	0.5	-13%
89551	Crying Tendril	1.0	-15%
89552	Connected Bio-Anomaly	1.0	-15%
89553	Gelatinous Nodules	0.25	-12%
89554	Connected Lobes	0.0	-11%
89555	Humming Nodules	0.75	-14%
89556	Floppy Tendril	1.0	-15%
89557	Crying Coils	1.0	-15%
89558	Crying Lobes	0.0	-11%
89559	Crying Nodules	1.0	-15%
89560	Gelatinous Nodules	1.0	-15%
89561	Connected Tendril	1.0	-15%
89562	Gelatinous Jelly	0.75	-14%
89563	Crying Coils	1.0	-15%
89564	Crying Nodules	1.0	-15%
89565	Gelatinous Membrane	1.0	-15%
89566	Gelatinous Bio-Anomaly	1.0	-15%
89567	Humming Tendril	1.0	-15%
89568	Crying Brain Node	0.25	-12%
89569	Floppy Nodules	1.0	-15%
89570	Humming Clusters	1.0	-15%
89571	Connected Brain Node	1.0	-15%
89572	Gelatinous Lobes	0.5	-13%
89573	Crying Nodules	1.0	-15%
89574	Connected Bio-Anomaly	1.0	-15%
89575	Gelatinous Brain Node	1.0	-15%
89576	Humming Jelly	1.0	-15%
89577	Connected Membrane	1.0	-15%
89578	Crying Jelly	1.0	-15%
89579	Crying Jelly	1.0	-15%
89580	Gelatinous Lobes	1.0	-15%
89581	Crying Brain Node	0.75	-14%
89582	Humming Tendril	0.75	-14%
89583	Connected Bio-Anomaly	1.0	-15%
89584	Crying Coils	1.0	-15%
89585	Connected Jelly	1.0	-15%
89586	Connected Coils	1.0	-15%
89587	Gelatinous Brain Node	1.0	-15%
89588	Humming Brain Node	1.0	-15%
89589	Gelatinous Bio-Anomaly	0.75	-14%
89590	Connected Membrane	1.0	-15%
89591	Connected Brain Node	1.0	-15%
89592	Floppy Membrane	1.0	-15%
89593	Humming Brain Node	0.75	-14%
89594	Floppy Brain Node	1.0	-15%
89595	Floppy Brain Node	0.25	-12%
89596	Floppy Jelly	1.0	-15%
89597	Floppy Jelly	1.0	-15%
89598	Connected Jelly	1.0	-15%
89599	Crying Brain Node	1.0	-15%
89600	Connected Brain Node	0.0	-11%
89601	Gelatinous Lobes	1.0	-15%
89602	Humming Brain Node	1.0	-15%
89603	Gelatinous Jelly	1.0	-15%
89604	Gelatinous Clusters	1.0	-15%
89605	Floppy Brain Node	1.0	-15%
89606	Floppy Brain Node	0.75	-14%
89607	Floppy Brain Node	0.5	-13%
89608	Humming Tendril	1.0	-15%
89609	Floppy Membrane	0.0	-11%
89610	Connected Bio-Anomaly	0.25	-12%
89611	Floppy Lobes	1.0	-15%
89612	Humming Nodules	1.0	-15%
89613	Connected Jelly	0.5	-13%
89614	Crying Membrane	1.0	-15%
89615	Floppy Clusters	1.0	-15%
89616	Crying Tendril	1.0	-15%
89617	Gelatinous Tendril	1.0	-15%
89618	Crying Tendril	1.0	-15%
89619	Crying Clusters	0.25	-12%
89620	Connected Clusters	0.25	-12%
89621	Floppy Bio-Anomaly	1.0	-15%
89622	Floppy Lobes	0.25	-12%
89623	Humming Brain Node	1.0	-15%
89624	Crying Brain Node	0.5	-13%
89625	Crying Jelly	1.0	-15%
89626	Crying Clusters	0.5	-13%
89627	Gelatinous Lobes	1.0	-15%
89628	Crying Coils	0.0	-11%
89629	Gelatinous Bio-Anomaly	0.25	-12%
89630	Crying Brain Node	0.25	-12%
89631	Gelatinous Nodules	0.75	-14%
89632	Crying Coils	0.0	-11%
89633	Gelatinous Coils	1.0	-15%
89634	Crying Brain Node	0.75	-14%
89635	Floppy Lobes	1.0	-15%
89636	Crying Clusters	1.0	-15%
89637	Floppy Lobes	1.0	-15%
89638	Crying Clusters	0.75	-14%
89639	Floppy Membrane	1.0	-15%
89640	Floppy Tendril	1.0	-15%
89641	Crying Brain Node	1.0	-15%
89642	Connected Lobes	1.0	-15%
89643	Floppy Membrane	0.75	-14%
89644	Crying Jelly	0.75	-14%
89645	Connected Lobes	1.0	-15%
89646	Gelatinous Membrane	1.0	-15%
89647	Connected Bio-Anomaly	1.0	-15%
89648	Connected Lobes	1.0	-15%
89649	Humming Jelly	0.25	-12%
89650	Humming Membrane	0.25	-12%
89651	Gelatinous Brain Node	1.0	-15%
89652	Floppy Tendril	1.0	-15%
89653	Crying Coils	1.0	-15%
89654	Floppy Brain Node	1.0	-15%
89655	Humming Lobes	1.0	-15%
89656	Gelatinous Membrane	1.0	-15%
89657	Connected Nodules	1.0	-15%
89658	Gelatinous Coils	0.75	-14%
89659	Floppy Bio-Anomaly	1.0	-15%
89660	Gelatinous Nodules	0.25	-12%
89661	Humming Nodules	1.0	-15%
89662	Connected Membrane	1.0	-15%
89663	Humming Tendril	1.0	-15%
89664	Connected Membrane	0.5	-13%
89665	Connected Bio-Anomaly	1.0	-15%
89666	Connected Nodules	1.0	-15%
89667	Humming Lobes	1.0	-15%
89668	Humming Brain Node	1.0	-15%
89669	Floppy Nodules	1.0	-15%
89670	Crying Brain Node	1.0	-15%
89671	Crying Tendril	1.0	-15%
89672	Humming Tendril	0.0	-11%
89673	Gelatinous Jelly	1.0	-15%
89674	Crying Bio-Anomaly	0.25	-12%
89675	Humming Jelly	1.0	-15%
89676	Connected Brain Node	0.0	-11%
89677	Connected Clusters	0.5	-13%
89678	Floppy Lobes	0.5	-13%
89679	Floppy Clusters	1.0	-15%
89680	Humming Membrane	1.0	-15%
89681	Humming Bio-Anomaly	1.0	-15%
89682	Gelatinous Coils	1.0	-15%
89683	Crying Clusters	1.0	-15%
89684	Floppy Lobes	1.0	-15%
89685	Connected Jelly	1.0	-15%
89686	Crying Clusters	1.0	-15%
89687	Floppy Nodules	1.0	-15%
89688	Floppy Lobes	1.0	-15%
89689	Connected Jelly	0.5	-13%
89690	Connected Bio-Anomaly	0.5	-13%
89691	Connected Brain Node	0.25	-12%
89692	Connected Nodules	1.0	-15%
89693	Humming Membrane	0.75	-14%
89694	Crying Brain Node	1.0	-15%
89695	Connected Brain Node	1.0	-15%
89696	Humming Lobes	1.0	-15%
89697	Floppy Coils	0.0	-11%
89698	Gelatinous Lobes	1.0	-15%
89699	Connected Tendril	0.5	-13%
89700	Crying Membrane	1.0	-15%
89701	Humming Brain Node	0.5	-13%
89702	Crying Bio-Anomaly	0.0	-11%
89703	Floppy Tendril	1.0	-15%
89704	Crying Lobes	0.0	-11%
89705	Crying Lobes	0.75	-14%
89706	Connected Clusters	0.75	-14%
89707	Crying Jelly	1.0	-15%
89708	Humming Membrane	0.75	-14%
89709	Floppy Coils	1.0	-15%
89710	Gelatinous Coils	1.0	-15%
89711	Humming Clusters	1.0	-15%
89712	Humming Nodules	1.0	-15%
89713	Crying Bio-Anomaly	1.0	-15%
89714	Floppy Nodules	1.0	-15%
89715	Crying Brain Node	0.75	-14%
89716	Humming Brain Node	1.0	-15%
89717	Connected Brain Node	1.0	-15%
89718	Humming Bio-Anomaly	1.0	-15%
89719	Humming Nodules	1.0	-15%
89720	Gelatinous Brain Node	1.0	-15%
89721	Crying Jelly	1.0	-15%
